,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__GSW,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__SAC,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CLE,OPP__DEN,OPP__GSW,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__PHI,OPP__PHX,OPP__SAC,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
153,Max Christie,1631108,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,93.51,0.0,1,77.92,0.0,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,1,0,6-5,190.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,37.0,0.53,0.43,34.0,0.47,102.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,37.0,0.53,0.43,34.0,0.47,102.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,37.0,0.53,0.43,34.0,0.47,102.04,3.0,0.0,0.0,,,,0,1.0,0.0,-1.0,0.14,0.0,-0.14,0.86,0.0,-0.86,0.12,0.0,-0.12,0.14,0.0,-0.14,100.85,99.39,-1.46,0.0,0.0,0.0,LAL-MEM,1,2,First Round,95.84,98.3,0.2016,5,1610612763,4,1610612763,93.08,1610612763,90.89999999999999,1610612763.0,91.76666666666667,1610612763.0,97.5,0.3316,96.1,1610612763,96.07000000000001,96.08500000000001,0,1
154,Christian Braun,1631128,DEN vs. MIN,DEN,1610612743,MIN,1,42200142,2023-04-19,W,7,2,0,2,1,2,0.5,0,0,,0,0,,0,2,0,0,0,1,1,4.4,1.0,0.5,,,114.3,115.3,100.0,101.6,14.3,0.0,0.286,0.143,0.0,0.5,0.0,0.118,0.5,93.37,94.54,0.087,14,78.79,0.126,"APR 19, 2023",240,46,85,0.541,10,22,0.455,20,25,0.8,9,27,36,26,6,1,10,25,122,125.77319587628864,4.0,5.0,35.0,0.5063291139240507,1610612750.0,125.77319587628864,97.0,95.06,93.12,1,0,6-6,220.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,2,19.0,1.0,1.0,0.06,0.1,0.08,0.02,39.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,19.0,1.0,1.0,0.06,0.1,0.08,0.02,39.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,19.0,1.0,1.0,0.06,0.1,0.08,0.02,39.0,90.0,39.0,0.46,0.41,38.0,0.37,94.04,2.5,0.0,3.0,,,,0,1.62,2.36,0.74,0.62,0.64,0.02,1.0,1.73,0.73,0.09,0.1,0.01,0.11,0.1,-0.01,95.01,98.19,3.18,0.38,0.64,0.26,DEN-MIN,1,2,First Round,127.46,123.9,0.21339999999999998,5,1610612750,4,1610612750,129.48,1610612750,129.5,1610612750.0,129.05,1610612750.0,127.10000000000001,0.4,95.902,1610612750,96.226,96.064,0,0
155,David Roddy,1631223,MEM vs. LAL,MEM,1610612763,LAL,1,42200152,2023-04-19,W,21,9,0,1,3,8,0.375,3,7,0.429,0,0,,0,1,0,1,0,3,-2,13.2,1.125,0.5625,,,104.7,101.4,109.3,116.0,-4.7,0.0,0.048,0.02,0.0,0.563,0.0,0.157,0.563,97.39,98.63,0.029,43,82.19,0.159,"APR 19, 2023",240,38,89,0.427,11,36,0.306,16,21,0.762,11,38,49,24,4,6,10,20,103,105.92348827642944,5.0,7.0,47.0,0.4117647058823529,1610612747.0,105.92348827642944,97.24,96.24,95.24,1,0,6-4,255.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2,9.0,1.0,0.0,0.0,0.12,0.07,0.05,20.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,9.0,1.0,0.0,0.0,0.12,0.07,0.05,20.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,9.0,1.0,0.0,0.0,0.12,0.07,0.05,20.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,1.0,4.0,1.0,,,,1,3.2,1.0,-2.2,0.8,0.0,-0.8,2.4,1.0,-1.4,0.08,0.07,-0.01,0.14,0.05,-0.09,102.97,102.54,-0.43,0.2,0.0,-0.2,LAL-MEM,1,2,First Round,106.8,93.08,0.23760000000000003,4,1610612747,5,1610612747,98.3,1610612747,103.05000000000001,1610612747.0,95.13333333333333,1610612747.0,105.3,0.2666,96.07000000000001,1610612747,96.1,96.08500000000001,0,1
156,Kenneth Lofton Jr.,1631254,MEM vs. LAL,MEM,1610612763,LAL,1,42200152,2023-04-19,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,0.0,1,58.25,0.0,"APR 19, 2023",240,38,89,0.427,11,36,0.306,16,21,0.762,11,38,49,24,4,6,10,20,103,105.92348827642944,5.0,7.0,47.0,0.4117647058823529,1610612747.0,105.92348827642944,97.24,96.24,95.24,1,0,6-6,275.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,89.0,36.0,0.47,0.36,45.0,0.53,103.04,0.0,3.0,0.0,,,,1,1.0,0.0,-1.0,0.33,0.0,-0.33,0.67,0.0,-0.67,0.04,0.0,-0.04,0.32,0.0,-0.32,100.36,102.54,2.18,0.0,0.0,0.0,LAL-MEM,1,2,First Round,106.8,93.08,0.23760000000000003,4,1610612747,5,1610612747,98.3,1610612747,103.05000000000001,1610612747.0,95.13333333333333,1610612747.0,105.3,0.2666,96.07000000000001,1610612747,96.1,96.08500000000001,0,1
157,LeBron James,2544,LAL vs. MEM,LAL,1610612747,MEM,1,42200153,2023-04-22,W,36,25,5,9,10,20,0.5,0,4,0.0,5,7,0.714,2,7,1,1,3,3,-6,46.3,1.083,0.5,F,,102.6,98.0,112.0,112.8,-9.4,0.049,0.2,0.118,0.25,0.5,1.67,0.281,0.542,102.72,100.67,0.162,76,83.89,0.282,"APR 22, 2023",240,41,90,0.456,7,28,0.25,22,27,0.815,11,37,48,19,11,8,13,18,111,106.85406237966886,7.0,2.0,50.0,0.3763440860215054,1610612763.0,106.85406237966886,103.88,102.84,101.8,1,1,6-9,250.0,0,1,0,3.0,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.67,3,36.5,19.5,10.0,0.06,0.26,0.16,0.28,75.0,88.5,31.5,0.47,0.35,41.5,0.45,99.64,36.5,19.5,10.0,0.06,0.26,0.16,0.28,75.0,88.5,31.5,0.47,0.35,41.5,0.45,99.64,36.5,19.5,10.0,0.06,0.26,0.16,0.28,75.0,88.5,31.5,0.47,0.35,41.5,0.45,99.64,9.0,11.0,12.0,11.0,,,1,9.64,11.5,1.86,1.5,2.0,0.5,8.14,9.5,1.36,0.12,0.16,0.04,0.26,0.28,0.02,100.88,99.39,-1.49,2.43,3.0,0.57,LAL-MEM,1,3,First Round,113.7,104.46,0.1956,5,1610612763,5,1610612763,107.0,1610612763,106.53333333333335,1610612763.0,104.33333333333333,1610612763.0,110.6,0.1572,102.822,1610612763,102.63,102.726,1,1
158,Udonis Haslem,2617,MIA vs. MIL,MIA,1610612748,MIL,1,42200103,2023-04-22,W,2,0,0,1,0,2,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,-5,1.2,0.0,0.0,,,33.3,33.3,116.7,140.0,-83.3,0.0,0.5,0.2,0.0,0.0,0.0,0.333,0.0,107.03,116.76,-0.1,6,97.3,0.333,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28,1,0,6-7,235.0,0,1,0,3.0,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,2.0,2.0,0.0,0.0,0.5,0.2,0.33,6.0,84.0,33.0,0.54,0.48,37.0,0.45,100.28,2.0,2.0,0.0,0.0,0.5,0.2,0.33,6.0,84.0,33.0,0.54,0.48,37.0,0.45,100.28,2.0,2.0,0.0,0.0,0.5,0.2,0.33,6.0,84.0,33.0,0.54,0.48,37.0,0.45,100.28,1.0,,,,,,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.5,0.33,-0.17,93.12,98.38,5.26,0.0,0.0,0.0,MIA-MIL,1,3,First Round,117.54,103.5,0.1976,5,1610612749,4,1610612749,122.88,1610612749,121.8,1610612749.0,120.1,1610612749.0,130.6,0.45825,102.312,1610612749,99.962,101.137,0,1
159,Chris Paul,101108,PHX @ LAC,PHX,1610612756,LAC,0,42200174,2023-04-22,W,38,19,9,4,8,17,0.471,3,6,0.5,0,0,,1,3,3,3,0,0,22,55.3,1.118,0.5588235294117647,G,,124.7,118.0,97.4,96.7,27.3,0.029,0.075,0.054,0.31,0.559,0.0,0.183,0.559,99.62,96.54,0.179,77,80.45,0.184,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666108,7.0,5.0,33.0,0.4347826086956521,1610612746.0,118.04384485666108,94.88,97.64,100.4,1,1,6-0,175.0,1,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.67,4,39.5,16.0,6.5,0.02,0.11,0.07,0.2,81.0,86.5,25.5,0.53,0.39,36.0,0.49,101.32,39.33,13.33,5.0,0.02,0.15,0.09,0.17,81.67,85.0,23.33,0.51,0.37,40.33,0.47,102.13,39.33,13.33,5.0,0.02,0.15,0.09,0.17,81.67,85.0,23.33,0.51,0.37,40.33,0.47,102.13,6.67,5.0,6.0,4.0,11.0,,0,3.0,6.5,3.5,0.33,1.0,0.67,2.67,5.5,2.83,0.05,0.08,0.03,0.18,0.17,-0.01,96.22,102.08,5.86,0.67,1.25,0.58,LAC-PHX,1,4,First Round,120.05999999999999,102.58,0.2036,5,1610612746,4,1610612746,116.72,1610612746,115.23333333333333,1610612746.0,122.2,1610612746.0,115.7,0.4375,97.164,1610612746,100.826,98.995,0,1
160,Kyle Lowry,200768,MIA vs. MIL,MIA,1610612748,MIL,1,42200103,2023-04-22,W,28,15,3,1,5,10,0.5,2,5,0.4,3,3,1.0,0,1,1,1,1,2,27,25.7,1.325,0.6,,,138.9,137.4,87.3,86.3,51.6,0.0,0.03,0.02,0.143,0.6,3.0,0.214,0.663,95.99,94.91,0.114,54,79.1,0.216,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28,1,0,6-0,196.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3,18.5,3.0,1.5,0.0,0.14,0.07,0.13,39.5,84.0,30.5,0.57,0.52,41.5,0.51,105.1,18.5,3.0,1.5,0.0,0.14,0.07,0.13,39.5,84.0,30.5,0.57,0.52,41.5,0.51,105.1,18.5,3.0,1.5,0.0,0.14,0.07,0.13,39.5,84.0,30.5,0.57,0.52,41.5,0.51,105.1,1.0,2.0,4.0,1.0,,,0,3.89,2.2,-1.69,0.61,0.2,-0.41,3.28,2.0,-1.28,0.07,0.05,-0.02,0.17,0.18,0.01,94.37,105.84,11.47,1.67,2.0,0.33,MIA-MIL,1,3,First Round,117.54,103.5,0.1976,5,1610612749,4,1610612749,122.88,1610612749,121.8,1610612749.0,120.1,1610612749.0,130.6,0.45825,102.312,1610612749,99.962,101.137,0,1
161,P.J. Tucker,200782,PHI @ BKN,PHI,1610612755,BKN,0,42200124,2023-04-22,W,29,3,1,4,1,6,0.167,1,4,0.25,0,0,,1,3,2,0,0,4,2,15.3,0.5,0.25,F,,96.4,90.1,94.4,89.0,1.9,0.026,0.097,0.058,0.056,0.25,0.0,0.088,0.25,94.61,88.81,0.006,55,74.01,0.09,"APR 22, 2023",240,36,91,0.396,9,24,0.375,15,16,0.938,15,39,54,19,7,3,8,19,96,105.44815465729349,3.0,6.0,38.0,0.4125,1610612751.0,105.44815465729349,91.04,92.2,93.36,1,1,6-5,245.0,0,1,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,4,25.5,4.0,0.5,0.1,0.21,0.15,0.09,49.5,81.0,33.0,0.47,0.37,33.5,0.4,90.08,25.33,4.67,1.0,0.12,0.18,0.15,0.09,48.33,83.67,36.33,0.47,0.41,34.0,0.45,90.25,25.33,4.67,1.0,0.12,0.18,0.15,0.09,48.33,83.67,36.33,0.47,0.41,34.0,0.45,90.25,5.33,6.0,8.0,8.0,7.0,,0,3.29,6.67,3.38,1.0,2.0,1.0,2.29,4.67,2.38,0.06,0.12,0.06,0.1,0.09,-0.01,94.87,91.39,-3.48,0.57,0.33,-0.24,BKN-PHI,1,3,First Round,106.58,95.52000000000001,0.1948,4,1610612751,5,1610612751,103.25999999999999,1610612751,108.75,1610612751.0,101.89999999999999,1610612751.0,102.8,0.35,89.58,1610612751,91.502,90.541,0,0
162,Kevin Durant,201142,PHX @ LAC,PHX,1610612756,LAC,0,42200174,2023-04-22,W,45,31,6,11,9,17,0.529,3,4,0.75,10,11,0.909,1,10,0,0,3,3,12,50.2,1.419,0.6176470588235294,F,,118.7,115.0,106.7,101.7,12.0,0.023,0.2,0.118,0.2,0.618,2.0,0.227,0.71,101.43,97.51,0.183,91,81.26,0.232,"APR 22, 2023",240,41,84,0.488,9,22,0.409,21,27,0.778,14,35,49,25,10,8,13,14,112,118.04384485666108,7.0,5.0,33.0,0.4347826086956521,1610612746.0,118.04384485666108,94.88,97.64,100.4,1,1,6-11,240.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.67,4,43.0,17.0,9.0,0.02,0.15,0.08,0.26,90.0,86.5,25.5,0.53,0.39,36.0,0.49,101.32,43.67,16.33,8.33,0.02,0.16,0.09,0.24,91.33,85.0,23.33,0.51,0.37,40.33,0.47,102.13,43.67,16.33,8.33,0.02,0.16,0.09,0.24,91.33,85.0,23.33,0.51,0.37,40.33,0.47,102.13,7.0,8.5,6.0,6.0,9.0,,0,9.14,8.0,-1.14,0.71,0.5,-0.21,8.43,7.5,-0.93,0.12,0.09,-0.03,0.32,0.22,-0.1,98.05,102.08,4.03,4.0,2.75,-1.25,LAC-PHX,1,4,First Round,120.05999999999999,102.58,0.2036,5,1610612746,4,1610612746,116.72,1610612746,115.23333333333333,1610612746.0,122.2,1610612746.0,115.7,0.4375,97.164,1610612746,100.826,98.995,1,1
163,Russell Westbrook,201566,LAC vs. PHX,LAC,1610612746,PHX,1,42200174,2023-04-22,L,40,37,4,6,17,29,0.586,3,6,0.5,0,0,,1,5,1,1,4,3,-8,52.2,1.276,0.6379310344827587,G,,109.6,105.2,120.7,118.0,-11.1,0.022,0.132,0.072,0.211,0.638,1.0,0.347,0.638,101.1,97.9,0.174,83,81.58,0.357,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88,1,1,6-4,200.0,1,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.33,4,38.0,19.5,10.0,0.03,0.16,0.1,0.31,78.0,81.5,32.5,0.49,0.4,40.0,0.53,100.7,37.33,19.33,7.67,0.06,0.18,0.12,0.29,78.0,85.33,32.0,0.47,0.37,40.67,0.51,100.64,37.33,19.33,7.67,0.06,0.18,0.12,0.29,78.0,85.33,32.0,0.47,0.37,40.67,0.51,100.64,7.0,8.0,8.0,5.0,11.0,,1,6.75,11.0,4.25,1.0,5.0,4.0,5.75,6.0,0.25,0.09,0.15,0.06,0.31,0.24,-0.07,100.52,102.14,1.62,4.5,2.0,-2.5,LAC-PHX,1,4,First Round,99.17999999999999,116.72,0.2076,4,1610612756,5,1610612756,102.58,1610612756,101.7,1610612756.0,103.35,1610612756.0,102.8,0.32275,100.826,1610612756,97.164,98.995,0,0
164,Kevin Love,201567,MIA vs. MIL,MIA,1610612748,MIL,1,42200103,2023-04-22,W,21,6,2,7,2,6,0.333,2,6,0.333,0,0,,0,7,1,1,0,0,3,23.4,1.0,0.5,F,,118.2,124.5,108.9,114.9,9.3,0.0,0.5,0.2,0.111,0.5,0.0,0.12,0.5,98.47,103.83,0.132,44,86.53,0.126,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749.0,125.41459369817578,96.48,98.38,100.28,1,1,6-8,251.0,0,1,1,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3,17.0,5.5,2.5,0.03,0.26,0.16,0.2,38.0,84.0,30.5,0.57,0.52,41.5,0.51,105.1,17.0,5.5,2.5,0.03,0.26,0.16,0.2,38.0,84.0,30.5,0.57,0.52,41.5,0.51,105.1,17.0,5.5,2.5,0.03,0.26,0.16,0.2,38.0,84.0,30.5,0.57,0.52,41.5,0.51,105.1,7.0,7.67,3.0,8.0,,,0,4.93,7.4,2.47,0.8,0.4,-0.4,4.13,7.0,2.87,0.15,0.17,0.02,0.18,0.15,-0.03,94.62,105.84,11.22,0.6,0.2,-0.4,MIA-MIL,1,3,First Round,117.54,103.5,0.1976,5,1610612749,4,1610612749,122.88,1610612749,121.8,1610612749.0,120.1,1610612749.0,130.6,0.45825,102.312,1610612749,99.962,101.137,0,1
165,Eric Gordon,201569,LAC vs. PHX,LAC,1610612746,PHX,1,42200174,2023-04-22,L,32,10,2,2,4,8,0.5,2,6,0.333,0,0,,0,2,1,1,0,0,0,21.4,1.25,0.625,F,,109.0,106.5,109.0,108.4,0.0,0.0,0.061,0.029,0.083,0.625,0.0,0.107,0.625,101.75,100.34,0.088,67,83.62,0.109,"APR 22, 2023",240,40,92,0.435,12,37,0.324,8,10,0.8,9,24,33,19,7,5,13,22,100,99.601593625498,10.0,8.0,49.0,0.4880952380952381,1610612756.0,99.601593625498,100.4,97.64,94.88,1,1,6-3,215.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,4,31.5,9.0,3.0,0.02,0.07,0.04,0.16,67.0,81.5,32.5,0.49,0.4,40.0,0.53,100.7,32.0,10.67,4.33,0.01,0.06,0.03,0.16,68.33,85.33,32.0,0.47,0.37,40.67,0.51,100.64,32.0,10.67,4.33,0.01,0.06,0.03,0.16,68.33,85.33,32.0,0.47,0.37,40.67,0.51,100.64,2.0,1.0,2.0,2.0,1.0,,1,1.5,1.0,-0.5,0.25,0.0,-0.25,1.25,1.0,-0.25,0.03,0.02,-0.01,0.13,0.18,0.05,100.52,102.14,1.62,1.0,0.0,-1.0,LAC-PHX,1,4,First Round,99.17999999999999,116.72,0.2076,4,1610612756,5,1610612756,102.58,1610612756,101.7,1610612756.0,103.35,1610612756.0,102.8,0.32275,100.826,1610612756,97.164,98.995,0,0
166,Brook Lopez,201572,MIL @ MIA,MIL,1610612749,MIA,0,42200103,2023-04-22,L,30,6,2,3,3,9,0.333,0,1,0.0,0,0,,0,3,1,1,2,1,-17,16.6,0.667,0.3333333333333333,C,,101.6,100.6,130.6,131.7,-29.1,0.0,0.111,0.057,0.091,0.333,1.0,0.162,0.333,100.41,100.28,0.025,63,83.57,0.165,"APR 22, 2023",240,38,85,0.447,15,39,0.385,8,12,0.667,8,29,37,22,7,3,18,15,99,98.7235739928201,13.0,4.0,44.0,0.5357142857142857,1610612748.0,98.7235739928201,100.28,98.38,96.48,1,1,7-1,282.0,0,0,1,3.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.67,3,35.0,12.0,8.0,0.06,0.07,0.06,0.18,74.0,95.0,47.0,0.52,0.38,38.5,0.57,104.18,35.0,12.0,8.0,0.06,0.07,0.06,0.18,74.0,95.0,47.0,0.52,0.38,38.5,0.57,104.18,35.0,12.0,8.0,0.06,0.07,0.06,0.18,74.0,95.0,47.0,0.52,0.38,38.5,0.57,104.18,6.0,3.0,4.0,4.0,,,0,4.0,7.0,3.0,3.0,2.75,-0.25,1.0,4.25,3.25,0.06,0.09,0.03,0.23,0.18,-0.05,104.32,106.22,1.9,2.0,2.25,0.25,MIA-MIL,1,3,First Round,101.2,122.88,0.213,4,1610612748,5,1610612748,103.5,1610612748,106.6,1610612748.0,103.125,1610612748.0,99.6,0.3508,99.962,1610612748,102.312,101.137,0,1
