,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_REB_2,REB_ROLL_REB_2,REB_STD_AVG_2,OREB_ROLL_REB_2,DREB_ROLL_REB_2,OREB_PCT_ROLL_REB_2,DREB_PCT_ROLL_REB_2,REB_PCT_ROLL_REB_2,USG_PCT_ROLL_REB_2,GAME_PACE_ROLL_REB_2,MIN_ROLL_REB_4,REB_ROLL_REB_4,REB_STD_AVG_4,OREB_ROLL_REB_4,DREB_ROLL_REB_4,OREB_PCT_ROLL_REB_4,DREB_PCT_ROLL_REB_4,REB_PCT_ROLL_REB_4,USG_PCT_ROLL_REB_4,GAME_PACE_ROLL_REB_4,MIN_ROLL_REB_6,REB_ROLL_REB_6,REB_STD_AVG_6,OREB_ROLL_REB_6,DREB_ROLL_REB_6,OREB_PCT_ROLL_REB_6,DREB_PCT_ROLL_REB_6,REB_PCT_ROLL_REB_6,USG_PCT_ROLL_REB_6,GAME_PACE_ROLL_REB_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,DAYS_OF_REST,DAYS_AGO,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,REB_VS_DEF,OREB_PCT_VS_DEF,DREB_PCT_VS_DEF,REB_PCT_VS_DEF,USG_PCT_VS_DEF,GAME_PACE_VS_DEF,GUARD,FORWARD,CENTER
590,590,Josh Hart,1628404,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,42,14,5,10,4,9,0.444,3,5,0.6,3,6,0.5,2,8,4,0,2,1,2,43.5,1.203,0.6111111111111112,F,,104.8,103.4,104.9,101.7,-0.1,0.038,0.19,0.105,0.172,0.611,2.5,0.139,0.601,95.0,92.87,0.149,83,77.39,0.146,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,40.5,9.0,2.83,2.5,6.5,0.06,0.16,0.11,0.1,96.99,37.0,8.33,2.31,2.33,6.0,0.07,0.16,0.12,0.13,98.71,37.0,8.33,2.31,2.33,6.0,0.07,0.16,0.12,0.13,98.71,,10.5,3.0,56,11.0,7.0,7.0,,101.49,6.0,8.0,0.8045734168056162,1.0557834614805406,1,0.304,-0.24,0.056,-0.045,-0.131,-0.016,1,0,0
563,563,Jaden McDaniels,1630183,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,38,16,3,11,6,11,0.545,2,3,0.667,2,3,0.667,1,10,1,0,2,4,8,34.7,1.299,0.6363636363636364,F,,131.4,124.1,115.1,119.6,16.4,0.021,0.27,0.131,0.125,0.636,1.5,0.157,0.649,90.06,89.21,0.128,70,74.34,0.157,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,1,38.0,4.5,0.71,2.5,2.0,0.06,0.06,0.06,0.21,93.46,36.33,6.0,2.65,3.0,3.0,0.09,0.08,0.09,0.2,92.21,36.33,6.0,2.65,3.0,3.0,0.09,0.08,0.09,0.2,92.21,8.0,,2.0,56,5.0,4.0,9.0,,118.71,5.4,7.0,-0.6176784027186228,0.48959946120396824,0,0.806,-0.65,1.455,0.456,-0.076,-0.037,0,1,0
586,586,Paul Reed,1630194,DET vs. NYK,DET,1610612765,NYK,1,42400124,2025-04-27,L,8,2,0,4,1,2,0.5,0,0,,0,0,,2,2,0,1,0,1,8,9.8,1.0,0.5,,,126.7,140.5,73.3,74.5,53.3,0.25,0.167,0.2,0.0,0.5,0.0,0.118,0.5,88.72,94.12,0.159,15,78.43,0.129,"APR 27, 2025",240,36,84,0.429,7,29,0.241,14,17,0.824,14,40,54,18,6,9,17,17,93,98.43353090601184,11.0,3.0,38.0,0.3736263736263736,1610612752,98.43353090601184,94.48,95.7,96.92,0,13.5,4.5,4.95,2.0,2.5,0.18,0.11,0.13,0.16,96.99,13.5,4.5,4.95,2.0,2.5,0.18,0.11,0.13,0.16,96.99,13.5,4.5,4.95,2.0,2.5,0.18,0.11,0.13,0.16,96.99,6.0,,3.0,56,8.0,1.0,,,105.06,11.0,4.6,0.5097163322701026,0.9423363503316492,1,1.0,0.562,1.783,1.0,-0.213,-0.012,0,1,0
621,621,Derrick White,1628401,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,39,18,7,7,7,11,0.636,2,6,0.333,2,3,0.667,2,5,0,1,1,1,0,38.9,1.461,0.7272727272727273,G,,106.5,108.5,107.9,100.7,-1.4,0.053,0.116,0.086,0.35,0.727,7.0,0.149,0.731,95.94,93.52,0.169,77,77.93,0.152,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,1,39.0,4.5,2.12,1.0,3.5,0.02,0.08,0.06,0.18,92.8,38.0,4.33,1.53,1.0,3.33,0.03,0.09,0.06,0.21,91.49,38.0,4.33,1.53,1.0,3.33,0.03,0.09,0.06,0.21,91.49,,5.0,2.0,56,3.0,6.0,4.0,,105.93,7.4,4.0,0.4378604041059856,0.7259863725428847,1,0.235,0.325,0.16,0.229,-0.124,-0.017,1,0,0
593,593,Luke Kornet,1628436,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,16,0,1,1,0,0,,0,0,,0,0,,1,0,0,1,0,0,-2,5.7,0.0,,,,93.8,95.5,94.1,96.7,-0.4,0.067,0.0,0.029,0.1,0.0,0.0,0.0,0.0,94.54,96.77,0.041,32,80.64,0.0,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,0,15.5,4.0,2.83,2.0,2.0,0.15,0.11,0.12,0.13,92.8,14.0,3.0,2.65,1.67,1.33,0.13,0.07,0.1,0.1,91.49,14.0,3.0,2.65,1.67,1.33,0.13,0.07,0.1,0.1,91.49,,3.5,2.0,56,6.0,2.0,1.0,,109.78,6.6,4.0,0.1198772737245505,0.5861307697063659,0,-0.631,-0.162,-1.0,-0.638,-1.0,0.032,0,1,1
589,589,Jalen Brunson,1628973,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,39,32,11,5,13,26,0.5,4,7,0.571,2,2,1.0,3,2,0,1,2,3,5,55.5,1.19,0.5769230769230769,G,,110.4,108.6,103.9,103.7,6.5,0.064,0.054,0.06,0.55,0.577,5.5,0.319,0.595,96.75,95.85,0.201,77,79.88,0.329,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,41.5,5.0,2.83,0.5,4.5,0.01,0.11,0.06,0.34,96.99,41.0,4.0,2.65,0.33,3.67,0.01,0.09,0.05,0.34,98.71,41.0,4.0,2.65,0.33,3.67,0.01,0.09,0.05,0.34,98.71,,6.0,3.0,56,7.0,3.0,2.0,,96.99,6.0,9.0,1.1762420107579434,1.2463771337011122,1,0.502,2.2,-0.229,0.5,0.063,-0.014,1,0,0
561,561,Mike Conley,201144,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,25,2,2,1,1,5,0.2,0,4,0.0,0,0,,1,0,0,1,0,0,-1,9.2,0.4,0.2,G,,108.7,104.8,115.9,120.3,-7.2,0.033,0.0,0.018,0.125,0.2,0.0,0.088,0.2,86.57,86.46,0.012,46,72.05,0.091,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,1,21.0,4.5,2.12,2.0,2.5,0.09,0.17,0.12,0.13,93.46,21.33,4.0,1.73,1.33,2.67,0.06,0.16,0.1,0.12,92.21,21.33,4.0,1.73,1.33,2.67,0.06,0.16,0.1,0.12,92.21,2.0,,2.0,56,3.0,6.0,3.0,,119.62,5.6,7.0,-0.6928380517178722,0.4730115513815618,0,-0.692,0.1,-1.0,-0.743,-0.413,-0.04,1,0,0
603,603,Kyle Kuzma,1628398,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,16,3,1,0,1,6,0.167,0,1,0.0,1,2,0.5,0,0,0,0,0,3,-10,4.5,0.436,0.1666666666666666,F,,100.0,98.8,129.4,128.7,-29.4,0.0,0.0,0.0,0.1,0.167,0.0,0.184,0.218,102.58,101.68,-0.068,34,84.74,0.187,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,1,26.0,3.0,0.0,1.0,2.0,0.04,0.09,0.07,0.2,100.53,24.67,2.0,1.73,0.67,1.33,0.03,0.06,0.05,0.17,98.81,24.67,2.0,1.73,0.67,1.33,0.03,0.06,0.05,0.17,98.81,1.5,,2.0,56,3.0,3.0,0.0,,110.23,4.0,6.4,0.08271041432931753,0.6237827701033338,0,-1.0,-1.0,-1.0,-1.0,-0.032,-0.06,0,1,0
595,595,Thomas Bryant,1628418,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,8,0,1,3,0,1,0.0,0,1,0.0,0,0,,1,2,1,1,1,1,7,10.1,0.0,0.0,,,121.4,132.0,71.4,67.8,50.0,0.167,0.167,0.167,0.167,0.0,1.0,0.125,0.0,85.78,86.9,0.098,14,72.41,0.134,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,0,14.5,3.0,1.41,1.0,2.0,0.06,0.11,0.08,0.06,100.53,13.67,2.33,1.53,1.0,1.33,0.07,0.07,0.07,0.09,98.81,13.67,2.33,1.53,1.0,1.33,0.07,0.07,0.07,0.09,98.81,,3.5,2.0,56,4.0,2.0,1.0,,121.04,6.8,2.2,-0.8101201413650512,0.16452948422820976,0,0.714,1.783,0.856,1.088,-0.107,-0.052,0,1,1
570,570,Nickeil Alexander-Walker,1629638,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,12,5,0,1,2,4,0.5,1,3,0.333,0,0,,0,1,0,0,2,0,-5,4.2,1.25,0.625,,,100.0,105.8,106.7,109.6,-6.7,0.0,0.083,0.043,0.0,0.625,0.0,0.2,0.625,111.77,116.43,0.036,27,97.02,0.21,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,0,21.5,2.5,0.71,0.0,2.5,0.0,0.12,0.07,0.16,93.46,21.0,2.0,1.0,0.0,2.0,0.0,0.1,0.05,0.18,92.21,21.0,2.0,1.0,0.0,2.0,0.0,0.1,0.05,0.18,92.21,2.0,,2.0,56,3.0,2.0,1.0,,120.53,5.8,7.0,-0.7679977007171203,0.45642364155915605,0,-0.415,-1.0,0.66,0.075,-0.091,-0.04,1,0,0
569,569,Terrence Shannon Jr.,1630545,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,3,0,1,4,0,1,0.0,0,0,,0,0,,1,3,0,0,0,0,2,6.3,0.0,0.0,,,133.3,137.0,111.1,112.6,22.2,0.25,0.75,0.5,0.25,0.0,0.0,0.083,0.0,124.82,127.37,0.167,9,106.14,0.085,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,0,5.0,0.5,0.71,0.0,0.5,0.0,0.1,0.05,0.12,89.56,5.0,0.5,0.71,0.0,0.5,0.0,0.1,0.05,0.12,89.56,5.0,0.5,0.71,0.0,0.5,0.0,0.1,0.05,0.12,89.56,4.0,,5.0,56,1.0,0.0,,,121.44,6.0,7.0,-0.8431573497163685,0.43983573173675,0,1.5,4.0,2.409,2.571,-0.605,-0.033,1,1,0
624,624,Brook Lopez,201572,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,15,6,1,1,2,6,0.333,2,5,0.4,0,0,,0,1,1,1,1,4,-4,13.7,1.0,0.5,C,,106.7,103.6,120.0,120.5,-13.3,0.0,0.111,0.042,0.091,0.5,1.0,0.219,0.5,97.65,96.43,0.008,30,80.36,0.22,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,1,15.5,1.5,0.71,1.0,0.5,0.08,0.03,0.05,0.15,100.53,17.33,2.33,1.53,1.0,1.33,0.07,0.09,0.07,0.15,98.81,17.33,2.33,1.53,1.0,1.33,0.07,0.09,0.07,0.15,98.81,1.5,,2.0,56,2.0,1.0,4.0,,109.02,3.0,7.0,0.1826479695920551,0.65479124051274,0,0.0,-1.0,1.775,0.05,0.369,-0.06,0,0,1
612,612,Paolo Banchero,1631094,ORL vs. BOS,ORL,1610612753,BOS,1,42400114,2025-04-27,L,40,31,3,7,12,32,0.375,2,6,0.333,5,9,0.556,3,4,0,1,4,5,-8,42.9,0.862,0.40625,F,,106.3,100.1,116.5,117.9,-10.1,0.065,0.105,0.083,0.15,0.406,0.75,0.444,0.431,96.54,94.21,0.046,79,78.51,0.44,"APR 27, 2025",240,38,88,0.432,8,30,0.267,14,20,0.7,7,31,38,23,5,4,10,24,98,98.19639278557112,7.0,7.0,46.0,0.4358974358974359,1610612738,98.19639278557112,99.8,95.44,91.08,1,42.5,7.5,2.12,2.0,5.5,0.05,0.13,0.09,0.34,92.8,42.33,8.67,2.52,2.33,6.33,0.05,0.15,0.1,0.35,91.49,42.33,8.67,2.52,2.33,6.33,0.05,0.15,0.1,0.35,91.49,6.5,,2.0,56,6.0,9.0,11.0,,98.2,7.0,7.0,1.076304455495206,1.1219828660273252,1,-0.152,0.083,-0.447,-0.245,0.2,0.029,0,1,0
559,559,Rudy Gobert,203497,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,26,5,0,10,1,6,0.167,0,0,,3,4,0.75,7,3,1,0,3,3,-11,17.0,0.644,0.1666666666666666,C,,108.5,105.6,124.0,125.8,-15.5,0.206,0.125,0.172,0.0,0.167,0.0,0.18,0.322,89.49,88.98,0.006,47,74.15,0.186,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,1,27.0,4.5,2.12,1.0,3.5,0.03,0.13,0.08,0.08,93.46,26.0,5.0,1.73,1.0,4.0,0.04,0.15,0.09,0.07,92.21,26.0,5.0,1.73,1.0,4.0,0.04,0.15,0.09,0.07,92.21,6.5,,2.0,56,3.0,6.0,6.0,,121.44,6.0,7.0,-0.8431573497163685,0.43983573173675,0,0.098,0.873,-0.306,0.147,0.385,-0.047,0,0,1
606,606,Pat Connaughton,1626192,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,10,3,1,2,1,7,0.143,0,3,0.0,1,2,0.5,0,2,0,0,0,0,-4,6.9,0.381,0.1428571428571428,,,94.4,90.0,110.5,123.5,-16.1,0.0,0.5,0.133,0.167,0.143,0.0,0.4,0.19,86.84,89.55,-0.027,18,74.62,0.402,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,98.79,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,98.79,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,98.79,1.0,,2.0,56,0.0,0.0,,,109.02,3.0,7.0,0.1826479695920551,0.65479124051274,0,1.0,,1.0,0.9,1.0,-0.039,1,0,0
578,578,Malik Beasley,1627736,DET vs. NYK,DET,1610612765,NYK,1,42400124,2025-04-27,L,26,13,1,5,5,12,0.417,3,9,0.333,0,0,,0,5,1,0,0,1,-1,23.5,1.083,0.5416666666666666,,,102.0,101.6,100.0,101.4,2.0,0.0,0.161,0.083,0.077,0.542,0.0,0.197,0.542,96.47,96.99,0.147,51,80.82,0.199,"APR 27, 2025",240,36,84,0.429,7,29,0.241,14,17,0.824,14,40,54,18,6,9,17,17,93,98.43353090601184,11.0,3.0,38.0,0.3736263736263736,1610612752,98.43353090601184,94.48,95.7,96.92,0,26.5,1.5,0.71,0.0,1.5,0.0,0.06,0.03,0.21,96.99,29.33,2.33,1.53,0.33,2.0,0.01,0.07,0.04,0.21,98.71,29.33,2.33,1.53,0.33,2.0,0.01,0.07,0.04,0.21,98.71,3.5,,3.0,56,2.0,1.0,4.0,,101.74,11.0,3.8,0.7839251615860424,0.9803759807144591,1,0.923,-1.0,1.012,1.075,-0.062,-0.036,1,0,0
557,557,Dorian Finney-Smith,1627827,LAL @ MIN,LAL,1610612747,MIN,0,42400164,2025-04-27,L,41,6,6,8,2,7,0.286,2,6,0.333,0,0,,4,4,0,1,2,3,-5,25.6,0.857,0.4285714285714285,,,119.0,120.0,126.9,123.8,-7.9,0.108,0.085,0.095,0.214,0.429,3.0,0.1,0.429,93.57,92.77,0.052,79,77.31,0.103,"APR 27, 2025",240,36,80,0.45,19,47,0.404,22,25,0.88,11,30,41,23,6,7,10,23,113,125.55555555555556,8.0,2.0,49.0,0.4222222222222222,1610612750,125.55555555555556,90.0,92.76,95.52,0,34.0,3.0,2.83,1.5,1.5,0.04,0.04,0.04,0.1,93.46,33.67,3.0,2.0,1.67,1.33,0.05,0.04,0.04,0.09,92.21,33.67,3.0,2.0,1.67,1.33,0.05,0.04,0.04,0.09,92.21,,4.5,2.0,56,1.0,5.0,3.0,,125.56,8.0,2.0,-1.183440595734944,0.07754034365501343,0,0.0,-0.018,0.063,-0.05,0.0,0.0,0,1,0
545,545,Aaron Nesmith,1630174,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,25,14,0,5,5,8,0.625,2,5,0.4,2,2,1.0,0,5,0,1,0,3,26,23.0,1.577,0.75,F,,152.9,150.1,102.0,102.9,51.0,0.0,0.179,0.114,0.0,0.75,0.0,0.167,0.788,99.25,98.78,0.1,51,82.32,0.167,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,1,29.0,4.5,3.54,0.5,4.0,0.02,0.16,0.09,0.2,100.53,28.33,5.0,2.65,1.33,3.67,0.05,0.14,0.09,0.17,98.81,28.33,5.0,2.65,1.33,3.67,0.05,0.14,0.09,0.17,98.81,,6.0,2.0,56,7.0,2.0,6.0,,128.62,6.4,1.6,-1.4361752396225267,-0.10110864608751302,0,0.048,-1.0,0.492,0.425,0.044,-0.056,1,1,0
560,560,Julius Randle,203944,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,43,25,3,7,9,22,0.409,3,8,0.375,4,4,1.0,2,5,1,0,0,4,8,40.9,1.052,0.4772727272727273,F,,135.0,127.6,125.0,126.9,10.0,0.043,0.128,0.081,0.111,0.477,0.0,0.245,0.526,91.93,89.99,0.098,80,74.99,0.243,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,1,40.0,4.5,0.71,0.5,4.0,0.01,0.11,0.06,0.23,93.46,38.33,4.67,0.58,1.0,3.67,0.03,0.1,0.07,0.23,92.21,38.33,4.67,0.58,1.0,3.67,0.03,0.1,0.07,0.23,92.21,6.0,,2.0,56,5.0,4.0,5.0,,121.44,6.0,7.0,-0.8431573497163685,0.43983573173675,0,0.188,-0.14,0.067,0.013,-0.02,-0.047,0,1,1
566,566,Anthony Edwards,1630162,MIN vs. LAL,MIN,1610612750,LAL,1,42400164,2025-04-27,W,44,43,6,9,12,23,0.522,5,10,0.5,14,17,0.824,4,5,0,1,1,2,3,64.8,1.411,0.6304347826086957,G,,129.4,124.1,125.9,127.4,3.5,0.077,0.119,0.096,0.25,0.63,6.0,0.286,0.705,93.39,91.96,0.213,85,76.63,0.287,"APR 27, 2025",240,38,90,0.422,14,36,0.389,26,33,0.788,18,31,49,19,8,2,9,19,116,121.44053601340036,6.0,7.0,41.0,0.45,1610612747,121.44053601340036,95.52,92.76,90.0,1,41.0,7.0,1.41,1.5,5.5,0.04,0.15,0.09,0.29,93.46,39.0,7.33,1.15,1.67,5.67,0.04,0.15,0.1,0.3,92.21,39.0,7.33,1.15,1.67,5.67,0.04,0.15,0.1,0.3,92.21,8.5,,2.0,56,8.0,6.0,8.0,,121.44,6.0,7.0,-0.8431573497163685,0.43983573173675,0,0.173,0.925,-0.256,-0.04,0.059,-0.047,1,0,0
598,598,Andre Jackson Jr.,1641748,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-4,0.0,0.0,,,,42.9,38.1,100.0,116.7,-57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.52,87.27,0.0,7,72.73,0.0,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,95.38,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,95.38,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,95.38,0.0,,8.0,56,0.0,,,,109.02,3.0,7.0,0.1826479695920551,0.65479124051274,0,,,,,,0.0,1,0,0
600,600,Chris Livingston,1641753,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,4,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,-5,0.0,0.0,0.0,,,28.6,28.6,100.0,116.7,-71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,84.32,90.81,-0.125,7,75.68,0.125,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,0,1.0,1.0,,0.0,1.0,0.0,1.0,0.33,0.0,95.38,1.0,1.0,,0.0,1.0,0.0,1.0,0.33,0.0,95.38,1.0,1.0,,0.0,1.0,0.0,1.0,0.33,0.0,95.38,0.0,,8.0,56,1.0,,,,109.02,3.0,7.0,0.1826479695920551,0.65479124051274,0,,,,,0.009,0.0,0,1,0
548,548,T.J. McConnell,204456,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,22,15,6,3,7,10,0.7,1,2,0.5,0,0,,1,2,0,0,2,1,5,25.6,1.5,0.75,,,124.4,129.6,115.9,116.0,8.5,0.059,0.091,0.077,0.4,0.75,3.0,0.25,0.75,93.32,95.29,0.168,45,79.41,0.254,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,0,16.5,4.5,0.71,1.5,3.0,0.06,0.13,0.1,0.15,100.53,16.0,3.67,1.53,1.0,2.67,0.04,0.14,0.09,0.2,98.81,16.0,3.67,1.53,1.0,2.67,0.04,0.14,0.09,0.2,98.81,,3.5,2.0,56,4.0,5.0,2.0,,136.19,6.0,1.0,-2.061404407671219,-0.36647146633364147,0,0.024,-0.017,-0.393,-0.23,-0.038,-0.063,1,0,0
599,599,Johnny Furphy,1642277,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,2,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,5,1.2,0.0,,,,125.0,166.7,0.0,0.0,125.0,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,86.62,86.62,0.333,4,72.18,0.0,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.79,,0.5,2.0,56,0.0,0.0,,,136.19,6.0,1.0,-2.061404407671219,-0.36647146633364147,0,1.0,-1.0,0.518,0.856,-1.0,-0.046,1,0,0
602,602,Tyrese Haliburton,1630169,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,34,17,15,8,6,11,0.545,2,5,0.4,3,4,0.75,0,8,1,0,5,0,25,47.1,1.332,0.6363636363636364,G,,139.1,135.5,102.9,104.8,36.2,0.0,0.211,0.129,0.484,0.636,3.0,0.236,0.666,99.12,98.72,0.179,69,82.27,0.233,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,1,33.5,6.0,1.41,1.0,5.0,0.03,0.17,0.1,0.23,100.53,33.67,6.33,1.15,0.67,5.67,0.02,0.17,0.1,0.23,98.81,33.67,6.33,1.15,0.67,5.67,0.02,0.17,0.1,0.23,98.81,,7.5,2.0,56,7.0,5.0,7.0,,136.19,6.0,1.0,-2.061404407671219,-0.36647146633364147,0,0.272,-1.0,0.319,0.433,-0.017,-0.065,1,0,0
