,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__CHI,TEAM__DAL,TEAM__DEN,TEAM__GSW,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NOP,TEAM__PHI,TEAM__PHX,TEAM__TOR,TEAM__UTA,OPP__ATL,OPP__BKN,OPP__BOS,OPP__CHI,OPP__DAL,OPP__DEN,OPP__GSW,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NOP,OPP__PHI,OPP__PHX,OPP__TOR,OPP__UTA,MATCHUP_AVG_PTS_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,FG_PCT_ROLL_AVG_2,FG3A_ROLL_AVG_2,FG3M_ROLL_AVG_2,FG3_PCT_ROLL_AVG_2,FTM_ROLL_AVG_2,FTA_ROLL_AVG_2,FT_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,TS_PCT_ROLL_AVG_2,EFG_PCT_ROLL_AVG_2,TEAM_PACE_ROLL_AVG_2,TEAM_OFF_RATING_ROLL_AVG_2,OPP_DEF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,FG_PCT_ROLL_AVG_4,FG3A_ROLL_AVG_4,FG3M_ROLL_AVG_4,FG3_PCT_ROLL_AVG_4,FTM_ROLL_AVG_4,FTA_ROLL_AVG_4,FT_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,TS_PCT_ROLL_AVG_4,EFG_PCT_ROLL_AVG_4,TEAM_PACE_ROLL_AVG_4,TEAM_OFF_RATING_ROLL_AVG_4,OPP_DEF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,FG_PCT_ROLL_AVG_6,FG3A_ROLL_AVG_6,FG3M_ROLL_AVG_6,FG3_PCT_ROLL_AVG_6,FTM_ROLL_AVG_6,FTA_ROLL_AVG_6,FT_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,TS_PCT_ROLL_AVG_6,EFG_PCT_ROLL_AVG_6,TEAM_PACE_ROLL_AVG_6,TEAM_OFF_RATING_ROLL_AVG_6,OPP_DEF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,PTS_LAG_1,PTS_LAG_2,PTS_LAG_3,PTS_LAG_4,DEF_CATEGORY,PTS_VS_DEF_STRONG,PTS_VS_DEF_WEAK,PTS_VS_DEF_DIFF,FGA_VS_DEF_STRONG,FGA_VS_DEF_WEAK,FGA_VS_DEF_DIFF,FTA_VS_DEF_STRONG,FTA_VS_DEF_WEAK,FTA_VS_DEF_DIFF,FG3A_VS_DEF_STRONG,FG3A_VS_DEF_WEAK,FG3A_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
366,Bam Adebayo,1628389,MIA vs. ATL,MIA,1610612748,ATL,1,42100102,2022-04-19,W,24,9,3,4,3,6,0.5,0,0,,3,4,0.75,1,3,0,1,4,4,-1,17.3,1.16,0.5,C,,111.8,114.6,113.7,116.3,-2.0,0.056,0.136,0.1,0.188,0.5,0.75,0.231,0.58,101.29,103.73,0.038,51,86.44,0.237,"APR 19, 2022",240,38,79,0.481,14,36,0.389,25,29,0.862,4,30,34,21,9,6,14,24,115,113.01100628930818,6.0,2.0,40.0,0.4712643678160919,1610612737.0,113.01100628930818,101.76,103.46,105.16,1,1,6-9,255.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2,28.0,5.0,1.0,0.2,0.0,0.0,0.0,4.0,4.0,1.0,0.18,0.44,0.2,100.92,113.95,113.95,28.0,5.0,1.0,0.2,0.0,0.0,0.0,4.0,4.0,1.0,0.18,0.44,0.2,100.92,113.95,113.95,28.0,5.0,1.0,0.2,0.0,0.0,0.0,4.0,4.0,1.0,0.18,0.44,0.2,100.92,113.95,113.95,7.5,13.0,6.0,,,,1,15.29,6.0,-9.29,10.0,5.0,-5.0,4.24,4.0,-0.24,0.06,0.0,-0.06,0.18,0.18,0.0,2.0,4.0,2.0,ATL-MIA,1,2,First Round,112.35999999999999,102.28,0.20659999999999998,5,1610612737,5,1610612737,118.12,1610612737,117.10000000000001,1610612737,118.3,1610612737.0,118.0,0.40325,102.382,1610612737,101.524,101.953,0,0
367,Dillon Brooks,1628415,MEM vs. MIN,MEM,1610612763,MIN,1,42100152,2022-04-19,W,26,9,4,1,3,11,0.273,0,5,0.0,3,3,1.0,0,1,1,0,3,2,17,16.2,0.731,0.2727272727272727,F,,122.6,118.5,90.6,87.2,32.1,0.0,0.036,0.018,0.19,0.273,1.33,0.234,0.365,101.83,98.23,0.023,53,81.86,0.235,"APR 19, 2022",240,44,92,0.478,11,34,0.324,25,32,0.781,14,34,48,29,9,1,9,22,124,122.67510882469333,5.0,9.0,40.0,0.3947368421052631,1610612750.0,122.67510882469333,101.08,102.2,103.32,1,1,6-6,225.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.5,2,35.0,14.0,7.0,0.5,4.0,3.0,0.75,7.0,10.0,0.7,0.26,0.65,0.61,108.92,107.42,107.42,35.0,14.0,7.0,0.5,4.0,3.0,0.75,7.0,10.0,0.7,0.26,0.65,0.61,108.92,107.42,107.42,35.0,14.0,7.0,0.5,4.0,3.0,0.75,7.0,10.0,0.7,0.26,0.65,0.61,108.92,107.42,107.42,16.5,11.0,24.0,,,,1,14.0,11.0,-3.0,16.0,14.0,-2.0,1.22,4.0,2.78,6.89,6.0,-0.89,0.27,0.2,-0.07,1.78,3.0,1.22,MEM-MIN,1,1,First Round,113.88,86.17999999999999,0.1804,4,1610612750,5,1610612750,136.2,1610612750,127.2,1610612750,149.7,1610612750.0,143.1,0.33025,94.88,1610612750,97.084,95.982,0,1
368,Torrey Craig,1628470,PHX vs. NOP,PHX,1610612756,NOP,1,42100142,2022-04-19,L,8,0,1,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,-5,2.7,0.0,,,,118.8,113.4,141.2,151.1,-22.4,0.0,0.333,0.125,0.143,0.0,0.0,0.0,0.0,94.38,95.42,0.061,16,79.52,0.0,"APR 19, 2022",240,43,86,0.5,13,35,0.371,15,18,0.833,8,25,33,26,9,3,12,18,114,116.421568627451,7.0,6.0,43.0,0.5476190476190477,1610612740.0,116.421568627451,97.92,98.36,98.8,1,0,6-5,221.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.07,0.0,0.0,91.24,120.56,120.56,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.07,0.0,0.0,91.24,120.56,120.56,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.07,0.0,0.0,91.24,120.56,120.56,0.0,0.0,0.0,,,,0,2.8,1.5,-1.3,2.6,2.25,-0.35,0.0,0.5,0.5,1.2,1.0,-0.2,0.24,0.1,-0.14,0.6,0.25,-0.35,NOP-PHX,1,2,First Round,113.47999999999999,125.08,0.2092,5,1610612740,5,1610612740,113.46,1610612740,110.8,1610612740,112.76666666666667,1610612740.0,111.45,0.40900000000000003,101.612,1610612740,100.398,101.005,0,2
369,Mikal Bridges,1628969,PHX vs. NOP,PHX,1610612756,NOP,1,42100142,2022-04-19,L,40,19,2,6,7,11,0.636,2,3,0.667,3,4,0.75,2,4,1,1,2,3,-8,33.2,1.489,0.7272727272727273,F,,114.5,115.6,122.6,122.7,-8.2,0.053,0.108,0.08,0.069,0.727,1.0,0.167,0.745,98.46,99.0,0.09,83,82.5,0.168,"APR 19, 2022",240,43,86,0.5,13,35,0.371,15,18,0.833,8,25,33,26,9,3,12,18,114,116.421568627451,7.0,6.0,43.0,0.5476190476190477,1610612740.0,116.421568627451,97.92,98.36,98.8,1,1,6-6,209.0,1,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.0,2,38.0,9.0,4.0,0.44,3.0,0.0,0.0,3.0,4.0,0.75,0.14,0.51,0.44,91.24,120.56,120.56,38.0,9.0,4.0,0.44,3.0,0.0,0.0,3.0,4.0,0.75,0.14,0.51,0.44,91.24,120.56,120.56,38.0,9.0,4.0,0.44,3.0,0.0,0.0,3.0,4.0,0.75,0.14,0.51,0.44,91.24,120.56,120.56,15.0,17.0,11.0,,,,0,9.86,17.33,7.47,9.86,11.5,1.64,1.14,3.67,2.53,2.57,2.5,-0.07,0.14,0.16,0.02,0.43,1.33,0.9,NOP-PHX,1,2,First Round,113.47999999999999,125.08,0.2092,5,1610612740,5,1610612740,113.46,1610612740,110.8,1610612740,112.76666666666667,1610612740.0,111.45,0.40900000000000003,101.612,1610612740,100.398,101.005,0,2
370,Devonte' Graham,1628984,NOP @ PHX,NOP,1610612740,PHX,0,42100142,2022-04-19,W,7,2,2,0,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,7,8.0,1.0,0.5,,,146.2,136.9,92.3,81.3,53.8,0.0,0.0,0.0,0.286,0.5,0.0,0.133,0.5,97.84,88.83,0.167,13,74.02,0.134,"APR 19, 2022",240,46,84,0.548,17,30,0.567,16,20,0.8,11,32,43,32,7,6,17,20,125,126.5182186234818,9.0,3.0,33.0,0.5,1610612756.0,126.5182186234818,98.8,98.36,97.92,1,0,6-1,195.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.14,0.0,0.0,94.44,104.83,104.83,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.14,0.0,0.0,94.44,104.83,104.83,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.75,0.14,0.0,0.0,94.44,104.83,104.83,12.0,1.0,0.0,,,,1,2.0,4.4,2.4,2.0,3.2,1.2,0.0,1.6,1.6,1.0,2.6,1.6,0.13,0.18,0.05,0.0,0.8,0.8,NOP-PHX,1,2,First Round,122.7,113.46,0.209,5,1610612756,5,1610612756,125.08,1610612756,123.5,1610612756,124.65,1610612756.0,128.2,0.4534000000000001,100.398,1610612756,101.612,101.005,0,0
371,Kevin Huerter,1628989,ATL @ MIA,ATL,1610612737,MIA,0,42100102,2022-04-19,L,34,9,6,5,3,10,0.3,3,7,0.429,0,0,,0,5,1,1,2,5,-17,28.0,0.9,0.45,G,,100.0,93.7,124.6,124.0,-24.6,0.0,0.2,0.076,0.24,0.45,3.0,0.148,0.45,102.4,98.82,0.061,69,82.35,0.151,"APR 19, 2022",240,41,87,0.471,12,40,0.3,11,14,0.786,7,33,40,21,6,2,19,26,105,99.847850893876,9.0,6.0,34.0,0.4810126582278481,1610612748.0,99.847850893876,105.16,103.46,101.76,1,1,6-7,198.0,1,1,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.5,2,23.0,8.0,3.0,0.38,6.0,2.0,0.33,0.0,0.0,1.0,0.2,0.5,0.5,96.88,93.93,93.93,23.0,8.0,3.0,0.38,6.0,2.0,0.33,0.0,0.0,1.0,0.2,0.5,0.5,96.88,93.93,93.93,23.0,8.0,3.0,0.38,6.0,2.0,0.33,0.0,0.0,1.0,0.2,0.5,0.5,96.88,93.93,93.93,13.0,8.5,8.0,,,,1,9.5,8.0,-1.5,9.75,8.0,-1.75,1.0,0.0,-1.0,6.25,6.0,-0.25,0.18,0.2,0.02,2.25,2.0,-0.25,ATL-MIA,1,2,First Round,102.06,118.12,0.2036,5,1610612748,5,1610612748,102.28,1610612748,99.05,1610612748,101.2,1610612748.0,113.7,0.1658,101.524,1610612748,102.382,101.953,0,1
372,Jaren Jackson Jr.,1628991,MEM vs. MIN,MEM,1610612763,MIN,1,42100152,2022-04-19,W,27,16,0,7,5,12,0.417,4,7,0.571,2,4,0.5,5,2,1,1,0,4,21,30.4,1.163,0.5833333333333334,F,,120.4,120.0,80.0,77.1,40.4,0.172,0.074,0.125,0.0,0.583,0.0,0.23,0.581,99.49,97.52,0.117,54,81.27,0.233,"APR 19, 2022",240,44,92,0.478,11,34,0.324,25,32,0.781,14,34,48,29,9,1,9,22,124,122.67510882469333,5.0,9.0,40.0,0.3947368421052631,1610612750.0,122.67510882469333,101.08,102.2,103.32,1,1,6-10,242.0,0,1,1,0.0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.0,2,24.0,13.0,4.0,0.31,5.0,0.0,0.0,4.0,5.0,0.8,0.28,0.4,0.31,108.92,107.42,107.42,24.0,13.0,4.0,0.31,5.0,0.0,0.0,4.0,5.0,0.8,0.28,0.4,0.31,108.92,107.42,107.42,24.0,13.0,4.0,0.31,5.0,0.0,0.0,4.0,5.0,0.8,0.28,0.4,0.31,108.92,107.42,107.42,14.0,6.0,12.0,,,,1,16.7,6.0,-10.7,13.7,6.0,-7.7,4.7,1.0,-3.7,6.3,4.0,-2.3,0.24,0.12,-0.12,1.4,1.0,-0.4,MEM-MIN,1,1,First Round,113.88,86.17999999999999,0.1804,4,1610612750,5,1610612750,136.2,1610612750,127.2,1610612750,149.7,1610612750.0,143.1,0.33025,94.88,1610612750,97.084,95.982,0,1
373,Caleb Martin,1628997,MIA vs. ATL,MIA,1610612748,ATL,1,42100102,2022-04-19,W,17,3,0,0,1,5,0.2,1,3,0.333,0,0,,0,0,2,1,0,1,6,12.0,0.6,0.3,,,108.8,105.8,88.6,80.2,20.3,0.0,0.0,0.0,0.0,0.3,0.0,0.128,0.3,103.28,96.82,0.012,34,80.69,0.135,"APR 19, 2022",240,38,79,0.481,14,36,0.389,25,29,0.862,4,30,34,21,9,6,14,24,115,113.01100628930818,6.0,2.0,40.0,0.4712643678160919,1610612737.0,113.01100628930818,101.76,103.46,105.16,1,0,6-5,205.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2,5.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.5,100.92,113.95,113.95,5.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.5,100.92,113.95,113.95,5.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.5,0.5,100.92,113.95,113.95,2.5,0.0,2.0,,,,1,4.62,2.0,-2.62,4.88,2.0,-2.88,0.38,0.0,-0.38,2.0,1.0,-1.0,0.16,0.17,0.01,0.62,0.0,-0.62,ATL-MIA,1,2,First Round,112.35999999999999,102.28,0.20659999999999998,5,1610612737,5,1610612737,118.12,1610612737,117.10000000000001,1610612737,118.3,1610612737.0,118.0,0.40325,102.382,1610612737,101.524,101.953,0,0
374,De'Anthony Melton,1629001,MEM vs. MIN,MEM,1610612763,MIN,1,42100152,2022-04-19,W,18,7,3,2,2,8,0.25,2,6,0.333,1,2,0.5,0,2,0,0,2,1,13,11.9,0.788,0.375,,,110.0,112.9,77.5,78.0,32.5,0.0,0.118,0.054,0.214,0.375,1.5,0.229,0.394,104.38,106.08,0.028,40,88.4,0.234,"APR 19, 2022",240,44,92,0.478,11,34,0.324,25,32,0.781,14,34,48,29,9,1,9,22,124,122.67510882469333,5.0,9.0,40.0,0.3947368421052631,1610612750.0,122.67510882469333,101.08,102.2,103.32,1,0,6-3,200.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,2,14.0,4.0,1.0,0.25,3.0,0.0,0.0,0.0,0.0,0.5,0.11,0.25,0.25,108.92,107.42,107.42,14.0,4.0,1.0,0.25,3.0,0.0,0.0,0.0,0.0,0.5,0.11,0.25,0.25,108.92,107.42,107.42,14.0,4.0,1.0,0.25,3.0,0.0,0.0,0.0,0.0,0.5,0.11,0.25,0.25,108.92,107.42,107.42,4.5,0.0,2.0,,,,1,6.75,0.0,-6.75,7.38,2.0,-5.38,0.5,0.0,-0.5,4.88,2.0,-2.88,0.2,0.2,0.0,1.62,1.0,-0.62,MEM-MIN,1,1,First Round,113.88,86.17999999999999,0.1804,4,1610612750,5,1610612750,136.2,1610612750,127.2,1610612750,149.7,1610612750.0,143.1,0.33025,94.88,1610612750,97.084,95.982,0,1
375,Josh Okogie,1629006,MIN @ MEM,MIN,1610612750,MEM,0,42100152,2022-04-19,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,,,,66.7,80.0,40.0,40.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.09,120.0,0.0,6,100.0,0.0,"APR 19, 2022",240,30,76,0.395,11,38,0.289,25,28,0.893,4,36,40,16,5,9,19,28,96,92.91521486643438,9.0,1.0,48.0,0.4782608695652174,1610612763.0,92.91521486643438,103.32,102.2,101.08,1,0,6-4,213.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MEM-MIN,1,1,First Round,96.46000000000001,136.2,0.18919999999999998,5,1610612763,4,1610612763,86.17999999999999,1610612763,90.3,1610612763,85.3,1610612763.0,80.0,0.17149999999999999,97.084,1610612763,94.88,95.982,0,1
376,Landry Shamet,1629013,PHX vs. NOP,PHX,1610612756,NOP,1,42100142,2022-04-19,L,12,5,0,0,2,3,0.667,1,2,0.5,0,0,,0,0,1,0,0,0,-1,8.0,1.667,0.8333333333333334,,,117.4,114.8,127.3,122.4,-9.9,0.0,0.0,0.0,0.0,0.833,0.0,0.115,0.833,96.55,93.64,0.098,23,78.03,0.118,"APR 19, 2022",240,43,86,0.5,13,35,0.371,15,18,0.833,8,25,33,26,9,3,12,18,114,116.421568627451,7.0,6.0,43.0,0.5476190476190477,1610612740.0,116.421568627451,97.92,98.36,98.8,1,0,6-4,190.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,1,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,12.0,3.0,2.0,0.67,2.0,1.0,0.5,0.0,0.0,1.0,0.12,0.83,0.83,97.92,116.42,116.42,5.0,5.0,,,,,0,4.14,4.6,0.46,3.57,4.6,1.03,0.57,0.6,0.03,1.71,2.8,1.09,0.12,0.12,0.0,0.43,0.8,0.37,NOP-PHX,1,2,First Round,113.47999999999999,125.08,0.2092,5,1610612740,5,1610612740,113.46,1610612740,110.8,1610612740,112.76666666666667,1610612740.0,111.45,0.40900000000000003,101.612,1610612740,100.398,101.005,0,2
377,Jarred Vanderbilt,1629020,MIN @ MEM,MIN,1610612750,MEM,0,42100152,2022-04-19,L,9,1,0,2,0,0,,0,0,,1,2,0.5,0,2,0,0,1,2,-7,2.4,0.0,,F,,105.9,98.5,156.3,146.4,-50.4,0.0,0.25,0.118,0.0,0.0,0.0,0.053,0.568,92.24,86.09,-0.043,17,71.74,0.055,"APR 19, 2022",240,30,76,0.395,11,38,0.289,25,28,0.893,4,36,40,16,5,9,19,28,96,92.91521486643438,9.0,1.0,48.0,0.4782608695652174,1610612763.0,92.91521486643438,103.32,102.2,101.08,1,1,6-8,214.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5,2,19.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.5,0.09,0.33,0.33,108.88,119.4,119.4,19.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.5,0.09,0.33,0.33,108.88,119.4,119.4,19.0,3.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.5,0.09,0.33,0.33,108.88,119.4,119.4,10.0,1.5,2.0,,,,0,7.5,1.0,-6.5,6.0,0.0,-6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.13,0.05,-0.08,0.75,1.0,0.25,MEM-MIN,1,1,First Round,96.46000000000001,136.2,0.18919999999999998,5,1610612763,4,1610612763,86.17999999999999,1610612763,90.3,1610612763,85.3,1610612763.0,80.0,0.17149999999999999,97.084,1610612763,94.88,95.982,0,1
378,Trae Young,1629027,ATL @ MIA,ATL,1610612737,MIA,0,42100102,2022-04-19,L,41,25,7,6,10,20,0.5,2,10,0.2,3,4,0.75,2,4,0,0,10,3,-11,32.7,1.149,0.55,G,,105.9,100.3,117.4,116.4,-11.6,0.05,0.121,0.082,0.28,0.55,0.7,0.33,0.574,104.24,101.0,0.085,85,84.17,0.331,"APR 19, 2022",240,41,87,0.471,12,40,0.3,11,14,0.786,7,33,40,21,6,2,19,26,105,99.847850893876,9.0,6.0,34.0,0.4810126582278481,1610612748.0,99.847850893876,105.16,103.46,101.76,1,1,6-1,164.0,1,0,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16.5,2,28.0,12.0,1.0,0.08,7.0,0.0,0.0,6.0,7.0,0.86,0.32,0.26,0.08,96.88,93.93,93.93,28.0,12.0,1.0,0.08,7.0,0.0,0.0,6.0,7.0,0.86,0.32,0.26,0.08,96.88,93.93,93.93,28.0,12.0,1.0,0.08,7.0,0.0,0.0,6.0,7.0,0.86,0.32,0.26,0.08,96.88,93.93,93.93,24.0,16.5,8.0,,,,1,17.25,8.0,-9.25,14.25,12.0,-2.25,6.5,7.0,0.5,7.75,7.0,-0.75,0.26,0.32,0.06,6.25,6.0,-0.25,ATL-MIA,1,2,First Round,102.06,118.12,0.2036,5,1610612748,5,1610612748,102.28,1610612748,99.05,1610612748,101.2,1610612748.0,113.7,0.1658,101.524,1610612748,102.382,101.953,1,1
379,Deandre Ayton,1629028,PHX vs. NOP,PHX,1610612756,NOP,1,42100142,2022-04-19,L,33,10,4,9,4,6,0.667,0,0,,2,2,1.0,3,6,0,0,0,3,-13,26.8,1.453,0.6666666666666666,C,,109.9,111.2,128.2,126.5,-18.3,0.088,0.207,0.143,0.167,0.667,0.0,0.092,0.727,102.45,102.39,0.1,71,85.33,0.093,"APR 19, 2022",240,43,86,0.5,13,35,0.371,15,18,0.833,8,25,33,26,9,3,12,18,114,116.421568627451,7.0,6.0,43.0,0.5476190476190477,1610612740.0,116.421568627451,97.92,98.36,98.8,1,1,7-0,252.0,0,0,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.5,2,34.0,15.0,10.0,0.67,1.0,1.0,1.0,0.0,0.0,1.0,0.23,0.7,0.7,91.24,120.56,120.56,34.0,15.0,10.0,0.67,1.0,1.0,1.0,0.0,0.0,1.0,0.23,0.7,0.7,91.24,120.56,120.56,34.0,15.0,10.0,0.67,1.0,1.0,1.0,0.0,0.0,1.0,0.23,0.7,0.7,91.24,120.56,120.56,15.5,28.0,21.0,,,,0,15.71,20.5,4.79,12.0,13.33,1.33,3.0,2.0,-1.0,0.0,0.67,0.67,0.26,0.21,-0.05,1.71,1.17,-0.54,NOP-PHX,1,2,First Round,113.47999999999999,125.08,0.2092,5,1610612740,5,1610612740,113.46,1610612740,110.8,1610612740,112.76666666666667,1610612740.0,111.45,0.40900000000000003,101.612,1610612740,100.398,101.005,0,2
