,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__DET,TEAM__GSW,TEAM__HOU,TEAM__IND,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__OKC,TEAM__ORL,OPP__BOS,OPP__CLE,OPP__DEN,OPP__DET,OPP__GSW,OPP__HOU,OPP__IND,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__OKC,OPP__ORL,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
144,Jaylen Brown,1627759,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,41,21,1,11,6,16,0.375,0,3,0.0,9,10,0.9,0,11,2,0,4,3,7,37.7,1.029,0.375,G,,108.4,111.0,102.5,97.0,6.0,0.0,0.239,0.131,0.048,0.375,0.25,0.269,0.515,97.08,95.51,0.116,83,79.6,0.278,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,1,1,6-6,223.0,1,1,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,4,38.0,16.5,9.5,0.0,0.22,0.11,0.28,71.5,77.0,32.0,0.45,0.33,38.0,0.44,92.5,35.33,15.67,8.33,0.02,0.18,0.1,0.27,66.33,78.67,33.67,0.45,0.36,39.0,0.44,90.95,35.33,15.67,8.33,0.02,0.18,0.1,0.27,66.33,78.67,33.67,0.45,0.36,39.0,0.44,90.95,7.0,8.5,6.0,10.0,5.0,,1,7.29,6.75,-0.54,1.43,0.75,-0.68,5.86,6.0,0.14,0.09,0.1,0.01,0.3,0.29,-0.01,95.8,91.9,-3.9,3.86,3.0,-0.86,BOS-ORL,1,4,First Round,114.84,108.24000000000001,0.2424,4,1610612753,5,1610612753,108.8,1610612753,103.15,1610612753,112.56666666666666,1610612753.0,118.6,0.2266,94.05799999999999,1610612753,94.428,94.243,1,2
145,Pascal Siakam,1627783,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,29,12,4,3,5,10,0.5,0,2,0.0,2,2,1.0,0,3,0,1,1,4,3,23.6,1.103,0.5,F,,116.1,117.9,115.0,115.3,1.1,0.0,0.1,0.057,0.167,0.5,4.0,0.185,0.551,98.71,99.59,0.067,62,82.99,0.187,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,1,1,6-8,245.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.33,4,32.5,17.5,10.0,0.03,0.18,0.1,0.26,70.5,90.0,38.5,0.46,0.38,45.5,0.49,100.02,32.67,16.67,10.0,0.02,0.19,0.11,0.24,70.33,87.0,37.0,0.48,0.38,44.0,0.46,99.45,32.67,16.67,10.0,0.02,0.19,0.11,0.24,70.33,87.0,37.0,0.48,0.38,44.0,0.46,99.45,7.33,4.0,5.0,11.0,7.0,,0,6.44,5.75,-0.69,1.56,0.5,-1.06,4.89,5.25,0.36,0.1,0.08,-0.02,0.24,0.21,-0.03,101.22,100.64,-0.58,1.33,1.25,-0.08,IND-MIL,1,3,First Round,135.95999999999998,107.3,0.2136,5,1610612749,5,1610612749,129.82,1610612749,127.4,1610612749,137.15,1610612749.0,120.0,0.3266,97.402,1610612749,98.816,98.10900000000001,1,2
146,Dorian Finney-Smith,1627827,LAL @ MIN,LAL,1610612747,MIN,0,42400164,2025-04-27,L,41,6,6,8,2,7,0.286,2,6,0.333,0,0,,4,4,0,1,2,3,-5,25.6,0.857,0.4285714285714285,,,119.0,120.0,126.9,123.8,-7.9,0.108,0.085,0.095,0.214,0.429,3.0,0.1,0.429,93.57,92.77,0.052,79,77.31,0.103,"APR 27, 2025",240,36,80,0.45,19,47,0.404,22,25,0.88,11,30,41,23,6,7,10,23,113,125.55555555555556,8.0,2.0,49.0,0.4222222222222222,1610612750,125.55555555555556,90.0,92.76,95.52,1,0,6-7,220.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.67,4,34.0,6.0,3.0,0.04,0.04,0.04,0.1,66.0,76.5,34.5,0.46,0.32,36.0,0.43,95.62,33.67,5.67,2.33,0.05,0.04,0.04,0.09,64.33,78.67,36.67,0.44,0.33,38.67,0.46,93.55,33.67,5.67,2.33,0.05,0.04,0.04,0.09,64.33,78.67,36.67,0.44,0.33,38.67,0.46,93.55,4.0,4.5,1.0,5.0,3.0,,1,4.5,0.0,-4.5,2.0,0.0,-2.0,2.5,0.0,-2.5,0.06,0.0,-0.06,0.1,0.0,-0.1,93.98,0.0,-93.98,1.25,0.0,-1.25,LAL-MIN,1,3,First Round,126.62,121.96,0.2274,5,1610612750,5,1610612750,121.17999999999999,1610612750,120.9,1610612750,120.05,1610612750.0,124.5,0.4585,88.874,1610612750,89.32,89.097,0,1
147,Jayson Tatum,1628369,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,42,37,3,14,10,25,0.4,3,10,0.3,14,14,1.0,3,11,3,0,2,3,6,65.3,1.187,0.46,F,,117.3,119.1,109.9,101.2,7.4,0.077,0.239,0.165,0.15,0.46,1.5,0.359,0.594,95.4,92.17,0.23,81,76.81,0.368,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,1,1,6-8,210.0,1,1,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.33,3,39.5,22.0,9.0,0.05,0.21,0.14,0.32,75.5,78.0,32.0,0.45,0.38,41.5,0.41,90.14,39.5,22.0,9.0,0.05,0.21,0.14,0.32,75.5,78.0,32.0,0.45,0.38,41.5,0.41,90.14,39.5,22.0,9.0,0.05,0.21,0.14,0.32,75.5,78.0,32.0,0.45,0.38,41.5,0.41,90.14,11.0,11.5,9.0,14.0,,,1,12.2,10.33,-1.87,1.0,1.33,0.33,11.2,9.0,-2.2,0.14,0.13,-0.01,0.31,0.32,0.01,95.76,91.85,-3.91,3.4,3.0,-0.4,BOS-ORL,1,4,First Round,114.84,108.24000000000001,0.2424,4,1610612753,5,1610612753,108.8,1610612753,103.15,1610612753,112.56666666666666,1610612753.0,118.6,0.2266,94.05799999999999,1610612753,94.428,94.243,1,2
148,Jonathan Isaac,1628371,ORL vs. BOS,ORL,1610612753,BOS,1,42400114,2025-04-27,L,13,4,0,3,1,2,0.5,0,1,0.0,2,2,1.0,1,2,1,0,0,1,-1,10.6,1.389,0.5,,,96.2,95.9,108.3,108.5,-12.2,0.091,0.182,0.136,0.0,0.5,0.0,0.1,0.694,94.69,94.61,0.143,26,78.84,0.111,"APR 27, 2025",240,38,88,0.432,8,30,0.267,14,20,0.7,7,31,38,23,5,4,10,24,98,98.19639278557112,7.0,7.0,46.0,0.4358974358974359,1610612738,98.19639278557112,99.8,95.44,91.08,1,0,6-10,230.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,4,12.0,0.5,0.5,0.09,0.06,0.1,0.01,22.5,82.5,30.5,0.44,0.25,42.5,0.45,93.1,14.0,1.67,1.33,0.09,0.04,0.08,0.04,25.67,82.0,29.33,0.44,0.29,42.33,0.45,92.04,14.0,1.67,1.33,0.09,0.04,0.08,0.04,25.67,82.0,29.33,0.44,0.29,42.33,0.45,92.04,3.0,1.33,3.0,1.0,2.0,,1,2.0,2.0,0.0,0.75,2.0,1.25,1.25,0.0,-1.25,0.09,0.05,-0.04,0.09,0.1,0.01,93.54,88.88,-4.66,0.5,0.0,-0.5,BOS-ORL,1,4,First Round,108.78,108.8,0.209,5,1610612738,4,1610612738,108.24000000000001,1610612738,106.76666666666667,1610612738,108.325,1610612738.0,110.44999999999999,0.3238,94.428,1610612738,94.05799999999999,94.243,0,0
149,OG Anunoby,1628384,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,39,8,0,2,3,13,0.231,0,3,0.0,2,2,1.0,1,1,3,0,0,2,-9,19.4,0.576,0.2307692307692307,F,,92.3,92.0,105.2,102.7,-12.9,0.021,0.026,0.023,0.0,0.231,0.0,0.156,0.288,96.57,95.26,0.004,78,79.39,0.162,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,1,6-7,240.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4,42.5,13.5,5.5,0.01,0.08,0.04,0.18,89.5,83.5,33.5,0.44,0.33,45.5,0.45,96.42,43.0,15.0,6.33,0.03,0.08,0.06,0.19,90.33,86.67,31.0,0.47,0.35,42.67,0.46,98.55,43.0,15.0,6.33,0.03,0.08,0.06,0.19,90.33,86.67,31.0,0.47,0.35,42.67,0.46,98.55,6.67,2.0,2.0,5.0,7.0,,0,4.6,3.5,-1.1,1.33,0.5,-0.83,3.27,3.0,-0.27,0.06,0.04,-0.02,0.18,0.15,-0.03,99.27,94.93,-4.34,1.73,1.0,-0.73,DET-NYK,1,3,First Round,101.26,101.32000000000001,0.205,5,1610612765,5,1610612765,96.58,1610612765,90.23333333333333,1610612765,92.0,1610612765.0,108.1,0.4436,95.062,1610612765,97.056,96.059,0,2
150,Tony Bradley,1628396,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,2,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,5,1.2,0.0,,,,125.0,166.7,0.0,0.0,125.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,88.42,101.05,0.222,4,84.21,0.0,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,1,0,6-11,248.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,2,4.0,0.0,0.0,1.0,0.0,0.4,0.0,7.0,90.0,41.0,0.43,0.32,48.0,0.47,101.68,4.0,0.0,0.0,1.0,0.0,0.4,0.0,7.0,90.0,41.0,0.43,0.32,48.0,0.47,101.68,4.0,0.0,0.0,1.0,0.0,0.4,0.0,7.0,90.0,41.0,0.43,0.32,48.0,0.47,101.68,1.0,1.5,2.0,,,,0,2.0,1.5,-0.5,1.0,1.0,0.0,1.0,0.5,-0.5,0.12,0.32,0.2,0.11,0.0,-0.11,100.37,98.4,-1.97,0.44,0.0,-0.44,IND-MIL,1,3,First Round,135.95999999999998,107.3,0.2136,5,1610612749,5,1610612749,129.82,1610612749,127.4,1610612749,137.15,1610612749.0,120.0,0.3266,97.402,1610612749,98.816,98.10900000000001,0,2
151,Kyle Kuzma,1628398,MIL vs. IND,MIL,1610612749,IND,1,42400134,2025-04-27,L,16,3,1,0,1,6,0.167,0,1,0.0,1,2,0.5,0,0,0,0,0,3,-10,4.5,0.436,0.1666666666666666,F,,100.0,98.8,129.4,128.7,-29.4,0.0,0.0,0.0,0.1,0.167,0.0,0.184,0.218,102.58,101.68,-0.068,34,84.74,0.187,"APR 27, 2025",240,37,89,0.416,15,37,0.405,14,17,0.824,9,24,33,25,6,1,7,18,103,109.0177815410669,3.0,7.0,41.0,0.6024096385542169,1610612754,109.0177815410669,94.48,94.6,94.72,1,1,6-9,221.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,4,26.0,9.5,4.5,0.04,0.09,0.07,0.2,52.5,88.0,38.0,0.49,0.38,39.0,0.46,101.04,24.67,8.0,3.0,0.03,0.06,0.05,0.17,50.67,86.67,37.67,0.46,0.34,40.33,0.48,98.17,24.67,8.0,3.0,0.03,0.06,0.05,0.17,50.67,86.67,37.67,0.46,0.34,40.33,0.48,98.17,1.5,2.67,3.0,3.0,0.0,,1,2.75,0.0,-2.75,0.75,0.0,-0.75,2.0,0.0,-2.0,0.08,0.0,-0.08,0.19,0.0,-0.19,100.64,0.0,-100.64,0.75,0.0,-0.75,IND-MIL,1,3,First Round,102.2,129.82,0.1978,5,1610612754,5,1610612754,107.3,1610612754,103.26666666666667,1610612754,108.4,1610612754.0,111.7,0.2,98.816,1610612754,97.402,98.10900000000001,0,2
152,Derrick White,1628401,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,39,18,7,7,7,11,0.636,2,6,0.333,2,3,0.667,2,5,0,1,1,1,0,38.9,1.461,0.7272727272727273,G,,106.5,108.5,107.9,100.7,-1.4,0.053,0.116,0.086,0.35,0.727,7.0,0.149,0.731,95.94,93.52,0.169,77,77.93,0.152,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,1,1,6-4,190.0,1,0,0,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33,4,39.0,14.0,6.5,0.02,0.08,0.06,0.18,72.5,77.0,32.0,0.45,0.33,38.0,0.44,92.5,38.0,15.33,7.67,0.03,0.09,0.06,0.21,70.67,78.67,33.67,0.45,0.36,39.0,0.44,90.95,38.0,15.33,7.67,0.03,0.09,0.06,0.21,70.67,78.67,33.67,0.45,0.36,39.0,0.44,90.95,4.67,5.0,3.0,6.0,4.0,,1,5.57,4.25,-1.32,1.57,0.75,-0.82,4.0,3.5,-0.5,0.07,0.06,-0.01,0.19,0.19,0.0,95.8,91.9,-3.9,1.14,1.25,0.11,BOS-ORL,1,4,First Round,114.84,108.24000000000001,0.2424,4,1610612753,5,1610612753,108.8,1610612753,103.15,1610612753,112.56666666666666,1610612753.0,118.6,0.2266,94.05799999999999,1610612753,94.428,94.243,0,2
153,Josh Hart,1628404,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,42,14,5,10,4,9,0.444,3,5,0.6,3,6,0.5,2,8,4,0,2,1,2,43.5,1.203,0.6111111111111112,F,,104.8,103.4,104.9,101.7,-0.1,0.038,0.19,0.105,0.172,0.611,2.5,0.139,0.601,95.0,92.87,0.149,83,77.39,0.146,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,1,6-4,215.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.33,4,40.5,6.5,2.5,0.06,0.16,0.11,0.1,83.5,83.5,33.5,0.44,0.33,45.5,0.45,96.42,37.0,7.67,3.67,0.07,0.16,0.12,0.13,75.67,86.67,31.0,0.47,0.35,42.67,0.46,98.55,37.0,7.67,3.67,0.07,0.16,0.12,0.13,75.67,86.67,31.0,0.47,0.35,42.67,0.46,98.55,7.0,10.5,11.0,7.0,7.0,,0,8.93,8.5,-0.43,2.6,1.5,-1.1,6.33,7.0,0.67,0.13,0.1,-0.03,0.14,0.13,-0.01,99.27,94.93,-4.34,2.0,1.5,-0.5,DET-NYK,1,3,First Round,101.26,101.32000000000001,0.205,5,1610612765,5,1610612765,96.58,1610612765,90.23333333333333,1610612765,92.0,1610612765.0,108.1,0.4436,95.062,1610612765,97.056,96.059,0,2
154,Thomas Bryant,1628418,IND @ MIL,IND,1610612754,MIL,0,42400134,2025-04-27,W,8,0,1,3,0,1,0.0,0,1,0.0,0,0,,1,2,1,1,1,1,7,10.1,0.0,0.0,,,121.4,132.0,71.4,67.8,50.0,0.167,0.167,0.167,0.167,0.0,1.0,0.125,0.0,85.78,86.9,0.098,14,72.41,0.134,"APR 27, 2025",240,50,83,0.602,18,39,0.462,11,13,0.846,5,36,41,36,3,7,11,16,129,136.1908783783784,6.0,1.0,33.0,0.4157303370786517,1610612749,136.1908783783784,94.72,94.6,94.48,1,0,6-10,248.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,4,14.5,1.0,0.5,0.06,0.11,0.08,0.06,31.5,90.0,38.5,0.46,0.38,45.5,0.49,100.02,13.67,1.33,0.67,0.07,0.07,0.07,0.09,29.67,87.0,37.0,0.48,0.38,44.0,0.46,99.45,13.67,1.33,0.67,0.07,0.07,0.07,0.09,29.67,87.0,37.0,0.48,0.38,44.0,0.46,99.45,1.0,3.5,4.0,2.0,1.0,,0,1.13,2.25,1.12,0.2,0.75,0.55,0.93,1.5,0.57,0.06,0.08,0.02,0.13,0.06,-0.07,101.36,100.64,-0.72,0.2,1.0,0.8,IND-MIL,1,3,First Round,135.95999999999998,107.3,0.2136,5,1610612749,5,1610612749,129.82,1610612749,127.4,1610612749,137.15,1610612749.0,120.0,0.3266,97.402,1610612749,98.816,98.10900000000001,0,2
155,Luke Kornet,1628436,BOS @ ORL,BOS,1610612738,ORL,0,42400114,2025-04-27,W,16,0,1,1,0,0,,0,0,,0,0,,1,0,0,1,0,0,-2,5.7,0.0,,,,93.8,95.5,94.1,96.7,-0.4,0.067,0.0,0.029,0.1,0.0,0.0,0.0,0.0,94.54,96.77,0.041,32,80.64,0.0,"APR 27, 2025",240,34,78,0.436,9,31,0.29,30,32,0.938,11,35,46,17,7,7,10,17,107,117.47913921826964,5.0,4.0,38.0,0.4318181818181818,1610612753,117.47913921826964,91.08,95.44,99.8,1,0,7-1,250.0,0,1,1,0.0,1,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,4,15.5,3.5,1.5,0.15,0.11,0.12,0.13,29.5,77.0,32.0,0.45,0.33,38.0,0.44,92.5,14.0,2.67,1.33,0.13,0.07,0.1,0.1,26.0,78.67,33.67,0.45,0.36,39.0,0.44,90.95,14.0,2.67,1.33,0.13,0.07,0.1,0.1,26.0,78.67,33.67,0.45,0.36,39.0,0.44,90.95,2.33,3.5,6.0,2.0,1.0,,1,4.29,3.25,-1.04,1.57,1.25,-0.32,2.71,2.0,-0.71,0.11,0.1,-0.01,0.08,0.1,0.02,95.8,91.9,-3.9,0.43,0.5,0.07,BOS-ORL,1,4,First Round,114.84,108.24000000000001,0.2424,4,1610612753,5,1610612753,108.8,1610612753,103.15,1610612753,112.56666666666666,1610612753.0,118.6,0.2266,94.05799999999999,1610612753,94.428,94.243,0,2
156,Mikal Bridges,1628969,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,44,8,1,6,3,12,0.25,2,6,0.333,0,0,,2,4,3,1,1,2,2,27.7,0.667,0.3333333333333333,G,,100.0,96.6,98.8,95.5,1.2,0.039,0.089,0.063,0.036,0.333,1.0,0.133,0.333,97.58,94.27,0.04,86,78.56,0.137,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,1,6-6,209.0,1,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4,38.5,15.5,7.5,0.03,0.14,0.08,0.21,80.5,83.5,33.5,0.44,0.33,45.5,0.45,96.42,35.33,13.33,6.33,0.02,0.12,0.07,0.18,74.0,86.67,31.0,0.47,0.35,42.67,0.46,98.55,35.33,13.33,6.33,0.02,0.12,0.07,0.18,74.0,86.67,31.0,0.47,0.35,42.67,0.46,98.55,4.33,6.5,7.0,5.0,2.0,,0,4.53,5.5,0.97,1.13,1.5,0.37,3.4,4.0,0.6,0.05,0.07,0.02,0.19,0.18,-0.01,99.27,94.93,-4.34,2.4,1.0,-1.4,DET-NYK,1,3,First Round,101.26,101.32000000000001,0.205,5,1610612765,5,1610612765,96.58,1610612765,90.23333333333333,1610612765,92.0,1610612765.0,108.1,0.4436,95.062,1610612765,97.056,96.059,0,2
157,Jalen Brunson,1628973,NYK @ DET,NYK,1610612752,DET,0,42400124,2025-04-27,W,39,32,11,5,13,26,0.5,4,7,0.571,2,2,1.0,3,2,0,1,2,3,5,55.5,1.19,0.5769230769230769,G,,110.4,108.6,103.9,103.7,6.5,0.064,0.054,0.06,0.55,0.577,5.5,0.319,0.595,96.75,95.85,0.201,77,79.88,0.329,"APR 27, 2025",240,34,91,0.374,15,33,0.455,11,18,0.611,12,26,38,19,11,3,10,17,94,96.9872059430458,6.0,9.0,54.0,0.4285714285714285,1610612765,96.9872059430458,96.92,95.7,94.48,1,1,6-2,190.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4,41.5,23.5,10.5,0.01,0.11,0.06,0.34,84.5,83.5,33.5,0.44,0.33,45.5,0.45,96.42,41.0,24.67,11.0,0.01,0.09,0.05,0.34,84.33,86.67,31.0,0.47,0.35,42.67,0.46,98.55,41.0,24.67,11.0,0.01,0.09,0.05,0.34,84.33,86.67,31.0,0.47,0.35,42.67,0.46,98.55,2.67,6.0,7.0,3.0,2.0,,0,3.47,4.0,0.53,0.53,2.0,1.47,2.93,2.0,-0.93,0.05,0.05,0.0,0.31,0.36,0.05,99.27,94.93,-4.34,3.07,4.0,0.93,DET-NYK,1,3,First Round,101.26,101.32000000000001,0.205,5,1610612765,5,1610612765,96.58,1610612765,90.23333333333333,1610612765,92.0,1610612765.0,108.1,0.4436,95.062,1610612765,97.056,96.059,1,2
