,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__ATL,TEAM__BKN,TEAM__BOS,TEAM__DAL,TEAM__DEN,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__NYK,TEAM__PHI,TEAM__PHX,TEAM__POR,TEAM__UTA,TEAM__WAS,OPP__ATL,OPP__BKN,OPP__BOS,OPP__DAL,OPP__DEN,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__NYK,OPP__PHI,OPP__PHX,OPP__POR,OPP__UTA,OPP__WAS,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
88,Blake Griffin,201933,BKN vs. BOS,BKN,1610612751,BOS,1,42000112,2021-05-25,W,20,11,4,3,4,6,0.667,0,1,0.0,3,4,0.75,1,2,0,0,0,2,18,20.6,1.418,0.6666666666666666,C,,156.8,160.8,121.4,114.2,35.4,0.1,0.087,0.091,0.222,0.667,0.0,0.146,0.709,103.1,101.26,0.106,44,84.38,0.149,"MAY 25, 2021",240,46,88,0.523,17,38,0.447,21,22,0.955,12,34,46,31,7,7,14,23,130,130.41733547351524,10.0,4.0,43.0,0.4239130434782608,1610612738.0,130.41733547351524,99.68,100.9,102.12,1,1,6-9,250.0,0,1,0,0.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2,20.0,0.0,0.0,0.06,0.1,0.08,0.02,40.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,20.0,0.0,0.0,0.06,0.1,0.08,0.02,40.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,20.0,0.0,0.0,0.06,0.1,0.08,0.02,40.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,3.0,5.0,3.0,,,,1,7.12,3.67,-3.45,1.12,1.67,0.55,6.0,2.0,-4.0,0.11,0.09,-0.02,0.14,0.09,-0.05,99.06,98.26,-0.8,0.62,0.0,-0.62,BKN-BOS,1,1,First Round,147.62,108.3,0.2262,5,1610612738,5,1610612738,145.82,1610612738,148.625,1610612738,145.26666666666665,1610612738.0,134.6,0.5065999999999999,101.434,1610612738,101.066,101.25,0,2
89,James Harden,201935,BKN vs. BOS,BKN,1610612751,BOS,1,42000112,2021-05-25,W,27,20,7,5,6,12,0.5,4,8,0.5,4,4,1.0,2,3,1,0,2,3,31,37.5,1.453,0.6666666666666666,G,,145.5,140.0,87.5,85.5,58.0,0.105,0.097,0.1,0.333,0.667,3.5,0.246,0.727,101.27,98.23,0.194,55,81.86,0.241,"MAY 25, 2021",240,46,88,0.523,17,38,0.447,21,22,0.955,12,34,46,31,7,7,14,23,130,130.41733547351524,10.0,4.0,43.0,0.4239130434782608,1610612738.0,130.41733547351524,99.68,100.9,102.12,1,1,6-5,220.0,1,0,0,0.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2,36.0,13.0,5.0,0.0,0.22,0.12,0.26,71.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,36.0,13.0,5.0,0.0,0.22,0.12,0.26,71.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,36.0,13.0,5.0,0.0,0.22,0.12,0.26,71.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,7.0,7.0,9.0,,,,1,5.2,7.33,2.13,0.8,1.0,0.2,4.4,6.33,1.93,0.27,0.1,-0.17,0.16,0.26,0.1,98.73,98.26,-0.47,2.8,3.0,0.2,BKN-BOS,1,1,First Round,147.62,108.3,0.2262,5,1610612738,5,1610612738,145.82,1610612738,148.625,1610612738,145.26666666666665,1610612738.0,134.6,0.5065999999999999,101.434,1610612738,101.066,101.25,1,2
90,Patrick Beverley,201976,LAC vs. DAL,LAC,1610612746,DAL,1,42000172,2021-05-25,L,23,3,3,0,1,4,0.25,1,3,0.333,0,0,,0,0,1,1,0,3,-11,13.5,0.75,0.375,G,,113.0,117.6,131.3,126.1,-18.2,0.0,0.0,0.0,0.15,0.375,0.0,0.083,0.375,96.82,96.66,0.014,46,80.55,0.087,"MAY 25, 2021",240,45,84,0.536,13,33,0.394,18,20,0.9,9,30,39,23,7,3,13,22,121,125.0,8.0,4.0,34.0,0.5853658536585366,1610612742.0,125.0,96.8,98.18,99.56,1,1,6-2,180.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,17.0,6.0,4.0,0.0,0.2,0.08,0.22,29.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,17.0,6.0,4.0,0.0,0.2,0.08,0.22,29.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,17.0,6.0,4.0,0.0,0.2,0.08,0.22,29.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,1.0,1.0,2.0,,,,0,3.08,0.5,-2.58,0.92,0.0,-0.92,2.17,0.5,-1.67,0.07,0.05,-0.02,0.11,0.14,0.03,94.57,93.16,-1.41,0.25,0.0,-0.25,DAL-LAC,1,1,First Round,113.14000000000001,134.62,0.193,3,1610612742,4,1610612742,117.74000000000001,1610612742,121.0,1610612742,117.74000000000001,1610612742.0,119.0,0.36175,97.84,1610612742,98.296,98.06800000000001,0,2
91,Wesley Matthews,202083,LAL @ PHX,LAL,1610612747,PHX,0,42000152,2021-05-25,W,4,0,0,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,1,-8,1.2,0.0,0.0,,,83.3,63.5,185.7,177.6,-102.4,0.0,0.25,0.111,0.0,0.0,0.0,0.222,0.0,87.38,74.73,-0.211,6,62.28,0.254,"MAY 25, 2021",240,36,80,0.45,10,33,0.303,27,31,0.871,8,31,39,24,9,6,7,23,109,117.65975820379964,4.0,3.0,31.0,0.4647887323943662,1610612756.0,117.65975820379964,92.64,92.92,93.2,1,0,6-5,220.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,2,12.0,4.0,1.0,0.0,0.0,0.0,0.13,24.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,12.0,4.0,1.0,0.0,0.0,0.0,0.13,24.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,12.0,4.0,1.0,0.0,0.0,0.0,0.13,24.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,0.0,0.5,0.0,,,,1,2.0,0.0,-2.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.06,0.0,-0.06,0.15,0.13,-0.02,96.46,90.8,-5.66,0.0,0.0,0.0,LAL-PHX,1,2,First Round,125.5,108.78,0.2118,5,1610612756,5,1610612756,117.74000000000001,1610612756,120.73333333333335,1610612756,120.45,1610612756.0,112.0,0.361,92.23400000000001,1610612756,93.296,92.76500000000001,0,2
92,Paul George,202331,LAC vs. DAL,LAC,1610612746,DAL,1,42000172,2021-05-25,L,40,28,6,12,12,22,0.545,1,7,0.143,3,3,1.0,0,12,1,0,2,4,-18,52.4,1.201,0.5681818181818182,G,,117.3,115.5,137.8,134.8,-20.5,0.0,0.375,0.176,0.24,0.568,3.0,0.278,0.6,98.46,96.63,0.162,81,80.53,0.274,"MAY 25, 2021",240,45,84,0.536,13,33,0.394,18,20,0.9,9,30,39,23,7,3,13,22,121,125.0,8.0,4.0,34.0,0.5853658536585366,1610612742.0,125.0,96.8,98.18,99.56,1,1,6-8,220.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2,40.0,18.0,8.0,0.08,0.08,0.08,0.28,71.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,40.0,18.0,8.0,0.08,0.08,0.08,0.28,71.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,40.0,18.0,8.0,0.08,0.08,0.08,0.28,71.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,9.0,7.0,6.0,,,,0,10.0,9.5,-0.5,0.83,0.67,-0.16,9.17,8.83,-0.34,0.12,0.12,0.0,0.32,0.26,-0.06,94.57,94.06,-0.51,3.75,3.17,-0.58,DAL-LAC,1,1,First Round,113.14000000000001,134.62,0.193,3,1610612742,4,1610612742,117.74000000000001,1610612742,121.0,1610612742,117.74000000000001,1610612742.0,119.0,0.36175,97.84,1610612742,98.296,98.06800000000001,1,2
93,Kyrie Irving,202681,BKN vs. BOS,BKN,1610612751,BOS,1,42000112,2021-05-25,W,28,15,6,6,6,12,0.5,1,3,0.333,2,2,1.0,2,4,0,1,3,2,19,31.2,1.165,0.5416666666666666,G,,151.7,151.9,120.0,115.8,31.7,0.111,0.125,0.12,0.231,0.542,2.0,0.239,0.582,105.02,103.23,0.099,60,86.02,0.243,"MAY 25, 2021",240,46,88,0.523,17,38,0.447,21,22,0.955,12,34,46,31,7,7,14,23,130,130.41733547351524,10.0,4.0,43.0,0.4239130434782608,1610612738.0,130.41733547351524,99.68,100.9,102.12,1,1,6-2,195.0,1,0,0,0.0,1,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2,37.0,20.0,11.0,0.08,0.07,0.07,0.27,75.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,37.0,20.0,11.0,0.08,0.07,0.07,0.27,75.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,37.0,20.0,11.0,0.08,0.07,0.07,0.27,75.0,84.0,34.0,0.42,0.24,40.0,0.37,96.44,6.0,6.0,6.0,,,,1,5.2,6.67,1.47,0.8,1.67,0.87,4.4,5.0,0.6,0.09,0.09,0.0,0.26,0.24,-0.02,101.18,98.26,-2.92,1.4,0.67,-0.73,BKN-BOS,1,1,First Round,147.62,108.3,0.2262,5,1610612738,5,1610612738,145.82,1610612738,148.625,1610612738,145.26666666666665,1610612738.0,134.6,0.5065999999999999,101.434,1610612738,101.066,101.25,1,2
94,Tristan Thompson,202684,BOS @ BKN,BOS,1610612738,BKN,0,42000112,2021-05-25,L,25,15,0,11,7,9,0.778,0,0,,1,2,0.5,8,3,0,1,2,3,-23,29.2,1.518,0.7777777777777778,C,,90.4,90.1,134.6,135.0,-44.2,0.242,0.167,0.216,0.0,0.778,0.0,0.188,0.759,101.46,101.46,0.134,52,84.55,0.19,"MAY 25, 2021",240,39,92,0.424,12,34,0.353,18,23,0.783,15,28,43,23,10,4,15,20,108,105.75793184488836,7.0,7.0,46.0,0.5227272727272727,1610612751.0,105.75793184488836,102.12,100.9,99.68,1,1,6-9,254.0,0,1,1,3.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,2,25.0,4.0,2.0,0.17,0.31,0.22,0.08,49.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,25.0,4.0,2.0,0.17,0.31,0.22,0.08,49.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,25.0,4.0,2.0,0.17,0.31,0.22,0.08,49.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,13.0,10.5,10.0,,,,1,9.75,0.0,-9.75,6.0,0.0,-6.0,3.75,0.0,-3.75,0.19,0.0,-0.19,0.16,0.0,-0.16,98.92,0.0,-98.92,1.0,0.0,-1.0,BKN-BOS,1,1,First Round,107.54,145.82,0.2098,5,1610612751,5,1610612751,108.3,1610612751,101.93333333333334,1610612751,111.33333333333333,,,0.4395,101.066,1610612751,101.434,101.25,0,0
95,Kemba Walker,202689,BOS @ BKN,BOS,1610612738,BKN,0,42000112,2021-05-25,L,30,17,7,3,5,11,0.455,0,3,0.0,7,8,0.875,0,3,0,0,0,1,-18,31.1,1.171,0.4545454545454545,G,,120.0,116.3,150.0,150.2,-30.0,0.0,0.15,0.055,0.304,0.455,0.0,0.184,0.585,103.16,101.62,0.112,65,84.68,0.184,"MAY 25, 2021",240,39,92,0.424,12,34,0.353,18,23,0.783,15,28,43,23,10,4,15,20,108,105.75793184488836,7.0,7.0,46.0,0.5227272727272727,1610612751.0,105.75793184488836,102.12,100.9,99.68,1,1,6-0,184.0,1,0,0,0.0,1,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,27.0,16.0,5.0,0.0,0.04,0.02,0.34,52.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,27.0,16.0,5.0,0.0,0.04,0.02,0.34,52.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,27.0,16.0,5.0,0.0,0.04,0.02,0.34,52.0,84.0,30.0,0.37,0.37,50.0,0.42,93.76,8.0,2.0,1.0,,,,1,5.5,0.0,-5.5,0.0,0.0,0.0,5.5,0.0,-5.5,0.09,0.0,-0.09,0.21,0.0,-0.21,99.39,0.0,-99.39,2.5,0.0,-2.5,BKN-BOS,1,1,First Round,107.54,145.82,0.2098,5,1610612751,5,1610612751,108.3,1610612751,101.93333333333334,1610612751,111.33333333333333,,,0.4395,101.066,1610612751,101.434,101.25,0,0
96,Markieff Morris,202693,LAL @ PHX,LAL,1610612747,PHX,0,42000152,2021-05-25,W,4,0,1,1,0,1,0.0,0,0,,0,0,,1,0,0,0,1,1,2,1.7,0.0,0.0,,,133.3,116.3,125.0,130.9,8.3,0.167,0.0,0.125,0.25,0.0,1.0,0.154,0.0,108.67,102.86,-0.111,9,85.71,0.162,"MAY 25, 2021",240,36,80,0.45,10,33,0.303,27,31,0.871,8,31,39,24,9,6,7,23,109,117.65975820379964,4.0,3.0,31.0,0.4647887323943662,1610612756.0,117.65975820379964,92.64,92.92,93.2,1,0,6-9,245.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,4.0,1.0,0.0,0.17,0.0,0.12,0.15,9.0,80.0,33.0,0.45,0.3,31.0,0.46,93.2,4.0,1.0,0.0,0.17,0.0,0.12,0.15,9.0,80.0,33.0,0.45,0.3,31.0,0.46,93.2,4.0,1.0,0.0,0.17,0.0,0.12,0.15,9.0,80.0,33.0,0.45,0.3,31.0,0.46,93.2,1.0,1.0,,,,,1,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.06,0.0,-0.06,0.16,0.0,-0.16,95.19,0.0,-95.19,0.5,0.0,-0.5,LAL-PHX,1,2,First Round,125.5,108.78,0.2118,5,1610612756,5,1610612756,117.74000000000001,1610612756,120.73333333333335,1610612756,120.45,1610612756.0,112.0,0.361,92.23400000000001,1610612756,93.296,92.76500000000001,0,2
97,Marcus Morris Sr.,202694,LAC vs. DAL,LAC,1610612746,DAL,1,42000172,2021-05-25,L,25,9,0,2,3,9,0.333,2,5,0.4,1,2,0.5,2,0,0,0,2,6,-12,9.4,0.911,0.4444444444444444,F,,114.0,112.4,138.0,133.4,-24.0,0.1,0.0,0.051,0.0,0.444,0.0,0.226,0.455,99.2,96.84,-0.048,50,80.7,0.223,"MAY 25, 2021",240,45,84,0.536,13,33,0.394,18,20,0.9,9,30,39,23,7,3,13,22,121,125.0,8.0,4.0,34.0,0.5853658536585366,1610612742.0,125.0,96.8,98.18,99.56,1,1,6-8,218.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,33.0,8.0,2.0,0.02,0.04,0.03,0.12,61.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,33.0,8.0,2.0,0.02,0.04,0.03,0.12,61.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,33.0,8.0,2.0,0.02,0.04,0.03,0.12,61.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,2.0,1.0,2.0,,,,0,4.42,4.33,-0.09,0.67,0.67,0.0,3.75,3.67,-0.08,0.07,0.06,-0.01,0.18,0.16,-0.02,94.57,94.06,-0.51,0.33,0.5,0.17,DAL-LAC,1,1,First Round,113.14000000000001,134.62,0.193,3,1610612742,4,1610612742,117.74000000000001,1610612742,121.0,1610612742,117.74000000000001,1610612742.0,119.0,0.36175,97.84,1610612742,98.296,98.06800000000001,0,2
98,Kawhi Leonard,202695,LAC vs. DAL,LAC,1610612746,DAL,1,42000172,2021-05-25,L,41,41,4,6,14,21,0.667,4,7,0.571,9,10,0.9,2,4,2,0,2,2,-7,58.2,1.614,0.7619047619047619,F,,121.4,122.4,128.2,128.1,-6.8,0.061,0.121,0.091,0.174,0.762,2.0,0.303,0.807,98.86,99.17,0.208,84,82.64,0.306,"MAY 25, 2021",240,45,84,0.536,13,33,0.394,18,20,0.9,9,30,39,23,7,3,13,22,121,125.0,8.0,4.0,34.0,0.5853658536585366,1610612742.0,125.0,96.8,98.18,99.56,1,1,6-7,225.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,2,41.0,22.0,9.0,0.05,0.25,0.13,0.29,77.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,41.0,22.0,9.0,0.05,0.25,0.13,0.29,77.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,41.0,22.0,9.0,0.05,0.25,0.13,0.29,77.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,8.0,8.0,10.0,,,,0,7.5,7.5,0.0,2.25,1.83,-0.42,5.25,5.67,0.42,0.11,0.1,-0.01,0.3,0.27,-0.03,95.5,94.06,-1.44,1.75,2.83,1.08,DAL-LAC,1,1,First Round,113.14000000000001,134.62,0.193,3,1610612742,4,1610612742,117.74000000000001,1610612742,121.0,1610612742,117.74000000000001,1610612742.0,119.0,0.36175,97.84,1610612742,98.296,98.06800000000001,1,2
99,Reggie Jackson,202704,LAC vs. DAL,LAC,1610612746,DAL,1,42000172,2021-05-25,L,30,15,2,3,5,12,0.417,3,8,0.375,2,2,1.0,0,3,2,0,2,0,3,25.6,1.165,0.5416666666666666,,,136.5,136.2,129.7,129.8,6.8,0.0,0.136,0.067,0.074,0.542,1.0,0.224,0.582,101.44,101.37,0.08,63,84.48,0.223,"MAY 25, 2021",240,45,84,0.536,13,33,0.394,18,20,0.9,9,30,39,23,7,3,13,22,121,125.0,8.0,4.0,34.0,0.5853658536585366,1610612742.0,125.0,96.8,98.18,99.56,1,0,6-2,208.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,21.0,6.0,1.0,0.05,0.0,0.02,0.13,40.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,21.0,6.0,1.0,0.05,0.0,0.02,0.13,40.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,21.0,6.0,1.0,0.05,0.0,0.02,0.13,40.0,84.0,40.0,0.44,0.28,42.0,0.5,89.44,2.0,3.0,1.0,,,,0,3.0,3.83,0.83,0.33,0.33,0.0,2.67,3.5,0.83,0.04,0.06,0.02,0.22,0.23,0.01,94.57,94.06,-0.51,1.5,1.67,0.17,DAL-LAC,1,1,First Round,113.14000000000001,134.62,0.193,3,1610612742,4,1610612742,117.74000000000001,1610612742,121.0,1610612742,117.74000000000001,1610612742.0,119.0,0.36175,97.84,1610612742,98.296,98.06800000000001,0,2
100,Anthony Davis,203076,LAL @ PHX,LAL,1610612747,PHX,0,42000152,2021-05-25,W,40,34,7,10,7,15,0.467,2,4,0.5,18,21,0.857,1,9,1,3,1,3,6,67.5,1.403,0.5333333333333333,F,,114.1,115.1,109.2,105.5,4.9,0.028,0.265,0.143,0.333,0.533,7.0,0.302,0.701,93.68,92.48,0.246,78,77.06,0.316,"MAY 25, 2021",240,36,80,0.45,10,33,0.303,27,31,0.871,8,31,39,24,9,6,7,23,109,117.65975820379964,4.0,3.0,31.0,0.4647887323943662,1610612756.0,117.65975820379964,92.64,92.92,93.2,1,1,6-10,253.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.5,2,39.0,16.0,5.0,0.0,0.17,0.09,0.21,75.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,39.0,16.0,5.0,0.0,0.17,0.09,0.21,75.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,39.0,16.0,5.0,0.0,0.17,0.09,0.21,75.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,11.0,8.5,7.0,,,,1,6.5,7.0,0.5,1.75,0.0,-1.75,4.75,7.0,2.25,0.12,0.09,-0.03,0.21,0.21,0.0,95.14,90.8,-4.34,1.5,0.0,-1.5,LAL-PHX,1,2,First Round,125.5,108.78,0.2118,5,1610612756,5,1610612756,117.74000000000001,1610612756,120.73333333333335,1610612756,120.45,1610612756.0,112.0,0.361,92.23400000000001,1610612756,93.296,92.76500000000001,1,2
101,Andre Drummond,203083,LAL @ PHX,LAL,1610612747,PHX,0,42000152,2021-05-25,W,24,15,0,12,7,11,0.636,0,0,,1,1,1.0,5,7,2,1,2,4,5,36.4,1.311,0.6363636363636364,C,,122.2,113.9,111.1,106.0,11.1,0.208,0.333,0.267,0.0,0.636,0.0,0.236,0.656,94.01,88.65,0.192,45,73.88,0.239,"MAY 25, 2021",240,36,80,0.45,10,33,0.303,27,31,0.871,8,31,39,24,9,6,7,23,109,117.65975820379964,4.0,3.0,31.0,0.4647887323943662,1610612756.0,117.65975820379964,92.64,92.92,93.2,1,1,6-11,279.0,0,0,1,0.0,1,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.5,2,19.0,7.0,5.0,0.39,0.1,0.24,0.23,41.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,19.0,7.0,5.0,0.39,0.1,0.24,0.23,41.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,19.0,7.0,5.0,0.39,0.1,0.24,0.23,41.0,76.0,26.0,0.43,0.27,47.0,0.47,89.28,11.0,10.5,9.0,,,,1,11.5,9.0,-2.5,3.0,7.0,4.0,8.5,2.0,-6.5,0.26,0.24,-0.02,0.17,0.23,0.06,97.99,90.8,-7.19,2.25,2.0,-0.25,LAL-PHX,1,2,First Round,125.5,108.78,0.2118,5,1610612756,5,1610612756,117.74000000000001,1610612756,120.73333333333335,1610612756,120.45,1610612756.0,112.0,0.361,92.23400000000001,1610612756,93.296,92.76500000000001,0,2
