,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
21542,DeAndre Jordan,201599,PHI @ ORL,PHI,1610612755,ORL,0,1,0022101015,2022-03-13,W,12,0,0,4,0,0,,0,0,,0,0,,1,3,0,0,1,0,-9,3.8,0.0,,108.3,145.8,-37.5,0.083,0.3,0.182,0.0,0.0,0.038,0.0,94.8,98.32,0.042,81.93,"MAR 13, 2022",265,35,92,0.38,14,37,0.378,32,37,0.865,10,35,45,21,7,3,8,17,116,109.14565299209636,7.0,7.0,50.0,0.45054945054945056,1610612753,109.14565299209636,106.28000000000002,104.54,102.8
21543,Garrison Mathews,1629726,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,29,7,0,0,2,3,0.667,1,2,0.5,2,4,0.5,0,0,0,0,1,1,-21,6.0,1.471,F,96.9,129.7,-32.8,0.0,0.0,0.0,0.0,0.0,0.069,0.735,109.44,106.6,0.017,88.84,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21544,Jalen Green,1630224,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,27,17,4,2,6,13,0.462,2,5,0.4,3,3,1.0,1,1,1,0,4,1,-18,24.4,1.187,G,88.3,120.3,-32.0,0.042,0.033,0.037,0.308,1.0,0.273,0.594,108.43,104.94,0.122,87.45,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21545,Jae'Sean Tate,1630256,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,20,14,0,2,6,10,0.6,2,5,0.4,0,0,,1,1,0,0,3,4,-11,13.4,1.4,F,97.6,118.6,-21.0,0.056,0.05,0.053,0.0,0.0,0.283,0.7,104.76,102.42,0.061,85.35,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21546,Herbert Jones,1630529,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,30,7,2,3,3,11,0.273,0,4,0.0,1,2,0.5,1,2,1,0,4,5,19,12.6,0.589,G,124.2,92.1,32.1,0.033,0.083,0.056,0.077,0.5,0.222,0.295,105.16,101.58,-0.051,84.65,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21547,Luka Dončić,1629029,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,39,26,8,8,8,16,0.5,4,10,0.4,6,6,1.0,0,8,3,0,5,0,7,51.6,1.395,G,117.3,106.6,10.8,0.0,0.19,0.116,0.364,1.6,0.291,0.697,94.98,93.69,0.204,78.07,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21548,Jalen Brunson,1628973,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,37,14,2,4,6,12,0.5,2,4,0.5,0,0,,1,3,0,0,3,3,8,18.8,1.167,G,107.1,95.7,11.4,0.031,0.073,0.055,0.105,0.67,0.197,0.583,93.41,90.89,0.06,75.74,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21549,Sterling Brown,1628425,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,4,0,0,1,0,2,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,-4,1.2,0.0,,85.7,142.9,-57.1,0.0,0.25,0.111,0.0,0.0,0.2,0.0,97.72,86.15,-0.095,71.79,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21550,Jayson Tatum,1628369,BOS vs. DAL,BOS,1610612738,DAL,1,0,0022101014,2022-03-13,L,41,21,4,11,7,23,0.304,3,10,0.3,4,5,0.8,4,7,0,0,2,0,3,38.2,0.833,F,104.9,102.5,2.4,0.087,0.206,0.138,0.174,2.0,0.278,0.417,94.7,93.75,0.1,78.12,"MAR 13, 2022",240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,95.47530095475301,7.0,5.0,42.0,0.44594594594594594,1610612742,95.47530095475301,96.36,95.86,95.36
21551,Dorian Finney-Smith,1627827,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,38,19,3,4,7,11,0.636,4,7,0.571,1,2,0.5,0,4,2,1,2,1,3,35.3,1.599,F,116.2,110.7,5.5,0.0,0.095,0.057,0.136,1.5,0.175,0.8,95.34,93.41,0.133,77.84,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21552,Jaylen Brown,1627759,BOS vs. DAL,BOS,1610612738,DAL,1,0,0022101014,2022-03-13,L,35,14,4,5,6,16,0.375,2,7,0.286,0,0,,1,4,1,0,3,2,-3,26.0,0.875,G,107.2,113.2,-6.0,0.027,0.148,0.078,0.174,1.33,0.238,0.438,94.28,93.68,0.061,78.06,"MAR 13, 2022",240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,95.47530095475301,7.0,5.0,42.0,0.44594594594594594,1610612742,95.47530095475301,96.36,95.86,95.36
21553,Marcus Smart,203935,BOS vs. DAL,BOS,1610612738,DAL,1,0,0022101014,2022-03-13,L,34,15,4,7,4,12,0.333,1,4,0.25,6,6,1.0,0,7,1,1,3,0,-11,32.4,1.025,G,102.9,119.1,-16.2,0.0,0.28,0.113,0.182,1.33,0.228,0.512,96.88,94.65,0.118,78.88,"MAR 13, 2022",240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,95.47530095475301,7.0,5.0,42.0,0.44594594594594594,1610612742,95.47530095475301,96.36,95.86,95.36
21554,Spencer Dinwiddie,203915,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,37,18,4,5,5,14,0.357,3,6,0.5,5,9,0.556,0,5,1,0,2,1,13,31.0,1.002,F,101.4,81.1,20.3,0.0,0.111,0.063,0.222,2.0,0.253,0.501,95.04,94.11,0.103,78.42,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21555,Usman Garuba,1630586,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,7,3,0,3,1,1,1.0,1,1,1.0,0,0,,0,3,1,1,1,1,3,11.6,3.0,,143.8,117.6,26.1,0.0,0.5,0.3,0.0,0.0,0.125,1.5,108.17,113.68,0.128,94.74,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21556,Dāvis Bertāns,202722,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,6,3,0,3,1,3,0.333,1,3,0.333,0,0,,0,3,1,0,0,0,5,9.6,1.0,,58.3,16.7,41.7,0.0,0.3,0.158,0.0,0.0,0.231,0.5,99.24,95.73,1.111,79.78,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21557,Brandon Boston,1630527,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,7,2,0,0,1,3,0.333,0,0,,0,0,,0,0,0,1,0,1,-6,5.0,0.667,,93.8,131.3,-37.5,0.0,0.0,0.0,0.0,0.0,0.158,0.333,104.68,105.21,-0.016,87.67,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21558,Saddiq Bey,1630180,DET vs. LAC,DET,1610612765,LAC,1,0,0022101013,2022-03-13,L,34,13,0,8,3,11,0.273,2,7,0.286,5,6,0.833,0,8,2,0,1,0,5,27.6,0.953,F,103.0,95.5,7.5,0.0,0.174,0.1,0.0,0.0,0.205,0.477,96.1,94.63,0.109,78.86,"MAR 13, 2022",240,36,80,0.45,12,29,0.414,18,20,0.9,8,36,44,23,3,4,10,18,102,112.33480176211455,5.0,3.0,46.0,0.449438202247191,1610612746,112.33480176211455,90.8,91.8,92.8
21559,Amir Coffey,1629599,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,36,8,4,2,3,11,0.273,0,6,0.0,2,2,1.0,0,2,0,0,1,2,-8,15.4,0.673,G,108.7,120.3,-11.6,0.0,0.061,0.027,0.16,4.0,0.163,0.337,94.56,93.07,0.02,77.56,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21560,Maxi Kleber,1628467,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,29,0,0,13,0,2,0.0,0,1,0.0,0,0,,1,12,0,3,1,3,7,23.6,0.0,,91.5,79.7,11.9,0.033,0.316,0.191,0.0,0.0,0.047,0.0,100.68,98.28,0.103,81.9,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21561,Al Horford,201143,BOS vs. DAL,BOS,1610612738,DAL,1,0,0022101014,2022-03-13,L,33,17,2,6,6,10,0.6,1,3,0.333,4,4,1.0,1,5,5,2,0,0,1,48.2,1.446,F,114.1,112.5,1.6,0.029,0.192,0.1,0.095,0.0,0.143,0.723,94.16,92.23,0.196,76.86,"MAR 13, 2022",240,33,88,0.375,9,37,0.243,17,19,0.895,11,34,45,16,8,3,11,12,92,95.47530095475301,7.0,5.0,42.0,0.44594594594594594,1610612742,95.47530095475301,96.36,95.86,95.36
21562,Ivica Zubac,1627826,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,30,14,1,15,6,11,0.545,0,0,,2,4,0.5,4,11,1,1,2,2,10,37.5,1.097,C,103.4,89.5,13.9,0.105,0.367,0.221,0.059,0.5,0.211,0.549,93.58,91.81,0.181,76.5,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21563,Talen Horton-Tucker,1629659,LAL @ PHX,LAL,1610612747,PHX,0,1,0022101019,2022-03-13,L,22,3,3,2,1,8,0.125,0,4,0.0,1,2,0.5,0,2,0,1,3,1,-21,9.9,0.338,,100.0,149.0,-49.0,0.0,0.091,0.045,0.214,1.0,0.218,0.169,107.91,109.6,-0.03,91.33,"MAR 13, 2022",240,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,111,104.08852213053264,12.0,5.0,51.0,0.5686274509803921,1610612756,104.08852213053264,106.64,104.90000000000002,103.16000000000001
21564,Kelly Olynyk,203482,DET vs. LAC,DET,1610612765,LAC,1,0,0022101013,2022-03-13,L,15,9,0,3,2,4,0.5,1,1,1.0,4,4,1.0,1,2,0,0,2,3,-9,10.6,1.562,,90.0,120.0,-30.0,0.067,0.111,0.091,0.0,0.0,0.235,0.781,95.89,98.18,0.078,81.82,"MAR 13, 2022",240,36,80,0.45,12,29,0.414,18,20,0.9,8,36,44,23,3,4,10,18,102,112.33480176211455,5.0,3.0,46.0,0.449438202247191,1610612746,112.33480176211455,90.8,91.8,92.8
21565,Cory Joseph,202709,DET vs. LAC,DET,1610612765,LAC,1,0,0022101013,2022-03-13,L,35,10,4,6,3,10,0.3,2,5,0.4,2,2,1.0,2,4,1,0,1,4,-5,25.2,0.919,G,101.5,108.8,-7.4,0.065,0.1,0.085,0.174,4.0,0.167,0.46,90.89,92.16,0.057,76.8,"MAR 13, 2022",240,36,80,0.45,12,29,0.414,18,20,0.9,8,36,44,23,3,4,10,18,102,112.33480176211455,5.0,3.0,46.0,0.449438202247191,1610612746,112.33480176211455,90.8,91.8,92.8
21566,Landry Shamet,1629013,PHX vs. LAL,PHX,1610612756,LAL,1,0,0022101019,2022-03-13,W,15,6,2,1,2,3,0.667,1,2,0.5,1,1,1.0,0,1,0,0,0,0,-2,10.2,1.744,,129.4,131.4,-2.0,0.0,0.071,0.033,0.125,0.0,0.077,0.872,109.96,107.53,0.099,89.61,"MAR 13, 2022",240,58,102,0.569,12,33,0.364,12,14,0.857,14,37,51,36,12,5,9,24,140,135.71151609150834,4.0,2.0,37.0,0.4444444444444444,1610612747,135.71151609150834,103.16000000000001,104.90000000000002,106.64
21567,Stanley Johnson,1626169,LAL @ PHX,LAL,1610612747,PHX,0,1,0022101019,2022-03-13,L,11,2,1,3,0,2,0.0,0,1,0.0,2,2,1.0,0,3,0,0,0,2,-20,7.1,0.694,F,61.5,133.3,-71.8,0.0,0.214,0.103,0.167,0.0,0.107,0.347,117.5,117.06,0.04,97.55,"MAR 13, 2022",240,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,111,104.08852213053264,12.0,5.0,51.0,0.5686274509803921,1610612756,104.08852213053264,106.64,104.90000000000002,103.16000000000001
21568,Nicolas Batum,201587,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,26,2,3,3,1,6,0.167,0,5,0.0,0,0,,1,2,1,0,0,0,11,13.1,0.333,F,114.3,93.8,20.5,0.034,0.083,0.057,0.15,0.0,0.103,0.167,89.93,90.0,0.039,75.0,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21569,JaVale McGee,201580,PHX vs. LAL,PHX,1610612756,LAL,1,0,0022101019,2022-03-13,W,10,10,1,2,4,4,1.0,0,0,,2,2,1.0,0,2,0,1,0,4,5,16.9,2.049,,154.5,120.8,33.7,0.0,0.25,0.125,0.111,0.0,0.208,1.025,111.53,111.72,0.168,93.1,"MAR 13, 2022",240,58,102,0.569,12,33,0.364,12,14,0.857,14,37,51,36,12,5,9,24,140,135.71151609150834,4.0,2.0,37.0,0.4444444444444444,1610612747,135.71151609150834,103.16000000000001,104.90000000000002,106.64
21570,Russell Westbrook,201566,LAL @ PHX,LAL,1610612747,PHX,0,1,0022101019,2022-03-13,L,29,13,2,2,5,10,0.5,0,2,0.0,3,4,0.75,1,1,0,0,4,1,-6,14.4,1.105,G,121.5,132.8,-11.3,0.037,0.033,0.035,0.095,0.5,0.222,0.553,111.2,108.5,0.035,90.42,"MAR 13, 2022",240,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,111,104.08852213053264,12.0,5.0,51.0,0.5686274509803921,1610612756,104.08852213053264,106.64,104.90000000000002,103.16000000000001
21571,Carmelo Anthony,2546,LAL @ PHX,LAL,1610612747,PHX,0,1,0022101019,2022-03-13,L,18,18,1,1,6,11,0.545,4,7,0.571,2,4,0.5,0,1,0,0,0,2,-15,20.7,1.411,,104.7,142.9,-38.2,0.0,0.056,0.026,0.143,0.0,0.261,0.705,111.06,112.81,0.108,94.01,"MAR 13, 2022",240,36,81,0.444,16,40,0.4,23,31,0.742,7,30,37,24,4,2,19,14,111,104.08852213053264,12.0,5.0,51.0,0.5686274509803921,1610612756,104.08852213053264,106.64,104.90000000000002,103.16000000000001
21572,Theo Maledon,1630177,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,26,9,4,5,3,11,0.273,2,7,0.286,1,2,0.5,2,3,1,0,0,3,-1,24.0,0.758,G,101.7,112.7,-11.0,0.063,0.091,0.077,0.235,0.0,0.179,0.379,109.11,106.82,0.055,89.02,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21573,Jose Alvarado,1630631,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,30,16,10,2,7,14,0.5,2,6,0.333,0,0,,0,2,6,0,0,3,24,51.4,1.143,,133.8,96.9,36.9,0.0,0.077,0.035,0.385,0.0,0.179,0.571,103.83,103.25,0.195,86.05,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21574,Alperen Sengun,1630578,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,15,9,1,4,4,6,0.667,1,1,1.0,0,0,,1,3,0,0,1,6,-4,14.3,1.5,,113.3,122.6,-9.2,0.091,0.188,0.148,0.1,1.0,0.206,0.75,99.05,99.7,0.07,83.09,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21575,Trey Murphy III,1630530,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,21,8,2,4,4,7,0.571,0,2,0.0,0,1,0.0,2,2,1,0,0,1,8,18.8,1.075,,115.6,97.8,17.8,0.083,0.105,0.093,0.111,0.0,0.137,0.538,103.76,101.73,0.114,84.77,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21576,Josh Christopher,1630528,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,26,13,2,5,5,9,0.556,1,4,0.25,2,4,0.5,1,4,0,0,4,1,-8,18.0,1.208,,109.1,123.6,-14.5,0.05,0.143,0.104,0.111,0.5,0.254,0.604,98.17,101.15,0.073,84.29,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21577,KJ Martin,1630231,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,26,5,2,1,2,6,0.333,0,2,0.0,1,1,1.0,0,1,0,0,1,3,-14,8.2,0.776,,101.7,123.7,-22.0,0.0,0.038,0.02,0.105,2.0,0.111,0.388,104.98,106.77,0.0,88.97,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21578,Kevin Durant,201142,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,43,53,9,6,19,37,0.514,4,13,0.308,11,12,0.917,1,5,2,0,5,3,11,74.7,1.254,F,116.7,109.3,7.4,0.023,0.135,0.075,0.391,1.8,0.443,0.627,100.62,98.42,0.241,82.02,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21579,Blake Griffin,201933,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584.0,1800.05,0.0,1500.04,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21580,Nic Claxton,1629651,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,21,10,1,5,4,6,0.667,0,0,,2,3,0.667,2,3,2,1,0,0,0,26.5,1.366,,100.0,100.0,0.0,0.095,0.15,0.122,0.071,0.0,0.149,0.683,93.72,94.03,0.186,78.36,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21581,Patty Mills,201988,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,31,5,4,3,2,11,0.182,1,9,0.111,0,0,,2,1,0,0,0,1,0,14.6,0.455,G,93.9,100.0,-6.1,0.05,0.029,0.041,0.19,0.0,0.138,0.227,98.09,98.86,0.01,82.39,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21582,James Johnson,201949,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,31,2,5,5,1,5,0.2,0,2,0.0,0,0,,0,5,3,0,1,6,0,23.5,0.4,,110.3,106.7,3.7,0.0,0.185,0.085,0.192,5.0,0.088,0.2,95.44,92.83,0.035,77.36,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21583,Jericho Sims,1630579,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,23,6,2,10,3,3,1.0,0,0,,0,0,,3,7,0,1,1,2,20,23.0,2.0,,123.3,76.7,46.5,0.136,0.25,0.2,0.118,2.0,0.077,1.0,89.67,89.51,0.181,74.59,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21584,Trey Burke,203504,DAL @ BOS,DAL,1610612742,BOS,0,1,0022101014,2022-03-13,W,11,2,1,0,1,4,0.25,0,1,0.0,0,0,,0,0,0,0,0,0,-5,3.5,0.5,,80.0,100.0,-20.0,0.0,0.0,0.0,0.143,0.0,0.148,0.25,106.24,108.76,0.0,90.63,"MAR 13, 2022",240,33,74,0.446,15,37,0.405,14,19,0.737,4,38,42,20,7,5,17,16,95,99.62248322147651,8.0,3.0,45.0,0.375,1610612738,99.62248322147651,95.36,95.86,96.36
21585,Isaiah Hartenstein,1628392,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,17,12,2,4,5,7,0.714,0,0,,2,4,0.5,2,2,0,0,0,0,-4,19.8,1.37,,141.4,145.2,-3.8,0.143,0.133,0.138,0.182,0.0,0.281,0.685,85.05,84.38,0.146,70.31,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21586,Luke Kennard,1628379,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,25,16,2,3,6,13,0.462,4,7,0.571,0,0,,1,2,0,0,0,0,6,22.6,1.231,,126.0,116.3,9.7,0.042,0.087,0.064,0.111,0.0,0.228,0.615,91.5,93.39,0.113,77.83,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21587,Jerami Grant,203924,DET vs. LAC,DET,1610612765,LAC,1,0,0022101013,2022-03-13,L,37,21,1,5,7,15,0.467,4,8,0.5,3,3,1.0,0,5,0,1,2,4,1,29.5,1.287,F,115.9,116.2,-0.2,0.0,0.132,0.071,0.043,0.5,0.237,0.643,89.07,89.07,0.085,74.22,"MAR 13, 2022",240,36,80,0.45,12,29,0.414,18,20,0.9,8,36,44,23,3,4,10,18,102,112.33480176211455,5.0,3.0,46.0,0.449438202247191,1610612746,112.33480176211455,90.8,91.8,92.8
21588,Reggie Jackson,202704,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,40,15,9,8,6,16,0.375,3,7,0.429,0,0,,1,7,2,1,1,4,11,46.1,0.938,G,121.6,106.8,14.9,0.024,0.194,0.103,0.31,9.0,0.198,0.469,89.62,89.62,0.111,74.68,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
21589,Marcus Morris Sr.,202694,LAC @ DET,LAC,1610612746,DET,0,1,0022101013,2022-03-13,W,35,31,2,7,10,19,0.526,3,5,0.6,8,8,1.0,1,6,0,0,2,3,8,40.4,1.377,F,111.8,101.5,10.3,0.025,0.171,0.093,0.111,1.0,0.3,0.688,91.23,91.31,0.19,76.09,"MAR 13, 2022",240,40,89,0.449,10,30,0.333,16,20,0.8,11,35,46,25,5,3,6,15,106,114.22413793103449,3.0,4.0,44.0,0.45,1610612765,114.22413793103449,92.8,91.8,90.8
