,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
15287,Darius Garland,1629636,CLE vs. DET,CLE,1610612739,DET,1,0,0022300675,2024-01-31,W,20,19,3,0,7,12,0.583,2,6,0.333,3,3,1.0,0,0,2,0,1,1,-16,28.5,1.426,G,119.0,161.0,-41.9,0.0,0.0,0.0,0.25,3.0,0.298,0.713,98.98,97.25,0.14,81.04,"JAN 31, 2024",240,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,130.45250713412148,8.0,3.0,35.0,0.5555555555555556,1610612765,130.45250713412148,98.12,98.74000000000001,99.36
15288,Max Strus,1629622,CLE vs. DET,CLE,1610612739,DET,1,0,0022300675,2024-01-31,W,31,2,1,4,1,6,0.167,0,4,0.0,0,0,,0,4,1,0,2,4,5,9.3,0.333,F,131.7,121.9,9.9,0.0,0.148,0.074,0.036,0.5,0.113,0.167,98.01,99.07,-0.02,82.56,"JAN 31, 2024",240,47,89,0.528,12,35,0.343,22,23,0.957,10,23,33,26,13,5,9,15,128,130.45250713412148,8.0,3.0,35.0,0.5555555555555556,1610612765,130.45250713412148,98.12,98.74000000000001,99.36
15289,Kevin Knox II,1628995,DET @ CLE,DET,1610612765,CLE,0,1,0022300675,2024-01-31,L,20,12,0,5,5,9,0.556,1,3,0.333,1,1,1.0,2,3,0,0,2,1,4,16.0,1.271,,100.0,97.6,2.4,0.105,0.158,0.132,0.0,0.0,0.216,0.636,106.63,105.37,0.107,87.8,"JAN 31, 2024",240,45,81,0.556,16,31,0.516,15,19,0.789,7,28,35,27,8,3,17,17,121,121.77938808373592,13.0,5.0,33.0,0.5280898876404494,1610612739,121.77938808373592,99.36,98.74000000000001,98.12
15290,Victor Wembanyama,1641705,SAS vs. ORL,SAS,1610612759,ORL,1,0,0022300681,2024-01-31,L,30,21,3,8,7,15,0.467,2,5,0.4,5,5,1.0,0,8,2,5,3,3,-8,53.1,1.221,C,86.6,97.1,-10.5,0.0,0.258,0.125,0.2,1.0,0.274,0.61,104.51,107.34,0.197,89.45,"JAN 31, 2024",240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,97.45425616547335,10.0,5.0,45.0,0.47674418604651164,1610612753,97.45425616547335,100.56,99.83999999999999,99.12
15291,Malaki Branham,1631103,SAS vs. ORL,SAS,1610612759,ORL,1,0,0022300681,2024-01-31,L,15,4,2,4,2,4,0.5,0,1,0.0,0,0,,1,3,0,0,1,0,-1,10.8,1.0,,85.3,85.7,-0.4,0.048,0.2,0.111,0.222,2.0,0.139,0.5,105.24,107.42,0.13,89.51,"JAN 31, 2024",240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,97.45425616547335,10.0,5.0,45.0,0.47674418604651164,1610612753,97.45425616547335,100.56,99.83999999999999,99.12
15292,Tre Jones,1630200,SAS vs. ORL,SAS,1610612759,ORL,1,0,0022300681,2024-01-31,L,35,8,8,3,2,5,0.4,1,1,1.0,3,4,0.75,1,2,3,0,1,4,-2,31.6,1.183,G,98.6,102.8,-4.1,0.029,0.057,0.043,0.348,8.0,0.101,0.592,100.6,100.63,0.095,83.86,"JAN 31, 2024",240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,97.45425616547335,10.0,5.0,45.0,0.47674418604651164,1610612753,97.45425616547335,100.56,99.83999999999999,99.12
15293,Cole Anthony,1630175,ORL @ SAS,ORL,1610612753,SAS,0,1,0022300681,2024-01-31,W,16,11,2,3,3,7,0.429,1,3,0.333,4,4,1.0,0,3,0,0,1,1,3,16.6,1.256,,86.1,77.8,8.3,0.0,0.136,0.079,0.222,2.0,0.256,0.628,103.77,105.47,0.202,87.89,"JAN 31, 2024",240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,108.9588377723971,9.0,9.0,41.0,0.45,1610612759,108.9588377723971,99.12,99.83999999999999,100.56
15294,Moritz Wagner,1629021,ORL @ SAS,ORL,1610612753,SAS,0,1,0022300681,2024-01-31,W,16,10,1,4,5,9,0.556,0,0,,0,0,,1,3,0,1,2,2,2,17.3,1.111,,91.2,85.3,5.9,0.063,0.143,0.108,0.143,0.5,0.289,0.556,102.14,103.73,0.13,86.44,"JAN 31, 2024",240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,108.9588377723971,9.0,9.0,41.0,0.45,1610612759,108.9588377723971,99.12,99.83999999999999,100.56
15295,Jonathan Isaac,1628371,ORL @ SAS,ORL,1610612753,SAS,0,1,0022300681,2024-01-31,W,18,8,0,4,4,7,0.571,0,0,,0,0,,2,2,0,4,1,1,1,23.8,1.143,,83.7,81.4,2.3,0.1,0.08,0.089,0.0,0.0,0.17,0.571,108.79,112.99,0.145,94.16,"JAN 31, 2024",240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,108.9588377723971,9.0,9.0,41.0,0.45,1610612759,108.9588377723971,99.12,99.83999999999999,100.56
15296,Cedi Osman,1626224,SAS vs. ORL,SAS,1610612759,ORL,1,0,0022300681,2024-01-31,L,28,8,3,2,3,8,0.375,2,6,0.333,0,0,,0,2,0,0,2,4,-2,12.9,1.0,,98.4,103.3,-4.9,0.0,0.065,0.033,0.158,1.5,0.152,0.5,103.2,106.0,0.018,88.33,"JAN 31, 2024",240,36,80,0.45,9,31,0.29,17,24,0.708,7,34,41,24,9,9,17,20,98,97.45425616547335,10.0,5.0,45.0,0.47674418604651164,1610612753,97.45425616547335,100.56,99.83999999999999,99.12
15297,Damian Lillard,203081,MIL @ POR,MIL,1610612749,POR,0,1,0022300683,2024-01-31,L,40,25,7,6,9,23,0.391,3,13,0.231,4,4,1.0,2,4,1,0,4,2,6,41.7,1.01,G,114.6,106.0,8.6,0.051,0.111,0.08,0.259,1.75,0.315,0.505,100.89,99.28,0.108,82.73,"JAN 31, 2024",240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,112.70890011659543,9.0,1.0,39.0,0.532608695652174,1610612757,112.70890011659543,102.92,100.44,97.96
15298,Jae Crowder,203109,MIL @ POR,MIL,1610612749,POR,0,1,0022300683,2024-01-31,L,19,6,2,5,2,6,0.333,1,5,0.2,1,2,0.5,2,3,0,1,0,1,-11,18.0,0.872,,110.0,137.5,-27.5,0.095,0.231,0.147,0.133,0.0,0.143,0.436,102.08,103.58,0.072,86.32,"JAN 31, 2024",240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,112.70890011659543,9.0,1.0,39.0,0.532608695652174,1610612757,112.70890011659543,102.92,100.44,97.96
15299,Anthony Black,1641710,ORL @ SAS,ORL,1610612753,SAS,0,1,0022300681,2024-01-31,W,17,2,1,0,0,0,,0,0,,2,2,1.0,0,0,0,0,0,2,4,3.5,0.0,,89.5,81.1,8.4,0.0,0.0,0.0,0.077,0.0,0.024,1.136,105.77,107.78,0.019,89.82,"JAN 31, 2024",240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,108.9588377723971,9.0,9.0,41.0,0.45,1610612759,108.9588377723971,99.12,99.83999999999999,100.56
15300,Joe Ingles,204060,ORL @ SAS,ORL,1610612753,SAS,0,1,0022300681,2024-01-31,W,15,0,2,4,0,2,0.0,0,2,0.0,0,0,,0,4,1,0,2,2,5,8.8,0.0,,114.3,100.0,14.3,0.0,0.222,0.125,0.133,1.0,0.105,0.0,109.55,110.37,0.013,91.97,"JAN 31, 2024",240,41,86,0.477,7,20,0.35,19,23,0.826,12,33,45,29,10,5,15,20,108,108.9588377723971,9.0,9.0,41.0,0.45,1610612759,108.9588377723971,99.12,99.83999999999999,100.56
15301,Giannis Antetokounmpo,203507,MIL @ POR,MIL,1610612749,POR,0,1,0022300683,2024-01-31,L,38,27,4,8,10,16,0.625,0,2,0.0,7,11,0.636,3,5,3,1,6,5,6,48.6,1.296,F,115.7,111.1,4.6,0.081,0.152,0.114,0.154,0.67,0.29,0.648,102.3,104.21,0.116,86.84,"JAN 31, 2024",240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,112.70890011659543,9.0,1.0,39.0,0.532608695652174,1610612757,112.70890011659543,102.92,100.44,97.96
15302,Bobby Portis,1626171,MIL @ POR,MIL,1610612749,POR,0,1,0022300683,2024-01-31,L,22,11,0,6,5,7,0.714,1,2,0.5,0,0,,2,4,0,0,1,0,-11,17.2,1.571,,106.5,133.3,-26.8,0.08,0.2,0.133,0.0,0.0,0.14,0.786,99.96,98.91,0.133,82.43,"JAN 31, 2024",240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,112.70890011659543,9.0,1.0,39.0,0.532608695652174,1610612757,112.70890011659543,102.92,100.44,97.96
15303,Pat Connaughton,1626192,MIL @ POR,MIL,1610612749,POR,0,1,0022300683,2024-01-31,L,14,0,0,1,0,0,,0,0,,0,0,,0,1,1,0,1,2,-10,3.2,0.0,,112.9,145.2,-32.3,0.0,0.071,0.034,0.0,0.0,0.026,0.0,105.22,103.09,-0.016,85.91,"JAN 31, 2024",240,45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,112.70890011659543,9.0,1.0,39.0,0.532608695652174,1610612757,112.70890011659543,102.92,100.44,97.96
15304,Malcolm Brogdon,1627763,POR vs. MIL,POR,1610612757,MIL,1,0,0022300683,2024-01-31,W,36,14,6,6,5,12,0.417,2,6,0.333,2,2,1.0,1,5,1,0,3,3,9,30.2,1.087,G,119.7,107.9,11.8,0.034,0.135,0.091,0.188,2.0,0.193,0.543,101.58,102.09,0.084,85.07,"JAN 31, 2024",240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,121.47815434871376,7.0,5.0,39.0,0.4891304347826087,1610612749,121.47815434871376,97.96,100.44,102.92
15305,Matisse Thybulle,1629680,POR vs. MIL,POR,1610612757,MIL,1,0,0022300683,2024-01-31,W,19,6,1,3,2,6,0.333,2,6,0.333,0,0,,1,2,1,0,0,2,13,14.1,1.0,,143.6,102.4,41.2,0.063,0.111,0.088,0.053,0.0,0.136,0.5,103.19,103.7,0.055,86.42,"JAN 31, 2024",240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,121.47815434871376,7.0,5.0,39.0,0.4891304347826087,1610612749,121.47815434871376,97.96,100.44,102.92
15306,Scoot Henderson,1630703,POR vs. MIL,POR,1610612757,MIL,1,0,0022300683,2024-01-31,W,22,15,4,0,6,11,0.545,1,2,0.5,2,2,1.0,0,0,0,0,2,1,5,19.0,1.263,,128.3,117.4,10.9,0.0,0.0,0.0,0.222,2.0,0.264,0.631,102.24,100.36,0.11,83.64,"JAN 31, 2024",240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,121.47815434871376,7.0,5.0,39.0,0.4891304347826087,1610612749,121.47815434871376,97.96,100.44,102.92
15307,Toumani Camara,1641739,POR vs. MIL,POR,1610612757,MIL,1,0,0022300683,2024-01-31,W,23,4,2,4,2,3,0.667,0,0,,0,0,,1,3,2,0,0,2,0,17.8,1.333,,106.4,106.4,0.0,0.048,0.12,0.087,0.1,0.0,0.056,0.667,100.07,99.31,0.102,82.76,"JAN 31, 2024",240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,121.47815434871376,7.0,5.0,39.0,0.4891304347826087,1610612749,121.47815434871376,97.96,100.44,102.92
15308,Duop Reath,1641871,POR vs. MIL,POR,1610612757,MIL,1,0,0022300683,2024-01-31,W,13,10,1,4,4,6,0.667,2,2,1.0,0,0,,2,2,1,0,1,3,13,18.3,1.667,,141.4,96.6,44.8,0.182,0.154,0.167,0.083,1.0,0.212,0.833,105.16,107.08,0.168,89.23,"JAN 31, 2024",240,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,121.47815434871376,7.0,5.0,39.0,0.4891304347826087,1610612749,121.47815434871376,97.96,100.44,102.92
15309,Bam Adebayo,1628389,MIA vs. SAC,MIA,1610612748,SAC,1,0,0022300678,2024-01-31,W,32,16,4,11,8,14,0.571,0,0,,0,0,,2,9,0,0,0,4,2,35.2,1.143,C,117.7,109.2,8.5,0.063,0.237,0.157,0.19,0.0,0.203,0.571,95.98,96.4,0.14,80.34,"JAN 31, 2024",240,42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,8,16,115,120.89991589571068,6.0,3.0,44.0,0.44086021505376344,1610612758,120.89991589571068,95.12,96.52000000000002,97.92
15310,Darius Garland,1629636,CLE @ MEM,CLE,1610612739,MEM,0,1,0022300687,2024-02-01,W,24,9,7,2,4,10,0.4,1,3,0.333,0,0,,0,2,1,0,3,0,2,21.9,0.9,G,112.0,108.0,4.0,0.0,0.091,0.044,0.412,2.33,0.245,0.45,101.74,99.59,0.088,82.99,"FEB 01, 2024",240,41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,108,110.29411764705883,9.0,12.0,43.0,0.4111111111111111,1610612763,110.29411764705883,97.92,100.2,102.48
15311,John Konchar,1629723,MEM vs. CLE,MEM,1610612763,CLE,1,0,0022300687,2024-02-01,L,32,8,0,6,3,4,0.75,0,1,0.0,2,2,1.0,0,6,1,2,1,3,-8,23.2,1.639,G,95.6,104.3,-8.7,0.0,0.171,0.087,0.0,0.0,0.082,0.82,101.18,102.91,0.08,85.76,"FEB 01, 2024",240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,98.55581576893051,6.0,8.0,48.0,0.47674418604651164,1610612739,98.55581576893051,102.48,100.2,97.92
15312,Dean Wade,1629731,CLE @ MEM,CLE,1610612739,MEM,0,1,0022300687,2024-02-01,W,28,6,1,5,2,5,0.4,2,5,0.4,0,0,,0,5,2,2,0,1,19,25.5,1.2,F,118.6,87.9,30.7,0.0,0.161,0.094,0.042,0.0,0.079,0.6,99.52,100.83,0.097,84.03,"FEB 01, 2024",240,41,86,0.477,14,35,0.4,12,18,0.667,10,38,48,26,6,8,14,16,108,110.29411764705883,9.0,12.0,43.0,0.4111111111111111,1610612763,110.29411764705883,97.92,100.2,102.48
15313,Scotty Pippen Jr.,1630590,MEM vs. CLE,MEM,1610612763,CLE,1,0,0022300687,2024-02-01,L,22,10,4,4,4,9,0.444,2,5,0.4,0,0,,1,3,3,1,2,3,-2,30.8,1.111,G,100.0,102.1,-2.1,0.043,0.13,0.087,0.286,2.0,0.22,0.556,103.31,99.79,0.118,83.16,"FEB 01, 2024",240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,98.55581576893051,6.0,8.0,48.0,0.47674418604651164,1610612739,98.55581576893051,102.48,100.2,97.92
15314,Santi Aldama,1630583,MEM vs. CLE,MEM,1610612763,CLE,1,0,0022300687,2024-02-01,L,38,18,3,9,7,12,0.583,4,7,0.571,0,0,,1,8,0,2,1,0,-13,38.3,1.5,F,100.0,116.5,-16.5,0.027,0.216,0.122,0.13,3.0,0.153,0.75,101.68,101.12,0.145,84.27,"FEB 01, 2024",240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,98.55581576893051,6.0,8.0,48.0,0.47674418604651164,1610612739,98.55581576893051,102.48,100.2,97.92
15315,David Roddy,1631223,MEM vs. CLE,MEM,1610612763,CLE,1,0,0022300687,2024-02-01,L,18,2,3,4,1,12,0.083,0,2,0.0,0,0,,0,4,1,0,0,2,2,14.3,0.167,,97.3,94.4,2.9,0.0,0.2,0.089,0.25,0.0,0.261,0.083,102.04,98.06,-0.047,81.72,"FEB 01, 2024",240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,98.55581576893051,6.0,8.0,48.0,0.47674418604651164,1610612739,98.55581576893051,102.48,100.2,97.92
15316,Trey Jemison III,1641998,MEM vs. CLE,MEM,1610612763,CLE,1,0,0022300687,2024-02-01,L,14,5,0,3,2,2,1.0,0,0,,1,1,1.0,1,2,1,1,0,2,4,14.6,2.049,,114.3,90.3,24.0,0.067,0.133,0.1,0.0,0.0,0.059,1.025,103.52,104.37,0.115,86.98,"FEB 01, 2024",240,37,90,0.411,12,38,0.316,15,17,0.882,7,36,43,25,9,12,12,19,101,98.55581576893051,6.0,8.0,48.0,0.47674418604651164,1610612739,98.55581576893051,102.48,100.2,97.92
15317,Patrick Beverley,201976,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,18,8,5,4,2,2,1.0,2,2,1.0,2,2,1.0,0,4,0,0,2,2,4,18.3,2.778,,119.5,112.5,7.0,0.0,0.174,0.1,0.357,2.5,0.114,1.389,105.08,106.13,0.157,88.44,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15318,Kelly Oubre Jr.,1626162,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,40,16,2,4,6,14,0.429,3,6,0.5,1,2,0.5,1,3,2,3,0,4,-1,38.8,1.075,G,133.3,132.9,0.4,0.027,0.083,0.055,0.059,0.0,0.165,0.538,99.68,98.83,0.052,82.36,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15319,Kris Dunn,1627739,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,16,3,4,3,1,4,0.25,1,1,1.0,0,0,,0,3,0,2,1,0,3,17.6,0.75,G,139.4,126.5,12.9,0.0,0.188,0.097,0.25,4.0,0.135,0.375,100.85,100.43,0.074,83.69,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15320,Danuel House Jr.,1627863,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,19,5,3,2,1,2,0.5,0,1,0.0,3,3,1.0,1,1,1,1,0,2,10,17.9,1.506,F,135.9,104.9,31.0,0.056,0.05,0.053,0.143,0.0,0.067,0.753,98.22,100.79,0.077,83.99,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15321,Lauri Markkanen,1628374,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,33,28,3,10,10,15,0.667,4,9,0.444,4,4,1.0,2,8,1,0,0,2,1,47.5,1.671,F,133.3,131.9,1.4,0.059,0.267,0.156,0.125,0.0,0.208,0.835,99.03,99.06,0.18,82.55,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15322,Collin Sexton,1629012,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,25,22,6,1,8,14,0.571,2,4,0.5,4,4,1.0,0,1,1,1,3,2,-6,35.2,1.396,G,125.5,134.6,-9.1,0.0,0.048,0.022,0.4,2.0,0.328,0.698,98.64,99.61,0.143,83.01,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15323,Omer Yurtseven,1630209,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.11,0.0,1090.93,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15324,KJ Martin,1630231,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,5,0,1,1,0,1,0.0,0,0,,0,0,,1,0,0,0,0,0,-3,2.7,0.0,,109.1,125.0,-15.9,0.125,0.0,0.083,0.2,0.0,0.077,0.0,104.84,100.98,0.016,84.15,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15325,Walker Kessler,1631117,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,14,8,2,7,4,4,1.0,0,0,,0,0,,3,4,0,4,1,2,4,30.4,2.0,,116.1,106.7,9.5,0.2,0.235,0.219,0.222,2.0,0.143,1.0,100.79,102.0,0.206,85.0,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15326,Simone Fontecchio,1631323,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,27,7,2,4,3,9,0.333,1,6,0.167,0,0,,2,2,0,0,0,2,5,14.8,0.778,F,140.0,130.9,9.1,0.08,0.08,0.08,0.08,0.0,0.143,0.389,99.02,98.95,0.027,82.46,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15327,Tobias Harris,202699,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,39,28,7,5,13,21,0.619,0,5,0.0,2,2,1.0,2,3,1,1,0,3,5,50.5,1.28,F,133.3,130.4,3.0,0.053,0.086,0.068,0.259,0.0,0.239,0.64,98.85,98.34,0.133,81.95,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15328,Kelly Olynyk,203482,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,19,14,3,3,3,4,0.75,1,2,0.5,7,7,1.0,0,3,0,0,0,1,-5,22.1,1.977,,107.7,123.7,-16.0,0.0,0.158,0.088,0.273,0.0,0.167,0.989,98.91,98.15,0.195,81.79,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15329,Jordan Clarkson,203903,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,34,16,10,2,5,15,0.333,1,7,0.143,5,7,0.714,0,2,0,0,1,1,-4,32.4,0.885,,120.0,127.5,-7.5,0.0,0.059,0.03,0.4,10.0,0.244,0.442,98.18,97.59,0.08,81.33,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15330,Furkan Korkmaz,1627788,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,13,5,2,2,2,7,0.286,1,4,0.25,0,0,,0,2,0,0,0,1,8,10.4,0.714,,137.0,116.0,21.0,0.0,0.2,0.087,0.182,0.0,0.233,0.357,99.9,99.83,0.045,83.19,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15331,John Collins,1628381,UTA vs. PHI,UTA,1610612762,PHI,1,0,0022300686,2024-02-01,L,34,15,2,9,6,10,0.6,1,3,0.333,2,3,0.667,3,6,1,2,0,2,-7,37.8,1.325,C,126.5,138.8,-12.3,0.103,0.2,0.153,0.077,0.0,0.147,0.663,96.5,96.36,0.105,80.3,"FEB 01, 2024",240,45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,9,15,124,127.83505154639174,6.0,11.0,40.0,0.5,1610612755,127.83505154639174,97.0,97.12,97.24
15332,Tyrese Maxey,1630178,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,41,51,1,2,17,27,0.63,7,9,0.778,10,11,0.909,0,2,0,1,0,4,-2,57.9,1.602,G,127.4,131.3,-3.9,0.0,0.057,0.026,0.045,0.0,0.34,0.801,97.54,97.52,0.179,81.27,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15333,Paul Reed,1630194,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,28,7,4,10,3,9,0.333,0,1,0.0,1,1,1.0,4,6,1,2,1,2,5,33.0,0.742,C,129.1,113.8,15.3,0.154,0.25,0.2,0.16,4.0,0.161,0.371,94.44,98.08,0.085,81.74,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
15334,Jaden Springer,1630531,PHI @ UTA,PHI,1610612755,UTA,0,1,0022300686,2024-02-01,W,19,3,2,1,1,4,0.25,1,2,0.5,0,0,,0,1,1,0,0,3,-4,10.2,0.75,,124.3,131.6,-7.3,0.0,0.071,0.032,0.125,0.0,0.1,0.375,92.45,93.25,0.01,77.71,"FEB 01, 2024",240,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,4,22,127,130.60468942821885,3.0,9.0,43.0,0.5172413793103449,1610612762,130.60468942821885,97.24,97.12,97.0
