Game,Tipoff,Season,Score,Over_Under,Home_Line
SAS @ GSW,Apr 1 10:00 PM,2025,127-113,227.5,14.5
PHX @ CHA,Apr 2 7:00 PM,2025,107-127,227.5,-5.5
MIN @ DET,Apr 2 7:00 PM,2025,108-113,220.5,-5.5
LAL @ OKC,Apr 2 9:30 PM,2025,96-139,233.0,-9.5
CLE @ GSW,Apr 2 10:00 PM,2025,118-111,231.0,10.5
NOP @ POR,Apr 2 10:00 PM,2025,106-118,235.5,-6.0
SAS @ LAC,Apr 2 10:30 PM,2025,118-99,232.0,-2.5
IND @ CHA,Apr 3 7:00 PM,2025,108-129,234.5,-15.5
MIN @ PHI,Apr 3 7:00 PM,2025,103-115,234.0,-3.5
ATL @ BKN,Apr 3 7:30 PM,2025,141-107,226.0,16.5
CHI @ NYK,Apr 3 7:30 PM,2025,96-136,237.0,-13.5
UTA @ HOU,Apr 3 8:00 PM,2025,106-140,232.5,-18.5
TOR @ MEM,Apr 3 8:00 PM,2025,128-96,233.5,14.5
BOS @ MIL,Apr 3 8:00 PM,2025,133-101,218.5,18.0
ORL @ DAL,Apr 3 8:30 PM,2025,138-127,239.5,7.0
NOP @ SAC,Apr 3 10:00 PM,2025,113-117,232.0,6.5
SAS @ DEN,Apr 4 3:00 PM,2025,134-136,244.5,1.5
WAS @ MIA,Apr 4 3:00 PM,2025,136-152,246.0,-18.5
DET @ PHI,Apr 4 7:00 PM,2025,116-93,226.0,-1.5
WAS @ BKN,Apr 5 3:30 PM,2025,115-121,231.0,-3.0
TOR @ BOS,Apr 5 3:30 PM,2025,101-115,221.5,-9.0
PHX @ CHI,Apr 5 3:30 PM,2025,120-110,243.5,11.5
MEM @ MIL,Apr 5 3:30 PM,2025,115-131,229.5,-7.0
IND @ CLE,Apr 5 6:00 PM,2025,108-117,240.0,-16.5
CHA @ MIN,Apr 5 7:00 PM,2025,122-108,225.5,-1.5
ORL @ NOP,Apr 5 7:00 PM,2025,112-108,236.5,6.5
UTA @ OKC,Apr 5 7:00 PM,2025,111-146,239.5,-25.5
LAL @ DAL,Apr 5 7:30 PM,2025,128-134,234.5,1.5
LAC @ SAC,Apr 5 9:00 PM,2025,138-109,228.5,13.5
HOU @ GSW,Apr 5 10:00 PM,2025,117-116,228.0,3.5
NYK @ ATL,Apr 6 7:00 PM,2025,108-105,226.5,-1.5
DET @ ORL,Apr 6 7:00 PM,2025,107-123,222.5,1.0
CLE @ MEM,Apr 6 8:00 PM,2025,142-126,231.5,13.5
PHI @ SAS,Apr 6 8:00 PM,2025,102-115,237.0,-8.5
POR @ DEN,Apr 6 9:00 PM,2025,132-137,236.5,-6.5
MIN @ IND,Apr 7 7:00 PM,2025,124-104,235.5,13.0
CHI @ WAS,Apr 7 7:00 PM,2025,129-98,249.5,6.0
MIL @ BKN,Apr 7 7:30 PM,2025,90-96,218.0,1.5
MIA @ TOR,Apr 7 7:30 PM,2025,95-121,241.0,-2.5
CHA @ BOS,Apr 7 8:00 PM,2025,102-113,221.0,-4.5
UTA @ NOP,Apr 7 8:00 PM,2025,137-156,243.0,-6.5
SAC @ GSW,Apr 7 10:00 PM,2025,105-110,232.5,-14.5
DAL @ LAC,Apr 7 10:30 PM,2025,103-116,235.5,-12.0
OKC @ LAL,Apr 7 10:30 PM,2025,123-87,221.5,18.0
HOU @ PHX,Apr 7 11:00 PM,2025,119-105,221.5,-1.0
ATL @ CLE,Apr 8 7:00 PM,2025,116-122,237.5,-4.0
MIL @ DET,Apr 8 7:00 PM,2025,111-137,222.5,-22.5
MIN @ ORL,Apr 8 7:00 PM,2025,120-132,233.5,-12.0
MEM @ DEN,Apr 8 9:00 PM,2025,119-136,247.0,-23.5
POR @ SAS,Apr 8 9:30 PM,2025,101-112,229.5,-3.0
OKC @ LAC,Apr 8 10:00 PM,2025,128-110,223.5,8.5
DAL @ PHX,Apr 8 10:00 PM,2025,107-112,234.5,-12.5
MIA @ TOR,Apr 9 7:00 PM,2025,114-128,236.0,-4.0
CHI @ WAS,Apr 9 7:00 PM,2025,119-108,249.5,7.0
IND @ BKN,Apr 9 7:30 PM,2025,123-94,224.5,3.0
BOS @ NYK,Apr 9 7:30 PM,2025,106-112,211.5,-3.5
PHI @ HOU,Apr 9 8:00 PM,2025,102-113,226.5,-6.0
LAL @ GSW,Apr 9 10:00 PM,2025,119-103,222.0,-1.5
CLE @ ATL,Apr 10 7:00 PM,2025,102-124,232.5,-8.0
DET @ CHA,Apr 10 7:00 PM,2025,118-100,225.5,-5.5
MIA @ WAS,Apr 10 7:00 PM,2025,140-117,244.0,16.0
NOP @ BOS,Apr 10 7:30 PM,2025,118-144,227.0,-18.0
PHI @ IND,Apr 10 7:30 PM,2025,105-94,234.5,14.0
TOR @ NYK,Apr 10 7:30 PM,2025,95-112,218.5,-6.5
ORL @ CHI,Apr 10 8:00 PM,2025,127-103,246.0,16.5
BKN @ MIL,Apr 10 8:00 PM,2025,108-125,218.0,-10.5
DAL @ SAS,Apr 10 8:00 PM,2025,120-139,236.5,-18.5
OKC @ DEN,Apr 10 9:00 PM,2025,107-127,223.0,-2.5
MIN @ HOU,Apr 10 9:30 PM,2025,136-132,227.5,-9.5
MEM @ UTA,Apr 10 9:30 PM,2025,101-147,248.0,-5.0
LAC @ POR,Apr 10 10:00 PM,2025,97-116,226.5,-1.5
GSW @ SAC,Apr 10 10:00 PM,2025,118-124,228.5,11.0
PHX @ LAL,Apr 10 10:30 PM,2025,73-101,217.0,2.5
ORL @ BOS,Apr 12 6:00 PM,2025,108-113,222.5,13.5
WAS @ CLE,Apr 12 6:00 PM,2025,117-130,234.0,-10.5
DET @ IND,Apr 12 6:00 PM,2025,133-121,231.5,16.5
ATL @ MIA,Apr 12 6:00 PM,2025,117-143,240.5,-10.5
CHA @ NYK,Apr 12 6:00 PM,2025,110-96,217.0,14.5
MIL @ PHI,Apr 12 6:00 PM,2025,106-126,225.0,-16.0
BKN @ TOR,Apr 12 6:00 PM,2025,101-136,218.5,-24.0
CHI @ DAL,Apr 12 8:30 PM,2025,128-149,250.0,-5.0
MEM @ HOU,Apr 12 8:30 PM,2025,101-132,231.5,-14.5
GSW @ LAC,Apr 12 8:30 PM,2025,110-115,229.5,-3.5
UTA @ LAL,Apr 12 8:30 PM,2025,107-131,239.0,-14.5
NOP @ MIN,Apr 12 8:30 PM,2025,126-132,239.0,-3.5
PHX @ OKC,Apr 12 8:30 PM,2025,135-103,213.0,-7.5
SAC @ POR,Apr 12 8:30 PM,2025,110-122,226.5,-19.0
DEN @ SAS,Apr 12 8:30 PM,2025,128-118,235.0,-9.5
MIA @ CHA,Apr 14 7:30 PM,2025,126-127,228.5,-6.0
POR @ PHX,Apr 14 10:00 PM,2025,114-110,215.5,-3.0
ORL @ PHI,Apr 15 7:30 PM,2025,97-109,223.5,-1.0
GSW @ LAC,Apr 15 10:00 PM,2025,126-121,220.5,-5.5
CHA @ ORL,Apr 17 7:30 PM,2025,90-121,218.0,2.5
GSW @ PHX,Apr 17 10:00 PM,2025,96-111,219.5,-2.5
TOR @ CLE,Apr 18 1:00 PM,2025,113-126,221.5,-8.5
MIN @ DEN,Apr 18 3:30 PM,2025,105-116,233.0,-7.0
ATL @ NYK,Apr 18 6:00 PM,2025,102-113,218.5,-6.0
HOU @ LAL,Apr 18 8:30 PM,2025,98-107,208.5,2.5
PHI @ BOS,Apr 19 1:00 PM,2025,91-123,216.0,-13.0
PHX @ OKC,Apr 19 3:30 PM,2025,84-119,216.0,-16.5
ORL @ DET,Apr 19 6:30 PM,2025,112-101,220.5,-8.5
POR @ SAS,Apr 19 9:00 PM,2025,98-111,222.5,-12.0
TOR @ CLE,Apr 20 7:00 PM,2025,105-115,222.0,-9.5
ATL @ NYK,Apr 20 8:00 PM,2025,107-106,218.0,-6.0
MIN @ DEN,Apr 20 10:30 PM,2025,119-114,232.5,-7.5
PHI @ BOS,Apr 21 7:00 PM,2025,111-97,218.0,-13.5
POR @ SAS,Apr 21 8:00 PM,2025,106-103,221.5,-11.0
HOU @ LAL,Apr 21 10:30 PM,2025,94-101,209.0,6.0
ORL @ DET,Apr 22 7:00 PM,2025,83-98,219.0,-9.0
PHX @ OKC,Apr 22 9:30 PM,2025,107-120,216.0,-17.5
NYK @ ATL,Apr 23 7:00 PM,2025,108-109,214.5,1.0
CLE @ TOR,Apr 23 8:00 PM,2025,104-126,221.0,2.5
DEN @ MIN,Apr 23 9:30 PM,2025,96-113,232.0,-1.0
BOS @ PHI,Apr 24 7:00 PM,2025,108-100,215.5,9.0
LAL @ HOU,Apr 24 8:00 PM,2025,112-108,205.5,-7.5
SAS @ POR,Apr 24 10:30 PM,2025,120-108,220.5,1.5
DET @ ORL,Apr 25 1:00 PM,2025,105-113,215.0,2.0
OKC @ PHX,Apr 25 3:30 PM,2025,121-109,212.5,8.5
NYK @ ATL,Apr 25 6:00 PM,2025,114-98,215.0,2.0
DEN @ MIN,Apr 25 8:30 PM,2025,96-112,228.5,-1.0
CLE @ TOR,Apr 26 1:00 PM,2025,89-93,219.0,4.5
SAS @ POR,Apr 26 3:30 PM,2025,114-93,217.0,5.0
BOS @ PHI,Apr 26 7:00 PM,2025,128-96,212.5,6.0
LAL @ HOU,Apr 26 9:30 PM,2025,96-115,206.5,-4.0
DET @ ORL,Apr 27 8:00 PM,2025,88-94,214.0,3.5
OKC @ PHX,Apr 27 9:30 PM,2025,131-122,215.5,11.0
MIN @ DEN,Apr 27 10:30 PM,2025,113-125,226.5,-11.5
PHI @ BOS,Apr 28 7:00 PM,2025,113-97,214.5,-10.0
ATL @ NYK,Apr 28 8:00 PM,2025,97-126,214.5,-6.5
POR @ SAS,Apr 28 9:30 PM,2025,95-114,219.0,-11.0
ORL @ DET,Apr 29 7:00 PM,2025,109-116,211.0,-11.0
TOR @ CLE,Apr 29 7:30 PM,2025,120-125,219.5,-9.5
HOU @ LAL,Apr 29 10:00 PM,2025,99-93,208.5,-3.5
NYK @ ATL,Apr 30 7:00 PM,2025,140-89,214.5,2.5
BOS @ PHI,Apr 30 8:00 PM,2025,93-106,214.0,6.0
DEN @ MIN,Apr 30 9:30 PM,2025,98-110,223.5,7.0
DET @ ORL,May 1 7:00 PM,2025,93-79,210.5,3.5
CLE @ TOR,May 1 7:30 PM,2025,110-112,218.5,4.5
LAL @ HOU,May 1 9:30 PM,2025,98-78,203.5,-5.0
PHI @ BOS,May 2 7:30 PM,2025,109-100,205.0,-4.0
ORL @ DET,May 3 3:30 PM,2025,94-116,201.0,-8.5
TOR @ CLE,May 3 7:30 PM,2025,102-114,209.0,-8.5
PHI @ NYK,May 4 8:00 PM,2025,98-137,212.5,-7.5
MIN @ SAS,May 4 9:30 PM,2025,104-102,218.5,-10.5
CLE @ DET,May 5 7:00 PM,2025,101-111,217.5,-3.5
LAL @ OKC,May 5 8:30 PM,2025,90-108,212.0,-15.5
PHI @ NYK,May 6 7:00 PM,2025,102-108,214.0,-10.5
MIN @ SAS,May 6 9:30 PM,2025,95-133,217.5,-10.5
CLE @ DET,May 7 7:00 PM,2025,97-107,215.0,-4.0
LAL @ OKC,May 7 9:30 PM,2025,107-125,211.5,-15.5
NYK @ PHI,May 8 7:00 PM,2025,108-94,214.5,-3.5
SAS @ MIN,May 8 9:30 PM,2025,115-108,216.5,5.5
DET @ CLE,May 9 3:00 PM,2025,109-116,211.5,-5.0
OKC @ LAL,May 9 8:30 PM,2025,131-108,210.5,9.0
NYK @ PHI,May 10 3:30 PM,2025,144-114,214.0,1.5
SAS @ MIN,May 10 7:30 PM,2025,109-114,218.5,5.5
DET @ CLE,May 11 8:00 PM,2025,103-112,213.0,-3.5
OKC @ LAL,May 11 10:30 PM,2025,115-110,214.5,12.5
MIN @ SAS,May 12 8:00 PM,2025,97-126,218.5,-10.0
CLE @ DET,May 13 8:00 PM,2025,117-113,210.5,-4.0
DET @ CLE,May 15 7:00 PM,2025,115-94,209.5,-4.0
CLE @ DET,May 17 8:00 PM,2025,125-94,204.5,-4.0
SAS @ OKC,May 18 8:30 PM,2025,122-115,219.5,-7.0
CLE @ NYK,May 19 8:00 PM,2025,104-115,218.0,-6.0
SAS @ OKC,May 20 8:30 PM,2025,113-122,214.5,-7.5
CLE @ NYK,May 21 8:00 PM,2025,93-109,215.5,-5.5
OKC @ SAS,May 22 8:30 PM,2025,123-108,219.0,-3.0
NYK @ CLE,May 23 8:00 PM,2025,121-108,216.0,-3.5
OKC @ SAS,May 24 8:00 PM,2025,82-103,218.5,-2.5
NYK @ CLE,May 25 8:00 PM,2025,130-93,219.0,2.0
