GAME_ID,PLAYER_ID,START_POSITION,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
0042500122,1642885,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1630574,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1642278,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500122,1631110,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500101,1631094,F,4.0,2.65,4,13,15,79,1,1,55,1,5,0.2,7,10,0.7,1,1,1.0
0042500101,1630532,F,4.48,2.57,2,7,9,59,1,1,40,4,6,0.667,3,7,0.429,2,3,0.667
0042500101,1628976,C,3.96,2.59,2,17,19,48,0,0,39,5,5,1.0,3,4,0.75,2,4,0.5
0042500101,1630217,G,4.26,2.63,2,6,8,59,0,0,35,0,2,0.0,7,18,0.389,3,3,1.0
0042500101,1630591,G,4.22,2.7,3,8,10,95,2,0,76,2,4,0.5,4,12,0.333,2,5,0.4
0042500101,1641710,,4.49,1.79,3,3,6,45,0,0,36,2,2,1.0,1,5,0.2,1,1,1.0
0042500101,1641783,,4.6,1.73,3,4,7,19,0,0,11,1,1,1.0,2,5,0.4,1,1,1.0
0042500101,1629048,,4.33,0.89,5,4,9,14,0,0,11,1,2,0.5,0,0,0.0,2,4,0.5
0042500101,1631288,,4.61,0.74,0,3,3,10,0,1,5,1,1,1.0,0,1,0.0,1,1,1.0
0042500101,1628975,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500101,1641724,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
