,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
843,Kenrich Williams,BetMGM,player_rebounds,2.5,Under,-140,-130,0.55,-5.72,0.5437
844,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,100,114,0.471,-5.76,0.4659
845,Bennedict Mathurin,DraftKings,player_rebounds,2.5,Over,-135,-125,0.541,-5.77,0.5351
846,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,100,114,0.471,-5.84,0.4655
847,Andrew Nembhard,FanDuel,player_rebounds,3.5,Under,-146,-131,0.559,-5.85,0.5523
848,Jalen Williams,BetOnline.ag,player_points_rebounds_assists,32.5,Over,-112,103,0.497,-5.88,0.4916
849,Aaron Wiggins,BetMGM,player_points,6.5,Under,-118,-106,0.509,-5.89,0.5036
850,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Under,-130,-115,0.532,-5.89,0.5258
851,Jalen Williams,Bovada,player_points_rebounds,27.5,Under,-115,102,0.503,-5.9,0.4976
852,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-130,-115,0.532,-5.93,0.5256
853,Luguentz Dort,Bovada,player_points,7.5,Over,-145,-115,0.557,-5.94,0.5503
854,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Over,100,114,0.47,-5.94,0.465
855,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-130,-115,0.532,-5.95,0.5255
856,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Under,-130,-115,0.531,-5.99,0.5253
857,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-103,114,0.477,-6.06,0.4712
858,Jalen Williams,Bovada,player_points_rebounds,27.5,Over,-115,101,0.502,-6.08,0.4966
859,Andrew Nembhard,FanDuel,player_rebounds,3.5,Over,110,130,0.447,-6.09,0.4421
860,Alex Caruso,BetMGM,player_assists,2.5,Under,-130,-114,0.531,-6.14,0.5244
861,Luguentz Dort,Bovada,player_points,8.5,Under,-130,-115,0.53,-6.15,0.5243
862,Myles Turner,BetRivers,player_threes,1.5,Under,-132,-126,0.534,-6.18,0.5277
863,Myles Turner,BetRivers,player_threes,1.5,Over,100,128,0.469,-6.19,0.4638
864,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-132,-115,0.534,-6.2,0.5275
865,Bennedict Mathurin,DraftKings,player_steals,0.5,Under,-210,-182,0.635,-6.24,0.6275
866,Jalen Williams,BetRivers,player_points,21.5,Under,-112,120,0.495,-6.24,0.4897
867,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Under,-135,-115,0.538,-6.31,0.532
868,Kenrich Williams,BetMGM,player_assists,0.5,Over,-115,111,0.501,-6.4,0.4949
869,Alex Caruso,DraftKings,player_assists,2.5,Over,105,115,0.456,-6.42,0.4513
870,Chet Holmgren,Bovada,player_points,15.5,Over,-115,108,0.5,-6.44,0.4947
871,Kenrich Williams,BetMGM,player_assists,0.5,Under,-115,-106,0.5,-6.46,0.4946
872,Aaron Wiggins,DraftKings,player_points_assists,7.5,Over,-110,113,0.49,-6.47,0.4843
873,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Under,-132,-115,0.532,-6.48,0.5259
874,Luguentz Dort,BetMGM,player_assists,0.5,Under,165,194,0.353,-6.5,0.3489
875,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,-130,-115,0.528,-6.51,0.5223
876,Kenrich Williams,BetMGM,player_points_rebounds_assists,5.5,Over,-105,100,0.479,-6.54,0.4732
877,Chet Holmgren,BetMGM,player_points_assists,16.5,Over,-118,107,0.506,-6.55,0.5
878,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Over,100,114,0.467,-6.56,0.4619
879,Aaron Wiggins,BetMGM,player_points,6.5,Over,-115,107,0.499,-6.62,0.4937
880,Myles Turner,FanDuel,player_rebounds,4.5,Under,110,128,0.445,-6.64,0.4395
881,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Under,-130,-115,0.528,-6.67,0.5214
882,Luguentz Dort,Bovada,player_points,7.5,Under,110,115,0.444,-6.7,0.4392
883,Jalen Williams,BetOnline.ag,player_points_rebounds_assists,32.5,Under,-115,-101,0.498,-6.86,0.4924
884,Kenrich Williams,BetMGM,player_points_rebounds_assists,5.5,Under,-125,100,0.517,-6.87,0.5114
885,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,100,114,0.465,-6.91,0.4601
886,Bennedict Mathurin,BetOnline.ag,player_rebounds,2.5,Over,-145,-125,0.551,-6.92,0.5444
887,Shai Gilgeous-Alexander,FanDuel,player_threes,1.5,Over,100,114,0.465,-6.94,0.4599
888,Jalen Williams,DraftKings,player_points_rebounds_assists,32.5,Over,-115,103,0.498,-6.96,0.4919
889,Shai Gilgeous-Alexander,Bovada,player_threes,1.5,Under,-130,-115,0.526,-7.0,0.5195
890,Jalen Williams,BetRivers,player_points,21.5,Over,-120,-122,0.507,-7.01,0.5013
891,Luguentz Dort,BetMGM,player_assists,0.5,Over,-225,-190,0.643,-7.07,0.6354
892,Bennedict Mathurin,DraftKings,player_rebounds,2.5,Under,105,126,0.453,-7.1,0.448
893,Kenrich Williams,DraftKings,player_rebounds,2.5,Under,-145,-130,0.55,-7.1,0.5433
894,Andrew Nembhard,BetRivers,player_rebounds,3.5,Under,-150,-131,0.557,-7.12,0.5507
895,Myles Turner,DraftKings,player_rebounds,4.5,Over,-145,-127,0.55,-7.15,0.543
896,Myles Turner,FanDuel,player_rebounds,4.5,Over,-146,-127,0.551,-7.15,0.5445
897,Pascal Siakam,BetRivers,player_points_assists,24.5,Over,-114,104,0.494,-7.22,0.4885
898,Aaron Wiggins,DraftKings,player_points,6.5,Under,-120,-106,0.506,-7.26,0.4999
899,Andrew Nembhard,BetRivers,player_rebounds,3.5,Over,112,130,0.437,-7.34,0.4321
900,Myles Turner,BetMGM,player_rebounds,4.5,Over,-145,-127,0.548,-7.34,0.5419
901,Alex Caruso,BetRivers,player_assists,2.5,Over,100,115,0.463,-7.36,0.4579
902,Jalen Williams,DraftKings,player_points_assists,26.5,Over,-125,-101,0.515,-7.37,0.5085
903,Bennedict Mathurin,Bovada,player_rebounds_assists,3.5,Over,-120,-106,0.505,-7.37,0.4993
904,Pascal Siakam,Bovada,player_points_assists,23.5,Under,105,112,0.452,-7.41,0.4465
905,Alex Caruso,BetMGM,player_assists,2.5,Over,100,115,0.463,-7.44,0.4574
906,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Under,-135,-115,0.532,-7.45,0.5254
907,Shai Gilgeous-Alexander,BetMGM,player_threes,1.5,Over,100,114,0.463,-7.46,0.4573
908,Luguentz Dort,DraftKings,player_assists,0.5,Under,170,194,0.343,-7.52,0.3387
909,Andrew Nembhard,DraftKings,player_blocks,0.5,Over,230,277,0.28,-7.54,0.277
910,Myles Turner,BetRivers,player_threes,1.5,Under,-132,-126,0.526,-7.56,0.5197
911,Andrew Nembhard,BetMGM,player_rebounds,3.5,Under,-150,-131,0.554,-7.6,0.5477
912,Chet Holmgren,Bovada,player_points,15.5,Under,-115,-108,0.494,-7.61,0.4884
913,Myles Turner,BetOnline.ag,player_rebounds,4.5,Over,-152,-127,0.557,-7.7,0.55
914,Aaron Wiggins,BetRivers,player_points_rebounds,8.5,Over,-127,-113,0.516,-7.76,0.5099
915,Andrew Nembhard,BetOnline.ag,player_rebounds,3.5,Under,-149,-131,0.551,-7.84,0.5448
916,Andrew Nembhard,BetMGM,player_blocks,0.5,Under,-350,-277,0.716,-7.89,0.7065
917,Pascal Siakam,BetMGM,player_points_assists,24.5,Under,-118,-102,0.498,-7.94,0.4924
918,Shai Gilgeous-Alexander,BetOnline.ag,player_threes,1.5,Over,100,114,0.46,-7.97,0.4548
919,Aaron Wiggins,DraftKings,player_points,6.5,Over,-110,107,0.482,-8.05,0.4759
920,Luguentz Dort,Bovada,player_points,8.5,Over,100,115,0.46,-8.07,0.4542
921,Luguentz Dort,Bovada,player_rebounds_assists,4.5,Under,-110,109,0.481,-8.1,0.4757
922,Luguentz Dort,BetMGM,player_points,8.5,Over,100,115,0.459,-8.11,0.4541
923,Chet Holmgren,DraftKings,player_points_assists,16.5,Under,-115,-106,0.491,-8.13,0.4855
924,Obi Toppin,DraftKings,player_blocks,0.5,Under,-160,-141,0.565,-8.14,0.5583
925,Jalen Williams,DraftKings,player_points_rebounds,27.5,Over,-120,101,0.501,-8.14,0.4951
926,Luguentz Dort,BetOnline.ag,player_points,8.5,Over,100,115,0.459,-8.25,0.4533
927,Bennedict Mathurin,BetMGM,player_rebounds,2.5,Over,-155,-125,0.558,-8.27,0.5507
928,Jalen Williams,FanDuel,player_points,22.5,Over,-102,-100,0.463,-8.33,0.4574
929,Andrew Nembhard,BetMGM,player_blocks,0.5,Over,230,277,0.278,-8.33,0.2746
930,Chet Holmgren,BetMGM,player_points_assists,16.5,Under,-115,-106,0.49,-8.33,0.4845
931,Alex Caruso,DraftKings,player_blocks,0.5,Over,-125,-111,0.509,-8.35,0.503
932,Jalen Williams,FanDuel,player_points_rebounds,27.5,Under,-118,102,0.496,-8.42,0.4898
933,Shai Gilgeous-Alexander,BetRivers,player_threes,1.5,Over,-103,114,0.464,-8.46,0.459
934,Jalen Williams,Bovada,player_points_assists,26.5,Under,-115,105,0.489,-8.55,0.4833
935,Chet Holmgren,BetOnline.ag,player_points,15.5,Under,-120,-108,0.499,-8.61,0.4925
936,Myles Turner,BetRivers,player_rebounds,4.5,Under,105,128,0.445,-8.69,0.4401
937,Aaron Wiggins,BetOnline.ag,player_points,6.5,Under,-128,-106,0.512,-8.85,0.5055
938,Luguentz Dort,DraftKings,player_rebounds_assists,4.5,Under,-110,109,0.477,-8.86,0.4716
939,Chet Holmgren,BetMGM,player_points,15.5,Under,-120,-108,0.497,-8.9,0.4909
940,Aaron Wiggins,BetRivers,player_rebounds,2.5,Under,-136,-107,0.525,-8.91,0.5185
941,Kenrich Williams,BetMGM,player_rebounds,2.5,Over,105,132,0.444,-8.91,0.4391
942,Pascal Siakam,Bovada,player_points,23.5,Under,-240,-208,0.642,-9.04,0.6335
943,Aaron Nesmith,DraftKings,player_turnovers,1.5,Over,154,182,0.358,-9.14,0.3535
944,Chet Holmgren,Bovada,player_points,14.5,Under,115,130,0.422,-9.23,0.4172
945,Alex Caruso,BetOnline.ag,player_assists,2.5,Over,-101,115,0.456,-9.3,0.4503
946,Jalen Williams,FanDuel,player_points_assists,26.5,Under,-114,105,0.483,-9.33,0.4771
947,Chet Holmgren,BetRivers,player_points,15.5,Under,-124,-108,0.502,-9.38,0.4954
948,Pascal Siakam,BetRivers,player_points,20.5,Under,-110,-105,0.475,-9.4,0.4688
949,Obi Toppin,BetRivers,player_points,9.5,Over,-117,-115,0.489,-9.4,0.4825
950,Luguentz Dort,FanDuel,player_steals,1.5,Under,-186,-160,0.589,-9.43,0.5814
951,Jalen Williams,BetRivers,player_points_rebounds_assists,32.5,Under,-124,-101,0.501,-9.45,0.4951
952,Myles Turner,Bovada,player_rebounds,4.5,Over,-160,-127,0.557,-9.45,0.5501
953,Luguentz Dort,BetMGM,player_rebounds_assists,4.5,Over,-135,-109,0.52,-9.5,0.5134
954,Alex Caruso,DraftKings,player_blocks_steals,2.5,Under,-125,-111,0.503,-9.5,0.4966
955,Aaron Wiggins,FanDuel,player_rebounds,2.5,Over,-108,107,0.47,-9.55,0.4639
956,Jalen Williams,BetMGM,player_points_rebounds_assists,33.5,Over,100,113,0.452,-9.56,0.4467
957,Alex Caruso,Bovada,player_points,7.5,Under,155,182,0.355,-9.59,0.3504
958,Alex Caruso,Bovada,player_points,11.5,Under,-230,-199,0.63,-9.61,0.6215
959,Myles Turner,BetMGM,player_rebounds,4.5,Under,105,128,0.441,-9.65,0.4354
960,Alex Caruso,DraftKings,player_points_rebounds_assists,15.5,Over,100,105,0.452,-9.69,0.4461
961,Shai Gilgeous-Alexander,DraftKings,player_turnovers,2.5,Over,-115,102,0.483,-9.7,0.4771
962,Aaron Wiggins,BetRivers,player_points,6.5,Over,-117,107,0.487,-9.73,0.4807
963,Chet Holmgren,Bovada,player_points,16.5,Over,110,125,0.43,-9.75,0.4246
964,Aaron Wiggins,FanDuel,player_points,6.5,Under,-130,-106,0.51,-9.81,0.5034
965,Luguentz Dort,BetRivers,player_points,7.5,Under,102,115,0.446,-9.82,0.441
966,Pascal Siakam,DraftKings,player_assists,3.5,Under,-130,-115,0.51,-9.83,0.5033
967,Myles Turner,BetMGM,player_rebounds_assists,6.5,Under,-145,-125,0.534,-9.85,0.5268
968,Aaron Wiggins,DraftKings,player_steals,0.5,Under,-140,-120,0.525,-9.92,0.5188
969,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-160,-149,0.554,-9.93,0.5471
970,Isaiah Hartenstein,DraftKings,player_turnovers,1.5,Under,-238,-199,0.634,-9.99,0.6251
971,Jalen Williams,Bovada,player_rebounds,6.5,Under,-275,-228,0.66,-9.99,0.6507
972,Kenrich Williams,BetOnline.ag,player_threes,0.5,Under,-345,-287,0.697,-10.05,0.6869
973,Myles Turner,BetMGM,player_threes,1.5,Under,-140,-126,0.525,-10.05,0.518
974,Alex Caruso,FanDuel,player_assists,2.5,Over,-104,115,0.458,-10.11,0.4526
975,Jalen Williams,FanDuel,player_points_rebounds_assists,31.5,Under,-102,115,0.454,-10.11,0.4483
976,Luguentz Dort,DraftKings,player_steals,1.5,Under,-188,-160,0.587,-10.12,0.5789
977,Aaron Wiggins,BetOnline.ag,player_points_rebounds_assists,9.5,Over,-128,-113,0.505,-10.13,0.4982
978,Jalen Williams,BetMGM,player_points_assists,27.5,Over,-105,111,0.46,-10.14,0.4546
979,Aaron Wiggins,BetOnline.ag,player_rebounds,2.5,Over,-110,107,0.47,-10.2,0.4645
980,Luguentz Dort,BetMGM,player_points_assists,9.5,Over,-105,111,0.46,-10.28,0.4539
981,Kenrich Williams,DraftKings,player_threes,0.5,Under,-330,-287,0.688,-10.36,0.6777
982,Kenrich Williams,DraftKings,player_threes,0.5,Under,-330,-287,0.688,-10.4,0.6773
983,Alex Caruso,BetRivers,player_points_rebounds,12.5,Over,-117,-108,0.483,-10.45,0.4768
984,Alex Caruso,Bovada,player_points,10.5,Under,-170,-147,0.564,-10.48,0.5562
985,Aaron Wiggins,DraftKings,player_rebounds,2.5,Over,-110,107,0.469,-10.49,0.463
986,Myles Turner,Bovada,player_rebounds,5.5,Over,120,141,0.406,-10.59,0.4015
987,Chet Holmgren,DraftKings,player_points,15.5,Under,-125,-108,0.496,-10.66,0.49
988,Aaron Wiggins,BetMGM,player_points_rebounds_assists,9.5,Over,-130,-113,0.505,-10.7,0.4983
989,Andrew Nembhard,DraftKings,player_rebounds,3.5,Under,-160,-131,0.549,-10.74,0.5421
990,Myles Turner,DraftKings,player_threes,1.5,Under,-145,-126,0.528,-10.75,0.5214
991,Pascal Siakam,BetRivers,player_assists,3.5,Under,-130,-115,0.504,-10.81,0.4977
992,Luguentz Dort,DraftKings,player_points_rebounds,11.5,Under,-115,-108,0.477,-10.87,0.4707
993,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-160,-149,0.548,-10.88,0.5412
994,Aaron Wiggins,DraftKings,player_points_rebounds,9.5,Over,-105,111,0.456,-10.89,0.4507
995,Myles Turner,DraftKings,player_threes,1.5,Under,-145,-126,0.527,-10.9,0.5205
996,Myles Turner,DraftKings,player_rebounds_assists,6.5,Under,-145,-125,0.527,-10.9,0.5205
997,Alex Caruso,Bovada,player_points,9.5,Under,-125,-115,0.495,-10.94,0.4885
998,Aaron Wiggins,Bovada,player_points_assists,7.5,Under,-135,-111,0.512,-10.95,0.505
999,Chet Holmgren,BetRivers,player_assists,1.5,Over,185,208,0.312,-10.99,0.3086
1000,Aaron Wiggins,Bovada,player_rebounds_assists,3.5,Over,-110,106,0.466,-11.0,0.4603
1001,Kenrich Williams,BetMGM,player_threes,0.5,Under,-350,-287,0.692,-11.01,0.6814
1002,Kenrich Williams,BetOnline.ag,player_threes,0.5,Under,-345,-287,0.69,-11.01,0.6792
1003,Pascal Siakam,FanDuel,player_assists,3.5,Under,-132,-115,0.506,-11.03,0.4997
1004,Myles Turner,BetMGM,player_threes,1.5,Under,-140,-126,0.518,-11.16,0.5115
1005,Luguentz Dort,DraftKings,player_points_rebounds_assists,12.5,Under,-115,-102,0.475,-11.2,0.469
1006,Alex Caruso,Bovada,player_points,8.5,Under,110,111,0.423,-11.23,0.4175
1007,Kenrich Williams,BetMGM,player_threes,0.5,Under,-350,-287,0.69,-11.28,0.6792
1008,T.J. McConnell,Bovada,player_points,7.5,Over,-240,-208,0.626,-11.3,0.6172
1009,Alex Caruso,DraftKings,player_points_rebounds,12.5,Over,-120,-108,0.484,-11.32,0.4775
1010,Pascal Siakam,Bovada,player_assists,3.5,Under,-135,-115,0.509,-11.36,0.5026
1011,Luguentz Dort,BetMGM,player_points_rebounds,12.5,Over,105,120,0.432,-11.4,0.4268
1012,Andrew Nembhard,DraftKings,player_turnovers,2.5,Over,140,160,0.369,-11.45,0.3645
1013,Pascal Siakam,FanDuel,player_points_rebounds,27.5,Over,-122,-106,0.487,-11.45,0.4804
1014,Aaron Wiggins,DraftKings,player_points_rebounds_assists,10.5,Over,-105,111,0.453,-11.49,0.4476
1015,Bennedict Mathurin,DraftKings,player_assists,0.5,Under,140,144,0.369,-11.5,0.3643
1016,Pascal Siakam,BetMGM,player_assists,3.5,Under,-135,-115,0.508,-11.52,0.5016
1017,Luguentz Dort,DraftKings,player_points_assists,8.5,Under,-105,108,0.452,-11.77,0.4462
1018,Aaron Wiggins,Bovada,player_points_rebounds,8.5,Over,-135,-113,0.507,-11.77,0.5002
1019,Pascal Siakam,Bovada,player_points,22.5,Under,-190,-167,0.577,-11.9,0.5692
1020,Chet Holmgren,DraftKings,player_blocks_steals,2.5,Under,-115,102,0.471,-11.91,0.4651
1021,Alex Caruso,FanDuel,player_points_rebounds,12.5,Over,-125,-108,0.489,-11.98,0.4826
1022,T.J. McConnell,Bovada,player_assists,3.5,Over,-220,-190,0.605,-12.01,0.5963
1023,Luguentz Dort,FanDuel,player_rebounds,3.5,Under,-114,-103,0.468,-12.06,0.4624
1024,Luguentz Dort,BetMGM,player_points_rebounds_assists,13.5,Over,-105,111,0.45,-12.09,0.4445
1025,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-170,-149,0.553,-12.19,0.5453
1026,Pascal Siakam,DraftKings,player_points_rebounds_assists,31.5,Over,-105,-101,0.45,-12.19,0.444
1027,Aaron Wiggins,BetMGM,player_rebounds,2.5,Over,-115,107,0.47,-12.21,0.4635
1028,Chet Holmgren,BetMGM,player_assists,1.5,Over,180,208,0.314,-12.22,0.3097
1029,Pascal Siakam,BetMGM,player_points,20.5,Under,-118,-105,0.475,-12.25,0.4688
1030,Tyrese Haliburton,Bovada,player_threes,1.5,Under,175,208,0.319,-12.25,0.3152
1031,T.J. McConnell,FanDuel,player_points,9.5,Over,-114,-102,0.467,-12.3,0.4611
1032,Pascal Siakam,FanDuel,player_points,20.5,Under,-122,-105,0.482,-12.35,0.4754
1033,Jalen Williams,Bovada,player_points_rebounds_assists,33.5,Over,-105,113,0.449,-12.36,0.4431
1034,Chet Holmgren,BetOnline.ag,player_assists,1.5,Over,182,208,0.311,-12.38,0.3069
1035,Chet Holmgren,FanDuel,player_points_rebounds,24.5,Over,-128,-113,0.492,-12.45,0.485
1036,Tyrese Haliburton,Bovada,player_threes,1.5,Under,175,208,0.318,-12.47,0.3144
1037,Luguentz Dort,FanDuel,player_points_assists,8.5,Under,-108,108,0.454,-12.47,0.4486
1038,Shai Gilgeous-Alexander,Bovada,player_assists,7.5,Under,-300,-251,0.656,-12.49,0.646
1039,T.J. McConnell,BetOnline.ag,player_points,9.5,Over,-116,-102,0.47,-12.55,0.4635
1040,Pascal Siakam,BetOnline.ag,player_assists,3.5,Under,-135,-115,0.502,-12.55,0.4956
1041,Luguentz Dort,FanDuel,player_points_rebounds_assists,12.5,Under,-122,-102,0.48,-12.61,0.4739
1042,Pascal Siakam,DraftKings,player_points_assists,23.5,Under,-110,112,0.458,-12.64,0.4516
1043,Jalen Williams,BetOnline.ag,player_points,22.5,Over,-115,-100,0.467,-12.64,0.4611
1044,Pascal Siakam,DraftKings,player_points_rebounds,27.5,Over,-120,-106,0.476,-12.65,0.4702
1045,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-175,-149,0.555,-12.71,0.5477
1046,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-175,-149,0.555,-12.74,0.5475
1047,Kenrich Williams,BetOnline.ag,player_points_rebounds_assists,5.5,Over,-125,100,0.485,-12.76,0.4782
1048,Luguentz Dort,Bovada,player_points_rebounds_assists,13.5,Over,-105,111,0.447,-12.8,0.4408
1049,T.J. McConnell,BetRivers,player_points,9.5,Over,-117,-102,0.47,-12.85,0.4637
1050,Kenrich Williams,BetOnline.ag,player_rebounds,2.5,Under,-167,-130,0.545,-12.86,0.5374
1051,Tyrese Haliburton,DraftKings,player_threes,2.5,Under,-175,-149,0.554,-12.88,0.5466
1052,Myles Turner,FanDuel,player_threes,1.5,Under,-154,-126,0.528,-12.88,0.5209
1053,Jalen Williams,DraftKings,player_points,22.5,Over,-115,-100,0.466,-12.88,0.4599
1054,Myles Turner,Bovada,player_threes,1.5,Under,-150,-126,0.523,-12.89,0.5155
1055,T.J. McConnell,Bovada,player_points,8.5,Over,-165,-141,0.542,-12.92,0.5346
1056,Myles Turner,FanDuel,player_threes,1.5,Under,-154,-126,0.528,-12.96,0.5205
1057,Shai Gilgeous-Alexander,DraftKings,player_blocks_steals,2.5,Under,-115,102,0.465,-12.98,0.4593
1058,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-156,-126,0.53,-13.0,0.5228
1059,T.J. McConnell,DraftKings,player_steals,0.5,Over,-188,-160,0.568,-13.02,0.5597
1060,Obi Toppin,BetMGM,player_assists,1.5,Under,-165,-147,0.542,-13.03,0.534
1061,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-169,-149,0.546,-13.09,0.5384
1062,Aaron Wiggins,DraftKings,player_blocks,0.5,Under,-475,-388,0.718,-13.11,0.7044
1063,Pascal Siakam,Bovada,player_points_rebounds,27.5,Over,-120,-106,0.473,-13.22,0.467
1064,Pascal Siakam,Bovada,player_points,21.5,Under,-160,-141,0.534,-13.23,0.5265
1065,Tyrese Haliburton,BetOnline.ag,player_threes,2.5,Under,-169,-149,0.545,-13.23,0.5375
1066,Alex Caruso,BetOnline.ag,player_points,9.5,Under,-132,-115,0.494,-13.24,0.487
1067,Luguentz Dort,BetOnline.ag,player_rebounds,3.5,Under,-116,-103,0.466,-13.3,0.4594
1068,Chet Holmgren,FanDuel,player_points_assists,16.5,Under,-130,-106,0.49,-13.33,0.4832
1069,Luguentz Dort,BetMGM,player_rebounds,3.5,Under,-115,-103,0.463,-13.39,0.4571
1070,Luguentz Dort,FanDuel,player_points,7.5,Under,-104,115,0.441,-13.43,0.4355
1071,Tyrese Haliburton,Bovada,player_threes,2.5,Under,-170,-149,0.545,-13.48,0.537
1072,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-175,-149,0.551,-13.49,0.5426
1073,Andrew Nembhard,FanDuel,player_rebounds_assists,7.5,Under,-114,-102,0.461,-13.51,0.4546
1074,Obi Toppin,DraftKings,player_assists,1.5,Under,-166,-147,0.54,-13.55,0.5319
1075,T.J. McConnell,DraftKings,player_points,9.5,Over,-115,-102,0.462,-13.68,0.4555
1076,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-174,-149,0.548,-13.7,0.5402
1077,Jalen Williams,Bovada,player_points,19.5,Over,-245,-208,0.613,-13.7,0.6034
1078,Tyrese Haliburton,FanDuel,player_threes,2.5,Under,-174,-149,0.548,-13.71,0.5401
1079,Pascal Siakam,DraftKings,player_blocks,0.5,Under,105,117,0.421,-13.72,0.4154
1080,Pascal Siakam,FanDuel,player_points_assists,23.5,Under,-106,112,0.444,-13.78,0.4378
1081,Alex Caruso,Bovada,player_points_assists,11.5,Under,-120,-108,0.47,-13.78,0.4639
1082,Myles Turner,Bovada,player_threes,1.5,Under,-150,-126,0.517,-13.79,0.51
1083,Luguentz Dort,Bovada,player_points_assists,8.5,Under,-110,108,0.451,-13.81,0.4454
1084,Pascal Siakam,BetOnline.ag,player_points,20.5,Under,-123,-105,0.475,-13.88,0.4686
1085,Luguentz Dort,Bovada,player_points,6.5,Under,155,182,0.338,-13.88,0.3335
1086,Myles Turner,DraftKings,player_turnovers,1.5,Under,-110,106,0.451,-13.93,0.4448
1087,Andrew Nembhard,Bovada,player_rebounds_assists,7.5,Under,-115,-102,0.46,-13.93,0.4542
1088,Luguentz Dort,FanDuel,player_points_rebounds,11.5,Under,-125,-108,0.478,-13.95,0.4715
1089,Chet Holmgren,FanDuel,player_points_rebounds_assists,26.5,Over,-102,-101,0.434,-14.0,0.4285
1090,T.J. McConnell,Bovada,player_points,9.5,Over,-120,-102,0.469,-14.06,0.4624
1091,Jalen Williams,Bovada,player_points,20.5,Over,-190,-167,0.563,-14.07,0.5547
1092,Luguentz Dort,BetOnline.ag,player_threes,1.5,Under,152,151,0.341,-14.08,0.3366
1093,Jalen Williams,BetMGM,player_points_rebounds,28.5,Over,-110,106,0.45,-14.09,0.444
1094,Kenrich Williams,DraftKings,player_assists,0.5,Under,-135,-106,0.493,-14.17,0.4862
1095,Jalen Williams,Bovada,player_assists,5.5,Under,-245,-208,0.609,-14.18,0.5999
1096,Chet Holmgren,DraftKings,player_blocks,1.5,Under,105,112,0.419,-14.19,0.413
1097,Alex Caruso,DraftKings,player_points_assists,11.5,Under,-125,-108,0.477,-14.2,0.4701
1098,Pascal Siakam,FanDuel,player_points_rebounds_assists,31.5,Over,-112,-101,0.453,-14.22,0.4471
1099,Shai Gilgeous-Alexander,FanDuel,player_blocks,0.5,Under,130,145,0.373,-14.27,0.3679
1100,Chet Holmgren,FanDuel,player_threes,1.5,Under,-210,-197,0.581,-14.28,0.5718
1101,Alex Caruso,BetRivers,player_points_rebounds_assists,15.5,Over,-110,105,0.449,-14.34,0.4426
1102,Chet Holmgren,FanDuel,player_threes,1.5,Under,-210,-197,0.58,-14.44,0.5708
1103,Isaiah Hartenstein,DraftKings,player_blocks_steals,1.5,Under,-188,-160,0.558,-14.46,0.5501
1104,Tyrese Haliburton,DraftKings,player_turnovers,2.5,Over,-130,-115,0.483,-14.51,0.4765
1105,Chet Holmgren,Bovada,player_points_rebounds,24.5,Over,-135,-113,0.491,-14.53,0.4841
1106,Chet Holmgren,Bovada,player_points,17.5,Over,140,160,0.356,-14.53,0.3515
1107,Alex Caruso,FanDuel,player_points_assists,11.5,Under,-122,-108,0.469,-14.61,0.4628
1108,Myles Turner,BetOnline.ag,player_threes,1.5,Under,-156,-126,0.52,-14.62,0.5128
1109,Alex Caruso,BetOnline.ag,player_points_rebounds_assists,15.5,Over,-110,105,0.447,-14.62,0.4412
1110,Pascal Siakam,DraftKings,player_points,20.5,Under,-125,-105,0.474,-14.64,0.4677
1111,Pascal Siakam,Bovada,player_points,20.5,Under,-125,-105,0.473,-14.82,0.4666
1112,Obi Toppin,BetOnline.ag,player_assists,1.5,Under,-169,-147,0.535,-14.9,0.5268
1113,Luguentz Dort,DraftKings,player_blocks_steals,1.5,Under,-110,106,0.446,-14.91,0.4396
1114,Chet Holmgren,Bovada,player_points,13.5,Under,150,174,0.34,-14.92,0.3359
1115,Myles Turner,Bovada,player_rebounds_assists,5.5,Under,120,138,0.387,-14.95,0.3815
1116,Myles Turner,FanDuel,player_rebounds_assists,5.5,Under,118,138,0.39,-15.03,0.3846
