,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1117,Luguentz Dort,Bovada,player_points_rebounds,11.5,Over,-135,-111,0.511,-11.07,0.5043
1118,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-134,-108,0.509,-11.11,0.5025
1119,Pascal Siakam,BetMGM,player_points_rebounds_assists,30.5,Over,-115,105,0.475,-11.12,0.4693
1120,Ben Sheppard,BetMGM,player_rebounds,1.5,Under,110,127,0.423,-11.15,0.4179
1121,Alex Caruso,DraftKings,player_assists,2.5,Over,-125,-104,0.493,-11.26,0.4866
1122,Myles Turner,Bovada,player_points,16.5,Under,-230,-199,0.618,-11.26,0.6097
1123,Myles Turner,BetRivers,player_rebounds,4.5,Under,104,121,0.435,-11.28,0.4295
1124,Pascal Siakam,FanDuel,player_points_rebounds,26.5,Under,-120,-101,0.483,-11.37,0.4773
1125,Myles Turner,Bovada,player_threes,1.5,Under,-125,-101,0.492,-11.4,0.4859
1126,Alex Caruso,DraftKings,player_steals,1.5,Over,-166,-137,0.553,-11.41,0.5454
1127,Andrew Nembhard,DraftKings,player_rebounds,3.5,Under,-154,-132,0.537,-11.43,0.5299
1128,Alex Caruso,Bovada,player_blocks,0.5,Over,-120,-106,0.483,-11.5,0.4765
1129,Andrew Nembhard,FanDuel,player_rebounds,3.5,Under,-150,-132,0.531,-11.55,0.5236
1130,Pascal Siakam,BetMGM,player_assists,3.5,Over,100,118,0.442,-11.55,0.4367
1131,Chet Holmgren,Bovada,player_points_rebounds,25.5,Over,105,109,0.431,-11.65,0.4255
1132,Chet Holmgren,BetRivers,player_points,15.5,Under,-108,105,0.458,-11.7,0.4526
1133,Chet Holmgren,Bovada,player_points,15.5,Under,-110,105,0.462,-11.71,0.4565
1134,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-175,-158,0.562,-11.73,0.5541
1135,Luguentz Dort,BetOnline.ag,player_points,8.5,Over,-111,108,0.464,-11.75,0.4583
1136,Luguentz Dort,Bovada,player_points_assists,9.5,Over,-110,106,0.462,-11.87,0.4557
1137,Obi Toppin,BetOnline.ag,player_assists,1.5,Under,-154,-138,0.534,-12.0,0.5264
1138,Cason Wallace,DraftKings,player_points,5.5,Under,-140,-129,0.513,-12.04,0.5063
1139,Luguentz Dort,BetMGM,player_points_assists,9.5,Over,-110,106,0.461,-12.07,0.4546
1140,Myles Turner,BetRivers,player_points_rebounds_assists,21.5,Under,-137,-120,0.508,-12.16,0.501
1141,Pascal Siakam,BetRivers,player_points_rebounds_assists,30.5,Over,-118,105,0.475,-12.19,0.4691
1142,Tyrese Haliburton,BetRivers,player_threes,2.5,Under,-134,-108,0.503,-12.2,0.4961
1143,Myles Turner,FanDuel,player_threes,1.5,Under,-122,-101,0.482,-12.25,0.4759
1144,Obi Toppin,Bovada,player_blocks,0.5,Under,-180,-156,0.564,-12.26,0.5562
1145,Luguentz Dort,DraftKings,player_points_assists,9.5,Over,-110,106,0.459,-12.29,0.4535
1146,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-119,-105,0.476,-12.42,0.4697
1147,Chet Holmgren,BetOnline.ag,player_points,15.5,Under,-111,105,0.46,-12.5,0.4543
1148,Myles Turner,FanDuel,player_rebounds,4.5,Under,102,121,0.433,-12.6,0.4271
1149,Myles Turner,BetRivers,player_points,15.5,Under,-167,-150,0.547,-12.63,0.5389
1150,Isaiah Hartenstein,Bovada,player_rebounds,8.5,Under,-245,-208,0.62,-12.66,0.6109
1151,Myles Turner,Bovada,player_threes,1.5,Under,-125,-101,0.485,-12.68,0.4787
1152,Andrew Nembhard,BetMGM,player_rebounds,3.5,Under,-155,-132,0.531,-12.71,0.5233
1153,Cason Wallace,BetOnline.ag,player_points,5.5,Under,-141,-129,0.511,-12.72,0.5037
1154,Myles Turner,BetMGM,player_rebounds,4.5,Under,100,121,0.436,-12.76,0.4305
1155,Chet Holmgren,FanDuel,player_threes,1.5,Under,-174,-158,0.554,-12.79,0.546
1156,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-119,-105,0.473,-12.89,0.4671
1157,Luguentz Dort,FanDuel,player_rebounds,3.5,Under,-130,-105,0.492,-12.9,0.4857
1158,Chet Holmgren,FanDuel,player_threes,1.5,Under,-174,-158,0.553,-12.92,0.5452
1159,Obi Toppin,DraftKings,player_assists,1.5,Under,-154,-138,0.528,-12.95,0.5205
1160,Shai Gilgeous-Alexander,Bovada,player_steals,1.5,Under,100,118,0.435,-12.98,0.4295
1161,Chet Holmgren,DraftKings,player_points,15.5,Under,-110,105,0.456,-13.03,0.4496
1162,Obi Toppin,BetMGM,player_assists,1.5,Under,-155,-138,0.528,-13.07,0.5211
1163,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-175,-158,0.553,-13.16,0.5448
1164,Pascal Siakam,FanDuel,player_blocks,0.5,Under,-114,-109,0.462,-13.18,0.4564
1165,Chet Holmgren,BetMGM,player_points_rebounds,24.5,Over,-130,-115,0.489,-13.41,0.4828
1166,Andrew Nembhard,BetMGM,player_blocks,0.5,Over,260,314,0.241,-13.42,0.2376
1167,Pascal Siakam,BetRivers,player_threes,1.5,Under,-159,-148,0.531,-13.44,0.5239
1168,Luguentz Dort,FanDuel,player_steals,1.5,Under,-220,-194,0.595,-13.51,0.5857
1169,Chet Holmgren,BetMGM,player_points,15.5,Under,-115,105,0.462,-13.58,0.456
1170,Pascal Siakam,DraftKings,player_blocks_steals,1.5,Under,-125,-111,0.48,-13.67,0.4731
1171,Chet Holmgren,Bovada,player_threes,1.5,Under,-185,-158,0.56,-13.7,0.5521
1172,Pascal Siakam,BetRivers,player_threes,1.5,Under,-159,-148,0.529,-13.78,0.5218
1173,Shai Gilgeous-Alexander,BetMGM,player_rebounds,5.5,Under,-118,-111,0.467,-13.81,0.4603
1174,Bennedict Mathurin,Bovada,player_steals,0.5,Under,-250,-223,0.615,-13.83,0.6059
1175,Myles Turner,BetRivers,player_points_rebounds_assists,20.5,Under,-114,-111,0.459,-13.93,0.4523
1176,Pascal Siakam,DraftKings,player_threes,1.5,Under,-160,-148,0.529,-14.07,0.5213
1177,Chet Holmgren,BetRivers,player_threes,1.5,Under,-182,-158,0.554,-14.15,0.5459
1178,Jalen Williams,DraftKings,player_rebounds_assists,11.5,Over,110,122,0.409,-14.18,0.4033
1179,T.J. McConnell,Bovada,player_points,10.5,Under,-300,-251,0.644,-14.18,0.633
1180,Pascal Siakam,DraftKings,player_threes,1.5,Under,-160,-148,0.527,-14.35,0.5195
1181,Jalen Williams,DraftKings,player_blocks_steals,1.5,Under,124,141,0.382,-14.43,0.377
1182,Cason Wallace,BetMGM,player_points,5.5,Under,-145,-129,0.506,-14.45,0.4992
1183,Obi Toppin,DraftKings,player_blocks,0.5,Under,-188,-156,0.558,-14.5,0.5498
1184,Aaron Nesmith,DraftKings,player_assists,0.5,Under,165,186,0.322,-14.54,0.3184
1185,Luguentz Dort,BetRivers,player_rebounds,3.5,Under,-137,-105,0.493,-14.63,0.4866
1186,Tyrese Haliburton,BetOnline.ag,player_points,17.5,Under,-108,-103,0.443,-14.7,0.4369
1187,Chet Holmgren,BetRivers,player_threes,1.5,Under,-182,-158,0.55,-14.8,0.5417
1188,Shai Gilgeous-Alexander,Bovada,player_rebounds,6.5,Under,-240,-208,0.601,-14.86,0.5914
1189,Pascal Siakam,Bovada,player_points,22.5,Under,-240,-208,0.601,-14.86,0.5914
1190,Myles Turner,Bovada,player_points,15.5,Under,-180,-150,0.547,-14.86,0.5392
1191,Jalen Williams,BetRivers,player_threes,1.5,Under,-130,-105,0.481,-14.91,0.4742
1192,Pascal Siakam,BetRivers,player_points,20.5,Under,-141,-127,0.498,-14.94,0.4906
1193,Jalen Williams,DraftKings,player_blocks,0.5,Under,-160,-160,0.523,-15.0,0.5155
1194,Pascal Siakam,BetRivers,player_points_rebounds_assists,31.5,Over,100,115,0.424,-15.15,0.4185
1195,Chet Holmgren,Bovada,player_threes,1.5,Under,-185,-158,0.551,-15.18,0.5423
1196,Chet Holmgren,FanDuel,player_points_rebounds,25.5,Over,-104,109,0.432,-15.25,0.4262
1197,Jalen Williams,BetRivers,player_threes,1.5,Under,-130,-105,0.479,-15.32,0.4718
1198,Obi Toppin,BetRivers,player_assists,1.5,Under,-167,-138,0.529,-15.35,0.5216
1199,Jalen Williams,Bovada,player_threes,1.5,Under,-130,-105,0.478,-15.44,0.4712
1200,Alex Caruso,BetRivers,player_points,9.5,Over,-143,-138,0.497,-15.52,0.4899
1201,Luguentz Dort,Bovada,player_steals,1.5,Under,-230,-194,0.589,-15.54,0.5792
1202,Jalen Williams,Bovada,player_rebounds,4.5,Under,190,228,0.291,-15.55,0.2875
1203,Isaiah Hartenstein,DraftKings,player_assists,1.5,Under,124,141,0.377,-15.61,0.3717
1204,Isaiah Hartenstein,DraftKings,player_rebounds_assists,9.5,Under,-130,-115,0.477,-15.65,0.4699
1205,T.J. McConnell,DraftKings,player_steals,0.5,Under,-115,102,0.451,-15.68,0.4447
1206,Bennedict Mathurin,Bovada,player_points,6.5,Under,190,228,0.29,-15.78,0.2867
1207,Myles Turner,FanDuel,player_rebounds_assists,5.5,Under,122,141,0.379,-15.81,0.3741
1208,Jalen Williams,Bovada,player_threes,1.5,Under,-130,-105,0.475,-15.89,0.4686
1209,Shai Gilgeous-Alexander,DraftKings,player_blocks_steals,2.5,Over,-120,-106,0.458,-16.06,0.4514
1210,Chet Holmgren,FanDuel,player_blocks,1.5,Under,-102,112,0.424,-16.09,0.4178
1211,Chet Holmgren,Bovada,player_points_rebounds_assists,26.5,Over,-110,-101,0.439,-16.15,0.4331
1212,Chet Holmgren,Bovada,player_points,14.5,Under,120,135,0.381,-16.15,0.376
1213,Isaiah Hartenstein,BetRivers,player_assists,1.5,Under,120,141,0.38,-16.3,0.3753
1214,Isaiah Hartenstein,BetOnline.ag,player_assists,1.5,Under,122,141,0.377,-16.31,0.3719
1215,Jalen Williams,BetMGM,player_threes,1.5,Under,-135,-105,0.481,-16.32,0.4737
1216,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-172,-148,0.529,-16.35,0.5209
1217,Luguentz Dort,BetMGM,player_points_rebounds,12.5,Over,-110,108,0.438,-16.4,0.4317
1218,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-172,-148,0.528,-16.45,0.5202
1219,T.J. McConnell,Bovada,player_points,9.5,Under,-210,-182,0.566,-16.46,0.5568
1220,Pascal Siakam,FanDuel,player_threes,1.5,Under,-170,-148,0.526,-16.48,0.5178
1221,Isaiah Hartenstein,BetMGM,player_rebounds_assists,9.5,Under,-130,-115,0.472,-16.5,0.4651
1222,Tyrese Haliburton,Bovada,player_points,20.5,Under,-245,-208,0.592,-16.59,0.5823
1223,Pascal Siakam,Bovada,player_blocks,0.5,Under,-125,-109,0.463,-16.65,0.4563
1224,Myles Turner,BetRivers,player_points,14.5,Under,-129,-113,0.469,-16.69,0.4625
1225,Bennedict Mathurin,DraftKings,player_steals,0.5,Under,-280,-223,0.614,-16.69,0.6031
1226,Myles Turner,Bovada,player_rebounds_assists,5.5,Under,120,141,0.379,-16.7,0.3735
1227,Luguentz Dort,Bovada,player_threes,2.5,Under,-240,-208,0.588,-16.72,0.578
1228,Pascal Siakam,FanDuel,player_threes,1.5,Under,-170,-148,0.524,-16.75,0.5161
1229,Shai Gilgeous-Alexander,Bovada,player_rebounds,4.5,Under,150,174,0.333,-16.76,0.3285
1230,Tyrese Haliburton,Bovada,player_points,14.5,Under,175,208,0.303,-16.79,0.2986
1231,Tyrese Haliburton,Bovada,player_points,19.5,Under,-190,-167,0.545,-16.8,0.5364
1232,Pascal Siakam,BetRivers,player_points,19.5,Under,-114,-105,0.443,-16.8,0.4368
1233,Luguentz Dort,Bovada,player_threes,2.5,Under,-240,-208,0.587,-16.88,0.5768
1234,Pascal Siakam,Bovada,player_points,19.5,Under,-110,-105,0.435,-16.93,0.4289
1235,Pascal Siakam,Bovada,player_points,21.5,Under,-190,-167,0.544,-16.94,0.5355
1236,Chet Holmgren,Bovada,player_rebounds,7.5,Over,-260,-217,0.6,-16.98,0.5892
1237,Shai Gilgeous-Alexander,FanDuel,player_rebounds,5.5,Under,-128,-111,0.465,-17.15,0.4583
1238,Myles Turner,BetRivers,player_points_rebounds_assists,19.5,Under,105,115,0.404,-17.16,0.3984
1239,Chet Holmgren,BetRivers,player_points_rebounds_assists,25.5,Over,-143,-125,0.487,-17.19,0.48
1240,Chet Holmgren,BetOnline.ag,player_points_rebounds_assists,26.5,Over,-114,-101,0.441,-17.2,0.4347
1241,Chet Holmgren,DraftKings,player_points_rebounds,25.5,Over,-110,109,0.434,-17.21,0.4275
1242,Jalen Williams,BetMGM,player_threes,1.5,Under,-135,-105,0.475,-17.24,0.4683
1243,Luguentz Dort,BetOnline.ag,player_points_rebounds_assists,13.5,Over,-106,108,0.426,-17.28,0.4195
1244,Aaron Nesmith,FanDuel,player_rebounds,4.5,Under,116,126,0.383,-17.32,0.3775
1245,Chet Holmgren,BetMGM,player_points_rebounds_assists,26.5,Over,-115,-101,0.442,-17.33,0.4358
1246,Shai Gilgeous-Alexander,BetRivers,player_rebounds,5.5,Under,-127,-111,0.462,-17.5,0.4547
1247,Pascal Siakam,BetMGM,player_blocks,0.5,Under,-130,-109,0.466,-17.54,0.4592
1248,Tyrese Haliburton,DraftKings,player_steals,1.5,Under,-188,-169,0.538,-17.62,0.529
1249,Myles Turner,BetRivers,player_assists,1.5,Under,-180,-160,0.529,-17.64,0.521
1250,Aaron Nesmith,Bovada,player_rebounds_assists,5.5,Under,110,123,0.392,-17.65,0.3866
1251,T.J. McConnell,Bovada,player_steals,0.5,Under,-115,102,0.44,-17.65,0.434
1252,Isaiah Hartenstein,BetMGM,player_assists,1.5,Under,115,141,0.383,-17.65,0.3776
1253,Luguentz Dort,DraftKings,player_points_rebounds,12.5,Over,-105,108,0.422,-17.67,0.4156
1254,Pascal Siakam,Bovada,player_threes,1.5,Under,-185,-148,0.534,-17.67,0.5258
1255,T.J. McConnell,Bovada,player_points,8.5,Under,-150,-138,0.493,-17.79,0.4857
1256,Myles Turner,BetOnline.ag,player_points_rebounds_assists,20.5,Under,-125,-111,0.457,-17.79,0.45
1257,Pascal Siakam,DraftKings,player_blocks,0.5,Under,-130,-109,0.465,-17.81,0.4576
1258,Jalen Williams,Bovada,player_points,18.5,Over,-290,-239,0.611,-17.84,0.5996
1259,Shai Gilgeous-Alexander,BetOnline.ag,player_rebounds,5.5,Under,-127,-111,0.459,-17.9,0.4525
1260,Aaron Nesmith,DraftKings,player_rebounds_assists,5.5,Under,114,123,0.384,-17.91,0.3782
1261,Pascal Siakam,BetMGM,player_threes,1.5,Under,-185,-148,0.533,-17.92,0.5242
1262,Tyrese Haliburton,FanDuel,player_steals,1.5,Under,-200,-169,0.547,-17.92,0.5381
1263,Luguentz Dort,DraftKings,player_points_rebounds_assists,13.5,Over,-105,108,0.42,-17.93,0.4143
1264,Tyrese Haliburton,DraftKings,player_points,17.5,Under,-115,-103,0.439,-17.94,0.4325
1265,Isaiah Hartenstein,DraftKings,player_rebounds,7.5,Under,-135,-123,0.471,-18.01,0.4638
1266,Chet Holmgren,Bovada,player_points,18.5,Over,165,190,0.309,-18.07,0.305
1267,Pascal Siakam,Bovada,player_points,20.5,Under,-150,-127,0.491,-18.11,0.4837
1268,Cason Wallace,BetRivers,player_points,5.5,Under,-167,-129,0.512,-18.18,0.5036
1269,Aaron Nesmith,BetMGM,player_assists,0.5,Under,155,186,0.321,-18.19,0.3164
1270,Myles Turner,DraftKings,player_points_rebounds,18.5,Under,-110,104,0.428,-18.23,0.422
1271,Isaiah Hartenstein,BetMGM,player_rebounds,7.5,Under,-135,-123,0.47,-18.26,0.4624
1272,Myles Turner,DraftKings,player_points_rebounds_assists,20.5,Under,-130,-111,0.462,-18.33,0.4546
1273,Tyrese Haliburton,Bovada,player_points,17.5,Under,-120,-103,0.445,-18.33,0.4388
1274,Luguentz Dort,Bovada,player_points,9.5,Over,120,141,0.371,-18.34,0.3659
1275,Tyrese Haliburton,BetMGM,player_points,17.5,Under,-120,-103,0.445,-18.34,0.4387
1276,Luguentz Dort,DraftKings,player_threes,1.5,Under,145,152,0.333,-18.35,0.3287
1277,Chet Holmgren,BetMGM,player_threes,1.5,Under,-210,-158,0.553,-18.38,0.5435
1278,Jalen Williams,Bovada,player_points,19.5,Over,-220,-190,0.561,-18.39,0.5514
1279,Myles Turner,Bovada,player_points,14.5,Under,-135,-113,0.469,-18.41,0.4615
1280,Pascal Siakam,BetRivers,player_points_rebounds_assists,32.5,Over,116,135,0.378,-18.46,0.3721
1281,Pascal Siakam,BetMGM,player_threes,1.5,Under,-185,-148,0.529,-18.46,0.5206
1282,Pascal Siakam,Bovada,player_threes,1.5,Under,-185,-148,0.529,-18.47,0.5205
1283,Luguentz Dort,BetMGM,player_points_rebounds_assists,13.5,Over,-110,108,0.427,-18.48,0.4207
1284,Myles Turner,BetMGM,player_points_rebounds_assists,20.5,Under,-130,-111,0.461,-18.5,0.4537
1285,Tyrese Haliburton,Bovada,player_points,18.5,Under,-150,-135,0.489,-18.51,0.4812
1286,Myles Turner,DraftKings,player_assists,1.5,Under,-188,-160,0.532,-18.55,0.5229
1287,Chet Holmgren,BetMGM,player_threes,1.5,Under,-210,-158,0.552,-18.57,0.5422
1288,Shai Gilgeous-Alexander,DraftKings,player_rebounds,5.5,Under,-135,-111,0.468,-18.58,0.4606
1289,Luguentz Dort,DraftKings,player_threes,1.5,Under,145,152,0.332,-18.59,0.3277
1290,Luguentz Dort,Bovada,player_points_rebounds_assists,13.5,Over,-110,108,0.426,-18.64,0.4199
1291,Kenrich Williams,DraftKings,player_assists,0.5,Over,-125,-111,0.452,-18.65,0.4451
1292,Obi Toppin,Bovada,player_steals,0.5,Under,-130,-115,0.46,-18.69,0.4525
1293,Pascal Siakam,BetMGM,player_points_assists,22.5,Under,-105,105,0.416,-18.7,0.4103
1294,Chet Holmgren,BetRivers,player_points_rebounds,25.5,Over,-112,109,0.429,-18.83,0.4224
1295,Chet Holmgren,BetMGM,player_blocks,1.5,Under,-110,112,0.425,-18.89,0.4185
1296,Jalen Williams,BetMGM,player_rebounds_assists,11.5,Over,105,122,0.395,-18.93,0.3897
1297,Myles Turner,BetMGM,player_assists,1.5,Under,-185,-160,0.526,-18.99,0.5171
1298,Shai Gilgeous-Alexander,Bovada,player_rebounds,5.5,Under,-130,-111,0.458,-19.03,0.4506
1299,Myles Turner,Bovada,player_points_rebounds_assists,20.5,Under,-130,-111,0.457,-19.09,0.4502
1300,Chet Holmgren,BetRivers,player_points,14.5,Under,114,135,0.378,-19.14,0.3724
1301,Myles Turner,BetOnline.ag,player_points,13.5,Under,105,107,0.394,-19.14,0.3887
1302,Tyrese Haliburton,DraftKings,player_turnovers,2.5,Over,-125,-111,0.449,-19.18,0.4421
1303,Tyrese Haliburton,Bovada,player_steals,1.5,Under,-200,-169,0.538,-19.24,0.5291
1304,Pascal Siakam,BetOnline.ag,player_points,19.5,Under,-122,-105,0.444,-19.25,0.437
1305,Aaron Nesmith,DraftKings,player_rebounds,4.5,Under,114,126,0.377,-19.25,0.3719
1306,Bennedict Mathurin,FanDuel,player_threes,0.5,Under,102,115,0.4,-19.26,0.3938
1307,Isaiah Hartenstein,BetOnline.ag,player_rebounds,7.5,Under,-143,-123,0.475,-19.27,0.4676
1308,Tyrese Haliburton,Bovada,player_points,16.5,Under,105,114,0.394,-19.28,0.388
1309,Cason Wallace,FanDuel,player_threes,0.5,Under,110,115,0.384,-19.4,0.3782
1310,Tyrese Haliburton,Bovada,player_points,15.5,Under,135,144,0.343,-19.41,0.3381
1311,Alex Caruso,Bovada,player_points,8.5,Over,-250,-208,0.575,-19.44,0.5648
1312,Myles Turner,Bovada,player_points_assists,14.5,Under,115,117,0.375,-19.45,0.3692
1313,Chet Holmgren,Bovada,player_rebounds,8.5,Over,-150,-130,0.483,-19.51,0.4752
1314,Pascal Siakam,Bovada,player_rebounds,5.5,Over,-300,-251,0.603,-19.54,0.5915
1315,Ben Sheppard,BetMGM,player_points_rebounds_assists,4.5,Under,100,113,0.402,-19.58,0.3961
1316,Chet Holmgren,DraftKings,player_points_rebounds_assists,26.5,Over,-120,-101,0.439,-19.58,0.4319
1317,Aaron Wiggins,Bovada,player_blocks,0.5,Under,-1200,-770,0.742,-19.62,0.711
1318,Obi Toppin,DraftKings,player_steals,0.5,Under,-130,-115,0.454,-19.68,0.4469
1319,Myles Turner,BetMGM,player_points_rebounds,18.5,Under,-110,104,0.421,-19.69,0.4143
1320,Myles Turner,FanDuel,player_assists,1.5,Under,-194,-160,0.53,-19.72,0.5206
1321,Aaron Nesmith,DraftKings,player_turnovers,1.5,Over,124,141,0.358,-19.76,0.353
1322,Pascal Siakam,BetMGM,player_points,19.5,Under,-120,-105,0.437,-19.83,0.4305
1323,Isaiah Hartenstein,Bovada,player_rebounds,7.5,Under,-145,-123,0.473,-20.01,0.4657
1324,Jalen Williams,Bovada,player_rebounds,6.5,Over,135,153,0.34,-20.09,0.3352
1325,Aaron Nesmith,BetRivers,player_rebounds,4.5,Under,112,126,0.377,-20.12,0.3712
1326,Shai Gilgeous-Alexander,DraftKings,player_assists,6.5,Under,-145,-131,0.473,-20.12,0.4651
1327,Myles Turner,FanDuel,player_points_rebounds,18.5,Under,-115,104,0.427,-20.24,0.42
1328,Bennedict Mathurin,FanDuel,player_threes,0.5,Under,102,115,0.395,-20.26,0.3888
1329,Myles Turner,BetOnline.ag,player_assists,1.5,Under,-185,-160,0.517,-20.28,0.5085
1330,Alex Caruso,DraftKings,player_points,10.5,Over,-115,-102,0.426,-20.3,0.4197
1331,Pascal Siakam,BetRivers,player_points,18.5,Under,107,122,0.385,-20.35,0.379
1332,Jalen Williams,DraftKings,player_steals,1.5,Under,-160,-151,0.49,-20.35,0.482
1333,Chet Holmgren,FanDuel,player_points_rebounds_assists,26.5,Over,-118,-101,0.431,-20.38,0.4243
1334,Ben Sheppard,DraftKings,player_points_rebounds_assists,4.5,Under,-105,113,0.408,-20.4,0.4015
1335,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,100,115,0.398,-20.44,0.3918
1336,Luguentz Dort,DraftKings,player_steals,0.5,Under,180,208,0.284,-20.46,0.2801
1337,Bennedict Mathurin,BetMGM,player_assists,0.5,Under,125,144,0.353,-20.48,0.3482
1338,Myles Turner,BetMGM,player_points_assists,15.5,Under,-125,-111,0.442,-20.49,0.4348
1339,Pascal Siakam,DraftKings,player_points_assists,22.5,Under,-115,105,0.425,-20.53,0.4185
1340,Chet Holmgren,Bovada,player_blocks,1.5,Under,-115,112,0.425,-20.54,0.4184
1341,Tyrese Haliburton,BetRivers,player_points,18.5,Under,-165,-135,0.495,-20.54,0.4864
1342,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,100,115,0.397,-20.61,0.3909
1343,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Under,110,125,0.378,-20.67,0.3721
1344,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,100,115,0.397,-20.68,0.3906
1345,Pascal Siakam,Bovada,player_steals,0.5,Under,155,171,0.311,-20.7,0.3065
1346,Bennedict Mathurin,Bovada,player_points_rebounds_assists,12.5,Under,-115,-105,0.424,-20.71,0.4175
1347,Shai Gilgeous-Alexander,Bovada,player_assists,6.5,Under,-150,-131,0.476,-20.74,0.4677
1348,Chet Holmgren,BetRivers,player_points_rebounds_assists,26.5,Over,-122,-101,0.435,-20.83,0.4282
1349,Alex Caruso,BetRivers,player_points,10.5,Over,-113,-102,0.42,-20.88,0.4132
1350,T.J. McConnell,Bovada,player_points,6.5,Under,135,138,0.337,-20.89,0.3317
1351,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Under,110,125,0.376,-20.96,0.3707
1352,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,-101,115,0.397,-20.99,0.3909
1353,Isaiah Joe,Bovada,player_steals,0.5,Under,-450,-365,0.646,-20.99,0.6305
1354,Cason Wallace,FanDuel,player_threes,0.5,Under,110,115,0.376,-21.01,0.3705
1355,Luguentz Dort,BetRivers,player_threes,1.5,Under,133,152,0.339,-21.03,0.334
1356,Pascal Siakam,Bovada,player_points_assists,22.5,Under,-110,105,0.414,-21.05,0.4071
1357,Tyrese Haliburton,BetRivers,player_points,17.5,Under,-129,-103,0.445,-21.07,0.4374
1358,Myles Turner,Bovada,player_points_rebounds,18.5,Under,-115,104,0.422,-21.15,0.4151
1359,Luguentz Dort,BetOnline.ag,player_threes,1.5,Under,131,152,0.341,-21.22,0.336
1360,Alex Caruso,BetOnline.ag,player_points,10.5,Over,-119,-102,0.428,-21.28,0.4209
1361,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,100,115,0.394,-21.29,0.3875
1362,Chet Holmgren,Bovada,player_points,13.5,Under,155,182,0.309,-21.32,0.3041
1363,Shai Gilgeous-Alexander,BetOnline.ag,player_assists,6.5,Under,-152,-131,0.474,-21.34,0.4664
1364,Andrew Nembhard,BetMGM,player_rebounds_assists,7.5,Under,-120,-114,0.429,-21.35,0.4222
1365,Tyrese Haliburton,DraftKings,player_points_rebounds,22.5,Under,-110,100,0.412,-21.36,0.4055
1366,Aaron Nesmith,DraftKings,player_steals,0.5,Under,120,127,0.357,-21.4,0.3519
1367,Shai Gilgeous-Alexander,BetMGM,player_rebounds_assists,11.5,Under,-105,107,0.403,-21.41,0.3963
1368,T.J. McConnell,Bovada,player_assists,4.5,Under,-275,-228,0.576,-21.42,0.5646
1369,Pascal Siakam,DraftKings,player_points,19.5,Under,-125,-105,0.436,-21.44,0.4294
1370,Pascal Siakam,FanDuel,player_points_assists,22.5,Under,-114,105,0.418,-21.5,0.4116
1371,Luguentz Dort,Bovada,player_threes,1.5,Under,130,152,0.341,-21.53,0.3361
1372,Cason Wallace,DraftKings,player_points_rebounds,7.5,Under,-120,-111,0.428,-21.62,0.4206
1373,Shai Gilgeous-Alexander,FanDuel,player_rebounds_assists,11.5,Under,-108,107,0.407,-21.64,0.4004
1374,Pascal Siakam,Bovada,player_points,17.5,Under,130,153,0.341,-21.65,0.3356
1375,Pascal Siakam,Bovada,player_points,18.5,Under,105,122,0.382,-21.66,0.3763
1376,T.J. McConnell,BetRivers,player_points,8.5,Under,-167,-138,0.49,-21.7,0.4812
1377,Luguentz Dort,Bovada,player_threes,1.5,Under,130,152,0.34,-21.71,0.3353
1378,Shai Gilgeous-Alexander,BetMGM,player_assists,6.5,Under,-155,-131,0.476,-21.74,0.4676
1379,Aaron Nesmith,BetOnline.ag,player_rebounds,4.5,Under,108,126,0.376,-21.78,0.3703
1380,Myles Turner,DraftKings,player_steals,0.5,Under,-145,-133,0.463,-21.85,0.4547
1381,Luguentz Dort,BetRivers,player_threes,1.5,Under,133,152,0.335,-21.85,0.3304
1382,Obi Toppin,Bovada,player_points,8.5,Over,-200,-174,0.52,-21.99,0.5105
1383,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,-101,115,0.392,-22.03,0.3857
1384,Chet Holmgren,Bovada,player_points,19.5,Over,210,251,0.251,-22.11,0.2477
1385,Jalen Williams,Bovada,player_blocks,0.5,Under,-190,-160,0.51,-22.16,0.5007
1386,Bennedict Mathurin,Bovada,player_points,7.5,Under,135,138,0.331,-22.2,0.3261
1387,Myles Turner,BetRivers,player_points,13.5,Under,-103,107,0.395,-22.23,0.3884
1388,Alex Caruso,Bovada,player_points,9.5,Over,-180,-138,0.5,-22.23,0.4909
1389,Isaiah Hartenstein,DraftKings,player_blocks_steals,1.5,Under,-230,-199,0.542,-22.25,0.5313
