,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1111,Chet Holmgren,Bovada,player_points_assists,16.5,Under,-110,106,0.451,-13.99,0.4445
1112,Jalen Williams,BetRivers,player_threes,1.5,Under,-124,-112,0.476,-14.02,0.4695
1113,Chet Holmgren,DraftKings,player_threes,1.5,Under,-175,-165,0.547,-14.02,0.5392
1114,Isaiah Hartenstein,Bovada,player_rebounds,8.5,Under,-260,-217,0.621,-14.05,0.6109
1115,Ben Sheppard,DraftKings,player_rebounds,1.5,Under,105,120,0.419,-14.1,0.4135
1116,Myles Turner,Bovada,player_points,13.5,Under,115,116,0.399,-14.11,0.3943
1117,Luguentz Dort,BetRivers,player_rebounds,3.5,Under,-136,-104,0.495,-14.17,0.4877
1118,Bennedict Mathurin,BetOnline.ag,player_rebounds,2.5,Over,-145,-129,0.507,-14.25,0.5003
1119,Myles Turner,FanDuel,player_points_rebounds_assists,20.5,Under,-118,-104,0.464,-14.26,0.4578
1120,Ben Sheppard,BetOnline.ag,player_rebounds,1.5,Under,105,120,0.418,-14.35,0.4123
1121,Tyrese Haliburton,BetMGM,player_threes,2.5,Under,-145,-113,0.507,-14.38,0.4996
1122,Jalen Williams,Bovada,player_rebounds,4.5,Under,190,228,0.295,-14.44,0.2913
1123,Jalen Williams,Bovada,player_rebounds_assists,10.5,Under,-110,105,0.448,-14.47,0.442
1124,Jalen Williams,DraftKings,player_threes,1.5,Under,-125,-112,0.475,-14.47,0.4686
1125,Shai Gilgeous-Alexander,Bovada,player_rebounds_assists,11.5,Under,110,123,0.407,-14.51,0.4017
1126,Andrew Nembhard,BetMGM,player_blocks,0.5,Over,250,308,0.244,-14.53,0.2412
1127,Shai Gilgeous-Alexander,FanDuel,player_rebounds_assists,11.5,Under,108,123,0.411,-14.58,0.4052
1128,Myles Turner,Bovada,player_points,14.5,Under,-120,-111,0.465,-14.66,0.4591
1129,Jalen Williams,FanDuel,player_rebounds_assists,10.5,Under,-112,105,0.451,-14.71,0.4444
1130,Chet Holmgren,FanDuel,player_threes,1.5,Under,-186,-165,0.555,-14.72,0.5463
1131,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-125,-112,0.474,-14.73,0.4672
1132,Obi Toppin,DraftKings,player_steals,0.5,Under,-110,106,0.446,-14.78,0.4403
1133,Cason Wallace,Bovada,player_points_rebounds,7.5,Under,105,120,0.416,-14.79,0.4101
1134,Isaiah Hartenstein,BetMGM,player_assists,1.5,Under,120,140,0.387,-14.84,0.382
1135,Myles Turner,DraftKings,player_points_rebounds_assists,20.5,Under,-115,-104,0.455,-14.88,0.449
1136,Jalen Williams,BetMGM,player_threes,1.5,Under,-130,-112,0.481,-14.91,0.4742
1137,Chet Holmgren,BetMGM,player_points_rebounds,25.5,Over,-105,111,0.436,-14.97,0.4296
1138,Alex Caruso,Bovada,player_points,8.5,Over,-210,-182,0.576,-14.99,0.567
1139,Chet Holmgren,BetRivers,player_threes,1.5,Under,-182,-165,0.548,-15.07,0.5399
1140,Shai Gilgeous-Alexander,BetMGM,player_rebounds_assists,11.5,Under,110,123,0.404,-15.18,0.3985
1141,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-125,-112,0.471,-15.2,0.4645
1142,Myles Turner,FanDuel,player_points_rebounds,19.5,Under,-130,-114,0.479,-15.21,0.4725
1143,Shai Gilgeous-Alexander,DraftKings,player_rebounds,5.5,Under,-125,-102,0.471,-15.27,0.4641
1144,Jalen Williams,Bovada,player_threes,1.5,Under,-130,-112,0.478,-15.38,0.4715
1145,Myles Turner,BetRivers,player_points,14.5,Under,-129,-111,0.476,-15.42,0.4697
1146,Jalen Williams,FanDuel,player_threes,1.5,Under,-132,-112,0.48,-15.56,0.4736
1147,Shai Gilgeous-Alexander,DraftKings,player_assists,6.5,Under,-125,-115,0.469,-15.6,0.4623
1148,Aaron Wiggins,Bovada,player_points_rebounds,7.5,Under,-115,102,0.451,-15.65,0.4449
1149,Isaiah Hartenstein,BetOnline.ag,player_assists,1.5,Under,123,140,0.378,-15.66,0.3731
1150,Isaiah Hartenstein,BetRivers,player_assists,1.5,Under,118,140,0.387,-15.69,0.3816
1151,Jalen Williams,DraftKings,player_blocks,0.5,Under,-160,-156,0.519,-15.7,0.5111
1152,Isaiah Hartenstein,FanDuel,player_assists,1.5,Under,124,140,0.376,-15.71,0.3713
1153,Luguentz Dort,DraftKings,player_steals,1.5,Under,-238,-194,0.593,-15.73,0.5837
1154,Chet Holmgren,BetRivers,player_points_rebounds_assists,26.5,Over,-108,101,0.437,-15.81,0.4311
1155,Chet Holmgren,BetMGM,player_threes,1.5,Under,-200,-165,0.561,-15.85,0.5522
1156,Jalen Williams,Bovada,player_threes,1.5,Under,-130,-112,0.476,-15.86,0.4688
1157,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-192,-165,0.553,-15.88,0.5445
1158,Myles Turner,BetOnline.ag,player_points_rebounds_assists,20.5,Under,-119,-104,0.457,-15.91,0.4504
1159,Chet Holmgren,FanDuel,player_threes,1.5,Under,-186,-165,0.547,-15.92,0.5384
1160,T.J. McConnell,DraftKings,player_steals,0.5,Under,-115,102,0.45,-15.93,0.4433
1161,Luguentz Dort,Bovada,player_points,9.5,Over,125,144,0.373,-15.96,0.3685
1162,Luguentz Dort,BetMGM,player_assists,0.5,Under,130,160,0.365,-16.02,0.3602
1163,Chet Holmgren,BetOnline.ag,player_points_rebounds_assists,26.5,Over,-111,101,0.442,-16.02,0.4356
1164,Chet Holmgren,DraftKings,player_rebounds,8.5,Over,-135,-116,0.482,-16.03,0.4754
1165,Bennedict Mathurin,Bovada,player_points,7.5,Under,155,182,0.329,-16.07,0.3248
1166,Isaiah Hartenstein,DraftKings,player_rebounds_assists,9.5,Under,-130,-115,0.474,-16.12,0.4673
1167,Chet Holmgren,BetMGM,player_threes,1.5,Under,-200,-165,0.559,-16.13,0.5503
1168,Chet Holmgren,Bovada,player_points,14.5,Under,120,130,0.381,-16.14,0.376
1169,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-192,-165,0.551,-16.15,0.5427
1170,Aaron Nesmith,BetMGM,player_assists,0.5,Under,155,194,0.329,-16.19,0.3243
1171,Jalen Williams,BetMGM,player_rebounds_assists,10.5,Under,-118,105,0.453,-16.24,0.4469
1172,Luguentz Dort,BetRivers,player_points_rebounds,12.5,Over,-103,108,0.424,-16.37,0.4184
1173,Jalen Williams,BetMGM,player_threes,1.5,Under,-130,-112,0.473,-16.4,0.4657
1174,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,105,123,0.408,-16.42,0.4021
1175,Chet Holmgren,Bovada,player_points,18.5,Over,165,190,0.315,-16.42,0.3113
1176,Kenrich Williams,BetOnline.ag,player_rebounds,2.5,Under,-185,-160,0.543,-16.42,0.534
1177,Aaron Wiggins,BetRivers,player_points,4.5,Under,116,135,0.387,-16.45,0.3815
1178,Bennedict Mathurin,BetRivers,player_rebounds,2.5,Over,-155,-129,0.508,-16.5,0.4999
1179,Aaron Wiggins,BetRivers,player_points,6.5,Under,-167,-147,0.522,-16.53,0.5141
1180,Luguentz Dort,Bovada,player_threes,2.5,Under,-240,-208,0.589,-16.61,0.5788
1181,T.J. McConnell,Bovada,player_assists,4.5,Under,-240,-208,0.588,-16.69,0.5782
1182,Luguentz Dort,BetOnline.ag,player_points_rebounds_assists,13.5,Over,-106,109,0.429,-16.71,0.4225
1183,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,110,123,0.396,-16.78,0.3908
1184,Obi Toppin,Bovada,player_points,7.5,Over,-260,-217,0.601,-16.78,0.5906
1185,Alex Caruso,FanDuel,player_points,10.5,Over,-102,110,0.42,-16.8,0.4142
1186,Shai Gilgeous-Alexander,FanDuel,player_assists,6.5,Under,-136,-115,0.479,-16.87,0.472
1187,Alex Caruso,Bovada,player_points,9.5,Over,-150,-125,0.499,-16.87,0.4913
1188,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,110,123,0.396,-16.91,0.3902
1189,Myles Turner,DraftKings,player_assists,1.5,Under,-175,-165,0.529,-16.92,0.5204
1190,Bennedict Mathurin,BetMGM,player_rebounds,2.5,Over,-160,-129,0.511,-16.95,0.5033
1191,Shai Gilgeous-Alexander,DraftKings,player_rebounds_assists,11.5,Under,105,123,0.405,-16.96,0.3994
1192,Jalen Williams,FanDuel,player_threes,1.5,Under,-132,-112,0.472,-16.99,0.4653
1193,Myles Turner,DraftKings,player_points_rebounds,18.5,Under,-105,111,0.425,-16.99,0.4191
1194,Isaiah Hartenstein,BetMGM,player_rebounds_assists,9.5,Under,-135,-115,0.477,-17.0,0.4698
1195,Myles Turner,Bovada,player_points_rebounds,19.5,Under,-135,-114,0.477,-17.01,0.4697
1196,Aaron Nesmith,DraftKings,player_turnovers,1.5,Over,130,153,0.361,-17.02,0.3559
1197,Luguentz Dort,Bovada,player_threes,2.5,Under,-240,-208,0.586,-17.03,0.5758
1198,Shai Gilgeous-Alexander,BetOnline.ag,player_assists,6.5,Under,-132,-115,0.472,-17.09,0.4647
1199,Luguentz Dort,Bovada,player_points_rebounds_assists,13.5,Over,-105,109,0.425,-17.1,0.4185
1200,Chet Holmgren,Bovada,player_rebounds,7.5,Over,-250,-208,0.592,-17.11,0.5819
1201,Myles Turner,FanDuel,player_points,14.5,Under,-130,-111,0.468,-17.12,0.4615
1202,Aaron Nesmith,DraftKings,player_rebounds_assists,6.5,Under,-140,-120,0.483,-17.13,0.4762
1203,Shai Gilgeous-Alexander,BetRivers,player_rebounds,5.5,Under,-130,-102,0.468,-17.2,0.4611
1204,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,109,123,0.396,-17.23,0.3905
1205,Aaron Wiggins,BetRivers,player_points,5.5,Under,-124,-112,0.458,-17.24,0.4514
1206,Chet Holmgren,BetRivers,player_points,15.5,Under,-120,-102,0.451,-17.25,0.4448
1207,Chet Holmgren,DraftKings,player_points,15.5,Under,-125,-102,0.46,-17.26,0.4529
1208,Chet Holmgren,FanDuel,player_points,15.5,Under,-125,-102,0.46,-17.29,0.4527
1209,Chet Holmgren,FanDuel,player_rebounds,8.5,Over,-140,-116,0.482,-17.44,0.4743
1210,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Under,109,123,0.395,-17.44,0.3895
1211,Alex Caruso,DraftKings,player_points,10.5,Over,-105,110,0.423,-17.47,0.4166
1212,Luguentz Dort,BetMGM,player_points_rebounds,12.5,Over,-110,108,0.432,-17.56,0.4256
1213,Luguentz Dort,BetRivers,player_points,9.5,Over,120,144,0.375,-17.6,0.3693
1214,Andrew Nembhard,BetMGM,player_rebounds_assists,7.5,Under,-110,-105,0.431,-17.64,0.4252
1215,Isaiah Hartenstein,DraftKings,player_rebounds,7.5,Under,-135,-125,0.473,-17.65,0.466
1216,Aaron Nesmith,Bovada,player_rebounds,4.5,Under,115,124,0.383,-17.69,0.3775
1217,Chet Holmgren,FanDuel,player_blocks,1.5,Under,-108,106,0.427,-17.72,0.4211
1218,Tyrese Haliburton,BetMGM,player_points,17.5,Under,-120,-112,0.449,-17.77,0.4419
1219,Isaiah Hartenstein,DraftKings,player_blocks_steals,1.5,Under,-195,-167,0.543,-17.84,0.5342
1220,Myles Turner,BetRivers,player_points_rebounds_assists,19.5,Under,104,120,0.403,-17.85,0.397
1221,Aaron Wiggins,DraftKings,player_rebounds,2.5,Under,-188,-169,0.536,-17.88,0.5273
1222,Bennedict Mathurin,FanDuel,player_points_rebounds_assists,12.5,Under,-106,111,0.422,-17.93,0.4162
1223,Aaron Wiggins,DraftKings,player_points_rebounds,7.5,Under,-115,102,0.439,-17.94,0.4325
1224,Jalen Williams,BetRivers,player_points_rebounds_assists,31.5,Over,-157,-135,0.501,-17.98,0.4932
1225,Aaron Wiggins,DraftKings,player_points_rebounds_assists,8.5,Under,-120,-106,0.447,-18.09,0.4401
1226,Alex Caruso,BetOnline.ag,player_points,10.5,Over,-106,110,0.421,-18.1,0.4153
1227,Chet Holmgren,Bovada,player_threes,1.5,Under,-210,-165,0.555,-18.11,0.5454
1228,Myles Turner,Bovada,player_points_assists,15.5,Under,-120,-105,0.446,-18.24,0.4393
1229,Isaiah Hartenstein,BetMGM,player_rebounds,7.5,Under,-140,-125,0.477,-18.31,0.4692
1230,Pascal Siakam,Bovada,player_points,22.5,Under,-275,-228,0.599,-18.34,0.5878
1231,Tyrese Haliburton,Bovada,player_points,20.5,Under,-260,-217,0.59,-18.35,0.579
1232,Bennedict Mathurin,DraftKings,player_threes,0.5,Under,105,123,0.398,-18.35,0.3926
1233,Cason Wallace,BetRivers,player_points_rebounds_assists,10.5,Under,-148,-120,0.487,-18.35,0.4797
1234,Chet Holmgren,BetMGM,player_blocks,1.5,Under,-110,106,0.428,-18.36,0.4213
1235,Shai Gilgeous-Alexander,BetMGM,player_assists,6.5,Under,-135,-115,0.469,-18.36,0.4618
1236,Alex Caruso,BetMGM,player_points,10.5,Over,-105,110,0.418,-18.39,0.4119
1237,Myles Turner,BetMGM,player_points_rebounds_assists,20.5,Under,-130,-104,0.461,-18.41,0.4541
1238,Tyrese Haliburton,DraftKings,player_steals,1.5,Under,-200,-174,0.543,-18.57,0.5337
1239,Shai Gilgeous-Alexander,Bovada,player_assists,6.5,Under,-135,-115,0.468,-18.57,0.4606
1240,Aaron Wiggins,DraftKings,player_points,5.5,Under,-125,-112,0.452,-18.6,0.4454
1241,Chet Holmgren,DraftKings,player_blocks,1.5,Under,-110,106,0.426,-18.6,0.42
1242,Obi Toppin,Bovada,player_points,8.5,Over,-180,-153,0.523,-18.62,0.5146
1243,Alex Caruso,Bovada,player_points,10.5,Over,-110,110,0.426,-18.68,0.4197
1244,Aaron Wiggins,BetOnline.ag,player_points_rebounds_assists,8.5,Under,-120,-106,0.443,-18.73,0.4366
1245,Aaron Nesmith,Bovada,player_rebounds_assists,5.5,Under,110,122,0.387,-18.76,0.3813
1246,Tyrese Haliburton,FanDuel,player_steals,1.5,Under,-200,-174,0.541,-18.8,0.5322
1247,Pascal Siakam,DraftKings,player_blocks,0.5,Under,-130,-111,0.459,-18.81,0.4519
1248,Chet Holmgren,Bovada,player_rebounds,8.5,Over,-145,-116,0.48,-18.83,0.4728
1249,Myles Turner,Bovada,player_points_rebounds_assists,20.5,Under,-125,-104,0.451,-18.87,0.4439
1250,Bennedict Mathurin,Bovada,player_points,8.5,Under,115,115,0.377,-18.92,0.3717
1251,Myles Turner,FanDuel,player_points_assists,15.5,Under,-118,-105,0.439,-18.97,0.432
1252,Aaron Wiggins,BetOnline.ag,player_rebounds,2.5,Under,-192,-169,0.533,-18.99,0.5237
1253,Myles Turner,BetOnline.ag,player_assists,1.5,Under,-182,-165,0.523,-19.04,0.5138
1254,Bennedict Mathurin,DraftKings,player_points_rebounds,11.5,Under,-105,108,0.414,-19.08,0.4083
1255,Pascal Siakam,BetRivers,player_points,20.5,Under,-159,-141,0.497,-19.11,0.4886
1256,Bennedict Mathurin,DraftKings,player_points_rebounds_assists,12.5,Under,-105,111,0.414,-19.15,0.408
1257,Chet Holmgren,Bovada,player_threes,1.5,Under,-210,-165,0.548,-19.16,0.5381
1258,Alex Caruso,DraftKings,player_points_assists,12.5,Over,-130,-115,0.456,-19.3,0.449
1259,Tyrese Haliburton,Bovada,player_points,19.5,Under,-210,-182,0.546,-19.37,0.5367
1260,Tyrese Haliburton,BetOnline.ag,player_points,17.5,Under,-123,-112,0.445,-19.39,0.4378
1261,Myles Turner,BetMGM,player_points_assists,15.5,Under,-120,-105,0.44,-19.4,0.4329
1262,Aaron Nesmith,DraftKings,player_rebounds,5.5,Under,-154,-141,0.489,-19.4,0.4808
1263,Jalen Williams,Bovada,player_points_assists,27.5,Over,105,106,0.393,-19.47,0.3871
1264,Aaron Wiggins,FanDuel,player_points,5.5,Under,-130,-112,0.455,-19.53,0.4478
1265,Andrew Nembhard,DraftKings,player_turnovers,1.5,Over,-180,-153,0.517,-19.54,0.5086
1266,Alex Caruso,Bovada,player_points_assists,13.5,Over,105,114,0.392,-19.56,0.3866
1267,Tyrese Haliburton,Bovada,player_points,18.5,Under,-160,-141,0.495,-19.6,0.4867
1268,Chet Holmgren,Bovada,player_points_rebounds_assists,26.5,Over,-115,101,0.43,-19.68,0.4231
1269,Isaiah Hartenstein,BetOnline.ag,player_rebounds,7.5,Under,-143,-125,0.473,-19.71,0.465
1270,Myles Turner,BetMGM,player_points,13.5,Under,100,116,0.401,-19.72,0.3954
1271,Myles Turner,BetMGM,player_assists,1.5,Under,-190,-165,0.525,-19.83,0.5162
1272,Bennedict Mathurin,Bovada,player_rebounds_assists,3.5,Over,-145,-125,0.474,-19.94,0.4662
1273,Andrew Nembhard,DraftKings,player_rebounds_assists,7.5,Under,-115,-105,0.428,-20.0,0.4213
1274,Pascal Siakam,BetMGM,player_points_assists,22.5,Under,-110,-101,0.419,-20.1,0.4121
1275,Aaron Wiggins,BetOnline.ag,player_points,5.5,Under,-130,-112,0.451,-20.22,0.4438
1276,Luguentz Dort,BetMGM,player_points_rebounds_assists,13.5,Over,-110,109,0.418,-20.23,0.4115
1277,Jalen Williams,Bovada,player_rebounds,6.5,Over,135,153,0.339,-20.24,0.3345
1278,Chet Holmgren,Bovada,player_points,13.5,Under,155,182,0.313,-20.24,0.3083
1279,Luguentz Dort,DraftKings,player_threes,1.5,Under,135,147,0.339,-20.25,0.3344
1280,Pascal Siakam,BetMGM,player_blocks,0.5,Under,-140,-111,0.465,-20.25,0.4577
1281,Cason Wallace,DraftKings,player_points_assists,7.5,Under,-135,-120,0.458,-20.26,0.4508
1282,Myles Turner,DraftKings,player_points_assists,15.5,Under,-120,-105,0.435,-20.28,0.4281
1283,Chet Holmgren,DraftKings,player_turnovers,1.5,Over,120,141,0.362,-20.29,0.357
1284,Aaron Nesmith,BetMGM,player_rebounds_assists,5.5,Under,105,122,0.389,-20.3,0.383
1285,Aaron Nesmith,BetMGM,player_rebounds,4.5,Under,110,124,0.379,-20.32,0.3738
1286,Tyrese Haliburton,Bovada,player_points,14.5,Under,165,190,0.301,-20.32,0.2964
1287,Jalen Williams,BetRivers,player_points,20.5,Over,-165,-147,0.496,-20.33,0.4877
1288,Luguentz Dort,DraftKings,player_blocks_steals,1.5,Under,-135,-115,0.458,-20.33,0.4504
1289,Myles Turner,FanDuel,player_assists,1.5,Under,-186,-165,0.518,-20.38,0.5088
1290,Chet Holmgren,BetMGM,player_points_rebounds_assists,26.5,Over,-120,101,0.434,-20.41,0.4273
1291,Tyrese Haliburton,Bovada,player_points,13.5,Under,215,251,0.252,-20.48,0.249
1292,Pascal Siakam,DraftKings,player_steals,0.5,Under,160,199,0.306,-20.56,0.3012
1293,Obi Toppin,Bovada,player_points,9.5,Over,-125,-115,0.441,-20.56,0.4343
1294,Bennedict Mathurin,Bovada,player_points_assists,9.5,Under,105,115,0.387,-20.58,0.3816
1295,Aaron Wiggins,FanDuel,player_rebounds,2.5,Under,-210,-169,0.538,-20.6,0.5282
1296,Ben Sheppard,BetMGM,player_points_rebounds_assists,4.5,Under,-105,111,0.406,-20.64,0.4003
1297,Pascal Siakam,DraftKings,player_points,19.5,Under,-125,-112,0.441,-20.66,0.4338
1298,Jalen Williams,DraftKings,player_blocks_steals,1.5,Under,114,130,0.371,-20.68,0.3651
1299,Tyrese Haliburton,Bovada,player_points,16.5,Under,100,111,0.396,-20.75,0.3902
1300,Cason Wallace,BetOnline.ag,player_rebounds,2.5,Under,-116,-101,0.426,-20.76,0.4189
1301,Jalen Williams,Bovada,player_points,19.5,Over,-230,-199,0.552,-20.77,0.5419
1302,Pascal Siakam,BetRivers,player_threes,1.5,Under,-205,-188,0.532,-20.9,0.522
1303,Luguentz Dort,DraftKings,player_threes,1.5,Under,135,147,0.337,-20.91,0.3316
1304,Pascal Siakam,Bovada,player_points,21.5,Under,-220,-190,0.543,-21.02,0.5329
1305,Pascal Siakam,DraftKings,player_threes,1.5,Under,-200,-188,0.526,-21.07,0.5167
1306,Jalen Williams,BetRivers,player_points,21.5,Over,-132,-120,0.449,-21.11,0.4416
1307,Chet Holmgren,BetRivers,player_points,14.5,Under,104,130,0.386,-21.16,0.3806
1308,Cason Wallace,DraftKings,player_rebounds,2.5,Under,-115,-101,0.422,-21.19,0.4149
1309,Tyrese Haliburton,Bovada,player_points,17.5,Under,-125,-112,0.438,-21.24,0.4305
1310,Cason Wallace,FanDuel,player_points_assists,7.5,Under,-138,-120,0.456,-21.33,0.4487
1311,Pascal Siakam,BetRivers,player_points,19.5,Under,-127,-112,0.44,-21.33,0.433
1312,Pascal Siakam,BetOnline.ag,player_points,19.5,Under,-127,-112,0.44,-21.44,0.4324
1313,Cason Wallace,BetMGM,player_rebounds,2.5,Under,-115,-101,0.42,-21.46,0.4134
1314,Aaron Nesmith,FanDuel,player_rebounds,4.5,Under,104,124,0.385,-21.51,0.3789
1315,Tyrese Haliburton,Bovada,player_points,15.5,Under,125,135,0.349,-21.53,0.3436
1316,Isaiah Hartenstein,DraftKings,player_blocks,0.5,Under,-154,-153,0.476,-21.53,0.4677
1317,Cason Wallace,DraftKings,player_points_rebounds_assists,9.5,Under,100,109,0.392,-21.56,0.3861
1318,Chet Holmgren,Bovada,player_rebounds,9.5,Over,115,123,0.365,-21.57,0.3592
1319,Myles Turner,DraftKings,player_points,13.5,Under,-105,116,0.402,-21.58,0.3954
1320,Tyrese Haliburton,DraftKings,player_blocks_steals,1.5,Under,124,141,0.35,-21.59,0.3448
1321,Cason Wallace,BetRivers,player_points,4.5,Under,114,130,0.366,-21.65,0.3606
1322,Pascal Siakam,DraftKings,player_points_assists,22.5,Under,-115,-101,0.419,-21.7,0.4122
1323,Myles Turner,BetRivers,player_points,13.5,Under,100,116,0.391,-21.74,0.3852
1324,Aaron Nesmith,BetOnline.ag,player_rebounds,4.5,Under,110,124,0.372,-21.8,0.3667
1325,Alex Caruso,BetRivers,player_points,10.5,Over,-110,110,0.41,-21.82,0.403
1326,Pascal Siakam,DraftKings,player_threes,1.5,Under,-200,-188,0.521,-21.84,0.5115
1327,Isaiah Hartenstein,FanDuel,player_rebounds,7.5,Under,-154,-125,0.473,-21.94,0.4652
1328,Kenrich Williams,BetOnline.ag,player_points_rebounds_assists,6.5,Over,-105,111,0.399,-22.08,0.3928
1329,Alex Caruso,FanDuel,player_points_assists,13.5,Over,-102,114,0.393,-22.14,0.387
1330,Luguentz Dort,Bovada,player_threes,1.5,Under,130,147,0.338,-22.19,0.3332
1331,Aaron Wiggins,DraftKings,player_steals,0.5,Under,-215,-182,0.531,-22.19,0.521
1332,Chet Holmgren,BetRivers,player_points_rebounds_assists,27.5,Over,108,125,0.374,-22.24,0.3681
1333,Isaiah Hartenstein,Bovada,player_rebounds,7.5,Under,-150,-125,0.467,-22.25,0.4585
1334,Luguentz Dort,BetRivers,player_threes,1.5,Under,125,147,0.345,-22.3,0.3401
1335,Pascal Siakam,BetMGM,player_points,19.5,Under,-125,-112,0.432,-22.33,0.4244
1336,Tyrese Haliburton,FanDuel,player_points,16.5,Under,-102,111,0.392,-22.35,0.3859
1337,Pascal Siakam,BetRivers,player_threes,1.5,Under,-205,-188,0.521,-22.45,0.5114
1338,Jalen Williams,Bovada,player_points,20.5,Over,-180,-147,0.498,-22.46,0.4894
1339,Ben Sheppard,BetMGM,player_points,2.5,Under,-110,100,0.406,-22.48,0.3995
1340,Bennedict Mathurin,Bovada,player_points_rebounds,11.5,Under,-110,108,0.406,-22.52,0.3993
1341,Cason Wallace,Bovada,player_points_assists,7.5,Under,-145,-120,0.458,-22.64,0.45
1342,Jalen Williams,BetMGM,player_blocks,0.5,Under,-200,-156,0.516,-22.64,0.5061
1343,Myles Turner,BetOnline.ag,player_points,13.5,Under,-105,116,0.396,-22.66,0.3898
1344,Luguentz Dort,BetOnline.ag,player_threes,1.5,Under,127,147,0.341,-22.7,0.3353
1345,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Under,110,122,0.368,-22.74,0.3622
1346,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-217,-188,0.529,-22.74,0.5187
1347,Luguentz Dort,Bovada,player_points,10.5,Over,170,199,0.286,-22.89,0.2814
1348,Jalen Williams,DraftKings,player_steals,1.5,Under,-175,-156,0.49,-22.95,0.4814
1349,T.J. McConnell,DraftKings,player_threes,0.5,Under,-375,-332,0.608,-22.96,0.5935
1350,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-217,-188,0.527,-23.04,0.5166
1351,Bennedict Mathurin,Bovada,player_points,9.5,Under,-120,-113,0.42,-23.09,0.4126
1352,Alex Caruso,BetRivers,player_threes,1.5,Under,-120,-113,0.42,-23.09,0.4125
1353,Obi Toppin,FanDuel,player_threes,1.5,Over,128,131,0.337,-23.13,0.332
1354,Aaron Nesmith,BetRivers,player_rebounds,4.5,Under,104,124,0.377,-23.14,0.3708
1355,Chet Holmgren,Bovada,player_points,12.5,Under,205,239,0.252,-23.15,0.2483
1356,Myles Turner,Bovada,player_points,12.5,Under,140,160,0.32,-23.2,0.3151
1357,Tyrese Haliburton,Bovada,player_points_rebounds,21.5,Under,105,114,0.375,-23.22,0.3686
1358,Chet Holmgren,Bovada,player_points,19.5,Over,210,251,0.248,-23.27,0.2439
1359,Aaron Nesmith,Bovada,player_rebounds,5.5,Under,-170,-141,0.483,-23.3,0.4741
1360,Cason Wallace,BetRivers,player_rebounds,2.5,Under,-118,-101,0.415,-23.38,0.4078
1361,Jalen Williams,FanDuel,player_points_assists,27.5,Over,-106,106,0.394,-23.45,0.3875
1362,Alex Caruso,Bovada,player_points,11.5,Over,120,133,0.348,-23.47,0.3424
1363,Jalen Williams,DraftKings,player_points_assists,27.5,Over,-105,106,0.392,-23.49,0.3855
1364,Pascal Siakam,Bovada,player_points,20.5,Under,-170,-141,0.481,-23.53,0.4727
1365,Alex Caruso,BetRivers,player_threes,1.5,Under,-120,-113,0.417,-23.59,0.4098
1366,Cason Wallace,DraftKings,player_threes,0.5,Under,100,115,0.382,-23.59,0.3759
1367,Bennedict Mathurin,FanDuel,player_points_assists,9.5,Under,-102,115,0.386,-23.64,0.3793
1368,Luguentz Dort,BetRivers,player_threes,1.5,Under,125,147,0.339,-23.65,0.3341
1369,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Under,106,122,0.37,-23.75,0.3642
1370,Obi Toppin,BetOnline.ag,player_points,10.5,Over,110,114,0.363,-23.77,0.3572
1371,Obi Toppin,BetRivers,player_points,9.5,Over,-137,-115,0.44,-23.81,0.4328
1372,Luguentz Dort,BetOnline.ag,player_threes,1.5,Under,127,147,0.336,-23.82,0.3303
1373,Cason Wallace,BetOnline.ag,player_threes,0.5,Under,100,115,0.38,-24.02,0.3737
1374,Myles Turner,BetRivers,player_assists,1.5,Under,-225,-165,0.526,-24.04,0.5152
1375,Cason Wallace,BetOnline.ag,player_points_rebounds_assists,9.5,Under,-105,109,0.389,-24.08,0.3824
1376,Pascal Siakam,FanDuel,player_points,19.5,Under,-132,-112,0.432,-24.09,0.4244
1377,Aaron Nesmith,DraftKings,player_blocks_steals,1.5,Under,-166,-141,0.474,-24.11,0.4649
1378,Jalen Williams,Bovada,player_points_rebounds,28.5,Over,105,110,0.37,-24.15,0.364
1379,T.J. McConnell,BetOnline.ag,player_points,7.5,Under,-118,-112,0.411,-24.16,0.4036
1380,Luguentz Dort,Bovada,player_threes,1.5,Under,130,147,0.33,-24.18,0.3245
1381,Pascal Siakam,Bovada,player_points,19.5,Under,-135,-112,0.435,-24.2,0.4278
1382,Cason Wallace,FanDuel,player_points_rebounds_assists,9.5,Under,-106,109,0.39,-24.2,0.3836
1383,Cason Wallace,FanDuel,player_rebounds,2.5,Under,-122,-101,0.417,-24.21,0.4094
