PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_PACE,GAME_PACE,OPP_PACE
De'Andre Hunter,1629631,ATL @ BOS,ATL,1610612737,BOS,0,0042200115,2023-04-25,W,13,0,4,5,11,0.455,3,5,0.6,0,0,,0,4,0,0,0,7,17.8,1.182,0.5909090909090909,F,,125.0,115.1,116.7,118.3,8.3,0.0,0.103,0.048,0.0,0.591,0.0,0.112,0.591,99.85,96.39,0.042,84,80.32,0.113,41:50,3.85,2.85,0,7,7,45,0,0,33,1,3,0.333,4,8,0.5,6,6,1.0,0.0,3.0,0.0,2.0,6.0,10.0,21.0,48.0,0.0,3.0,5.0,0.119,0.126,0.188,0.139,0.0,0.0,0.0,0.167,0.133,0.0,0.0,0.0,0.0,0.0,0.231,0.278,0.124,"APR 25, 2023",240,45,96,0.469,19,41,0.463,10,10,1.0,6,28,34,26,5,4,8,16,119,116.2109375,1.0,9.0,43.0,0.532608695652174,116.2109375,102.4,100.06,97.72
Bogdan Bogdanović,203992,ATL @ BOS,ATL,1610612737,BOS,0,0042200115,2023-04-25,W,18,5,6,6,9,0.667,3,6,0.5,3,3,1.0,1,5,1,2,0,11,41.7,1.744,0.8333333333333334,G,,123.9,121.5,105.5,107.8,18.5,0.028,0.128,0.08,0.192,0.833,0.0,0.127,0.872,99.22,99.35,0.171,71,82.79,0.129,34:47,4.14,2.55,3,8,9,47,0,0,34,1,2,0.5,5,7,0.714,1,1,1.0,0.0,2.0,3.0,4.0,4.0,10.0,12.0,40.0,0.0,2.0,3.0,0.188,0.132,0.214,0.207,0.3,0.3,0.2,0.227,0.222,0.278,0.0,0.25,0.5,0.0,0.167,0.188,0.205,"APR 25, 2023",240,45,96,0.469,19,41,0.463,10,10,1.0,6,28,34,26,5,4,8,16,119,116.2109375,1.0,9.0,43.0,0.532608695652174,116.2109375,102.4,100.06,97.72
John Collins,1628381,ATL @ BOS,ATL,1610612737,BOS,0,0042200115,2023-04-25,W,22,1,2,9,18,0.5,4,9,0.444,0,0,,1,1,1,0,2,-2,26.9,1.222,0.6111111111111112,F,,115.6,110.1,116.9,121.6,-1.3,0.031,0.034,0.033,0.05,0.611,0.5,0.278,0.611,101.6,101.04,0.084,64,84.2,0.285,30:39,3.89,2.11,2,3,5,41,1,0,23,4,7,0.571,5,11,0.455,3,5,0.6,2.0,2.0,2.0,10.0,6.0,6.0,17.0,36.0,1.0,3.0,2.0,0.31,0.295,0.364,0.333,0.0,0.0,0.333,0.059,0.1,0.071,0.286,0.2,0.0,0.2,0.3,0.154,0.297,"APR 25, 2023",240,45,96,0.469,19,41,0.463,10,10,1.0,6,28,34,26,5,4,8,16,119,116.2109375,1.0,9.0,43.0,0.532608695652174,116.2109375,102.4,100.06,97.72
Landry Shamet,1629013,PHX vs. LAC,PHX,1610612756,LAC,1,0042200175,2023-04-25,W,3,0,0,1,3,0.333,1,2,0.5,0,0,,0,0,0,0,0,6,3.0,1.0,0.5,,,133.3,142.6,110.0,98.7,23.3,0.0,0.0,0.0,0.0,0.5,0.0,0.136,0.5,112.47,110.01,0.0,21,91.67,0.145,8:57,4.62,0.76,0,0,0,8,0,0,5,0,1,0.0,1,2,0.5,0,0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,12.0,0.0,1.0,0.0,0.1,0.2,0.333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.107,"APR 25, 2023",240,51,94,0.543,13,26,0.5,21,24,0.875,11,32,43,31,7,4,7,27,136,135.2426412092283,4.0,1.0,46.0,0.45263157894736844,135.2426412092283,100.56,102.42,104.28
Robert Williams III,1629057,BOS vs. ATL,BOS,1610612738,ATL,1,0042200115,2023-04-25,L,10,2,7,5,6,0.833,0,0,,0,1,0.0,2,5,0,0,0,-1,21.4,1.553,0.8333333333333334,,,116.1,123.2,122.2,113.4,-6.2,0.083,0.192,0.14,0.083,0.833,0.0,0.098,0.776,97.67,96.82,0.094,56,80.68,0.104,27:16,3.82,1.85,5,7,12,31,1,0,24,3,4,0.75,2,2,1.0,1,2,0.5,0.0,2.0,0.0,10.0,10.0,13.0,2.0,22.0,0.0,4.0,1.0,0.172,0.12,0.0,0.0,0.0,0.25,0.4,0.278,0.304,0.105,0.0,0.0,0.0,0.0,0.333,0.143,0.154,"APR 25, 2023",240,49,92,0.533,12,38,0.316,7,13,0.538,9,34,43,31,1,9,9,20,117,119.72984036021286,5.0,4.0,34.0,0.46875,119.72984036021286,97.72,100.06,102.4
Jaylen Brown,1627759,BOS vs. ATL,BOS,1610612738,ATL,1,0042200115,2023-04-25,L,35,5,7,15,23,0.652,4,7,0.571,1,5,0.2,1,6,0,0,4,1,46.9,1.389,0.7391304347826086,F,,122.8,121.5,121.5,112.8,1.3,0.027,0.14,0.088,0.2,0.739,1.25,0.326,0.694,102.9,98.58,0.159,79,82.15,0.33,38:28,4.04,2.76,2,9,11,67,1,0,37,6,11,0.545,9,12,0.75,2,2,1.0,0.0,2.0,6.0,20.0,14.0,12.0,8.0,32.0,1.0,3.0,3.0,0.375,0.311,0.364,0.241,0.167,0.455,0.125,0.222,0.2,0.217,0.444,0.0,0.0,0.25,0.167,0.214,0.361,"APR 25, 2023",240,49,92,0.533,12,38,0.316,7,13,0.538,9,34,43,31,1,9,9,20,117,119.72984036021286,5.0,4.0,34.0,0.46875,119.72984036021286,97.72,100.06,102.4
Al Horford,201143,BOS vs. ATL,BOS,1610612738,ATL,1,0042200115,2023-04-25,L,3,5,6,1,5,0.2,1,3,0.333,0,0,,1,5,1,5,1,1,34.7,0.6,0.3,C,,117.8,119.7,119.7,114.2,-1.9,0.031,0.135,0.087,0.147,0.3,5.0,0.073,0.3,106.14,104.52,0.064,73,87.1,0.076,33:04,3.84,2.25,1,10,11,48,0,0,42,0,0,0.0,1,5,0.2,1,3,0.333,0.0,0.0,0.0,0.0,14.0,6.0,8.0,24.0,0.0,2.0,0.0,0.029,0.077,0.1,0.115,0.0,0.0,0.143,0.2,0.188,0.238,0.111,1.0,0.625,0.0,0.154,0.0,0.035,"APR 25, 2023",240,49,92,0.533,12,38,0.316,7,13,0.538,9,34,43,31,1,9,9,20,117,119.72984036021286,5.0,4.0,34.0,0.46875,119.72984036021286,97.72,100.06,102.4
Mason Plumlee,203486,LAC @ PHX,LAC,1610612746,PHX,0,0042200175,2023-04-25,L,20,3,10,6,7,0.857,0,0,,8,9,0.889,7,3,1,0,0,2,39.5,1.825,0.8571428571428571,,,141.7,133.5,132.0,131.6,9.7,0.259,0.158,0.217,0.176,0.857,0.0,0.169,0.912,101.52,98.43,0.207,48,82.03,0.167,23:54,4.24,1.82,10,6,15,31,1,0,21,4,5,0.8,2,2,1.0,2,5,0.4,4.0,11.0,2.0,12.0,10.0,9.0,7.0,18.0,0.0,4.0,7.0,0.261,0.146,0.0,0.0,0.571,0.5,0.778,0.25,0.476,0.214,0.0,0.25,0.0,0.0,0.364,0.5,0.294,"APR 25, 2023",240,43,95,0.453,13,36,0.361,31,37,0.838,17,29,46,23,4,1,10,21,130,124.66436517069428,7.0,4.0,43.0,0.5425531914893617,124.66436517069428,104.28,102.42,100.56
Bismack Biyombo,202687,PHX vs. LAC,PHX,1610612756,LAC,1,0042200175,2023-04-25,W,8,2,8,2,4,0.5,0,0,,4,5,0.8,5,3,0,3,1,7,28.6,1.29,0.5,,,165.2,157.0,124.0,118.5,41.2,0.556,0.214,0.348,0.154,0.5,2.0,0.207,0.645,97.6,93.03,0.133,23,77.52,0.199,12:23,4.1,0.9,5,7,12,22,1,0,16,0,2,0.0,2,2,1.0,3,3,1.0,1.0,0.0,0.0,4.0,11.0,8.0,2.0,16.0,0.0,5.0,3.0,0.133,0.167,0.0,0.0,1.0,1.0,0.833,0.375,0.571,0.222,0.25,0.0,1.0,0.0,0.625,0.75,0.211,"APR 25, 2023",240,51,94,0.543,13,26,0.5,21,24,0.875,11,32,43,31,7,4,7,27,136,135.2426412092283,4.0,1.0,46.0,0.45263157894736844,135.2426412092283,100.56,102.42,104.28
Karl-Anthony Towns,1626157,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,26,3,11,9,17,0.529,1,6,0.167,7,9,0.778,1,10,1,1,3,-9,46.7,1.24,0.5588235294117647,F,,115.3,108.9,121.1,119.2,-5.8,0.029,0.25,0.149,0.13,0.559,1.0,0.268,0.62,95.95,92.54,0.149,72,77.12,0.264,38:23,3.69,2.54,4,10,13,65,0,2,42,6,8,0.75,3,9,0.333,3,4,0.75,3.0,2.0,2.0,16.0,15.0,14.0,20.0,32.0,1.0,6.0,10.0,0.281,0.266,0.333,0.273,0.438,0.429,0.143,0.385,0.333,0.176,0.3,0.167,0.5,0.5,0.25,0.526,0.313,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Malcolm Brogdon,1627763,BOS vs. ATL,BOS,1610612738,ATL,1,0042200115,2023-04-25,L,14,3,3,6,12,0.5,1,5,0.2,1,1,1.0,0,3,0,0,0,2,22.1,1.125,0.5416666666666666,,,122.6,121.4,121.2,108.0,1.5,0.0,0.1,0.058,0.136,0.542,0.0,0.218,0.563,104.24,97.86,0.097,53,81.55,0.22,25:45,3.81,1.74,2,7,9,33,1,0,21,2,3,0.667,4,9,0.444,1,3,0.333,2.0,0.0,5.0,6.0,4.0,15.0,3.0,20.0,1.0,2.0,1.0,0.214,0.25,0.167,0.25,0.333,0.125,0.0,0.167,0.158,0.15,0.0,0.0,0.0,1.0,0.2,0.111,0.215,"APR 25, 2023",240,49,92,0.533,12,38,0.316,7,13,0.538,9,34,43,31,1,9,9,20,117,119.72984036021286,5.0,4.0,34.0,0.46875,119.72984036021286,97.72,100.06,102.4
Anthony Edwards,1630162,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,29,7,8,13,27,0.481,0,6,0.0,3,4,0.75,1,7,0,2,1,0,54.1,1.008,0.48148148148148145,G,,122.8,119.4,124.4,119.5,-1.6,0.03,0.149,0.1,0.292,0.481,7.0,0.341,0.504,97.67,94.4,0.152,79,78.66,0.344,39:55,3.83,2.75,1,11,12,82,1,0,50,10,16,0.625,3,11,0.273,3,5,0.6,4.0,2.0,4.0,18.0,16.0,21.0,20.0,36.0,0.0,3.0,2.0,0.351,0.397,0.0,0.231,0.188,0.19,0.167,0.259,0.242,0.333,0.1,0.0,0.5,0.0,0.13,0.118,0.299,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Bones Hyland,1630538,LAC @ PHX,LAC,1610612746,PHX,0,0042200175,2023-04-25,L,9,0,0,4,13,0.308,1,4,0.25,0,0,,0,0,1,0,0,0,12.0,0.692,0.34615384615384615,,,146.7,138.2,141.9,144.2,4.7,0.0,0.0,0.0,0.0,0.346,0.0,0.31,0.346,98.79,96.63,0.0,30,80.53,0.303,15:09,4.2,1.13,0,2,2,30,1,0,17,1,4,0.25,3,9,0.333,1,1,1.0,0.0,0.0,0.0,4.0,6.0,7.0,3.0,12.0,0.0,1.0,0.0,0.25,0.361,0.25,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.167,0.0,0.205,"APR 25, 2023",240,43,95,0.453,13,36,0.361,31,37,0.838,17,29,46,23,4,1,10,21,130,124.66436517069428,7.0,4.0,43.0,0.5425531914893617,124.66436517069428,104.28,102.42,100.56
Nathan Knight,1630233,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,2,0.0,0.0,,,,100.0,200.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.33,266.67,0.0,2,222.22,0.0,0:11,3.71,0.02,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Nickeil Alexander-Walker,1629638,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,14,3,1,5,11,0.455,3,9,0.333,1,1,1.0,0,1,1,0,0,10,22.7,1.224,0.5909090909090909,F,,125.3,118.4,110.5,106.5,14.8,0.0,0.024,0.014,0.097,0.591,0.0,0.128,0.612,99.5,94.95,0.064,75,79.13,0.126,38:10,4.52,3.05,2,2,4,43,2,0,30,2,2,1.0,3,9,0.333,2,3,0.667,3.0,0.0,0.0,4.0,14.0,9.0,13.0,30.0,0.0,3.0,2.0,0.139,0.164,0.375,0.321,0.071,0.053,0.0,0.034,0.027,0.143,0.0,0.125,0.0,0.0,0.143,0.125,0.149,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Taurean Prince,1627752,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,13,0,0,5,10,0.5,3,7,0.429,0,0,,0,0,2,1,3,-5,19.0,1.3,0.65,,,106.7,105.7,117.8,124.8,-11.1,0.0,0.0,0.0,0.0,0.65,0.0,0.255,0.65,94.71,97.0,0.061,45,80.83,0.269,22:16,3.82,1.53,1,2,3,32,1,0,19,2,5,0.4,3,5,0.6,0,0,0.0,8.0,0.0,2.0,4.0,9.0,12.0,7.0,16.0,1.0,2.0,0.0,0.294,0.27,0.5,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.286,0.5,0.5,0.182,0.0,0.271,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Rudy Gobert,203497,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,16,2,15,5,6,0.833,0,0,,6,9,0.667,4,11,2,0,3,2,40.0,1.606,0.8333333333333334,C,,119.0,113.7,115.0,110.8,4.0,0.114,0.234,0.183,0.067,0.833,0.67,0.149,0.803,98.3,94.33,0.12,79,78.61,0.148,40:27,4.08,2.91,8,17,24,53,0,0,41,3,4,0.75,2,2,1.0,2,6,0.333,2.0,7.0,0.0,10.0,14.0,16.0,16.0,36.0,0.0,6.0,5.0,0.143,0.09,0.0,0.0,0.375,0.409,0.8,0.355,0.417,0.095,0.273,0.333,0.0,0.0,0.316,0.294,0.17,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Nikola Jokić,203999,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,28,12,17,8,29,0.276,3,8,0.375,9,10,0.9,9,8,2,2,2,3,76.4,0.838,0.3275862068965517,C,,121.7,116.0,119.5,115.7,2.2,0.173,0.235,0.198,0.522,0.328,6.0,0.34,0.419,98.37,94.5,0.16,83,78.75,0.34,41:54,3.87,2.9,11,12,23,132,1,3,92,3,10,0.3,5,19,0.263,4,7,0.571,2.0,8.0,4.0,10.0,18.0,11.0,8.0,52.0,2.0,4.0,8.0,0.258,0.358,0.273,0.242,0.321,0.313,0.563,0.32,0.415,0.571,0.25,0.25,1.0,0.5,0.235,0.333,0.277,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
Bruce Brown,1628971,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,14,2,5,3,6,0.5,0,2,0.0,8,8,1.0,1,4,1,0,4,8,22.0,1.471,0.5,,,122.4,124.8,112.5,106.7,9.9,0.032,0.148,0.086,0.118,0.5,0.5,0.194,0.735,93.1,91.56,0.129,58,76.3,0.2,29:53,3.87,2.08,4,7,11,49,0,1,34,2,3,0.667,1,3,0.333,1,1,1.0,6.0,4.0,2.0,6.0,15.0,8.0,4.0,28.0,1.0,0.0,4.0,0.15,0.122,0.0,0.105,0.348,0.296,0.077,0.2,0.152,0.167,0.444,0.125,0.0,0.333,0.0,0.211,0.197,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
Jamal Murray,1627750,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,35,5,4,12,23,0.522,5,9,0.556,6,6,1.0,1,3,1,0,2,-5,48.3,1.365,0.6304347826086957,G,,117.3,113.4,123.5,118.9,-6.2,0.02,0.086,0.048,0.278,0.63,2.5,0.273,0.683,97.95,94.52,0.175,81,78.77,0.276,41:08,4.09,3.01,1,4,5,94,1,2,61,5,9,0.556,7,14,0.5,0,0,0.0,5.0,2.0,8.0,10.0,20.0,13.0,8.0,52.0,0.0,2.0,6.0,0.4,0.299,0.5,0.3,0.24,0.207,0.071,0.12,0.103,0.263,0.25,0.143,0.0,0.0,0.111,0.273,0.368,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
Aaron Gordon,203932,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,14,2,6,4,9,0.444,0,3,0.0,6,7,0.857,2,4,1,0,1,-3,26.2,1.159,0.4444444444444444,F,,110.3,108.7,113.0,106.2,-2.7,0.057,0.114,0.086,0.105,0.444,2.0,0.165,0.579,101.03,97.15,0.079,68,80.96,0.169,33:51,4.0,2.42,3,8,11,45,0,0,29,3,4,0.75,1,5,0.2,5,6,0.833,2.0,4.0,4.0,8.0,17.0,13.0,8.0,52.0,1.0,5.0,4.0,0.174,0.158,0.0,0.143,0.261,0.28,0.25,0.174,0.194,0.143,0.111,0.125,0.0,0.5,0.294,0.211,0.187,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
Cameron Payne,1626166,PHX vs. LAC,PHX,1610612756,LAC,1,0042200175,2023-04-25,W,0,2,0,0,0,,0,0,,0,0,,0,0,0,0,0,-2,3.0,0.0,,,,183.3,183.3,185.7,170.2,-2.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,100.21,95.51,0.083,6,79.59,0.0,3:16,4.43,0.26,0,0,0,4,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"APR 25, 2023",240,51,94,0.543,13,26,0.5,21,24,0.875,11,32,43,31,7,4,7,27,136,135.2426412092283,4.0,1.0,46.0,0.45263157894736844,135.2426412092283,100.56,102.42,104.28
Aaron Holiday,1628988,ATL @ BOS,ATL,1610612737,BOS,0,0042200115,2023-04-25,W,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,1,-3,0.5,0.0,,,,157.1,152.8,175.0,157.7,-17.9,0.0,0.0,0.0,0.5,0.0,1.0,0.143,0.0,99.38,92.7,0.0,7,77.25,0.139,3:53,4.37,0.3,0,0,0,7,0,0,6,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"APR 25, 2023",240,45,96,0.469,19,41,0.463,10,10,1.0,6,28,34,26,5,4,8,16,119,116.2109375,1.0,9.0,43.0,0.532608695652174,116.2109375,102.4,100.06,97.72
Kentavious Caldwell-Pope,203484,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,10,1,2,3,6,0.5,1,4,0.25,3,3,1.0,0,2,2,0,2,-6,17.9,1.366,0.5833333333333334,G,,109.4,105.6,114.3,112.6,-4.9,0.0,0.08,0.038,0.071,0.583,0.5,0.15,0.683,103.02,100.47,0.056,53,83.73,0.153,26:02,3.62,1.69,1,6,7,36,0,0,25,2,2,1.0,1,4,0.25,1,1,1.0,3.0,0.0,2.0,4.0,11.0,7.0,10.0,38.0,0.0,4.0,4.0,0.176,0.136,0.167,0.222,0.167,0.167,0.0,0.125,0.1,0.077,0.286,0.333,0.0,0.0,0.4,0.286,0.172,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
Torrey Craig,1628470,PHX vs. LAC,PHX,1610612756,LAC,1,0042200175,2023-04-25,W,0,0,2,0,1,0.0,0,0,,0,0,,0,2,0,0,0,-5,2.4,0.0,0.0,F,,123.5,123.2,134.3,130.0,-10.8,0.0,0.095,0.054,0.0,0.0,0.0,0.027,0.0,99.82,98.06,-0.026,34,81.71,0.028,16:53,4.47,1.34,2,4,6,15,0,0,12,0,0,0.0,0,1,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,0.0,3.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.167,0.143,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,"APR 25, 2023",240,51,94,0.543,13,26,0.5,21,24,0.875,11,32,43,31,7,4,7,27,136,135.2426412092283,4.0,1.0,46.0,0.45263157894736844,135.2426412092283,100.56,102.42,104.28
Austin Rivers,203085,MIN @ DEN,MIN,1610612750,DEN,0,0042200145,2023-04-25,L,2,0,1,1,2,0.5,0,1,0.0,0,0,,1,0,1,0,0,-13,6.2,1.0,0.5,,,71.4,71.2,117.9,119.0,-46.4,0.067,0.0,0.031,0.0,0.5,0.0,0.065,0.5,96.13,96.47,0.039,28,80.39,0.066,13:56,4.1,1.04,2,1,3,19,0,0,17,1,1,1.0,0,1,0.0,1,1,1.0,0.0,0.0,0.0,2.0,6.0,12.0,7.0,12.0,0.0,1.0,0.0,0.143,0.095,0.0,0.111,0.0,0.0,0.5,0.0,0.111,0.0,0.0,0.25,0.0,0.0,0.111,0.0,0.1,"APR 25, 2023",240,41,81,0.506,8,33,0.242,19,25,0.76,8,32,40,24,9,4,14,27,109,111.22448979591837,10.0,3.0,47.0,0.4,111.22448979591837,98.0,97.42,96.84
Sam Hauser,1630573,BOS vs. ATL,BOS,1610612738,ATL,1,0042200115,2023-04-25,L,8,2,2,3,5,0.6,2,4,0.5,0,0,,1,1,0,1,0,-1,16.4,1.6,0.8,,,136.0,129.2,145.8,133.6,-9.8,0.077,0.091,0.083,0.167,0.8,0.0,0.179,0.8,93.37,87.11,0.14,25,72.59,0.177,13:30,4.33,1.03,1,2,3,15,1,0,10,0,0,0.0,3,5,0.6,1,2,0.5,0.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.2,0.185,0.667,0.333,0.0,0.0,0.5,0.125,0.2,0.182,0.0,0.0,1.0,0.0,0.0,0.0,0.235,"APR 25, 2023",240,49,92,0.533,12,38,0.316,7,13,0.538,9,34,43,31,1,9,9,20,117,119.72984036021286,5.0,4.0,34.0,0.46875,119.72984036021286,97.72,100.06,102.4
Eric Gordon,201569,LAC @ PHX,LAC,1610612746,PHX,0,0042200175,2023-04-25,L,3,3,0,1,4,0.25,1,4,0.25,0,0,,0,0,0,0,1,-14,6.5,0.75,0.375,F,,117.8,116.8,152.3,144.0,-34.5,0.0,0.0,0.0,0.2,0.375,3.0,0.098,0.375,105.85,102.53,0.0,45,85.44,0.099,20:50,3.98,1.48,0,1,1,23,0,1,18,0,0,0.0,1,4,0.25,3,3,1.0,0.0,0.0,0.0,0.0,9.0,8.0,15.0,26.0,0.0,2.0,0.0,0.063,0.108,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.375,0.2,0.0,0.0,0.0,0.25,0.0,0.057,"APR 25, 2023",240,43,95,0.453,13,36,0.361,31,37,0.838,17,29,46,23,4,1,10,21,130,124.66436517069428,7.0,4.0,43.0,0.5425531914893617,124.66436517069428,104.28,102.42,100.56
Jeff Green,201145,DEN vs. MIN,DEN,1610612743,MIN,1,0042200145,2023-04-25,W,0,0,1,0,1,0.0,0,0,,0,2,0.0,1,0,1,1,0,2,7.2,0.0,0.0,,,125.7,126.7,120.0,117.2,5.7,0.067,0.0,0.033,0.0,0.0,0.0,0.049,0.0,90.48,89.76,-0.038,35,74.8,0.05,18:43,3.42,1.14,1,0,1,8,0,0,6,0,0,0.0,0,1,0.0,2,3,0.667,0.0,0.0,0.0,0.0,9.0,2.0,4.0,12.0,0.0,2.0,1.0,0.0,0.037,0.0,0.0,0.0,0.154,0.2,0.0,0.059,0.0,0.0,0.25,0.5,0.0,0.25,0.111,0.0,"APR 25, 2023",240,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,10,3,12,21,112,115.65468814539446,9.0,4.0,40.0,0.5061728395061729,115.65468814539446,96.84,97.42,98.0
