PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Jaden McDaniels,1630183,MIN @ PHX,MIN,1610612750,PHX,0,0042300163,2024-04-26,W,5,1,4,1,4,0.25,0,1,0.0,3,4,0.75,3,1,1,0,0,8,14.3,0.868,0.25,F,,118.5,117.0,109.5,113.5,8.9,0.094,0.038,0.069,0.038,0.25,0.0,0.079,0.434,100.52,101.63,0.004,65,84.69,0.08,30:14,4.45,2.44,3,2,5,24,0,0,17,0,2,0.0,1,2,0.5,1,3,0.333,0.0,4.0,0.0,2.0,10.0,4.0,12.0,20.0,1.0,5.0,2.0
Damian Lillard,203081,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,28,8,1,6,20,0.3,4,12,0.333,12,12,1.0,0,1,3,0,2,1,48.2,1.108,0.4,G,,119.3,118.1,121.0,116.2,-1.7,0.0,0.019,0.011,0.276,0.4,4.0,0.276,0.554,90.41,88.17,0.129,83,73.47,0.285,44:39,3.77,3.0,0,7,7,68,1,1,38,2,3,0.667,4,17,0.235,2,2,1.0,0.0,3.0,2.0,4.0,9.0,21.0,9.0,34.0,0.0,2.0,7.0
Jae Crowder,203109,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,,,150.0,150.0,120.0,110.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,99.22,94.6,-0.087,4,78.83,0.2,2:17,4.33,0.18,0,0,0,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
T.J. McConnell,204456,IND vs. MIL,IND,1610612754,MIL,1,0042300123,2024-04-26,W,7,2,1,3,6,0.5,1,2,0.5,0,0,,1,0,0,1,0,-3,14.2,1.167,0.5833333333333334,,,100.0,104.6,106.3,107.5,-6.3,0.048,0.0,0.029,0.222,0.583,0.0,0.146,0.583,93.43,96.05,0.102,31,80.04,0.155,15:45,4.77,1.35,1,1,2,35,0,1,26,0,0,0.0,3,6,0.5,0,0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,14.0,0.0,2.0,2.0
Pat Connaughton,1626192,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,0,2,2,0,1,0.0,0,1,0.0,0,0,,0,2,1,0,0,-5,8.4,0.0,0.0,,,96.2,96.6,111.1,107.3,-15.0,0.0,0.111,0.069,0.2,0.0,0.0,0.036,0.0,97.98,96.45,0.076,26,80.37,0.037,13:11,4.23,1.02,0,2,2,27,0,0,22,0,0,0.0,0,1,0.0,2,2,1.0,0.0,0.0,0.0,0.0,3.0,15.0,5.0,10.0,0.0,1.0,1.0
Malik Beasley,1627736,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,0,1,0,0,2,0.0,0,2,0.0,0,0,,0,0,0,0,0,-11,1.5,0.0,0.0,,,93.3,92.8,178.6,166.7,-85.2,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.0,104.37,100.63,-0.056,15,83.86,0.133,6:55,4.39,0.56,0,0,0,8,0,1,6,0,0,0.0,0,2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,10.0,0.0,1.0,0.0
Obi Toppin,1630167,IND vs. MIL,IND,1610612754,MIL,1,0042300123,2024-04-26,W,15,0,6,6,11,0.545,2,6,0.333,1,2,0.5,0,6,0,0,1,-3,21.2,1.263,0.6363636363636364,,,108.3,105.2,116.7,119.3,-8.3,0.0,0.462,0.182,0.0,0.636,0.0,0.295,0.631,99.32,98.93,0.154,36,82.44,0.316,17:28,4.29,1.34,1,6,7,36,2,0,24,1,2,0.5,5,9,0.556,2,3,0.667,2.0,3.0,2.0,4.0,2.0,2.0,0.0,20.0,1.0,3.0,1.0
Jalen Smith,1630188,IND vs. MIL,IND,1610612754,MIL,1,0042300123,2024-04-26,W,0,0,1,0,1,0.0,0,0,,0,0,,1,0,0,0,0,-6,1.2,0.0,0.0,,,33.3,33.3,133.3,136.1,-100.0,0.143,0.0,0.091,0.0,0.0,0.0,0.111,0.0,91.48,92.41,-0.125,6,77.01,0.111,3:07,4.32,0.24,2,0,2,1,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0
AJ Green,1631260,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,4,0,3,1,1,1.0,0,0,,2,2,1.0,0,3,0,0,0,10,7.6,2.128,1.0,,,123.3,125.9,93.1,95.5,30.2,0.0,0.158,0.107,0.0,1.0,0.0,0.061,1.064,95.83,98.03,0.116,30,81.69,0.066,14:27,4.35,1.14,0,3,3,12,1,0,10,1,1,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,5.0,10.0,0.0,2.0,2.0
Andre Jackson Jr.,1641748,MIL @ IND,MIL,1610612749,IND,0,0042300123,2024-04-26,L,2,0,3,1,2,0.5,0,0,,0,0,,1,2,1,0,0,7,8.6,1.0,0.5,,,132.4,127.1,102.7,95.4,29.7,0.067,0.077,0.073,0.0,0.5,0.0,0.05,0.5,104.52,98.63,0.007,34,82.19,0.052,17:17,4.71,1.47,2,4,6,19,1,0,17,1,2,0.5,0,0,0.0,0,0,0.0,0.0,2.0,0.0,2.0,3.0,13.0,4.0,14.0,1.0,4.0,0.0
Ben Sheppard,1641767,IND vs. MIL,IND,1610612754,MIL,1,0042300123,2024-04-26,W,6,2,1,2,4,0.5,1,3,0.333,1,1,1.0,0,1,0,0,0,3,10.2,1.351,0.625,,,125.7,125.4,117.1,119.6,8.6,0.0,0.063,0.027,0.133,0.625,0.0,0.089,0.676,96.87,97.76,0.088,35,81.47,0.093,17:11,4.82,1.49,2,2,4,24,0,0,20,1,1,1.0,1,3,0.333,1,1,1.0,0.0,3.0,3.0,2.0,0.0,4.0,2.0,20.0,0.0,1.0,1.0
Kawhi Leonard,202695,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,9,2,9,4,7,0.571,0,0,,1,1,1.0,1,8,0,0,4,-4,18.8,1.21,0.5714285714285714,F,,102.3,106.6,108.9,107.4,-6.6,0.071,0.276,0.209,0.143,0.571,0.5,0.239,0.605,85.93,87.07,0.115,44,72.55,0.249,24:32,3.9,1.67,2,10,11,32,0,0,19,2,3,0.667,2,4,0.5,4,5,0.8,2.0,0.0,5.0,8.0,18.0,10.0,10.0,26.0,0.0,2.0,2.0
Mason Plumlee,203486,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,7,0,1,2,2,1.0,0,0,,3,4,0.75,0,1,1,0,1,-6,10.2,1.862,1.0,,,95.0,92.1,113.6,127.3,-18.6,0.0,0.125,0.059,0.0,1.0,0.0,0.227,0.931,94.36,98.39,0.169,20,81.99,0.231,10:15,4.49,0.83,1,2,3,15,0,0,9,2,2,1.0,0,0,0.0,2,3,0.667,2.0,0.0,0.0,4.0,9.0,0.0,5.0,10.0,0.0,1.0,2.0
Dwight Powell,203939,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,2,0,1,0,0,,0,0,,2,2,1.0,0,1,0,0,0,-4,3.2,0.0,,,,62.5,86.8,128.6,133.1,-66.1,0.0,0.5,0.2,0.0,0.0,0.0,0.125,1.136,107.96,129.34,0.211,8,107.78,0.174,2:47,4.43,0.24,0,2,2,5,0,0,3,0,0,0.0,0,0,0.0,1,2,0.5,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0
Danté Exum,203957,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,0,1,1,0,4,0.0,0,3,0.0,0,0,,1,0,1,0,0,0,5.7,0.0,0.0,,,92.9,103.7,113.0,107.1,-20.2,0.071,0.0,0.042,0.111,0.0,0.0,0.129,0.0,102.43,105.84,-0.066,28,88.2,0.148,11:34,4.29,0.92,1,0,1,23,1,0,19,0,0,0.0,0,4,0.0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,6.0,0.0,1.0,0.0
Derrick Jones Jr.,1627884,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,11,0,3,4,8,0.5,1,3,0.333,2,2,1.0,2,1,0,1,0,12,17.6,1.239,0.5625,F,,110.2,107.1,87.5,89.2,22.7,0.074,0.038,0.057,0.0,0.563,0.0,0.158,0.619,85.9,85.48,0.097,49,71.23,0.16,27:14,4.07,1.94,2,3,5,25,1,0,16,2,3,0.667,2,5,0.4,4,4,1.0,4.0,2.0,2.0,6.0,4.0,5.0,12.0,28.0,0.0,1.0,1.0
Maxi Kleber,1628467,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,3,3,1,1,1,1.0,1,1,1.0,0,0,,0,1,0,0,0,-6,8.7,3.0,1.5,,,93.1,90.7,117.9,114.0,-24.8,0.0,0.1,0.032,0.3,1.5,0.0,0.027,1.5,88.48,85.88,0.133,29,71.57,0.028,15:56,3.91,1.12,2,2,4,12,0,0,11,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,12.0,0.0,1.0,0.0
Brandon Boston,1630527,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,3,0,1,1,2,0.5,0,0,,1,2,0.5,1,0,0,0,0,4,4.2,1.042,0.5,,,128.6,133.1,62.5,86.8,66.1,0.5,0.0,0.2,0.0,0.5,0.0,0.375,0.521,107.96,129.34,0.158,7,107.78,0.387,2:47,4.25,0.23,1,0,1,7,0,1,4,0,1,0.0,1,0,0.0,1,1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0
Bones Hyland,1630538,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,0,1,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,4,2.7,0.0,0.0,,,112.5,116.0,55.6,74.0,56.9,0.0,0.25,0.143,0.333,0.0,0.0,0.111,0.0,107.39,125.73,0.118,8,104.78,0.114,3:15,4.15,0.26,0,1,1,7,0,0,6,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0
A.J. Lawson,1630639,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,-5,2.0,2.0,1.0,,,66.7,82.0,150.0,156.2,-83.3,0.0,0.0,0.0,0.0,1.0,0.0,0.167,1.0,108.66,122.55,0.211,6,102.13,0.205,2:21,4.63,0.21,0,0,0,4,0,0,2,0,0,0.0,1,1,1.0,1,1,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0
Jaden Hardy,1630702,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,1,1,0,0,2,0.0,0,1,0.0,1,2,0.5,0,0,1,0,0,-4,5.5,0.347,0.0,,,62.5,86.8,128.6,133.1,-66.1,0.0,0.0,0.0,1.0,0.0,0.0,0.375,0.174,107.96,129.34,-0.105,8,107.78,0.521,2:47,4.52,0.24,0,0,0,9,0,1,6,0,1,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0
Dereck Lively II,1641726,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,13,0,2,6,8,0.75,0,0,,1,2,0.5,0,2,0,2,1,5,20.4,1.464,0.75,,,86.7,82.2,72.4,71.9,14.3,0.0,0.125,0.057,0.0,0.75,0.0,0.257,0.732,94.71,91.85,0.303,30,76.54,0.26,15:25,4.18,1.15,6,5,11,29,0,0,20,4,6,0.667,2,2,1.0,1,2,0.5,2.0,0.0,2.0,12.0,5.0,2.0,4.0,8.0,1.0,2.0,2.0
Kobe Brown,1641738,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,4,1.2,0.0,,,,128.6,133.1,62.5,86.8,66.1,0.0,0.333,0.2,0.0,0.0,0.0,0.0,0.0,107.96,129.34,0.0,7,107.78,0.0,2:47,4.58,0.24,0,1,1,5,0,0,5,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0
Russell Westbrook,201566,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,1,1,3,0,7,0.0,0,4,0.0,1,2,0.5,0,3,1,2,2,-2,13.1,0.127,0.0,,,105.4,100.4,107.9,107.7,-2.5,0.0,0.167,0.083,0.083,0.0,0.5,0.233,0.063,95.99,93.6,-0.083,37,78.0,0.228,19:14,3.76,1.31,2,5,7,26,1,0,16,0,2,0.0,0,5,0.0,1,1,1.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,18.0,1.0,2.0,2.0
Terance Mann,1629611,LAC @ DAL,LAC,1610612746,DAL,0,0042300173,2024-04-26,L,2,2,3,0,3,0.0,0,2,0.0,2,2,1.0,3,0,0,0,0,-11,8.6,0.515,0.0,G,,95.1,97.0,111.1,111.2,-16.0,0.158,0.0,0.068,0.133,0.0,0.0,0.091,0.258,89.72,90.61,-0.006,41,75.5,0.093,22:47,3.95,1.59,4,0,4,33,1,0,26,0,1,0.0,0,2,0.0,3,3,1.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,34.0,1.0,3.0,1.0
Kevin Durant,201142,PHX vs. MIN,PHX,1610612756,MIN,1,0042300163,2024-04-26,L,25,5,4,8,18,0.444,1,5,0.2,8,9,0.889,0,4,0,0,2,-20,35.3,1.138,0.4722222222222222,F,,112.9,114.9,130.3,129.2,-17.4,0.0,0.105,0.053,0.208,0.472,2.5,0.27,0.569,98.78,99.17,0.104,85,82.64,0.274,42:07,3.78,2.9,0,7,7,62,0,1,34,3,6,0.5,5,12,0.417,3,6,0.5,4.0,0.0,5.0,8.0,11.0,17.0,8.0,48.0,0.0,2.0,6.0
Mike Conley,201144,MIN @ PHX,MIN,1610612750,PHX,0,0042300163,2024-04-26,W,15,7,4,6,11,0.545,3,7,0.429,0,0,,0,4,1,0,3,17,30.3,1.364,0.6818181818181818,G,,126.0,126.8,108.7,111.7,17.3,0.0,0.125,0.068,0.28,0.682,2.33,0.169,0.682,97.76,99.35,0.096,73,82.79,0.174,34:18,4.38,2.72,1,5,6,82,1,3,65,2,2,1.0,4,9,0.444,0,2,0.0,0.0,3.0,0.0,6.0,19.0,6.0,15.0,24.0,0.0,5.0,4.0
Kyle Anderson,203937,MIN @ PHX,MIN,1610612750,PHX,0,0042300163,2024-04-26,W,2,2,3,1,1,1.0,0,0,,0,0,,0,3,0,0,1,-5,7.6,2.0,1.0,,,105.0,118.2,144.4,144.8,-39.4,0.0,0.429,0.2,0.333,1.0,2.0,0.095,1.0,102.46,109.0,0.118,20,90.84,0.107,8:22,4.22,0.66,1,3,3,18,0,0,15,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,8.0,0.0,1.0,0.0
Royce O'Neale,1626220,PHX vs. MIN,PHX,1610612756,MIN,1,0042300163,2024-04-26,L,0,2,5,0,5,0.0,0,4,0.0,0,0,,0,5,0,0,0,-23,9.0,0.0,0.0,F,,82.7,90.9,126.9,130.1,-44.2,0.0,0.208,0.102,0.143,0.0,0.0,0.089,0.0,96.72,102.64,-0.011,52,85.53,0.098,24:19,4.14,1.82,1,6,6,46,0,0,41,0,1,0.0,0,4,0.0,1,1,1.0,0.0,0.0,0.0,0.0,11.0,12.0,4.0,30.0,0.0,3.0,1.0
Drew Eubanks,1629234,PHX vs. MIN,PHX,1610612756,MIN,1,0042300163,2024-04-26,L,9,0,1,3,3,1.0,0,0,,3,3,1.0,0,1,0,0,0,-7,10.2,2.083,1.0,,,109.1,107.1,140.9,144.1,-31.8,0.0,0.1,0.048,0.0,1.0,0.0,0.174,1.042,94.23,94.4,0.152,22,78.67,0.171,11:11,4.35,0.88,1,2,3,12,0,0,8,3,3,1.0,0,0,0.0,1,2,0.5,0.0,2.0,0.0,6.0,2.0,7.0,4.0,12.0,0.0,3.0,2.0
Bol Bol,1629626,PHX vs. MIN,PHX,1610612756,MIN,1,0042300163,2024-04-26,L,2,0,1,1,2,0.5,0,0,,0,0,,0,1,1,0,0,1,6.2,1.0,0.5,,,100.0,100.9,92.9,109.4,7.1,0.0,0.2,0.083,0.0,0.5,0.0,0.133,0.5,86.59,94.12,0.043,14,78.43,0.134,7:08,4.29,0.54,0,2,2,5,0,0,3,0,1,0.0,1,1,1.0,0,0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,0.0,8.0,0.0,2.0,0.0
Nassir Little,1629642,PHX vs. MIN,PHX,1610612756,MIN,1,0042300163,2024-04-26,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,101.41,0.0,1,84.51,0.0,0:28,2.03,0.02,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Naz Reid,1629675,MIN @ PHX,MIN,1610612750,PHX,0,0042300163,2024-04-26,W,13,2,1,5,10,0.5,2,5,0.4,1,2,0.5,0,1,0,0,0,7,17.2,1.195,0.6,,,135.1,136.2,119.4,118.9,15.7,0.0,0.071,0.033,0.182,0.6,0.0,0.256,0.597,97.72,97.88,0.103,37,81.56,0.264,17:54,4.2,1.37,1,4,5,29,1,0,18,2,4,0.5,3,6,0.5,2,3,0.667,0.0,0.0,2.0,6.0,4.0,2.0,3.0,18.0,0.0,2.0,2.0
Daniel Gafford,1629655,DAL vs. LAC,DAL,1610612742,LAC,1,0042300173,2024-04-26,W,8,0,4,4,5,0.8,0,0,,0,0,,3,1,2,3,0,9,27.8,1.6,0.8,C,,127.1,129.6,110.6,108.7,16.4,0.15,0.059,0.108,0.0,0.8,0.0,0.094,0.8,88.9,88.98,0.118,48,74.15,0.096,25:38,4.1,1.85,5,1,6,27,0,0,21,3,4,0.75,1,1,1.0,3,7,0.429,0.0,4.0,0.0,8.0,7.0,6.0,11.0,24.0,0.0,1.0,2.0
Jett Howard,1641724,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,0,1,1,0,1,0.0,0,0,,0,0,,0,1,0,0,0,-6,2.7,0.0,0.0,,,62.5,71.4,137.5,139.6,-75.0,0.0,1.0,0.25,0.5,0.0,0.0,0.125,0.0,85.71,92.16,0.063,8,76.8,0.143,4:10,3.67,0.29,0,1,1,6,0,0,3,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
Anthony Black,1641710,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,1,-6,1.0,1.0,0.5,,,62.5,71.4,137.5,139.6,-75.0,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.5,85.71,92.16,-0.063,8,76.8,0.429,4:10,3.64,0.29,0,0,0,11,0,0,8,0,0,0.0,1,2,0.5,0,0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0
Caleb Houstan,1631216,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,-6,0.0,0.0,0.0,,,62.5,71.4,137.5,139.6,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,85.71,92.16,-0.063,8,76.8,0.143,4:10,3.66,0.29,0,0,0,3,0,0,2,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0
Paolo Banchero,1631094,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,9,5,4,4,14,0.286,0,2,0.0,1,1,1.0,0,4,1,2,4,7,26.3,0.623,0.2857142857142857,F,,112.1,107.6,98.3,97.6,13.8,0.0,0.143,0.08,0.25,0.286,1.25,0.29,0.312,97.85,95.56,0.033,58,79.64,0.284,29:23,4.16,2.17,2,10,12,73,1,0,52,2,6,0.333,2,8,0.25,4,6,0.667,0.0,0.0,3.0,6.0,12.0,4.0,8.0,38.0,1.0,2.0,1.0
Evan Mobley,1630596,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,14,3,9,6,13,0.462,0,0,,2,2,1.0,1,8,2,2,1,-20,40.3,1.009,0.46153846153846156,F,,87.9,88.3,121.9,116.3,-34.0,0.033,0.32,0.164,0.188,0.462,3.0,0.217,0.504,99.72,97.64,0.132,66,81.37,0.222,31:57,4.4,2.49,9,10,18,55,0,0,38,5,11,0.455,1,2,0.5,2,6,0.333,2.0,2.0,2.0,12.0,14.0,10.0,9.0,30.0,3.0,4.0,3.0
Caris LeVert,1627747,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,5,3,1,2,8,0.25,0,3,0.0,1,2,0.5,0,1,1,0,0,-7,13.7,0.563,0.25,,,83.3,87.5,100.0,103.2,-16.7,0.0,0.05,0.024,0.188,0.25,0.0,0.161,0.282,94.42,98.31,0.024,54,81.93,0.172,25:53,4.06,1.9,1,2,3,43,1,0,32,0,2,0.0,2,6,0.333,2,3,0.667,0.0,0.0,0.0,2.0,11.0,6.0,5.0,30.0,1.0,1.0,2.0
Markelle Fultz,1628365,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,12,0,4,6,9,0.667,0,1,0.0,0,1,0.0,2,2,1,0,2,23,17.8,1.271,0.6666666666666666,,,140.5,135.8,74.4,77.8,66.2,0.143,0.125,0.133,0.0,0.667,0.0,0.262,0.636,94.94,95.5,0.092,37,79.58,0.254,19:06,4.5,1.54,4,3,7,37,0,0,26,3,5,0.6,3,4,0.75,1,1,1.0,0.0,2.0,2.0,10.0,5.0,2.0,0.0,12.0,0.0,4.0,1.0
Jonathan Isaac,1628371,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,14,1,7,5,7,0.714,4,6,0.667,0,0,,1,6,1,2,0,25,32.9,2.0,1.0,,,147.4,140.6,79.5,83.4,67.9,0.067,0.4,0.233,0.059,1.0,0.0,0.163,1.0,94.53,94.53,0.283,38,78.77,0.156,19:33,4.39,1.53,3,7,9,24,1,0,16,1,1,1.0,4,6,0.667,1,1,1.0,5.0,2.0,0.0,2.0,3.0,2.0,0.0,12.0,0.0,1.0,1.0
Donovan Mitchell,1628378,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,18,6,1,5,14,0.357,1,4,0.25,7,7,1.0,0,1,3,0,6,-16,31.2,1.054,0.39285714285714285,G,,95.8,95.2,120.0,115.0,-24.2,0.0,0.042,0.018,0.286,0.393,1.0,0.303,0.527,96.0,93.68,0.066,72,78.07,0.309,36:23,3.84,2.49,0,3,3,60,0,1,37,4,7,0.571,1,7,0.143,0,0,0.0,6.0,0.0,4.0,8.0,7.0,10.0,10.0,40.0,1.0,4.0,5.0
Jarrett Allen,1628386,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,21,0,9,8,11,0.727,0,0,,5,7,0.714,0,9,1,0,1,-10,33.8,1.491,0.7272727272727273,C,,105.5,105.8,125.9,121.5,-20.5,0.0,0.45,0.205,0.0,0.727,0.0,0.263,0.746,92.82,91.31,0.194,55,76.09,0.269,28:39,4.03,2.04,4,11,15,48,0,0,29,4,4,1.0,4,7,0.571,4,4,1.0,4.0,0.0,2.0,16.0,4.0,10.0,7.0,38.0,0.0,1.0,5.0
Moritz Wagner,1629021,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,7,2,4,2,5,0.4,0,1,0.0,3,4,0.75,1,3,1,1,1,20,19.8,1.036,0.4,,,150.0,145.0,71.0,76.0,79.0,0.091,0.25,0.174,0.133,0.4,2.0,0.242,0.518,92.47,94.19,0.115,28,78.49,0.236,15:02,4.51,1.21,1,5,6,27,0,0,19,2,4,0.5,0,1,0.0,2,3,0.667,2.0,2.0,0.0,4.0,3.0,0.0,0.0,10.0,0.0,3.0,2.0
Max Strus,1629622,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,7,3,1,3,5,0.6,1,3,0.333,0,0,,1,0,1,0,0,-19,15.7,1.4,0.7,F,,96.6,98.0,135.7,127.9,-39.1,0.04,0.0,0.021,0.167,0.7,0.0,0.081,0.7,95.02,92.95,0.045,59,77.46,0.083,29:42,4.45,2.34,1,4,5,38,0,2,32,1,2,0.5,2,3,0.667,2,2,1.0,0.0,0.0,0.0,4.0,11.0,12.0,10.0,34.0,0.0,4.0,0.0
Cole Anthony,1630175,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,3,3,1,1,4,0.25,0,1,0.0,1,2,0.5,0,1,1,0,1,14,10.7,0.615,0.25,,,141.4,133.8,92.9,93.4,48.5,0.0,0.091,0.043,0.188,0.25,3.0,0.152,0.307,91.86,89.54,0.018,29,74.62,0.144,15:17,4.43,1.2,0,1,1,21,0,0,15,0,1,0.0,1,3,0.333,0,1,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,10.0,0.0,2.0,1.0
Franz Wagner,1630532,ORL vs. CLE,ORL,1610612753,CLE,1,0042300134,2024-04-27,W,34,4,13,13,17,0.765,2,3,0.667,6,7,0.857,1,12,0,1,0,32,58.6,1.693,0.8235294117647058,F,,124.7,119.5,81.0,82.9,43.7,0.033,0.316,0.191,0.174,0.824,0.0,0.224,0.847,95.43,94.51,0.313,77,78.75,0.217,39:37,4.5,3.17,2,12,14,76,0,1,53,8,10,0.8,5,7,0.714,2,3,0.667,4.0,3.0,6.0,20.0,11.0,4.0,8.0,40.0,1.0,1.0,8.0
Tristan Thompson,202684,CLE @ ORL,CLE,1610612739,ORL,0,0042300134,2024-04-27,L,4,0,0,2,3,0.667,0,0,,0,0,,0,0,0,0,1,1,3.0,1.333,0.6666666666666666,,,100.0,111.3,83.3,100.0,16.7,0.0,0.0,0.0,0.0,0.667,0.0,0.364,0.667,82.83,95.83,0.087,11,79.86,0.405,5:46,3.74,0.4,3,0,3,10,0,0,7,2,3,0.667,0,0,0.0,0,1,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0
