,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN_x,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,MIN_y,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
331,331,Joel Embiid,203954,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,36,15,3,12,6,21,0.286,1,3,0.333,2,3,0.667,1,11,0,1,4,2,-10,32.9,0.672,0.3095238095238095,C,,81.7,84.1,95.8,94.5,-14.1,0.025,0.256,0.145,0.167,0.31,0.75,0.342,0.336,93.59,94.31,0.068,71.0,78.59,0.352,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,36:08,3.62,2.34,5.0,17.0,22.0,63.0,0.0,0.0,34.0,3.0,9.0,0.333,3.0,12.0,0.25,3.0,4.0,0.75
332,332,Georges Niang,1627777,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,8,0,0,1,0,1,0.0,0,1,0.0,0,0,,0,1,0,0,0,0,0,1.2,0.0,0.0,,,77.8,87.5,77.8,87.5,0.0,0.0,0.111,0.056,0.0,0.0,0.0,0.053,0.0,94.27,106.06,0.0,18.0,88.38,0.059,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,8:09,3.87,0.55,0.0,2.0,2.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
333,333,Jevon Carter,1628975,MIL @ PHI,MIL,1610612749,PHI,0,0022200015,2022-10-20,W,22,5,1,4,2,3,0.667,1,2,0.5,0,0,,1,3,1,0,3,2,3,11.3,1.667,0.8333333333333334,G,,86.7,82.8,78.3,81.2,8.4,0.045,0.125,0.087,0.083,0.833,0.33,0.125,0.833,99.71,99.27,0.071,45.0,82.73,0.125,"OCT 20, 2022",240,34,84,0.405,13,42,0.31,9,14,0.643,7,41,48,24,4,6,12,16,90,94.57755359394704,6.0,5.0,44.0,0.4337349397590361,1610612755,94.57755359394704,95.16,93.94,92.72,22:00,4.54,1.78,2.0,4.0,6.0,29.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0
334,334,Jordan Nwora,1629670,MIL @ PHI,MIL,1610612749,PHI,0,0022200015,2022-10-20,W,16,6,0,3,2,5,0.4,2,4,0.5,0,0,,0,3,0,0,0,1,-1,9.6,1.2,0.6,,,97.0,100.0,106.5,111.3,-9.5,0.0,0.2,0.094,0.0,0.6,0.0,0.139,0.6,93.32,96.89,0.075,33.0,80.74,0.147,"OCT 20, 2022",240,34,84,0.405,13,42,0.31,9,14,0.643,7,41,48,24,4,6,12,16,90,94.57755359394704,6.0,5.0,44.0,0.4337349397590361,1610612755,94.57755359394704,95.16,93.94,92.72,15:51,4.1,1.17,0.0,3.0,3.0,16.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,5.0,0.4,1.0,1.0,1.0
335,335,Matisse Thybulle,1629680,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,,,,100.0,200.0,166.7,250.0,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.67,397.79,0.0,2.0,331.49,0.0,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,0:18,5.55,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,336,Tyrese Maxey,1630178,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,34,15,0,2,6,13,0.462,0,3,0.0,3,4,0.75,0,2,0,0,1,3,-7,16.4,1.016,0.4615384615384615,G,,87.0,89.8,100.0,99.7,-13.0,0.0,0.05,0.026,0.0,0.462,0.0,0.216,0.508,94.14,95.52,0.041,69.0,79.6,0.223,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,34:10,4.35,2.66,0.0,3.0,3.0,60.0,0.0,0.0,42.0,4.0,6.0,0.667,2.0,7.0,0.286,1.0,1.0,1.0
337,337,Paul Reed,1630194,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,5,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,1,1,1.2,0.0,,,,100.0,100.0,100.0,101.5,0.0,0.0,0.333,0.143,0.0,0.0,0.0,0.0,0.0,82.4,82.98,0.0,9.0,69.15,0.0,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,4:55,4.27,0.38,0.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,Jrue Holiday,201950,MIL @ PHI,MIL,1610612749,PHI,0,0022200015,2022-10-20,W,36,6,8,4,2,15,0.133,0,6,0.0,2,2,1.0,1,3,2,0,1,1,-6,27.8,0.378,0.1333333333333333,G,,81.7,80.7,88.9,91.3,-7.2,0.025,0.083,0.053,0.4,0.133,8.0,0.215,0.189,95.15,95.87,0.044,71.0,79.9,0.221,"OCT 20, 2022",240,34,84,0.405,13,42,0.31,9,14,0.643,7,41,48,24,4,6,12,16,90,94.57755359394704,6.0,5.0,44.0,0.4337349397590361,1610612755,94.57755359394704,95.16,93.94,92.72,35:48,4.05,2.6,2.0,3.0,5.0,67.0,0.0,0.0,48.0,1.0,5.0,0.2,1.0,10.0,0.1,1.0,1.0,1.0
339,339,Russell Westbrook,201566,LAL vs. LAC,LAL,1610612747,LAC,1,0022200016,2022-10-20,L,27,2,4,3,0,11,0.0,0,6,0.0,2,2,1.0,0,3,5,0,1,3,-6,25.6,0.168,0.0,G,,87.1,86.1,98.4,96.0,-11.3,0.0,0.125,0.048,0.211,0.0,4.0,0.188,0.084,109.8,107.87,-0.012,62.0,89.89,0.189,"OCT 20, 2022",240,33,94,0.351,9,45,0.2,22,26,0.846,8,30,38,23,13,5,10,24,97,90.28294862248696,7.0,7.0,58.0,0.4625,1610612746,90.28294862248696,107.44,106.54,105.64,27:22,3.92,1.92,6.0,5.0,9.0,60.0,2.0,0.0,46.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,1.0,1.0
340,340,Paul George,202331,LAC @ LAL,LAC,1610612746,LAL,0,0022200016,2022-10-20,W,36,15,4,10,4,12,0.333,2,7,0.286,5,6,0.833,1,9,2,0,5,5,16,34.0,1.025,0.4166666666666667,F,,107.7,105.6,84.0,83.6,23.7,0.032,0.176,0.122,0.154,0.417,0.8,0.225,0.512,106.74,105.46,0.104,78.0,87.89,0.226,"OCT 20, 2022",240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,103,97.50094661113216,13.0,5.0,38.0,0.351063829787234,1610612747,97.50094661113216,105.64,106.54,107.44,36:11,4.12,2.69,3.0,16.0,18.0,65.0,0.0,0.0,41.0,1.0,4.0,0.25,3.0,8.0,0.375,1.0,4.0,0.25
341,341,Marcus Morris Sr.,202694,LAC @ LAL,LAC,1610612746,LAL,0,0022200016,2022-10-20,W,23,14,1,4,5,9,0.556,1,3,0.333,3,3,1.0,1,3,1,0,1,2,11,22.3,1.357,0.6111111111111112,F,,107.5,107.1,88.5,88.0,19.1,0.053,0.094,0.078,0.067,0.611,1.0,0.186,0.678,110.27,109.72,0.175,53.0,91.44,0.189,"OCT 20, 2022",240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,103,97.50094661113216,13.0,5.0,38.0,0.351063829787234,1610612747,97.50094661113216,105.64,106.54,107.44,22:58,3.91,1.62,2.0,4.0,5.0,26.0,0.0,0.0,14.0,2.0,2.0,1.0,3.0,7.0,0.429,3.0,3.0,1.0
342,342,Kawhi Leonard,202695,LAC @ LAL,LAC,1610612746,LAL,0,0022200016,2022-10-20,W,21,14,2,7,6,12,0.5,1,4,0.25,1,2,0.5,1,6,1,0,2,3,5,26.4,1.087,0.5416666666666666,,,93.3,91.4,80.4,83.3,12.9,0.059,0.214,0.156,0.2,0.542,1.0,0.288,0.543,101.89,102.62,0.235,45.0,85.51,0.289,"OCT 20, 2022",240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,103,97.50094661113216,13.0,5.0,38.0,0.351063829787234,1610612747,97.50094661113216,105.64,106.54,107.44,21:17,3.85,1.5,4.0,8.0,12.0,39.0,0.0,0.0,23.0,2.0,5.0,0.4,4.0,7.0,0.571,2.0,3.0,0.667
343,343,Reggie Jackson,202704,LAC @ LAL,LAC,1610612746,LAL,0,0022200016,2022-10-20,W,23,8,4,1,3,9,0.333,1,3,0.333,1,2,0.5,0,1,1,0,2,0,9,16.2,0.81,0.3888888888888889,G,,105.9,106.7,88.2,84.2,17.6,0.0,0.032,0.02,0.25,0.389,2.0,0.207,0.405,106.4,104.32,0.053,51.0,86.93,0.212,"OCT 20, 2022",240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,103,97.50094661113216,13.0,5.0,38.0,0.351063829787234,1610612747,97.50094661113216,105.64,106.54,107.44,23:28,4.02,1.67,0.0,3.0,3.0,42.0,0.0,0.0,30.0,1.0,2.0,0.5,2.0,7.0,0.286,0.0,0.0,0.0
344,344,Damian Jones,1627745,LAL vs. LAC,LAL,1610612747,LAC,1,0022200016,2022-10-20,L,7,2,2,1,1,2,0.5,0,1,0.0,0,0,,0,1,0,0,0,0,-9,6.2,1.0,0.5,,,81.3,86.7,146.7,149.1,-65.4,0.0,0.125,0.059,0.5,0.5,0.0,0.125,0.5,98.52,102.62,0.096,16.0,85.52,0.133,"OCT 20, 2022",240,33,94,0.351,9,45,0.2,22,26,0.846,8,30,38,23,13,5,10,24,97,90.28294862248696,7.0,7.0,58.0,0.4625,1610612746,90.28294862248696,107.44,106.54,105.64,7:15,4.26,0.54,0.0,1.0,1.0,10.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
345,345,Kendrick Nunn,1629134,LAL vs. LAC,LAL,1610612747,LAC,1,0022200016,2022-10-20,L,11,0,2,2,0,7,0.0,0,4,0.0,0,0,,0,2,0,1,1,1,-18,7.4,0.0,0.0,,,62.5,65.6,143.5,145.8,-81.0,0.0,0.2,0.077,0.4,0.0,2.0,0.308,0.0,99.17,102.39,-0.086,24.0,85.33,0.335,"OCT 20, 2022",240,33,94,0.351,9,45,0.2,22,26,0.846,8,30,38,23,13,5,10,24,97,90.28294862248696,7.0,7.0,58.0,0.4625,1610612746,90.28294862248696,107.44,106.54,105.64,11:01,4.45,0.86,0.0,2.0,2.0,21.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
346,346,Terance Mann,1629611,LAC @ LAL,LAC,1610612746,LAL,0,0022200016,2022-10-20,W,6,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,0,1.2,0.0,,,,118.2,119.5,108.3,118.2,9.8,0.0,0.167,0.083,0.0,0.0,0.0,0.0,0.0,94.05,98.87,0.029,11.0,82.39,0.0,"OCT 20, 2022",240,37,80,0.463,9,29,0.31,20,31,0.645,10,48,58,18,7,7,22,24,103,97.50094661113216,13.0,5.0,38.0,0.351063829787234,1610612747,97.50094661113216,105.64,106.54,107.44,5:35,4.46,0.43,0.0,1.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
347,347,Matt Ryan,1630346,LAL vs. LAC,LAL,1610612747,LAC,1,0022200016,2022-10-20,L,13,5,0,1,2,4,0.5,1,2,0.5,0,0,,0,1,0,0,0,1,-2,6.2,1.25,0.625,,,96.4,102.3,111.5,113.6,-15.1,0.0,0.083,0.037,0.0,0.625,0.0,0.133,0.625,98.87,102.83,0.061,28.0,85.69,0.146,"OCT 20, 2022",240,33,94,0.351,9,45,0.2,22,26,0.846,8,30,38,23,13,5,10,24,97,90.28294862248696,7.0,7.0,58.0,0.4625,1610612746,90.28294862248696,107.44,106.54,105.64,12:36,4.5,1.01,0.0,2.0,2.0,13.0,1.0,0.0,9.0,0.0,1.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0
348,348,P.J. Tucker,200782,PHI vs. MIL,PHI,1610612755,MIL,1,0022200015,2022-10-20,L,39,5,1,5,1,3,0.333,1,2,0.5,2,2,1.0,4,1,2,1,1,4,-4,20.5,1.289,0.5,F,,93.5,96.4,97.4,94.8,-3.9,0.103,0.024,0.062,0.036,0.5,1.0,0.061,0.644,94.9,94.97,0.034,77.0,79.14,0.063,"OCT 20, 2022",240,36,83,0.434,5,24,0.208,11,13,0.846,6,38,44,17,6,5,10,14,88,94.90940465918897,4.0,6.0,48.0,0.4047619047619047,1610612749,94.90940465918897,92.72,93.94,95.16,39:10,3.79,2.68,6.0,9.0,15.0,25.0,0.0,0.0,21.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0
349,349,George Hill,201588,MIL @ PHI,MIL,1610612749,PHI,0,0022200015,2022-10-20,W,21,4,0,1,2,2,1.0,0,0,,0,0,,0,1,0,0,2,2,3,3.2,2.0,1.0,,,104.8,106.8,100.0,106.4,4.8,0.0,0.05,0.023,0.0,1.0,0.0,0.085,1.0,93.14,96.97,0.012,42.0,80.81,0.088,"OCT 20, 2022",240,34,84,0.405,13,42,0.31,9,14,0.643,7,41,48,24,4,6,12,16,90,94.57755359394704,6.0,5.0,44.0,0.4337349397590361,1610612755,94.57755359394704,95.16,93.94,92.72,20:33,4.0,1.47,0.0,2.0,2.0,33.0,2.0,0.0,29.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0
350,350,Jeremy Sochan,1631110,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,21,4,1,5,2,4,0.5,0,1,0.0,0,0,,1,4,0,0,1,3,2,10.5,1.0,0.5,F,,116.3,115.8,114.6,105.4,1.7,0.059,0.167,0.122,0.063,0.5,1.0,0.098,0.5,115.55,110.49,0.038,49.0,92.07,0.1,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,21:04,4.52,1.7,1.0,7.0,8.0,20.0,0.0,0.0,14.0,2.0,3.0,0.667,0.0,1.0,0.0,2.0,4.0,0.5
351,351,Goran Dragic,201609,CHI @ WAS,CHI,1610612741,WAS,0,0022200019,2022-10-21,L,23,7,5,2,3,8,0.375,1,3,0.333,0,0,,2,0,0,0,0,4,22,16.9,0.875,0.4375,,,137.0,140.0,89.1,93.7,47.8,0.095,0.0,0.049,0.313,0.438,0.0,0.148,0.438,91.46,94.8,0.049,46.0,79.0,0.154,"OCT 21, 2022",240,33,79,0.418,7,27,0.259,27,33,0.818,10,28,38,19,8,3,13,15,100,103.60547036883548,8.0,8.0,39.0,0.5125,1610612764,103.60547036883548,96.52,96.18,95.84,23:18,3.93,1.66,3.0,0.0,3.0,45.0,2.0,1.0,37.0,0.0,1.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0
352,352,Will Barton,203115,WAS vs. CHI,WAS,1610612764,CHI,1,0022200019,2022-10-21,W,17,6,1,5,3,6,0.5,0,1,0.0,0,0,,1,4,1,0,1,1,-5,15.5,1.0,0.5,,,77.1,80.0,91.4,93.3,-14.3,0.059,0.267,0.156,0.125,0.5,1.0,0.175,0.5,94.48,97.2,0.183,35.0,81.0,0.185,"OCT 21, 2022",240,41,80,0.513,10,26,0.385,10,11,0.909,5,34,39,26,8,8,16,22,102,106.42737896494155,8.0,3.0,38.0,0.4177215189873418,1610612741,106.42737896494155,95.84,96.18,96.52,17:17,4.12,1.27,2.0,5.0,7.0,36.0,1.0,0.0,26.0,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0
353,353,Delon Wright,1626153,WAS vs. CHI,WAS,1610612764,CHI,1,0022200019,2022-10-21,W,22,6,4,3,3,8,0.375,0,3,0.0,0,0,,2,1,3,1,2,1,-3,25.6,0.75,0.375,,,80.4,88.6,88.9,90.3,-8.5,0.105,0.043,0.071,0.308,0.375,2.0,0.196,0.375,95.73,101.24,0.121,46.0,84.37,0.219,"OCT 21, 2022",240,41,80,0.513,10,26,0.385,10,11,0.909,5,34,39,26,8,8,16,22,102,106.42737896494155,8.0,3.0,38.0,0.4177215189873418,1610612741,106.42737896494155,95.84,96.18,96.52,21:34,4.2,1.62,2.0,3.0,5.0,54.0,0.0,0.0,40.0,3.0,4.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0
354,354,Alex Caruso,1627936,CHI @ WAS,CHI,1610612741,WAS,0,0022200019,2022-10-21,L,31,3,1,3,1,4,0.25,0,2,0.0,1,2,0.5,0,3,3,1,4,1,-8,16.1,0.615,0.25,G,,100.0,101.0,114.3,119.0,-14.3,0.0,0.136,0.06,0.048,0.25,0.25,0.129,0.307,96.71,99.14,0.012,64.0,82.62,0.132,"OCT 21, 2022",240,33,79,0.418,7,27,0.259,27,33,0.818,10,28,38,19,8,3,13,15,100,103.60547036883548,8.0,8.0,39.0,0.5125,1610612764,103.60547036883548,96.52,96.18,95.84,30:45,4.4,2.4,1.0,5.0,6.0,66.0,0.0,1.0,57.0,0.0,1.0,0.0,1.0,3.0,0.333,2.0,3.0,0.667
355,355,Coby White,1629632,CHI @ WAS,CHI,1610612741,WAS,0,0022200019,2022-10-21,L,31,10,1,2,3,6,0.5,2,4,0.5,2,4,0.5,0,2,1,0,1,1,17,15.9,1.289,0.6666666666666666,,,115.9,115.9,87.5,91.7,28.4,0.0,0.071,0.034,0.048,0.667,1.0,0.125,0.644,95.89,98.14,0.065,63.0,81.79,0.127,"OCT 21, 2022",240,33,79,0.418,7,27,0.259,27,33,0.818,10,28,38,19,8,3,13,15,100,103.60547036883548,8.0,8.0,39.0,0.5125,1610612764,103.60547036883548,96.52,96.18,95.84,31:03,3.96,2.22,1.0,4.0,5.0,36.0,0.0,0.0,26.0,1.0,2.0,0.5,2.0,4.0,0.5,3.0,3.0,1.0
356,356,Daniel Gafford,1629655,WAS vs. CHI,WAS,1610612764,CHI,1,0022200019,2022-10-21,W,18,2,0,2,1,1,1.0,0,0,,0,0,,0,2,1,1,3,4,-15,7.4,2.0,1.0,,,77.8,82.9,126.5,128.7,-48.7,0.0,0.143,0.067,0.0,1.0,0.0,0.098,1.0,90.81,94.65,-0.026,36.0,78.87,0.106,"OCT 21, 2022",240,41,80,0.513,10,26,0.385,10,11,0.909,5,34,39,26,8,8,16,22,102,106.42737896494155,8.0,3.0,38.0,0.4177215189873418,1610612741,106.42737896494155,95.84,96.18,96.52,17:45,4.13,1.31,1.0,5.0,6.0,22.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,0.667
357,357,Ayo Dosunmu,1630245,CHI @ WAS,CHI,1610612741,WAS,0,0022200019,2022-10-21,L,31,7,2,5,3,9,0.333,1,4,0.25,0,0,,1,4,1,0,0,3,-19,19.0,0.778,0.3888888888888889,G,,81.8,82.9,105.8,110.7,-24.0,0.03,0.167,0.088,0.125,0.389,0.0,0.129,0.389,101.5,104.5,0.045,66.0,87.09,0.13,"OCT 21, 2022",240,33,79,0.418,7,27,0.259,27,33,0.818,10,28,38,19,8,3,13,15,100,103.60547036883548,8.0,8.0,39.0,0.5125,1610612764,103.60547036883548,96.52,96.18,95.84,31:00,4.33,2.37,3.0,7.0,10.0,68.0,0.0,1.0,57.0,2.0,5.0,0.4,1.0,4.0,0.25,1.0,3.0,0.333
358,358,Anthony Gill,1630264,WAS vs. CHI,WAS,1610612764,CHI,1,0022200019,2022-10-21,W,11,2,1,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,2,2,4.7,2.0,1.0,,,87.0,101.2,90.0,92.2,-3.0,0.0,0.091,0.056,0.143,1.0,0.0,0.038,1.0,88.8,97.21,0.082,23.0,81.0,0.044,"OCT 21, 2022",240,41,80,0.513,10,26,0.385,10,11,0.909,5,34,39,26,8,8,16,22,102,106.42737896494155,8.0,3.0,38.0,0.4177215189873418,1610612741,106.42737896494155,95.84,96.18,96.52,10:37,4.44,0.85,0.0,1.0,1.0,16.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
359,359,James Johnson,201949,IND vs. SAS,IND,1610612754,SAS,1,0022200018,2022-10-21,L,12,2,1,2,1,3,0.333,0,1,0.0,0,0,,0,2,0,2,0,1,1,11.9,0.667,0.3333333333333333,,,112.0,110.6,103.8,106.3,8.2,0.0,0.222,0.091,0.091,0.333,0.0,0.107,0.333,102.15,102.71,0.061,25.0,85.59,0.106,"OCT 21, 2022",240,51,104,0.49,11,35,0.314,21,22,0.955,14,28,42,32,8,6,16,34,134,115.83679114799446,9.0,4.0,37.0,0.5432098765432098,1610612759,115.83679114799446,115.68,113.02,110.36,11:55,4.4,0.93,1.0,1.0,2.0,9.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,1.0
360,360,Josh Richardson,1626196,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,28,27,1,2,8,13,0.615,6,8,0.75,5,5,1.0,0,2,1,0,3,3,3,30.9,1.776,0.8461538461538461,,,124.3,130.8,118.3,120.9,6.0,0.0,0.061,0.033,0.056,0.846,0.33,0.234,0.888,115.74,120.0,0.136,70.0,100.0,0.248,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,28:12,4.55,2.34,0.0,4.0,4.0,63.0,1.0,0.0,40.0,1.0,3.0,0.333,7.0,10.0,0.7,1.0,1.0,1.0
361,361,Zach Collins,1628380,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,18,11,3,4,5,8,0.625,1,1,1.0,0,0,,2,2,1,3,2,3,-4,30.3,1.375,0.6875,,,123.1,120.7,120.9,128.7,2.1,0.133,0.118,0.125,0.214,0.688,1.5,0.238,0.688,104.27,106.67,0.11,39.0,88.89,0.239,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,18:27,4.19,1.39,5.0,5.0,10.0,43.0,0.0,0.0,33.0,3.0,6.0,0.5,2.0,2.0,1.0,4.0,10.0,0.4
362,362,Keita Bates-Diop,1628966,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,9,4,0,1,2,3,0.667,0,0,,0,0,,1,0,0,0,0,0,1,5.2,1.333,0.6666666666666666,,,116.7,117.4,105.3,103.5,11.4,0.125,0.0,0.063,0.0,0.667,0.0,0.15,0.667,104.5,103.94,0.096,18.0,86.62,0.151,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,8:33,4.74,0.72,2.0,0.0,2.0,10.0,0.0,0.0,7.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0
363,363,Devin Vassell,1630170,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,34,23,4,5,7,15,0.467,4,7,0.571,5,6,0.833,0,5,2,0,0,1,-9,41.0,1.304,0.6,G,,117.3,119.9,123.8,124.6,-6.5,0.0,0.143,0.075,0.174,0.6,0.0,0.205,0.652,115.68,117.33,0.138,81.0,97.78,0.211,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,33:45,4.62,2.81,1.0,8.0,9.0,61.0,1.0,0.0,40.0,1.0,5.0,0.2,6.0,10.0,0.6,3.0,5.0,0.6
364,364,Aaron Nesmith,1630174,IND vs. SAS,IND,1610612754,SAS,1,0022200018,2022-10-21,L,21,9,2,4,4,9,0.444,1,3,0.333,0,0,,2,2,0,1,1,2,0,18.8,1.0,0.5,,,118.8,120.6,123.9,122.8,-5.2,0.095,0.125,0.108,0.118,0.5,2.0,0.189,0.5,106.47,106.84,0.06,48.0,89.03,0.195,"OCT 21, 2022",240,51,104,0.49,11,35,0.314,21,22,0.955,14,28,42,32,8,6,16,34,134,115.83679114799446,9.0,4.0,37.0,0.5432098765432098,1610612759,115.83679114799446,115.68,113.02,110.36,21:07,4.44,1.69,4.0,3.0,7.0,35.0,0.0,0.0,23.0,0.0,4.0,0.0,4.0,5.0,0.8,0.0,1.0,0.0
365,365,Tre Jones,1630200,SAS @ IND,SAS,1610612759,IND,0,0022200018,2022-10-21,W,35,18,4,4,6,12,0.5,1,3,0.333,5,6,0.833,1,3,2,0,3,4,-10,31.8,1.23,0.5416666666666666,G,,113.6,115.4,122.9,119.8,-9.3,0.029,0.075,0.054,0.182,0.542,1.33,0.205,0.615,112.95,112.35,0.084,81.0,93.63,0.212,"OCT 21, 2022",240,44,81,0.543,17,31,0.548,32,44,0.727,7,30,37,34,9,4,17,22,137,124.13918086263138,8.0,6.0,42.0,0.4903846153846153,1610612754,124.13918086263138,110.36,113.02,115.68,35:02,4.66,2.94,5.0,9.0,14.0,77.0,2.0,2.0,52.0,4.0,7.0,0.571,2.0,5.0,0.4,4.0,4.0,1.0
