,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER
559,Jordan McLaughlin,1629162,MIN vs. DEN,MIN,1610612750,DEN,1,42200144,2023-04-23,W,4,0,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,-3,1.5,0.0,0.0,,66.7,100.0,-33.3,0.0,0.0,0.0,0.5,0.0,0.111,0.0,106.61,113.68,0.0,94.74,"APR 23, 2023",265,42,93,0.452,13,34,0.382,17,22,0.773,14,37,51,23,6,7,11,19,114,114.36597110754414,6.0,5.0,47.0,0.4421052631578947,1610612743,114.36597110754414,99.68,101.8,103.92,0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0
110,Gabe Vincent,1629216,MIA @ MIL,MIA,1610612748,MIL,0,42200101,2023-04-16,W,33,15,6,2,5,6,0.833,4,5,0.8,1,2,0.5,1,1,0,0,2,4,11,24.4,2.18,2.18,G,121.7,105.8,15.9,0.038,0.029,0.033,0.207,3.0,0.123,1.09,101.78,99.05,0.098,82.54,"APR 16, 2023",240,50,84,0.595,15,25,0.6,15,21,0.714,4,32,36,32,6,1,15,24,130,124.71220260936302,3.0,4.0,38.0,0.4945054945054945,1610612749,124.71220260936302,104.24,104.96,105.68,1,0.12,0.12,0.12,15.0,15.0,15.0,,,,,15.0,1,0,0
322,Gabe Vincent,1629216,MIA @ MIL,MIA,1610612748,MIL,0,42200102,2023-04-19,L,21,16,3,0,6,12,0.5,4,9,0.444,0,1,0.0,0,0,0,0,1,0,-23,19.5,1.286,1.286,G,102.2,155.6,-53.4,0.0,0.0,0.0,0.25,3.0,0.271,0.643,105.1,104.0,0.088,86.67,"APR 19, 2023",240,45,84,0.536,16,36,0.444,16,23,0.696,7,34,41,26,10,2,17,9,122,117.17249327698808,9.0,4.0,45.0,0.5353535353535354,1610612749,117.17249327698808,104.12,104.32,104.52,1,0.2,0.2,0.2,15.5,15.5,15.5,0.71,0.71,0.71,,15.5,1,0,0
467,Gabe Vincent,1629216,MIA vs. MIL,MIA,1610612748,MIL,1,42200103,2023-04-22,W,18,2,2,1,1,5,0.2,0,1,0.0,0,0,,1,0,1,0,3,2,0,6.2,0.4,0.4,G,107.7,105.0,2.7,0.053,0.0,0.031,0.125,0.67,0.178,0.2,103.33,106.52,-0.045,88.76,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749,125.41459369817578,96.48,98.38,100.28000000000002,1,0.19,0.19,0.19,11.0,11.0,11.0,7.81,7.81,7.81,2.0,,1,0,0
645,Gabe Vincent,1629216,MIA vs. MIL,MIA,1610612748,MIL,1,42200104,2023-04-24,W,29,10,8,2,4,13,0.308,2,6,0.333,0,0,,0,2,2,0,5,4,-13,25.4,0.769,0.769,G,103.1,121.2,-18.1,0.0,0.061,0.031,0.4,1.6,0.247,0.385,108.09,108.75,0.029,90.63,"APR 24, 2023",240,43,87,0.494,13,32,0.406,20,25,0.8,9,38,47,21,9,5,15,20,119,114.42307692307692,10.0,6.0,46.0,0.4329896907216495,1610612749,114.42307692307692,104.0,103.90000000000002,103.8,1,0.23,0.2,0.2,9.33,10.75,10.75,7.02,6.4,6.4,6.0,,1,0,0
728,Gabe Vincent,1629216,MIA @ MIL,MIA,1610612748,MIL,0,42200105,2023-04-26,W,41,22,6,0,9,23,0.391,4,12,0.333,0,0,,0,0,0,0,1,4,15,30.0,0.957,0.957,G,113.5,94.5,19.0,0.0,0.0,0.0,0.2,6.0,0.24,0.478,107.29,104.39,0.064,86.99,"APR 26, 2023",265,50,110,0.455,17,45,0.378,11,17,0.647,9,36,45,25,6,5,11,31,128,107.1309005691329,4.0,1.0,56.0,0.4615384615384615,1610612749,107.1309005691329,119.48,117.64,115.8,1,0.22,0.21,0.21,11.33,13.0,13.0,10.07,7.48,7.48,,17.67,1,0,0
925,Gabe Vincent,1629216,MIA @ NYK,MIA,1610612748,NYK,0,42200201,2023-04-30,W,33,20,5,2,6,16,0.375,5,12,0.417,3,3,1.0,1,1,1,0,1,3,11,31.9,1.155,1.155,G,122.4,104.4,18.0,0.028,0.029,0.028,0.227,5.0,0.24,0.577,97.38,97.49,0.096,81.24,"APR 30, 2023",240,36,85,0.424,13,39,0.333,23,29,0.793,10,29,39,26,8,5,8,14,108,112.78195488721803,6.0,4.0,48.0,0.4767441860465116,1610612752,112.78195488721803,95.76,95.78000000000002,95.8,1,0.24,0.24,0.22,17.33,14.0,14.17,6.43,8.12,7.28,,18.25,1,0,0
971,Gabe Vincent,1629216,MIA @ NYK,MIA,1610612748,NYK,0,42200202,2023-05-02,L,41,21,5,2,7,17,0.412,4,12,0.333,3,3,1.0,0,2,0,0,0,3,0,30.9,1.146,1.146,G,117.9,117.9,0.0,0.0,0.048,0.024,0.192,0.0,0.209,0.573,93.67,91.76,0.101,76.47,"MAY 02, 2023",240,38,85,0.447,17,49,0.347,12,17,0.706,8,26,34,24,1,2,6,24,105,116.04774535809015,4.0,2.0,50.0,0.4512195121951219,1610612752,116.04774535809015,90.48,92.34,94.2,1,0.23,0.22,0.22,21.0,15.0,15.14,1.0,8.72,7.13,,18.8,1,0,0
1106,Gabe Vincent,1629216,MIA vs. NYK,MIA,1610612748,NYK,1,42200203,2023-05-06,W,30,5,4,0,1,8,0.125,0,4,0.0,3,3,1.0,0,0,2,0,2,4,14,15.0,0.536,0.536,G,114.3,93.5,20.7,0.0,0.0,0.0,0.167,2.0,0.145,0.268,104.3,99.89,-0.023,83.24,"MAY 06, 2023",240,35,90,0.389,7,32,0.219,28,31,0.903,13,37,50,17,3,5,13,25,105,101.31223465843304,4.0,3.0,48.0,0.3406593406593406,1610612752,101.31223465843304,103.64,101.66,99.68,1,0.2,0.22,0.22,15.33,15.6,13.71,8.96,7.64,8.1,5.67,,1,0,0
1201,Gabe Vincent,1629216,MIA vs. NYK,MIA,1610612748,NYK,1,42200204,2023-05-08,W,22,3,5,0,1,7,0.143,1,5,0.2,0,0,,0,0,2,0,0,3,3,16.5,0.429,0.429,G,133.3,123.9,9.4,0.0,0.0,0.0,0.238,0.0,0.137,0.214,98.72,98.67,0.009,82.23,"MAY 08, 2023",240,40,85,0.471,13,39,0.333,16,22,0.727,13,31,44,28,7,4,12,21,109,116.35354397950468,5.0,4.0,35.0,0.4868421052631579,1610612752,116.35354397950468,93.68,94.12,94.56,1,0.16,0.19,0.2,9.67,14.2,11.86,9.87,9.36,8.93,5.0,,1,0,0
1264,Gabe Vincent,1629216,MIA @ NYK,MIA,1610612748,NYK,0,42200205,2023-05-10,L,23,6,4,4,3,10,0.3,0,3,0.0,0,0,,0,4,1,0,3,4,-3,16.8,0.6,0.6,G,104.4,108.7,-4.3,0.0,0.148,0.077,0.25,1.33,0.241,0.3,94.74,94.61,0.014,78.84,"MAY 10, 2023",240,37,88,0.42,13,43,0.302,16,19,0.842,11,23,34,27,11,4,12,30,103,105.79293344289236,6.0,4.0,50.0,0.4929577464788732,1610612752,105.79293344289236,97.36,94.97999999999998,92.59999999999998,1,0.17,0.19,0.21,4.67,11.0,12.43,1.53,8.75,8.3,,16.67,1,0,0
1385,Gabe Vincent,1629216,MIA vs. NYK,MIA,1610612748,NYK,1,42200206,2023-05-12,W,31,7,5,3,3,8,0.375,1,5,0.2,0,0,,1,2,1,0,2,4,11,19.1,0.875,0.875,G,115.3,96.6,18.6,0.036,0.061,0.049,0.25,2.5,0.159,0.438,89.53,90.08,0.04,75.06,"MAY 12, 2023",240,33,82,0.402,7,27,0.259,23,25,0.92,7,33,40,25,8,2,7,22,96,103.2258064516129,2.0,9.0,41.0,0.380281690140845,1610612752,103.2258064516129,93.0,91.04,89.08,1,0.18,0.18,0.2,5.33,8.4,12.0,2.08,7.2,8.52,5.4,,1,0,0
1431,Gabe Vincent,1629216,MIA @ BOS,MIA,1610612748,BOS,0,42200301,2023-05-17,W,36,15,2,3,4,6,0.667,3,5,0.6,4,4,1.0,0,3,1,1,1,3,12,26.6,1.933,1.933,G,133.8,115.3,18.5,0.0,0.094,0.053,0.063,2.0,0.115,0.966,97.77,95.87,0.103,79.89,"MAY 17, 2023",240,46,85,0.541,16,31,0.516,15,19,0.789,7,28,35,20,12,3,12,22,123,125.0508336722245,6.0,3.0,34.0,0.5185185185185185,1610612738,125.0508336722245,98.36,99.06,99.76,1,0.17,0.16,0.18,9.33,7.2,11.0,4.93,4.6,7.51,,16.43,1,0,0
1479,Gabe Vincent,1629216,MIA @ BOS,MIA,1610612748,BOS,0,42200302,2023-05-19,W,40,9,0,2,2,8,0.25,1,4,0.25,4,4,1.0,0,2,2,0,1,1,20,16.4,0.922,0.922,G,121.0,97.5,23.5,0.0,0.053,0.026,0.0,0.0,0.116,0.461,99.31,96.34,0.032,80.28,"MAY 19, 2023",240,42,92,0.457,9,26,0.346,18,19,0.947,11,34,45,23,9,5,10,17,111,111.71497584541063,2.0,9.0,35.0,0.4683544303797468,1610612738,111.71497584541063,99.36,98.96,98.56,1,0.13,0.15,0.16,10.33,8.0,9.43,4.16,4.47,6.37,,15.5,1,0,0
1511,Gabe Vincent,1629216,MIA vs. BOS,MIA,1610612748,BOS,1,42200303,2023-05-21,W,35,29,3,2,11,14,0.786,6,9,0.667,1,1,1.0,0,2,1,1,2,2,18,39.9,2.008,2.008,G,126.4,102.8,23.6,0.0,0.047,0.028,0.136,1.5,0.219,1.004,98.96,96.77,0.191,80.64,"MAY 21, 2023",240,46,81,0.568,19,35,0.543,17,21,0.81,1,34,35,25,7,4,9,16,128,130.29315960912052,3.0,3.0,57.0,0.3979591836734694,1610612738,130.29315960912052,98.24,98.86,99.48,1,0.15,0.17,0.16,17.67,13.2,10.57,10.26,9.5,8.98,9.33,,1,0,0
1554,Gabe Vincent,1629216,MIA vs. BOS,MIA,1610612748,BOS,1,42200304,2023-05-23,L,28,17,4,1,5,10,0.5,1,4,0.25,6,7,0.857,1,0,0,0,1,4,-16,23.2,1.3,1.3,G,92.9,121.4,-28.6,0.037,0.0,0.019,0.286,4.0,0.226,0.65,95.8,96.46,0.099,80.38,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.0865837976854,8.0,8.0,39.0,0.5119047619047619,1610612738,106.0865837976854,93.32,94.12,94.92,1,0.19,0.17,0.17,18.33,15.4,12.29,10.07,8.65,8.88,10.43,,1,0,0
1596,Gabe Vincent,1629216,MIA vs. BOS,MIA,1610612748,BOS,1,42200306,2023-05-27,L,41,15,0,4,6,18,0.333,3,6,0.5,0,0,,1,3,0,1,1,5,-2,21.8,0.833,0.833,G,107.6,108.8,-1.2,0.019,0.077,0.043,0.0,0.0,0.196,0.417,96.48,92.43,0.008,77.03,"MAY 27, 2023",240,33,93,0.355,14,30,0.467,23,29,0.793,17,30,47,22,5,4,5,24,103,109.85494880546074,4.0,8.0,47.0,0.4358974358974359,1610612738,109.85494880546074,93.76,93.36,92.96,1,0.21,0.17,0.18,20.33,17.0,14.0,7.57,7.35,7.9,11.0,,1,0,0
1627,Gabe Vincent,1629216,MIA @ BOS,MIA,1610612748,BOS,0,42200307,2023-05-29,W,26,10,4,1,4,10,0.4,2,3,0.667,0,0,,1,0,0,0,1,3,-2,16.2,1.0,1.0,G,93.9,100.0,-6.1,0.032,0.0,0.018,0.267,4.0,0.196,0.5,89.96,88.18,0.053,73.48,"MAY 29, 2023",240,42,86,0.488,14,28,0.5,5,6,0.833,7,35,42,26,7,2,12,15,103,109.99572832123025,6.0,4.0,40.0,0.3902439024390244,1610612738,109.99572832123025,93.64,93.18,92.71999999999998,1,0.21,0.19,0.18,14.0,16.0,14.57,3.61,8.0,7.35,,14.89,1,0,0
1628,Gabe Vincent,1629216,MIA @ DEN,MIA,1610612748,DEN,0,42200401,2023-06-01,L,38,19,5,2,7,14,0.5,5,10,0.5,0,0,,1,1,0,1,1,1,0,30.9,1.357,1.357,G,112.5,109.5,3.0,0.024,0.028,0.026,0.185,5.0,0.181,0.679,92.26,92.95,0.098,77.46,"JUN 01, 2023",240,39,96,0.406,13,39,0.333,2,2,1.0,11,32,43,26,5,4,8,15,93,99.06263314870048,4.0,4.0,45.0,0.5063291139240507,1610612743,99.06263314870048,93.88,92.84,91.8,1,0.19,0.2,0.18,14.67,18.0,16.29,4.51,7.0,6.65,,15.3,1,0,0
1653,Gabe Vincent,1629216,MIA @ DEN,MIA,1610612748,DEN,0,42200402,2023-06-04,W,32,23,3,0,8,12,0.667,4,6,0.667,3,3,1.0,0,0,2,0,1,4,22,32.5,1.727,1.727,G,137.3,98.3,39.0,0.0,0.0,0.0,0.15,3.0,0.212,0.863,91.91,90.24,0.16,75.2,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,1610612743,123.60801781737194,89.8,89.24000000000001,88.68,1,0.2,0.2,0.19,17.33,16.8,17.43,6.66,4.82,7.07,,16.0,1,0,0
1688,Gabe Vincent,1629216,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,32,7,0,0,2,10,0.2,1,6,0.167,2,3,0.667,0,0,2,0,0,3,-16,13.0,0.618,0.618,G,89.8,115.0,-25.2,0.0,0.0,0.0,0.0,0.0,0.164,0.309,89.48,89.06,-0.026,74.22,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743,99.61848240779992,94.36,93.12,91.88,1,0.19,0.19,0.2,16.33,14.8,17.14,8.33,6.5,7.49,10.56,,1,0,0
1696,Gabe Vincent,1629216,MIA vs. DEN,MIA,1610612748,DEN,1,42200404,2023-06-09,L,19,2,1,0,1,6,0.167,0,4,0.0,0,0,,0,0,0,0,2,3,-21,1.5,0.333,0.333,G,73.5,135.3,-61.8,0.0,0.0,0.0,0.111,0.5,0.211,0.167,87.87,87.51,-0.104,72.92,"JUN 09, 2023",240,35,78,0.449,8,25,0.32,17,20,0.85,8,29,37,23,2,3,14,19,95,102.3706896551724,11.0,7.0,34.0,0.4936708860759494,1610612743,102.3706896551724,92.8,91.02,89.24,1,0.2,0.19,0.2,10.67,12.2,13.29,10.97,8.64,7.32,9.7,,1,0,0
1726,Gabe Vincent,1629216,MIA @ DEN,MIA,1610612748,DEN,0,42200405,2023-06-12,L,22,6,3,0,3,13,0.231,0,4,0.0,0,0,,0,0,1,0,0,2,-14,13.5,0.462,0.462,G,68.1,93.9,-25.8,0.0,0.0,0.0,0.273,0.0,0.241,0.231,107.93,106.16,-0.032,88.47,"JUN 12, 2023",240,33,96,0.344,9,35,0.257,14,16,0.875,11,33,44,18,9,7,8,21,89,88.96441423430628,6.0,7.0,57.0,0.4523809523809524,1610612743,88.96441423430628,100.04,98.58,97.12,1,0.21,0.2,0.2,5.0,11.4,11.71,2.65,9.07,7.57,,15.17,1,0,0
289,Haywood Highsmith,1629312,MIA @ MIL,MIA,1610612748,MIL,0,42200102,2023-04-19,L,12,2,1,2,1,2,0.5,0,1,0.0,0,0,,1,1,2,1,0,0,17,14.9,1.0,1.0,,148.0,80.0,68.0,0.125,0.067,0.087,0.077,0.0,0.074,0.5,98.16,100.0,0.088,83.33,"APR 19, 2023",240,45,84,0.536,16,36,0.444,16,23,0.696,7,34,41,26,10,2,17,9,122,117.17249327698808,9.0,4.0,45.0,0.5353535353535354,1610612749,117.17249327698808,104.12,104.32,104.52,0,0.07,0.07,0.07,2.0,2.0,2.0,,,,,2.0,0,1,0
530,Haywood Highsmith,1629312,MIA vs. MIL,MIA,1610612748,MIL,1,42200103,2023-04-22,W,4,4,0,1,1,1,1.0,0,0,,2,2,1.0,0,1,0,0,0,1,-4,5.2,2.128,2.128,,100.0,122.2,-22.2,0.0,0.25,0.125,0.0,0.0,0.2,1.064,108.37,109.83,0.195,91.53,"APR 22, 2023",240,45,84,0.536,16,33,0.485,15,17,0.882,8,36,44,22,13,4,13,18,121,125.41459369817578,7.0,3.0,37.0,0.4470588235294118,1610612749,125.41459369817578,96.48,98.38,100.28000000000002,0,0.14,0.14,0.14,3.0,3.0,3.0,1.41,1.41,1.41,4.0,,0,1,0
647,Haywood Highsmith,1629312,MIA vs. MIL,MIA,1610612748,MIL,1,42200104,2023-04-24,W,14,3,0,3,1,4,0.25,1,3,0.333,0,0,,0,3,1,0,0,1,-1,9.6,0.75,0.75,,100.0,106.5,-6.5,0.0,0.2,0.088,0.0,0.0,0.108,0.375,103.71,105.24,0.047,87.7,"APR 24, 2023",240,43,87,0.494,13,32,0.406,20,25,0.8,9,38,47,21,9,5,15,20,119,114.42307692307692,10.0,6.0,46.0,0.4329896907216495,1610612749,114.42307692307692,104.0,103.90000000000002,103.8,0,0.13,0.13,0.13,3.0,3.0,3.0,1.0,1.0,1.0,3.5,,0,1,0
726,Haywood Highsmith,1629312,MIA @ MIL,MIA,1610612748,MIL,0,42200105,2023-04-26,W,3,2,0,0,1,1,1.0,0,0,,0,0,,0,0,2,0,0,2,1,8.0,2.0,2.0,,80.0,77.8,2.2,0.0,0.0,0.0,0.0,0.0,0.091,1.0,108.64,131.98,0.235,109.99,"APR 26, 2023",265,50,110,0.455,17,45,0.378,11,17,0.647,9,36,45,25,6,5,11,31,128,107.1309005691329,4.0,1.0,56.0,0.4615384615384615,1610612749,107.1309005691329,119.48,117.64,115.8,0,0.13,0.12,0.12,3.0,2.75,2.75,1.0,0.96,0.96,,2.0,0,1,0
924,Haywood Highsmith,1629312,MIA @ NYK,MIA,1610612748,NYK,0,42200201,2023-04-30,W,5,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,-1,2.0,1.0,1.0,,87.5,100.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.222,0.5,84.4,80.0,0.095,66.67,"APR 30, 2023",240,36,85,0.424,13,39,0.333,23,29,0.793,10,29,39,26,8,5,8,14,108,112.78195488721803,6.0,4.0,48.0,0.4767441860465116,1610612752,112.78195488721803,95.76,95.78000000000002,95.8,0,0.14,0.14,0.14,2.33,2.6,2.6,0.58,0.89,0.89,,2.0,0,1,0
991,Haywood Highsmith,1629312,MIA @ NYK,MIA,1610612748,NYK,0,42200202,2023-05-02,L,15,5,2,3,2,3,0.667,1,2,0.5,0,1,0.0,2,1,0,0,1,2,-3,10.6,1.453,1.453,,93.1,100.0,-6.9,0.105,0.059,0.083,0.222,2.0,0.121,0.727,94.02,92.33,0.095,76.94,"MAY 02, 2023",240,38,85,0.447,17,49,0.347,12,17,0.706,8,26,34,24,1,2,6,24,105,116.04774535809015,4.0,2.0,50.0,0.4512195121951219,1610612752,116.04774535809015,90.48,92.34,94.2,0,0.14,0.15,0.14,3.0,3.2,3.0,1.73,1.3,1.26,,2.75,0,1,0
1115,Haywood Highsmith,1629312,MIA vs. NYK,MIA,1610612748,NYK,1,42200203,2023-05-06,W,12,5,0,6,2,4,0.5,1,1,1.0,0,0,,3,3,0,0,0,2,5,12.2,1.25,1.25,,104.5,78.3,26.3,0.214,0.2,0.207,0.0,0.0,0.143,0.625,96.45,91.56,0.234,76.3,"MAY 06, 2023",240,35,90,0.389,7,32,0.219,28,31,0.903,13,37,50,17,3,5,13,25,105,101.31223465843304,4.0,3.0,48.0,0.3406593406593406,1610612752,101.31223465843304,103.64,101.66,99.68,0,0.16,0.14,0.14,4.0,3.4,3.29,1.73,1.52,1.38,4.0,,0,1,0
1185,Haywood Highsmith,1629312,MIA vs. NYK,MIA,1610612748,NYK,1,42200204,2023-05-08,W,6,2,0,2,1,1,1.0,0,0,,0,0,,1,1,0,0,0,1,4,4.4,2.0,2.0,,130.0,90.0,40.0,0.25,0.1,0.143,0.0,0.0,0.083,1.0,91.31,79.12,0.192,65.93,"MAY 08, 2023",240,40,85,0.471,13,39,0.333,16,22,0.727,13,31,44,28,7,4,12,21,109,116.35354397950468,5.0,4.0,35.0,0.4868421052631579,1610612752,116.35354397950468,93.68,94.12,94.56,0,0.12,0.13,0.14,4.0,3.2,3.29,1.73,1.64,1.38,3.5,,0,1,0
1265,Haywood Highsmith,1629312,MIA @ NYK,MIA,1610612748,NYK,0,42200205,2023-05-10,L,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-13,0.0,0.0,0.0,,40.0,250.0,-210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.28,102.19,-0.048,85.16,"MAY 10, 2023",240,37,88,0.42,13,43,0.302,16,19,0.842,11,23,34,27,11,4,12,30,103,105.79293344289236,6.0,4.0,50.0,0.4929577464788732,1610612752,105.79293344289236,97.36,94.97999999999998,92.59999999999998,0,0.08,0.11,0.11,2.33,2.8,2.71,2.52,2.17,1.8,,2.2,0,1,0
1516,Haywood Highsmith,1629312,MIA vs. BOS,MIA,1610612748,BOS,1,42200303,2023-05-21,W,5,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-3,1.5,0.0,0.0,,145.5,172.7,-27.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,108.28,111.94,0.0,93.29,"MAY 21, 2023",240,46,81,0.568,19,35,0.543,17,21,0.81,1,34,35,25,7,4,9,16,128,130.29315960912052,3.0,3.0,57.0,0.3979591836734694,1610612738,130.29315960912052,98.24,98.86,99.48,0,0.03,0.07,0.09,0.67,2.4,2.29,1.15,2.51,2.06,2.8,,0,1,0
1542,Haywood Highsmith,1629312,MIA vs. BOS,MIA,1610612748,BOS,1,42200304,2023-05-23,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,0.0,,100.0,175.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.93,114.06,0.0,95.05,"MAY 23, 2023",240,34,78,0.436,8,32,0.25,23,28,0.821,12,32,44,18,5,2,15,18,99,106.0865837976854,8.0,8.0,39.0,0.5119047619047619,1610612738,106.0865837976854,93.32,94.12,94.92,0,0.0,0.05,0.08,0.0,1.4,2.0,0.0,2.19,2.24,2.33,,0,1,0
1567,Haywood Highsmith,1629312,MIA @ BOS,MIA,1610612748,BOS,0,42200305,2023-05-25,L,36,15,1,2,6,9,0.667,3,4,0.75,0,0,,1,1,2,0,0,2,2,24.9,1.667,1.667,,118.5,111.9,6.5,0.034,0.036,0.035,0.038,0.0,0.122,0.833,86.45,88.0,0.097,73.33,"MAY 25, 2023",240,40,78,0.513,9,23,0.391,8,10,0.8,10,26,36,20,6,2,16,13,97,109.7285067873303,13.0,4.0,37.0,0.5063291139240507,1610612738,109.7285067873303,88.40000000000002,86.38,84.36,0,0.04,0.04,0.07,5.0,3.4,3.86,8.66,6.54,5.4,,4.33,0,1,0
1611,Haywood Highsmith,1629312,MIA @ BOS,MIA,1610612748,BOS,0,42200307,2023-05-29,W,9,2,0,1,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,0,1,3,6.2,1.0,1.0,,133.3,116.7,16.7,0.0,0.167,0.067,0.0,0.0,0.095,0.5,91.69,92.31,0.047,76.92,"MAY 29, 2023",240,42,86,0.488,14,28,0.5,5,6,0.833,7,35,42,26,7,2,12,15,103,109.99572832123025,6.0,4.0,40.0,0.3902439024390244,1610612738,109.99572832123025,93.64,93.18,92.71999999999998,0,0.07,0.04,0.06,5.67,3.4,3.43,8.14,6.54,5.41,,4.0,0,1,0
1646,Haywood Highsmith,1629312,MIA @ DEN,MIA,1610612748,DEN,0,42200401,2023-06-01,L,23,18,0,2,7,10,0.7,2,4,0.5,2,2,1.0,1,1,2,1,1,2,-3,28.4,1.654,1.654,,111.1,112.8,-1.7,0.048,0.05,0.049,0.0,0.0,0.245,0.827,93.52,94.38,0.146,78.65,"JUN 01, 2023",240,39,96,0.406,13,39,0.333,2,2,1.0,11,32,43,26,5,4,8,15,93,99.06263314870048,4.0,4.0,45.0,0.5063291139240507,1610612743,99.06263314870048,93.88,92.84,91.8,0,0.15,0.09,0.08,11.67,7.0,5.29,8.5,8.77,7.76,,5.75,0,1,0
1649,Haywood Highsmith,1629312,MIA @ DEN,MIA,1610612748,DEN,0,42200402,2023-06-04,W,6,0,0,1,0,0,,0,0,,0,0,,1,0,0,0,0,2,-17,1.2,0.0,0.0,,91.7,200.0,-108.3,0.25,0.0,0.167,0.0,0.0,0.0,0.0,99.89,101.77,-0.038,84.81,"JUN 04, 2023",240,38,78,0.487,17,35,0.486,18,20,0.9,8,23,31,28,5,4,11,22,111,123.60801781737194,7.0,2.0,38.0,0.52,1610612743,123.60801781737194,89.8,89.24000000000001,88.68,0,0.11,0.09,0.07,6.67,7.0,5.0,9.87,8.77,7.94,,5.11,0,1,0
1679,Haywood Highsmith,1629312,MIA vs. DEN,MIA,1610612748,DEN,1,42200403,2023-06-07,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0.0,0.0,0.0,,114.3,100.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.06,146.94,-0.118,122.45,"JUN 07, 2023",240,34,92,0.37,11,35,0.314,15,19,0.789,10,23,33,20,7,3,4,22,94,99.61848240779992,3.0,5.0,58.0,0.5125,1610612743,99.61848240779992,94.36,93.12,91.88,0,0.08,0.09,0.07,6.0,7.0,5.0,10.39,8.77,7.94,2.0,,0,1,0
1695,Haywood Highsmith,1629312,MIA vs. DEN,MIA,1610612748,DEN,1,42200404,2023-06-09,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.07,0.0,705.89,"JUN 09, 2023",240,35,78,0.449,8,25,0.32,17,20,0.85,8,29,37,23,2,3,14,19,95,102.3706896551724,11.0,7.0,34.0,0.4936708860759494,1610612743,102.3706896551724,92.8,91.02,89.24,0,0.0,0.07,0.07,0.0,4.0,5.0,0.0,7.87,7.94,1.75,,0,1,0
