,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
1383,1383,James Harden,201935,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,40,16,7,5,5,9,0.556,3,6,0.5,3,5,0.6,1,4,4,0,4,4,-19,40.5,1.429,0.7222222222222222,G,,97.4,96.0,122.1,121.4,-24.7,0.027,0.1,0.065,0.292,0.722,1.75,0.181,0.714,93.42,92.46,0.123,77,77.05,0.183,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,23.5,4.0,5.66,2.0,1.0,0.08,0.11,148.33,47.5,59.8,31.5,9.0,7.39,2.75,3.75,0.16,0.28,122.89,64.25,99.95,32.0,8.83,5.81,2.5,3.92,0.2,0.32,114.2,65.0,113.75,,11.67,2.0,1467,8.0,0.0,10.0,18.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,-0.097,-0.088,-0.311,-0.213,-0.0,0.034,-0.16,1,0,0
1388,1388,Brook Lopez,201572,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,30,8,0,5,4,9,0.444,0,3,0.0,0,0,,3,2,0,3,1,1,12,22.0,0.889,0.4444444444444444,C,,117.9,116.8,96.4,96.3,21.4,0.111,0.074,0.093,0.0,0.444,0.0,0.156,0.444,90.63,90.15,0.055,56,75.13,0.153,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,34.5,0.5,0.71,1.5,0.5,0.12,0.02,100.62,72.0,101.05,32.5,0.75,0.96,1.0,0.75,0.13,0.04,98.29,66.25,94.98,31.0,0.67,0.82,1.17,0.67,0.16,0.04,100.58,64.5,99.3,0.2,,2.0,1467,0.0,1.0,0.0,2.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-1.0,-1.0,,-0.133,-0.08,-0.081,-0.026,0,0,1
1402,1402,P.J. Tucker,200782,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,34,3,1,5,1,6,0.167,1,5,0.2,0,0,,3,2,1,1,1,4,30,15.5,0.5,0.25,F,,126.9,123.0,82.1,80.7,44.8,0.079,0.054,0.067,0.034,0.25,1.0,0.086,0.25,95.55,93.26,-0.009,67,77.72,0.084,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,31.0,0.5,0.71,0.0,0.0,0.08,0.03,98.08,63.0,107.6,29.25,0.75,0.96,0.25,0.0,0.07,0.03,97.74,59.5,99.52,28.17,0.83,0.75,0.33,0.17,0.07,0.04,100.67,59.0,101.68,1.0,,2.0,1467,0.0,1.0,2.0,0.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-0.145,-0.32,2.448,0.229,-0.042,0.078,0.039,0,1,0
1389,1389,Reggie Perry,1629617,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,4,0,1,2,4,0.5,0,1,0.0,0,0,,1,0,0,0,0,1,6,5.2,1.0,0.5,,,90.9,90.9,36.4,40.5,54.5,0.143,0.0,0.1,0.0,0.5,0.0,0.286,0.5,105.5,111.16,0.143,11,92.63,0.286,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,0,5.5,0.5,0.71,1.0,0.0,0.23,0.12,103.94,13.0,113.15,4.0,0.25,0.5,0.75,0.0,0.19,0.06,107.86,10.0,81.58,4.0,0.25,0.5,0.75,0.0,0.19,0.06,107.86,10.0,81.58,,0.5,4.0,1467,1.0,0.0,0.0,0.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,-1.0,-1.0,,0.3,0.043,0.048,-0.138,0,1,1
1404,1404,Chris Chiozza,1629185,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,0,0,0,0,2,0.0,0,0,,0,0,,0,0,1,0,1,0,6,2.0,0.0,0.0,,,90.9,90.9,36.4,40.5,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.0,105.5,111.16,-0.19,11,92.63,0.214,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,0,5.0,0.5,0.71,0.0,0.0,0.18,0.1,105.42,12.5,110.0,3.0,0.25,0.5,0.0,0.0,0.09,0.05,102.53,7.5,55.0,2.6,0.2,0.45,0.0,0.0,0.07,0.04,103.72,6.4,44.0,,0.0,4.0,1467,0.0,1.0,0.0,0.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,,,,-0.177,0.043,0.048,-0.138,1,0,0
1397,1397,Timothe Luwawu-Cabarrot,1627789,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,2,0,1,1,2,0.5,0,1,0.0,0,0,,0,1,0,0,0,0,6,3.2,1.0,0.5,,,90.9,90.9,36.4,40.5,54.5,0.0,0.333,0.1,0.0,0.5,0.0,0.143,0.5,105.5,111.16,0.19,11,92.63,0.143,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,0,6.0,1.0,0.0,0.0,0.0,0.19,0.21,103.5,13.5,118.8,3.5,0.5,0.58,0.0,0.0,0.16,0.1,101.56,8.0,59.4,3.17,0.33,0.52,0.17,0.0,0.13,0.07,106.31,7.5,56.27,,0.33,4.0,1467,1.0,1.0,0.0,0.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,-1.0,-1.0,,-0.247,0.043,0.048,-0.138,1,1,0
1390,1390,Pat Connaughton,1626192,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,22,0,0,2,0,5,0.0,0,5,0.0,0,0,,0,2,0,0,0,1,1,2.4,0.0,0.0,,,114.3,114.5,106.8,111.7,7.5,0.0,0.1,0.043,0.0,0.0,0.0,0.098,0.0,92.05,94.25,-0.053,42,78.54,0.1,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,0,27.0,2.0,1.41,0.5,1.5,0.11,0.09,104.57,58.0,117.95,20.25,1.25,1.26,0.5,0.75,0.09,0.09,99.32,41.75,101.17,20.5,1.0,1.1,0.5,0.67,0.08,0.07,101.32,43.17,99.72,1.2,,2.0,1467,1.0,3.0,1.0,0.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-1.0,-1.0,-1.0,-0.183,-0.037,-0.185,-0.035,1,0,0
1394,1394,Bruce Brown,1628971,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,5,3,0,2,1,2,0.5,1,1,1.0,0,0,,1,1,0,0,1,0,5,4.4,1.5,0.75,,,130.0,150.5,100.0,100.0,30.0,0.2,0.25,0.222,0.0,0.75,0.0,0.231,0.75,87.58,94.74,0.111,10,78.95,0.258,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,0,17.0,2.0,0.0,1.0,2.0,0.17,0.22,98.1,35.0,98.4,24.5,2.75,0.96,0.75,1.75,0.18,0.2,96.92,49.25,103.0,23.83,2.83,0.75,0.83,1.42,0.18,0.19,99.19,49.17,107.43,,1.6,2.0,1467,2.0,2.0,3.0,4.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,-1.0,-1.0,-1.0,0.444,-0.008,-0.807,0.176,1,1,0
1382,1382,Elijah Bryant,1629091,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,4,0,0,1,0,0,,0,0,,0,0,,0,1,1,1,1,0,-4,6.2,0.0,,,,20.0,22.5,66.7,66.7,-46.7,0.0,0.167,0.111,0.0,0.0,0.0,0.1,0.0,111.94,118.96,0.375,10,99.13,0.113,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,0,4.5,0.0,0.0,0.0,0.0,0.07,0.0,105.68,9.5,92.85,4.75,0.0,0.0,0.0,0.0,0.1,0.0,99.21,10.0,67.47,5.0,0.5,1.22,0.0,0.0,0.12,0.1,99.94,10.5,72.12,1.0,,2.0,1467,0.0,0.0,0.0,0.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-1.0,-1.0,-1.0,0.429,0.08,0.25,-0.453,1,0,0
1384,1384,Jeff Green,201145,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,36,5,2,6,2,9,0.222,1,4,0.25,0,0,,2,4,2,0,1,3,-16,20.2,0.556,0.2777777777777778,F,,91.4,92.1,114.3,112.7,-22.9,0.057,0.103,0.081,0.083,0.278,2.0,0.13,0.278,94.78,94.43,0.025,70,78.69,0.134,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,31.0,2.0,1.41,1.0,0.25,0.16,0.1,100.54,64.0,103.55,25.25,1.75,1.5,0.5,0.12,0.14,0.1,98.82,51.0,112.18,25.25,1.75,1.5,0.5,0.12,0.14,0.1,98.82,51.0,112.18,,1.5,2.0,1467,3.0,1.0,0.0,3.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,0.0,-0.245,3.0,0.3,-0.035,0.273,-0.14,0,1,0
1393,1393,Blake Griffin,201933,BKN @ MIL,BKN,1610612751,MIL,0,42000216,2021-06-17,L,31,12,0,6,4,8,0.5,1,4,0.25,3,4,0.75,2,4,2,1,0,2,-7,28.2,1.23,0.5625,C,,98.3,96.3,112.3,110.2,-14.0,0.067,0.125,0.097,0.0,0.563,0.0,0.152,0.615,91.75,90.0,0.118,58,75.0,0.153,"JUN 17, 2021",240,36,81,0.444,9,30,0.3,8,14,0.571,9,30,39,14,11,1,16,18,89,94.51996601529312,12.0,6.0,51.0,0.4512195121951219,1610612749.0,94.51996601529312,94.16,93.24,92.32,1,27.0,1.5,2.12,0.0,0.0,0.17,0.12,99.64,56.0,93.7,27.5,1.5,1.29,0.0,0.0,0.12,0.09,98.29,56.0,99.65,27.17,1.5,1.38,0.5,0.17,0.13,0.08,99.39,56.33,103.35,,1.2,2.0,1467,0.0,3.0,2.0,1.0,94.52,12.0,6.0,1.4435291022863885,1.5298927393548283,1,-1.0,-1.0,-1.0,0.169,-0.049,0.023,-0.024,0,1,0
1395,1395,Giannis Antetokounmpo,203507,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,41,30,3,17,12,20,0.6,0,0,,6,10,0.6,5,12,0,0,3,2,22,51.9,1.23,0.6,F,,120.5,116.9,91.1,91.3,29.4,0.114,0.316,0.207,0.143,0.6,1.0,0.29,0.615,92.86,91.53,0.222,78,76.28,0.283,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,1,40.0,3.5,0.71,4.5,0.8,0.36,0.16,99.22,83.0,110.8,38.5,3.25,0.96,4.25,0.83,0.35,0.17,98.05,79.0,100.08,37.5,5.33,4.8,4.0,1.94,0.33,0.24,100.0,78.5,104.8,3.8,,2.0,1467,4.0,3.0,2.0,4.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-0.516,-0.45,-0.683,-0.094,-0.056,-0.005,-0.015,0,1,0
1385,1385,Bryn Forbes,1627854,MIL vs. BKN,MIL,1610612749,BKN,1,42000216,2021-06-17,W,11,2,0,0,1,4,0.25,0,2,0.0,0,0,,0,0,0,0,1,1,-4,1.0,0.5,0.25,,,100.0,101.6,117.4,121.0,-17.4,0.0,0.0,0.0,0.0,0.25,0.0,0.217,0.25,97.65,99.91,-0.064,23,83.26,0.221,"JUN 17, 2021",240,37,82,0.451,7,33,0.212,23,28,0.821,15,36,51,14,12,6,13,13,104,112.65164644714038,11.0,1.0,39.0,0.4444444444444444,1610612751.0,112.65164644714038,92.32,93.24,94.16,0,13.0,0.5,0.71,0.5,0.5,0.18,0.08,112.46,30.5,93.5,15.75,0.75,0.96,0.5,0.75,0.15,0.08,103.92,34.0,90.72,18.33,0.67,0.82,0.33,0.5,0.16,0.06,104.48,40.5,99.8,0.2,,2.0,1467,0.0,1.0,0.0,2.0,112.65,11.0,1.0,-0.03108467223768727,0.6116413951701193,0,-1.0,-1.0,,0.206,-0.043,-0.113,-0.04,1,0,0
1417,1417,Danilo Gallinari,201568,ATL vs. PHI,ATL,1610612737,PHI,1,42000206,2021-06-18,L,23,16,0,1,5,10,0.5,2,5,0.4,4,4,1.0,0,1,0,0,0,4,-3,17.2,1.361,0.6,,,90.2,88.2,100.0,103.5,-9.8,0.0,0.034,0.016,0.0,0.6,0.0,0.194,0.68,102.13,102.62,0.139,51,85.52,0.206,"JUN 18, 2021",240,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,6,3,12,22,99,92.9054054054054,7.0,5.0,51.0,0.4086021505376344,1610612755.0,92.9054054054054,106.56,103.34,100.12,0,26.5,1.0,0.0,0.5,0.5,0.16,0.06,100.42,55.5,113.35,27.25,1.0,0.82,0.25,0.25,0.19,0.06,101.15,57.0,116.35,24.17,0.67,0.82,0.5,0.17,0.18,0.04,101.29,51.0,107.73,0.6,,2.0,1466,1.0,1.0,0.0,2.0,107.27,7.0,5.8,0.4065006618461262,0.9206818582842016,1,-1.0,-1.0,-1.0,-0.03,0.006,-0.08,-0.119,0,1,0
1423,1423,Dwight Howard,2730,PHI @ ATL,PHI,1610612755,ATL,0,42000206,2021-06-18,W,10,2,0,2,1,1,1.0,0,0,,0,1,0.0,0,2,0,0,0,1,6,4.4,1.389,1.0,,,90.9,99.0,66.7,59.2,24.2,0.0,0.118,0.067,0.0,1.0,0.0,0.042,0.694,107.66,105.59,0.114,22,87.99,0.047,"JUN 18, 2021",240,38,93,0.409,12,29,0.414,16,23,0.696,14,37,51,15,7,5,11,24,104,103.8753495805034,6.0,3.0,47.0,0.4130434782608695,1610612737.0,103.8753495805034,100.12,103.34,106.56,0,10.5,0.0,0.0,2.0,0.0,0.2,0.0,102.25,21.0,66.25,11.25,0.25,0.5,1.0,0.0,0.18,0.03,99.88,22.25,101.8,11.5,0.5,0.84,1.17,0.33,0.18,0.06,102.67,23.83,91.62,,0.8,2.0,1466,0.0,0.0,0.0,1.0,105.81,9.2,3.8,0.5252505852220303,0.9187757889551654,1,-1.0,-1.0,-1.0,-0.737,0.039,0.038,0.183,0,1,1
1447,1447,Rudy Gobert,203497,UTA @ LAC,UTA,1610612762,LAC,0,42000226,2021-06-18,L,42,12,2,10,5,6,0.833,0,0,,2,4,0.5,7,3,2,0,3,5,-24,30.0,1.546,0.8333333333333334,C,,122.5,120.5,154.4,155.5,-31.9,0.171,0.097,0.139,0.071,0.833,0.67,0.111,0.773,91.05,90.57,0.058,80,75.48,0.114,"JUN 18, 2021",240,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,4,0,15,19,119,127.46358183376178,13.0,6.0,33.0,0.5647058823529412,1610612746.0,127.46358183376178,93.36,90.92,88.48,1,37.0,0.5,0.71,0.5,0.5,0.12,0.02,93.85,71.0,115.65,35.0,0.25,0.5,1.25,0.25,0.13,0.01,96.82,70.5,110.05,34.33,0.5,0.84,1.33,0.5,0.14,0.02,97.56,70.0,114.78,,0.6,2.0,1466,1.0,0.0,0.0,0.0,116.22,11.4,3.6,-0.3214526355609602,0.7307801602463039,1,1.667,1.367,0.595,-0.146,-0.035,0.176,0.034,0,0,1
1424,1424,Bojan Bogdanović,202711,UTA @ LAC,UTA,1610612762,LAC,0,42000226,2021-06-18,L,35,14,0,4,5,12,0.417,4,8,0.5,0,0,,3,1,0,0,2,3,-3,16.8,1.167,0.5833333333333334,F,,136.8,133.4,137.1,144.6,-0.4,0.1,0.04,0.073,0.0,0.583,0.0,0.173,0.583,92.24,93.52,0.025,68,77.93,0.176,"JUN 18, 2021",240,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,4,0,15,19,119,127.46358183376178,13.0,6.0,33.0,0.5647058823529412,1610612746.0,127.46358183376178,93.36,90.92,88.48,1,39.0,2.5,3.54,2.0,2.5,0.23,0.11,94.44,76.5,122.2,38.25,1.75,2.22,2.0,1.5,0.19,0.07,95.63,76.0,118.25,37.0,2.0,2.0,1.83,1.22,0.2,0.08,97.35,74.67,121.45,,1.8,2.0,1466,0.0,5.0,1.0,1.0,119.03,11.8,4.2,-0.5500055702775986,0.71971487336936,1,-1.0,-1.0,-1.0,-0.279,-0.015,-0.059,0.123,0,1,0
1412,1412,Luke Kennard,1628379,LAC vs. UTA,LAC,1610612746,UTA,1,42000226,2021-06-18,W,9,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,2,-5,0.0,0.0,0.0,,,129.4,129.4,150.0,158.1,-20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.0,88.12,90.5,-0.063,17,75.42,0.059,"JUN 18, 2021",240,48,85,0.565,20,39,0.513,15,17,0.882,10,23,33,27,13,6,6,16,131,148.05605786618443,4.0,0.0,43.0,0.4883720930232558,1610612762.0,148.05605786618443,88.48,90.92,93.36,0,16.0,0.0,0.0,0.0,0.0,0.16,0.0,94.99,33.0,113.05,14.75,0.25,0.5,0.0,0.0,0.12,0.02,98.18,30.25,119.65,17.17,0.33,0.52,0.17,0.17,0.13,0.04,97.39,34.67,117.12,0.5,,2.0,1466,0.0,0.0,1.0,0.0,131.98,6.4,0.8,-1.60330112350908,-0.15608918326221724,0,-1.0,-1.0,-1.0,-0.579,-0.054,-0.387,0.114,1,0,0
1408,1408,Clint Capela,203991,ATL vs. PHI,ATL,1610612737,PHI,1,42000206,2021-06-18,L,38,14,1,11,6,10,0.6,0,0,,2,6,0.333,3,8,0,0,1,2,-1,27.7,1.108,0.6,C,,106.6,100.1,102.5,103.7,4.1,0.071,0.17,0.124,0.042,0.6,1.0,0.161,0.554,101.31,98.8,0.111,76,82.34,0.161,"JUN 18, 2021",240,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,6,3,12,22,99,92.9054054054054,7.0,5.0,51.0,0.4086021505376344,1610612755.0,92.9054054054054,106.56,103.34,100.12,1,36.5,0.5,0.71,1.0,0.0,0.11,0.02,98.85,75.5,103.15,32.25,1.0,0.82,1.25,0.08,0.14,0.06,96.42,64.5,102.02,33.0,0.67,0.82,1.0,0.06,0.13,0.04,98.5,67.67,107.43,1.6,,2.0,1466,0.0,1.0,2.0,1.0,103.68,7.0,5.6,0.6984953364485208,1.0029325103361326,1,0.205,0.05,0.754,0.15,0.002,0.183,0.02,0,0,1
1426,1426,Georges Niang,1627777,UTA @ LAC,UTA,1610612762,LAC,0,42000226,2021-06-18,L,5,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,0,1.2,0.0,,,,130.0,124.5,130.0,139.5,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,102.72,103.97,0.043,10,86.64,0.0,"JUN 18, 2021",240,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,4,0,15,19,119,127.46358183376178,13.0,6.0,33.0,0.5647058823529412,1610612746.0,127.46358183376178,93.36,90.92,88.48,0,11.0,1.0,1.41,0.5,0.0,0.12,0.17,97.32,21.5,78.1,10.5,1.25,0.96,1.25,0.42,0.15,0.17,100.11,21.75,91.32,11.5,0.83,0.98,1.0,0.28,0.16,0.11,98.84,23.67,97.55,,0.8,2.0,1466,0.0,2.0,2.0,1.0,121.84,12.2,4.8,-0.7785585049942371,0.7086495864924162,1,-1.0,-1.0,,-1.0,0.033,-0.545,0.28,0,1,0
1432,1432,Tyrese Maxey,1630178,PHI @ ATL,PHI,1610612755,ATL,0,42000206,2021-06-18,W,29,16,1,7,5,12,0.417,1,2,0.5,5,8,0.625,1,6,1,1,0,1,12,31.9,1.031,0.4583333333333333,,,103.2,105.8,85.2,81.0,18.0,0.028,0.154,0.093,0.056,0.458,0.0,0.222,0.515,101.48,100.14,0.188,62,83.45,0.234,"JUN 18, 2021",240,38,93,0.409,12,29,0.414,16,23,0.696,14,37,51,15,7,5,11,24,104,103.8753495805034,6.0,3.0,47.0,0.4130434782608695,1610612737.0,103.8753495805034,100.12,103.34,106.56,0,4.0,0.0,0.0,0.0,0.0,0.03,0.0,119.84,9.5,75.0,4.75,1.0,1.15,0.0,0.0,0.1,0.29,114.34,10.75,88.38,9.83,1.0,1.1,0.17,0.0,0.17,0.22,110.14,21.33,91.65,,1.4,2.0,1466,0.0,0.0,2.0,2.0,105.33,8.4,3.6,0.5642916559209581,0.8769559605419399,1,-0.167,-0.533,-1.0,0.586,-0.091,0.925,0.155,1,0,0
1410,1410,Onyeka Okongwu,1630168,ATL vs. PHI,ATL,1610612737,PHI,1,42000206,2021-06-18,L,10,4,0,2,2,3,0.667,0,0,,0,2,0.0,1,1,0,1,0,0,-6,9.4,1.031,0.6666666666666666,,,66.7,59.2,90.9,99.0,-24.2,0.059,0.077,0.067,0.0,0.667,0.0,0.148,0.515,107.66,105.59,0.171,21,87.99,0.156,"JUN 18, 2021",240,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,6,3,12,22,99,92.9054054054054,7.0,5.0,51.0,0.4086021505376344,1610612755.0,92.9054054054054,106.56,103.34,100.12,0,7.0,0.0,0.0,0.0,0.0,0.19,0.0,105.18,16.5,108.9,7.25,0.0,0.0,0.0,0.0,0.16,0.0,103.58,16.0,99.75,7.83,0.17,0.41,0.17,0.17,0.13,0.02,101.01,17.17,102.6,0.0,,2.0,1466,0.0,0.0,0.0,0.0,100.09,7.0,5.4,0.9904900110509165,1.085183162388064,1,-1.0,-1.0,-1.0,0.345,0.002,-0.074,-0.32,0,1,1
1435,1435,Lou Williams,101150,ATL vs. PHI,ATL,1610612737,PHI,1,42000206,2021-06-18,L,11,0,1,3,0,5,0.0,0,1,0.0,0,0,,0,3,0,0,2,3,-10,3.1,0.0,0.0,,,65.4,66.3,117.4,117.0,-52.0,0.0,0.25,0.1,0.143,0.0,0.5,0.219,0.0,104.49,105.09,-0.226,26,87.58,0.253,"JUN 18, 2021",240,38,92,0.413,10,31,0.323,13,24,0.542,8,39,47,19,6,3,12,22,99,92.9054054054054,7.0,5.0,51.0,0.4086021505376344,1610612755.0,92.9054054054054,106.56,103.34,100.12,0,18.5,1.5,2.12,1.0,0.75,0.24,0.09,94.36,36.0,126.4,16.25,1.75,1.5,1.25,0.46,0.24,0.17,98.19,33.25,114.5,13.83,1.5,1.22,1.0,0.47,0.25,0.23,99.94,28.67,107.43,1.8,,2.0,1466,3.0,0.0,3.0,1.0,96.5,7.0,5.2,1.2824846856533123,1.1674338144399952,1,-0.454,-0.285,-0.359,-0.087,0.043,-0.196,-0.347,1,0,0
1419,1419,Daniel Oturu,1630187,LAC vs. UTA,LAC,1610612746,UTA,1,42000226,2021-06-18,W,1,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,0,1.2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,75.99,113.98,-1.0,1,94.99,0.0,"JUN 18, 2021",240,48,85,0.565,20,39,0.513,15,17,0.882,10,23,33,27,13,6,6,16,131,148.05605786618443,4.0,0.0,43.0,0.4883720930232558,1610612762.0,148.05605786618443,88.48,90.92,93.36,0,2.0,0.0,0.0,0.0,0.0,0.33,0.0,95.03,3.5,90.0,2.25,0.0,0.0,0.0,0.0,0.2,0.0,90.66,4.0,76.25,2.25,0.0,0.0,0.0,0.0,0.2,0.0,90.66,4.0,76.25,0.0,,4.0,1466,0.0,0.0,0.0,0.0,136.0,5.8,0.6,-1.9302700906125987,-0.3099742044852581,0,,,,-1.0,0.197,-0.73,-1.0,0,0,1
