,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
48,Kyle Anderson,203937,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,5,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,2,2,2.0,1.0,1.0,,140.0,120.0,20.0,0.0,0.0,0.0,0.0,0.0,0.167,0.5,99.87,98.29,-0.042,81.91,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
49,Karl-Anthony Towns,1626157,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,27,19,4,7,5,9,0.556,1,2,0.5,8,8,1.0,1,6,1,0,2,4,-2,34.4,1.518,1.518,F,105.6,111.3,-5.8,0.038,0.25,0.14,0.25,2.0,0.219,0.759,99.03,96.54,0.207,80.45,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
50,Devin Booker,1626164,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,38,18,5,2,5,16,0.313,2,6,0.333,6,6,1.0,0,2,1,0,1,4,-15,29.9,0.966,0.966,G,104.1,122.7,-18.6,0.0,0.057,0.028,0.227,5.0,0.253,0.483,97.88,94.73,0.069,78.94,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
51,Monté Morris,1628420,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,10,2,3,3,1,3,0.333,0,1,0.0,0,0,,0,3,0,0,0,0,9,10.1,0.667,0.667,,119.0,76.2,42.9,0.0,0.25,0.15,0.375,0.0,0.125,0.333,101.18,105.18,0.156,87.65,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
52,Grayson Allen,1628960,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,25,4,2,5,0,3,0.0,0,3,0.0,4,4,1.0,1,4,0,0,2,2,-6,11.0,0.84,0.84,F,116.3,126.0,-9.7,0.048,0.174,0.114,0.095,1.0,0.135,0.42,97.03,94.29,0.033,78.57,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
53,Josh Okogie,1629006,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,4,2,0,0,1,3,0.333,0,0,,0,0,,0,0,1,0,0,0,-5,5.0,0.667,0.667,,50.0,112.5,-62.5,0.0,0.0,0.0,0.0,0.0,0.375,0.333,99.54,106.18,0.071,88.48,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
54,Jordan McLaughlin,1629162,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,3,2,0,1,1,1,1.0,0,0,,0,0,,0,1,0,0,1,0,5,2.2,2.0,2.0,,112.5,57.1,55.4,0.0,0.2,0.167,0.0,0.0,0.25,1.0,100.8,108.0,0.133,90.0,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
55,Drew Eubanks,1629234,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,9,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,1,1,2,-14,3.2,0.0,0.0,,63.2,144.4,-81.3,0.0,0.1,0.045,0.0,0.0,0.095,0.0,102.15,96.23,-0.102,80.19,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
56,Bol Bol,1629626,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,4,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,0,0,-5,1.2,0.0,0.0,,50.0,112.5,-62.5,0.0,1.0,0.167,0.0,0.0,0.125,0.0,99.54,106.18,0.0,88.48,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
57,Nassir Little,1629642,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,4,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,-5,2.0,2.0,2.0,,50.0,112.5,-62.5,0.0,0.0,0.0,0.0,0.0,0.125,1.0,99.54,106.18,0.143,88.48,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
58,Jaden McDaniels,1630183,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,38,9,0,6,3,7,0.429,0,2,0.0,3,3,1.0,2,4,0,2,2,2,18,20.2,1.082,1.082,F,125.0,100.0,25.0,0.054,0.111,0.082,0.0,0.0,0.11,0.541,99.36,97.7,0.048,81.42,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
59,Luka Garza,1630568,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,3,5,0,1,2,2,1.0,1,1,1.0,0,0,,0,1,0,0,0,0,5,6.2,2.5,2.5,,112.5,57.1,55.4,0.0,0.2,0.167,0.0,0.0,0.25,1.25,100.8,108.0,0.4,90.0,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
60,Wendell Moore Jr.,1631111,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,3,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,3,0.0,0.0,0.0,,116.7,66.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.25,109.37,0.0,91.14,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
61,Kyle Lowry,200768,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,39,18,2,4,5,9,0.556,4,7,0.571,4,4,1.0,2,2,1,1,1,4,6,30.8,1.673,1.673,G,132.4,120.5,11.8,0.059,0.047,0.052,0.074,2.0,0.139,0.836,91.36,89.2,0.099,74.34,"APR 20, 2024",240,36,81,0.444,12,35,0.343,20,22,0.909,9,24,33,17,8,7,11,21,104,112.2140699179974,6.0,7.0,55.0,0.3956043956043956,1610612752.0,112.2140699179974,92.68,92.0,91.32
62,Joel Embiid,203954,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,37,29,6,8,8,22,0.364,2,8,0.25,11,12,0.917,3,5,2,0,2,3,14,51.6,1.063,1.063,C,143.3,120.6,22.7,0.103,0.125,0.116,0.25,3.0,0.387,0.532,90.96,88.67,0.154,73.89,"APR 20, 2024",240,36,81,0.444,12,35,0.343,20,22,0.909,9,24,33,17,8,7,11,21,104,112.2140699179974,6.0,7.0,55.0,0.3956043956043956,1610612752.0,112.2140699179974,92.68,92.0,91.32
63,Kelly Oubre Jr.,1626162,PHI @ NYK,PHI,1610612755,NYK,0,0042300111,2024-04-20,L,39,10,1,3,3,7,0.429,1,2,0.5,3,4,0.75,1,2,5,1,2,3,6,31.1,1.142,1.142,F,132.4,120.5,11.8,0.029,0.047,0.039,0.034,0.5,0.139,0.571,91.36,89.2,0.058,74.34,"APR 20, 2024",240,36,81,0.444,12,35,0.343,20,22,0.909,9,24,33,17,8,7,11,21,104,112.2140699179974,6.0,7.0,55.0,0.3956043956043956,1610612752.0,112.2140699179974,92.68,92.0,91.32
64,Moritz Wagner,1629021,ORL @ CLE,ORL,1610612753,CLE,0,0042300131,2024-04-20,L,13,10,0,5,4,8,0.5,0,1,0.0,2,4,0.5,2,3,1,0,0,3,1,19.0,1.025,1.025,,95.8,88.0,7.8,0.118,0.2,0.156,0.0,0.0,0.345,0.512,93.02,89.09,0.197,74.24,"APR 20, 2024",240,28,86,0.326,8,37,0.216,19,30,0.633,11,29,40,16,12,7,12,25,83,82.83433133732535,9.0,4.0,54.0,0.4444444444444444,1610612739.0,82.83433133732535,100.2,98.71999999999998,97.24
65,Isaac Okoro,1630171,CLE vs. ORL,CLE,1610612739,ORL,1,0042300131,2024-04-20,W,19,4,0,2,1,2,0.5,0,0,,2,2,1.0,0,2,1,1,0,2,4,12.4,1.389,1.389,,86.1,71.1,15.1,0.0,0.069,0.039,0.0,0.0,0.077,0.694,98.23,93.72,0.145,78.1,"APR 20, 2024",240,36,81,0.444,8,30,0.267,17,21,0.81,10,44,54,21,9,4,17,21,97,99.75318798848211,12.0,7.0,40.0,0.32558139534883723,1610612753.0,99.75318798848211,97.24,98.71999999999998,100.2
66,Cole Anthony,1630175,ORL @ CLE,ORL,1610612753,CLE,0,0042300131,2024-04-20,L,11,4,0,1,0,7,0.0,0,4,0.0,4,4,1.0,0,1,1,0,0,1,-5,8.2,0.457,0.457,,63.6,86.4,-22.7,0.0,0.077,0.037,0.0,0.0,0.36,0.228,95.36,95.71,-0.111,79.76,"APR 20, 2024",240,28,86,0.326,8,37,0.216,19,30,0.633,11,29,40,16,12,7,12,25,83,82.83433133732535,9.0,4.0,54.0,0.4444444444444444,1610612739.0,82.83433133732535,100.2,98.71999999999998,97.24
67,Evan Mobley,1630596,CLE vs. ORL,CLE,1610612739,ORL,1,0042300131,2024-04-20,W,36,16,2,11,6,12,0.5,2,4,0.5,2,2,1.0,2,9,0,3,1,3,5,40.2,1.242,1.242,F,90.3,81.1,9.2,0.061,0.17,0.128,0.111,2.0,0.179,0.621,99.38,97.2,0.245,81.0,"APR 20, 2024",240,36,81,0.444,8,30,0.267,17,21,0.81,10,44,54,21,9,4,17,21,97,99.75318798848211,12.0,7.0,40.0,0.32558139534883723,1610612753.0,99.75318798848211,97.24,98.71999999999998,100.2
68,DeAndre Jordan,201599,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,9,4,0,2,1,1,1.0,0,0,,2,2,1.0,0,2,1,1,0,3,-3,12.4,2.128,2.128,,106.3,117.6,-11.4,0.0,0.25,0.105,0.0,0.0,0.111,1.064,91.8,91.91,0.155,76.6,"APR 20, 2024",240,47,102,0.461,15,42,0.357,5,6,0.833,15,34,49,27,7,4,4,20,114,121.74284493806067,3.0,7.0,40.0,0.4936708860759494,1610612747.0,121.74284493806067,93.64,93.5,93.36
69,Jamal Murray,1627750,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,39,22,10,6,9,24,0.375,4,9,0.444,0,0,,1,5,0,1,0,1,9,47.2,0.917,0.917,G,123.7,111.8,11.8,0.022,0.147,0.076,0.333,0.0,0.267,0.458,92.84,93.58,0.128,77.98,"APR 20, 2024",240,47,102,0.461,15,42,0.357,5,6,0.833,15,34,49,27,7,4,4,20,114,121.74284493806067,3.0,7.0,40.0,0.4936708860759494,1610612747.0,121.74284493806067,93.64,93.5,93.36
70,Taurean Prince,1627752,LAL @ DEN,LAL,1610612747,DEN,0,0042300151,2024-04-20,L,20,11,0,4,4,7,0.571,1,3,0.333,2,2,1.0,0,4,0,1,0,0,0,18.8,1.396,1.396,,107.5,107.5,0.0,0.0,0.133,0.085,0.0,0.0,0.19,0.698,95.12,94.04,0.174,78.37,"APR 20, 2024",240,39,79,0.494,8,29,0.276,17,19,0.895,6,34,40,22,3,7,12,15,103,110.32562125107113,7.0,4.0,49.0,0.46078431372549017,1610612743.0,110.32562125107113,93.36,93.5,93.64
71,Gabe Vincent,1629216,LAL @ DEN,LAL,1610612747,DEN,0,0042300151,2024-04-20,L,8,0,1,1,0,0,,0,0,,0,0,,1,0,0,0,1,3,-4,1.7,0.0,0.0,,107.1,126.7,-19.5,0.167,0.0,0.063,0.2,1.0,0.067,0.0,88.89,90.39,-0.093,75.32,"APR 20, 2024",240,39,79,0.494,8,29,0.276,17,19,0.895,6,34,40,22,3,7,12,15,103,110.32562125107113,7.0,4.0,49.0,0.46078431372549017,1610612743.0,110.32562125107113,93.36,93.5,93.64
72,Christian Braun,1631128,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,18,2,0,5,1,5,0.2,0,2,0.0,0,0,,2,3,0,0,0,2,-3,8.0,0.4,0.4,,100.0,105.6,-5.6,0.083,0.188,0.125,0.0,0.0,0.116,0.2,95.19,95.73,0.0,79.78,"APR 20, 2024",240,47,102,0.461,15,42,0.357,5,6,0.833,15,34,49,27,7,4,4,20,114,121.74284493806067,3.0,7.0,40.0,0.4936708860759494,1610612747.0,121.74284493806067,93.64,93.5,93.36
73,Peyton Watson,1631212,DEN vs. LAL,DEN,1610612743,LAL,1,0042300151,2024-04-20,W,14,8,0,1,3,6,0.5,2,4,0.5,0,0,,1,0,0,0,2,3,-6,7.2,1.333,1.333,,106.9,132.1,-25.2,0.053,0.0,0.032,0.0,0.0,0.222,0.667,101.46,99.99,0.008,83.32,"APR 20, 2024",240,47,102,0.461,15,42,0.357,5,6,0.833,15,34,49,27,7,4,4,20,114,121.74284493806067,3.0,7.0,40.0,0.4936708860759494,1610612747.0,121.74284493806067,93.64,93.5,93.36
74,Mike Conley,201144,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,27,4,7,3,2,12,0.167,0,3,0.0,0,0,,2,1,0,0,1,5,-8,17.1,0.333,0.333,G,101.8,116.4,-14.5,0.065,0.05,0.059,0.368,7.0,0.194,0.167,97.51,96.35,-0.03,80.29,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
75,Rudy Gobert,203497,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,37,14,2,16,4,6,0.667,0,0,,6,7,0.857,6,10,0,0,1,4,19,35.2,1.542,1.542,C,133.8,106.7,27.1,0.176,0.313,0.242,0.063,2.0,0.114,0.771,95.85,95.39,0.135,79.49,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
76,Jusuf Nurkić,203994,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,27,9,1,4,4,6,0.667,0,1,0.0,1,3,0.333,0,4,2,3,2,4,-1,28.3,1.23,1.23,C,113.7,111.3,2.4,0.0,0.16,0.085,0.053,0.5,0.17,0.615,95.54,93.74,0.073,78.12,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
77,Royce O'Neale,1626220,PHX @ MIN,PHX,1610612756,MIN,0,0042300161,2024-04-20,L,26,14,0,4,5,10,0.5,4,8,0.5,0,0,,1,3,0,0,0,3,-17,18.8,1.4,1.4,,92.6,124.1,-31.5,0.04,0.111,0.077,0.0,0.0,0.172,0.7,99.87,99.5,0.111,82.92,"APR 20, 2024",240,33,75,0.44,9,28,0.321,20,25,0.8,3,25,28,16,9,6,15,19,95,96.93877551020408,8.0,2.0,52.0,0.5,1610612750.0,96.93877551020408,98.0,98.33999999999999,98.68
78,Nickeil Alexander-Walker,1629638,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,29,18,2,4,7,12,0.583,4,9,0.444,0,0,,1,3,4,0,1,2,28,36.8,1.5,1.5,,131.7,86.4,45.2,0.034,0.103,0.069,0.105,2.0,0.176,0.75,100.41,99.34,0.191,82.78,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
79,Naz Reid,1629675,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,19,12,2,2,4,10,0.4,2,6,0.333,2,2,1.0,0,2,1,0,0,1,22,20.4,1.103,1.103,,135.9,77.5,58.4,0.0,0.095,0.051,0.143,0.0,0.234,0.551,101.68,98.34,0.16,81.95,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
80,Anthony Edwards,1630162,MIN vs. PHX,MIN,1610612750,PHX,1,0042300161,2024-04-20,W,36,33,6,9,14,24,0.583,4,8,0.5,1,2,0.5,1,8,2,0,6,4,19,52.8,1.326,1.326,G,125.7,98.6,27.1,0.029,0.235,0.132,0.3,1.0,0.378,0.663,98.09,93.85,0.214,78.21,"APR 20, 2024",240,44,88,0.5,12,32,0.375,20,22,0.909,13,39,52,26,8,2,14,24,120,121.60518848804213,9.0,6.0,28.0,0.44,1610612756.0,121.60518848804213,98.68,98.33999999999999,98.0
81,Kevin Love,201567,MIA @ BOS,MIA,1610612748,BOS,0,0042300101,2024-04-21,L,13,7,2,4,3,4,0.75,1,2,0.5,0,0,,1,3,0,0,1,0,-8,13.8,1.75,1.75,,108.3,136.0,-27.7,0.111,0.25,0.19,0.25,2.0,0.2,0.875,87.72,89.77,0.159,74.81,"APR 21, 2024",240,38,81,0.469,12,37,0.324,6,6,1.0,5,29,34,23,4,1,9,13,94,107.25696029210405,6.0,6.0,44.0,0.47560975609756095,1610612738.0,107.25696029210405,87.64,88.33999999999999,89.04
82,Luka Dončić,1629029,DAL @ LAC,DAL,1610612742,LAC,0,0042300171,2024-04-21,L,42,33,6,13,11,26,0.423,4,12,0.333,7,8,0.875,1,12,1,0,4,1,3,56.6,1.118,1.118,G,107.2,104.9,2.4,0.022,0.267,0.143,0.333,1.5,0.358,0.559,95.47,93.43,0.217,77.86,"APR 21, 2024",240,31,80,0.388,10,33,0.303,25,33,0.758,9,32,41,14,7,9,8,15,97,103.72112917023098,5.0,3.0,45.0,0.45977011494252873,1610612746.0,103.72112917023098,93.52,94.12,94.71999999999998
83,Amir Coffey,1629599,LAC vs. DAL,LAC,1610612746,DAL,1,0042300171,2024-04-21,W,25,6,1,3,2,7,0.286,2,4,0.5,0,0,,0,3,0,0,1,3,1,10.1,0.857,0.857,F,114.9,106.0,8.9,0.0,0.12,0.057,0.059,1.0,0.148,0.429,97.28,93.1,0.01,77.58,"APR 21, 2024",240,40,87,0.46,18,36,0.5,11,13,0.846,10,35,45,21,5,3,12,22,109,115.07601351351352,7.0,9.0,41.0,0.3875,1610612742.0,115.07601351351352,94.71999999999998,94.12,93.52
84,Dereck Lively II,1641726,DAL @ LAC,DAL,1610612742,LAC,0,0042300171,2024-04-21,L,19,3,0,4,1,3,0.333,0,0,,1,2,0.5,1,3,0,3,0,0,-19,16.8,0.773,0.773,,66.7,115.4,-48.7,0.043,0.136,0.089,0.0,0.0,0.095,0.387,101.25,97.84,0.085,81.53,"APR 21, 2024",240,31,80,0.388,10,33,0.303,25,33,0.758,9,32,41,14,7,9,8,15,97,103.72112917023098,5.0,3.0,45.0,0.45977011494252873,1610612746.0,103.72112917023098,93.52,94.12,94.71999999999998
85,Brook Lopez,201572,MIL vs. IND,MIL,1610612749,IND,1,0042300121,2024-04-21,W,32,11,3,4,5,10,0.5,1,4,0.25,0,0,,1,3,0,3,1,3,-5,28.3,1.1,1.1,C,103.0,110.4,-7.5,0.03,0.071,0.053,0.136,3.0,0.151,0.55,102.97,101.13,0.077,84.28,"APR 21, 2024",240,41,87,0.471,14,37,0.378,13,13,1.0,5,42,47,21,5,5,10,22,109,111.54318460908719,4.0,5.0,50.0,0.3956043956043956,1610612754.0,111.54318460908719,97.71999999999998,97.97999999999998,98.24
86,Damian Lillard,203081,MIL vs. IND,MIL,1610612749,IND,1,0042300121,2024-04-21,W,38,35,3,6,11,24,0.458,6,11,0.545,7,7,1.0,0,6,0,0,3,2,-6,43.7,1.292,1.292,G,97.5,107.6,-10.1,0.0,0.118,0.065,0.158,1.0,0.333,0.646,103.87,101.41,0.181,84.51,"APR 21, 2024",240,41,87,0.471,14,37,0.378,13,13,1.0,5,42,47,21,5,5,10,22,109,111.54318460908719,4.0,5.0,50.0,0.3956043956043956,1610612754.0,111.54318460908719,97.71999999999998,97.97999999999998,98.24
87,Jae Crowder,203109,MIL vs. IND,MIL,1610612749,IND,1,0042300121,2024-04-21,W,12,5,1,3,2,4,0.5,1,2,0.5,0,0,,2,1,0,1,0,1,2,13.1,1.25,1.25,,104.0,96.0,8.0,0.167,0.071,0.115,0.125,0.0,0.143,0.625,98.58,98.9,0.124,82.42,"APR 21, 2024",240,41,87,0.471,14,37,0.378,13,13,1.0,5,42,47,21,5,5,10,22,109,111.54318460908719,4.0,5.0,50.0,0.3956043956043956,1610612754.0,111.54318460908719,97.71999999999998,97.97999999999998,98.24
88,Tyrese Haliburton,1630169,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,38,9,8,7,4,7,0.571,1,3,0.333,0,0,,1,6,1,1,3,0,-3,32.4,1.286,1.286,G,101.3,103.8,-2.5,0.021,0.162,0.082,0.32,2.67,0.114,0.643,102.3,99.9,0.132,83.25,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
89,Aaron Nesmith,1630174,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,37,7,3,4,2,9,0.222,1,7,0.143,2,2,1.0,0,4,0,1,1,2,0,18.3,0.709,0.709,F,102.7,102.7,0.0,0.0,0.118,0.049,0.111,3.0,0.124,0.354,98.25,96.65,0.035,80.54,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
90,Isaiah Jackson,1630543,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-4,0.0,0.0,0.0,,50.0,150.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.14,89.3,-0.154,74.42,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
91,AJ Green,1631260,MIL vs. IND,MIL,1610612749,IND,1,0042300121,2024-04-21,W,5,0,0,0,0,3,0.0,0,3,0.0,0,0,,0,0,0,0,0,1,-1,0.0,0.0,0.0,,83.3,91.7,-8.3,0.0,0.0,0.0,0.0,0.0,0.25,0.0,106.19,104.79,-0.25,87.33,"APR 21, 2024",240,41,87,0.471,14,37,0.378,13,13,1.0,5,42,47,21,5,5,10,22,109,111.54318460908719,4.0,5.0,50.0,0.3956043956043956,1610612754.0,111.54318460908719,97.71999999999998,97.97999999999998,98.24
92,Ben Sheppard,1641767,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,9,3,1,4,1,5,0.2,1,4,0.25,0,0,,1,3,0,0,2,2,-7,7.3,0.6,0.6,,72.2,105.3,-33.0,0.083,0.333,0.19,0.25,0.5,0.292,0.3,91.96,96.66,-0.023,80.55,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
93,Myles Turner,1626167,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,33,17,2,8,5,17,0.294,3,9,0.333,4,6,0.667,1,7,2,0,1,1,2,34.6,0.866,0.866,C,107.6,103.0,4.6,0.024,0.241,0.114,0.095,2.0,0.28,0.433,99.69,98.22,0.099,81.85,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
94,Andrew Nembhard,1629614,IND @ MIL,IND,1610612754,MIL,0,0042300121,2024-04-21,L,30,6,3,0,2,6,0.333,1,2,0.5,1,1,1.0,0,0,0,0,0,3,-2,10.5,0.932,0.932,G,103.3,104.8,-1.6,0.0,0.0,0.0,0.15,0.0,0.09,0.466,99.28,99.28,0.017,82.73,"APR 21, 2024",240,36,91,0.396,8,38,0.211,14,21,0.667,14,36,50,20,4,5,12,16,94,95.6840390879479,5.0,5.0,47.0,0.47126436781609193,1610612749.0,95.6840390879479,98.24,97.97999999999998,97.71999999999998
95,Gordon Hayward,202330,OKC vs. NOP,OKC,1610612760,NOP,1,0042300141,2024-04-21,W,9,0,1,2,0,0,,0,0,,0,0,,0,2,1,1,0,0,0,9.9,0.0,0.0,,118.8,105.6,13.2,0.0,0.222,0.111,0.125,0.0,0.0,0.0,89.67,89.15,0.136,74.29,"APR 21, 2024",240,37,85,0.435,10,32,0.313,10,13,0.769,8,36,44,21,5,7,13,13,94,98.20309235269536,7.0,6.0,52.0,0.3854166666666667,1610612740.0,98.20309235269536,95.71999999999998,95.83999999999999,95.96
