NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Joel Embiid,points,over,fanduel,31.5,-125,27.0,100,2024-12-08
Joel Embiid,points,over,betrivers,21.5,-122,27.0,100,2024-12-08
Joel Embiid,rebounds,under,fanduel,11.5,-144,7.5,111,2024-12-08
Joel Embiid,rebounds,under,betrivers,7.5,-103,7.5,111,2024-12-08
Tyrese Maxey,assists,over,fanduel,12.5,-235,8.0,100,2024-12-08
Tyrese Maxey,assists,over,betrivers,5.5,-108,8.0,100,2024-12-08
Caleb Martin,points,over,fanduel,5.5,-136,6.5,-101,2024-12-08
Tyrese Maxey,points,over,betrivers,23.5,-104,22.5,-104,2024-12-08
Tyrese Maxey,points,over,fanduel,23.5,104,22.5,-104,2024-12-08
Tyrese Maxey,points,under,betrivers,23.5,-129,22.5,104,2024-12-08
Tyrese Maxey,points,under,fanduel,23.5,-138,22.5,104,2024-12-08
Coby White,assists,under,fanduel,3.5,-280,3.5,137,2024-12-08
Coby White,assists,under,betrivers,3.5,125,3.5,137,2024-12-08
Coby White,points,over,betrivers,17.5,-108,16.5,100,2024-12-08
Coby White,points,over,fanduel,13.5,-112,16.5,100,2024-12-08
Ayo Dosunmu,assists,under,betrivers,4.5,-127,4.5,-109,2024-12-08
Zach LaVine,rebounds,over,betrivers,4.5,118,4.5,134,2024-12-08
Coby White,rebounds,over,betrivers,3.5,102,3.5,116,2024-12-08
Paul George,rebounds,under,betrivers,5.5,-113,5.5,102,2024-12-08
Paul George,rebounds,under,fanduel,7.5,-144,5.5,102,2024-12-08
Caleb Martin,rebounds,over,fanduel,2.5,-178,3.0,100,2024-12-08
Nikola Vucevic,points,over,fanduel,14.5,-152,17.5,100,2024-12-08
Tyrese Maxey,assists,under,fanduel,12.5,172,8.0,100,2024-12-08
Tyrese Maxey,assists,under,betrivers,5.5,-124,8.0,100,2024-12-08
Jared McCain,points,over,fanduel,9.5,-112,9.5,102,2024-12-08
Zach LaVine,rebounds,under,betrivers,4.5,-159,4.5,-134,2024-12-08
Ayo Dosunmu,points,over,betrivers,14.5,-104,13.5,101,2024-12-08
Josh Giddey,points,over,betrivers,10.5,-121,10.5,-105,2024-12-08
Josh Giddey,points,over,fanduel,9.5,188,10.5,-105,2024-12-08
Caleb Martin,rebounds,under,fanduel,2.5,132,3.0,100,2024-12-08
Nikola Vucevic,rebounds,under,espnbet,8.5,-215,9.5,107,2024-12-08
Paul George,points,over,betrivers,19.5,-122,19.5,-105,2024-12-08
Paul George,points,over,fanduel,13.5,-130,19.5,-105,2024-12-08
Joel Embiid,rebounds,over,fanduel,11.5,108,7.5,-111,2024-12-08
Joel Embiid,rebounds,over,betrivers,7.5,-130,7.5,-111,2024-12-08
Matas Buzelis,points,under,fanduel,7.5,-120,7.5,-105,2024-12-08
Josh Giddey,rebounds,under,betrivers,6.5,-152,6.5,-129,2024-12-08
Josh Giddey,assists,over,betrivers,5.5,-136,5.5,-116,2024-12-08
Nikola Vucevic,rebounds,over,espnbet,8.5,145,9.5,-107,2024-12-08
Nikola Vucevic,rebounds,over,fanduel,9.5,380,9.5,-107,2024-12-08
Josh Giddey,rebounds,over,betrivers,6.5,114,6.5,129,2024-12-08
Paul George,assists,over,betrivers,5.5,112,5.5,127,2024-12-08
Paul George,assists,over,fanduel,2.5,142,5.5,127,2024-12-08
Ayo Dosunmu,rebounds,over,betrivers,3.5,-106,3.5,108,2024-12-08
Ayo Dosunmu,assists,over,betrivers,4.5,-105,4.5,109,2024-12-08
Nikola Vucevic,assists,under,fanduel,3.5,-144,3.5,-123,2024-12-08
Paul George,points,under,betrivers,19.5,-109,19.5,105,2024-12-08
Paul George,points,under,fanduel,13.5,-102,19.5,105,2024-12-08
Coby White,points,under,betrivers,17.5,-124,16.5,100,2024-12-08
Coby White,points,under,fanduel,13.5,-118,16.5,100,2024-12-08
Joel Embiid,assists,under,betrivers,3.5,-186,3.5,-151,2024-12-08
Joel Embiid,assists,under,fanduel,3.5,-138,3.5,-151,2024-12-08
Tyrese Maxey,rebounds,over,betrivers,3.5,108,4.5,100,2024-12-08
Tyrese Maxey,rebounds,over,fanduel,9.5,-260,4.5,100,2024-12-08
Tyrese Maxey,rebounds,under,betrivers,3.5,-143,4.5,100,2024-12-08
Tyrese Maxey,rebounds,under,fanduel,9.5,188,4.5,100,2024-12-08
Zach LaVine,points,under,espnbet,27.5,-130,23.5,-106,2024-12-08
Zach LaVine,points,under,fanduel,23.5,-122,23.5,-106,2024-12-08
Zach LaVine,points,under,betrivers,21.5,-129,23.5,-106,2024-12-08
Ayo Dosunmu,points,under,betrivers,14.5,-129,13.5,-101,2024-12-08
Matas Buzelis,points,over,fanduel,7.5,-110,7.5,105,2024-12-08
Joel Embiid,points,under,fanduel,31.5,-106,27.0,100,2024-12-08
Joel Embiid,points,under,betrivers,21.5,-109,27.0,100,2024-12-08
Cameron Johnson,points,over,fanduel,21.5,152,21.5,169,2024-12-08
Giannis Antetokounmpo,points,over,fanduel,35.5,118,34.0,100,2024-12-08
Dennis Schroder,assists,over,fanduel,9.5,-108,9.5,106,2024-12-08
Nic Claxton,points,under,fanduel,23.5,-132,23.5,-114,2024-12-08
Cameron Johnson,rebounds,under,fanduel,1.5,164,1.5,183,2024-12-08
Giannis Antetokounmpo,rebounds,under,espnbet,11.5,-185,12.5,100,2024-12-08
Ben Simmons,assists,over,fanduel,2.5,104,13.5,100,2024-12-08
Dorian Finney-Smith,points,over,fanduel,6.5,-106,6.5,108,2024-12-08
Ben Simmons,rebounds,over,fanduel,4.5,-108,5.5,100,2024-12-08
Cameron Johnson,points,under,fanduel,21.5,-205,21.5,-169,2024-12-08
Cameron Johnson,rebounds,over,fanduel,1.5,-225,1.5,-183,2024-12-08
Ben Simmons,points,under,fanduel,1.5,-106,1.5,108,2024-12-08
Khris Middleton,rebounds,over,fanduel,3.5,-108,3.5,-103,2024-12-08
Dorian Finney-Smith,points,under,fanduel,6.5,-125,6.5,-108,2024-12-08
Dorian Finney-Smith,rebounds,over,fanduel,3.5,-148,3.5,-131,2024-12-08
Nic Claxton,rebounds,over,fanduel,8.5,-146,8.5,-125,2024-12-08
Keon Johnson,points,over,fanduel,8.5,-118,8.5,103,2024-12-08
Damian Lillard,points,over,draftkings,14.5,110,14.0,100,2024-12-08
Damian Lillard,points,over,fanduel,14.5,104,14.0,100,2024-12-08
Keon Johnson,points,under,fanduel,8.5,-104,8.5,-103,2024-12-08
Damian Lillard,points,under,draftkings,14.5,-140,14.0,100,2024-12-08
Damian Lillard,points,under,fanduel,14.5,-138,14.0,100,2024-12-08
Giannis Antetokounmpo,rebounds,over,espnbet,11.5,130,12.5,100,2024-12-08
Ben Simmons,rebounds,under,fanduel,4.5,-122,5.5,100,2024-12-08
Bobby Portis,points,under,fanduel,17.5,-600,9.5,-101,2024-12-08
Dennis Schroder,points,over,espnbet,34.5,105,33.5,100,2024-12-08
Dennis Schroder,points,over,fanduel,30.5,102,33.5,100,2024-12-08
Khris Middleton,rebounds,under,fanduel,3.5,-122,3.5,103,2024-12-08
Cameron Johnson,assists,under,fanduel,2.5,-105,2.5,104,2024-12-08
Nic Claxton,rebounds,under,fanduel,8.5,110,8.5,125,2024-12-08
Ben Simmons,assists,under,fanduel,2.5,-138,13.5,100,2024-12-08
Cameron Johnson,assists,over,fanduel,2.5,-115,2.5,-104,2024-12-08
Ben Simmons,points,over,fanduel,1.5,-125,1.5,-108,2024-12-08
Dennis Schroder,points,under,espnbet,34.5,-150,33.5,100,2024-12-08
Dennis Schroder,points,under,fanduel,30.5,-136,33.5,100,2024-12-08
Dorian Finney-Smith,rebounds,under,fanduel,3.5,120,3.5,131,2024-12-08
Giannis Antetokounmpo,points,under,fanduel,35.5,-158,34.0,100,2024-12-08
Dennis Schroder,assists,under,fanduel,9.5,-122,9.5,-106,2024-12-08
Nic Claxton,points,over,fanduel,23.5,100,23.5,114,2024-12-08
Bennedict Mathurin,rebounds,under,fanduel,4.5,-130,4.5,-112,2024-12-08
Bennedict Mathurin,points,under,fanduel,8.5,-128,39.0,100,2024-12-08
T.J. McConnell,rebounds,over,fanduel,3.5,-106,3.5,108,2024-12-08
Nick Richards,points,under,fanduel,9.5,-146,7.5,100,2024-12-08
Vasilije Micić,rebounds,under,fanduel,3.5,-154,3.5,-131,2024-12-08
Nick Richards,points,over,fanduel,9.5,110,7.5,100,2024-12-08
Pascal Siakam,rebounds,under,fanduel,7.5,-174,7.5,-146,2024-12-08
Pascal Siakam,assists,under,fanduel,3.5,-550,3.5,-500,2024-12-08
Andrew Nembhard,points,over,fanduel,8.5,-114,8.5,100,2024-12-08
Cody Martin,assists,under,fanduel,3.5,-122,3.5,-106,2024-12-08
Bennedict Mathurin,points,over,fanduel,8.5,-104,39.0,100,2024-12-08
Cody Martin,assists,over,fanduel,3.5,-108,3.5,106,2024-12-08
Pascal Siakam,points,over,fanduel,11.5,-106,15.5,100,2024-12-08
Pascal Siakam,points,under,fanduel,11.5,-125,15.5,100,2024-12-08
T.J. McConnell,rebounds,under,fanduel,3.5,-125,3.5,-108,2024-12-08
Nick Richards,rebounds,over,fanduel,14.5,-130,14.5,-112,2024-12-08
Andrew Nembhard,points,under,fanduel,8.5,-114,8.5,100,2024-12-08
Nick Richards,rebounds,under,fanduel,14.5,-102,14.5,112,2024-12-08
Bennedict Mathurin,rebounds,over,fanduel,4.5,-102,4.5,112,2024-12-08
Vasilije Micić,rebounds,over,fanduel,3.5,116,3.5,131,2024-12-08
Pascal Siakam,rebounds,over,fanduel,7.5,130,7.5,146,2024-12-08
Trae Young,rebounds,over,fanduel,3.5,-102,3.5,112,2024-12-08
Aaron Gordon,points,over,fanduel,6.5,162,15.5,111,2024-12-08
Aaron Gordon,rebounds,over,fanduel,2.5,182,2.5,423,2024-12-08
Aaron Gordon,assists,under,fanduel,6.5,-290,6.5,-227,2024-12-08
Aaron Gordon,rebounds,under,fanduel,2.5,-250,2.5,-423,2024-12-08
Michael Porter Jr.,points,over,fanduel,29.5,300,24.0,100,2024-12-08
Aaron Gordon,assists,over,fanduel,6.5,205,6.5,227,2024-12-08
Trae Young,assists,over,fanduel,11.5,-330,12.5,100,2024-12-08
Aaron Gordon,points,under,fanduel,6.5,-220,15.5,-111,2024-12-08
Trae Young,rebounds,under,fanduel,3.5,-130,3.5,-112,2024-12-08
Nikola Jokić,points,over,fanduel,40.5,-110,38.5,-104,2024-12-08
Nikola Jokić,points,under,fanduel,40.5,-120,38.5,104,2024-12-08
Darius Garland,rebounds,over,fanduel,5.5,-110,5.5,104,2024-12-08
Darius Garland,points,over,fanduel,21.5,-125,20.5,100,2024-12-08
Darius Garland,points,over,espnbet,21.5,-135,20.5,100,2024-12-08
Dean Wade,rebounds,under,fanduel,9.5,-182,9.5,-152,2024-12-08
Darius Garland,assists,over,fanduel,5.5,-182,5.5,100,2024-12-08
Evan Mobley,points,under,fanduel,11.5,-118,17.5,100,2024-12-08
Dean Wade,points,over,fanduel,12.5,-118,12.5,-102,2024-12-08
Jarrett Allen,rebounds,over,fanduel,8.5,-166,9.5,-104,2024-12-08
Caris LeVert,rebounds,under,fanduel,3.5,-154,3.5,-131,2024-12-08
Jaime Jaquez Jr.,points,under,fanduel,5.5,102,8.5,100,2024-12-08
Tyler Herro,assists,under,fanduel,5.5,-180,5.5,-142,2024-12-08
Jimmy Butler,points,over,fanduel,20.5,110,20.5,106,2024-12-08
Jimmy Butler,points,over,espnbet,20.5,-110,20.5,106,2024-12-08
Jimmy Butler,rebounds,under,fanduel,3.5,108,4.5,-108,2024-12-08
Caris LeVert,points,over,fanduel,14.5,-114,14.5,100,2024-12-08
Bam Adebayo,rebounds,over,fanduel,14.5,148,11.5,104,2024-12-08
Bam Adebayo,rebounds,over,draftkings,14.5,160,11.5,104,2024-12-08
Bam Adebayo,rebounds,over,espnbet,14.5,110,11.5,104,2024-12-08
Jimmy Butler,points,under,fanduel,20.5,-146,20.5,-106,2024-12-08
Jimmy Butler,points,under,espnbet,20.5,-130,20.5,-106,2024-12-08
Bam Adebayo,points,under,fanduel,11.5,-106,15.5,100,2024-12-08
Darius Garland,points,under,fanduel,21.5,-106,20.5,100,2024-12-08
Darius Garland,points,under,espnbet,21.5,-105,20.5,100,2024-12-08
Jimmy Butler,assists,over,fanduel,3.5,124,4.0,100,2024-12-08
Bam Adebayo,points,over,fanduel,11.5,-125,15.5,100,2024-12-08
Kevin Love,points,over,fanduel,2.5,-152,5.5,-104,2024-12-08
Dean Wade,points,under,fanduel,12.5,-112,12.5,102,2024-12-08
Tyler Herro,points,under,draftkings,37.5,-135,29.5,-302,2024-12-08
Tyler Herro,points,under,espnbet,37.5,-120,29.5,-302,2024-12-08
Tyler Herro,rebounds,over,fanduel,6.5,-136,5.5,132,2024-12-08
Bam Adebayo,assists,over,fanduel,6.5,116,6.5,131,2024-12-08
Kevin Love,points,under,fanduel,2.5,114,5.5,104,2024-12-08
Haywood Highsmith,points,over,fanduel,2.5,-136,5.0,100,2024-12-08
Sam Merrill,points,over,fanduel,6.5,128,6.5,136,2024-12-08
Jarrett Allen,points,under,fanduel,7.5,110,9.5,-142,2024-12-08
Bam Adebayo,assists,under,fanduel,6.5,-154,6.5,-131,2024-12-08
Evan Mobley,points,over,fanduel,11.5,-112,17.5,100,2024-12-08
Duncan Robinson,points,under,fanduel,23.5,-490,14.5,-220,2024-12-08
Jarrett Allen,points,over,fanduel,7.5,-146,9.5,142,2024-12-08
Darius Garland,assists,under,fanduel,5.5,136,5.5,100,2024-12-08
Caris LeVert,assists,over,fanduel,4.5,114,3.5,-134,2024-12-08
Tyler Herro,assists,over,fanduel,5.5,134,5.5,142,2024-12-08
Bam Adebayo,rebounds,under,fanduel,14.5,-200,11.5,-104,2024-12-08
Bam Adebayo,rebounds,under,draftkings,14.5,-212,11.5,-104,2024-12-08
Bam Adebayo,rebounds,under,espnbet,14.5,-160,11.5,-104,2024-12-08
Caris LeVert,rebounds,over,fanduel,3.5,116,3.5,131,2024-12-08
Tyler Herro,rebounds,under,fanduel,6.5,102,5.5,-132,2024-12-08
Dean Wade,rebounds,over,fanduel,9.5,136,9.5,152,2024-12-08
Evan Mobley,rebounds,under,fanduel,7.5,-130,9.5,-113,2024-12-08
Haywood Highsmith,rebounds,over,fanduel,3.5,-105,3.5,104,2024-12-08
Jimmy Butler,rebounds,over,fanduel,3.5,-144,4.5,108,2024-12-08
Jaime Jaquez Jr.,points,over,fanduel,5.5,-136,8.5,100,2024-12-08
Haywood Highsmith,rebounds,under,fanduel,3.5,-114,3.5,-104,2024-12-08
Darius Garland,rebounds,under,fanduel,5.5,-120,5.5,-104,2024-12-08
Jarrett Allen,rebounds,under,fanduel,8.5,124,9.5,104,2024-12-08
Evan Mobley,rebounds,over,fanduel,7.5,-102,9.5,113,2024-12-08
Caris LeVert,assists,under,fanduel,4.5,-152,3.5,134,2024-12-08
Tyler Herro,points,over,draftkings,37.5,105,29.5,302,2024-12-08
Tyler Herro,points,over,espnbet,37.5,-120,29.5,302,2024-12-08
Sam Merrill,points,under,fanduel,6.5,-172,6.5,-136,2024-12-08
Jimmy Butler,assists,under,fanduel,3.5,-166,4.0,100,2024-12-08
Caris LeVert,points,under,fanduel,14.5,-114,14.5,100,2024-12-08
Haywood Highsmith,points,under,fanduel,2.5,102,5.0,100,2024-12-08
Bradley Beal,assists,under,fanduel,3.5,-166,5.5,-550,2024-12-08
Anthony Black,points,over,fanduel,7.5,106,9.5,104,2024-12-08
Jalen Suggs,points,under,fanduel,23.5,-152,20.5,-118,2024-12-08
Anthony Black,rebounds,over,fanduel,2.5,-148,2.5,-127,2024-12-08
Moritz Wagner,rebounds,under,fanduel,6.5,-125,6.5,-108,2024-12-08
Tristan da Silva,rebounds,over,fanduel,3.5,-162,3.5,-137,2024-12-08
Moritz Wagner,rebounds,over,fanduel,6.5,-106,6.5,108,2024-12-08
Jalen Suggs,points,over,fanduel,23.5,116,20.5,118,2024-12-08
Tristan da Silva,rebounds,under,fanduel,3.5,122,3.5,137,2024-12-08
Goga Bitadze,assists,over,fanduel,2.5,116,2.5,131,2024-12-08
Anthony Black,points,under,fanduel,7.5,-140,9.5,-104,2024-12-08
Bradley Beal,assists,over,fanduel,3.5,124,5.5,550,2024-12-08
Goga Bitadze,points,under,fanduel,18.5,122,14.0,100,2024-12-08
Goga Bitadze,assists,under,fanduel,2.5,-154,2.5,-131,2024-12-08
Goga Bitadze,points,over,fanduel,18.5,-162,14.0,100,2024-12-08
Goga Bitadze,rebounds,under,fanduel,14.5,-125,14.5,-108,2024-12-08
Goga Bitadze,rebounds,over,fanduel,14.5,-106,14.5,108,2024-12-08
Grayson Allen,rebounds,over,fanduel,3.5,114,3.5,129,2024-12-08
Grayson Allen,rebounds,under,fanduel,3.5,-152,3.5,-129,2024-12-08
Anthony Black,rebounds,under,fanduel,2.5,112,2.5,127,2024-12-08
GG Jackson II,rebounds,under,fanduel,4.5,-132,4.5,-114,2024-12-08
Jordan Poole,rebounds,under,fanduel,3.5,-178,3.5,-149,2024-12-08
GG Jackson II,points,over,fanduel,23.5,-112,23.5,102,2024-12-08
Jordan Poole,rebounds,over,fanduel,3.5,132,3.5,149,2024-12-08
GG Jackson II,rebounds,over,fanduel,4.5,100,4.5,114,2024-12-08
GG Jackson II,points,under,fanduel,23.5,-118,23.5,-102,2024-12-08
Santi Aldama,rebounds,over,fanduel,7.5,102,7.5,116,2024-12-08
Santi Aldama,rebounds,under,fanduel,7.5,-136,7.5,-116,2024-12-08
Keldon Johnson,rebounds,under,fanduel,4.5,-138,4.5,-118,2024-12-08
Victor Wembanyama,points,under,espnbet,20.5,-160,23.0,100,2024-12-08
Victor Wembanyama,points,under,fanduel,24.5,-130,23.0,100,2024-12-08
Victor Wembanyama,rebounds,over,espnbet,9.5,135,10.5,128,2024-12-08
Victor Wembanyama,rebounds,over,fanduel,10.5,-136,10.5,128,2024-12-08
Trey Murphy III,assists,under,fanduel,2.5,-118,2.5,-102,2024-12-08
Victor Wembanyama,assists,under,fanduel,2.5,-230,4.5,-124,2024-12-08
Stephon Castle,rebounds,under,fanduel,2.5,124,2.5,140,2024-12-08
Jeremy Sochan,points,over,fanduel,9.5,114,9.5,137,2024-12-08
Jeremy Sochan,points,under,fanduel,9.5,-152,9.5,-137,2024-12-08
Yves Missi,points,under,fanduel,14.5,122,16.5,100,2024-12-08
Yves Missi,rebounds,over,fanduel,12.5,-144,9.5,118,2024-12-08
Stephon Castle,rebounds,over,fanduel,2.5,-166,2.5,-140,2024-12-08
Yves Missi,rebounds,under,fanduel,12.5,108,9.5,-118,2024-12-08
Jeremiah Robinson-Earl,rebounds,over,fanduel,3.5,-174,4.5,100,2024-12-08
Stephon Castle,points,under,fanduel,13.5,-112,13.5,101,2024-12-08
Julian Champagnie,rebounds,under,fanduel,7.5,-210,7.5,-172,2024-12-08
Julian Champagnie,points,under,fanduel,12.5,-106,12.5,108,2024-12-08
Victor Wembanyama,assists,over,fanduel,2.5,168,4.5,124,2024-12-08
Tre Jones,assists,over,fanduel,2.5,-114,2.5,100,2024-12-08
Trey Murphy III,assists,over,fanduel,2.5,-112,2.5,102,2024-12-08
Victor Wembanyama,rebounds,under,espnbet,9.5,-190,10.5,-128,2024-12-08
Victor Wembanyama,rebounds,under,fanduel,10.5,102,10.5,-128,2024-12-08
Julian Champagnie,points,over,fanduel,12.5,-125,12.5,-108,2024-12-08
Tre Jones,assists,under,fanduel,2.5,-114,2.5,100,2024-12-08
Julian Champagnie,rebounds,over,fanduel,7.5,154,7.5,172,2024-12-08
Stephon Castle,points,over,fanduel,13.5,-118,13.5,-101,2024-12-08
Jeremiah Robinson-Earl,rebounds,under,fanduel,3.5,130,4.5,100,2024-12-08
Yves Missi,points,over,fanduel,14.5,-162,16.5,100,2024-12-08
Victor Wembanyama,points,over,espnbet,20.5,110,23.0,100,2024-12-08
Victor Wembanyama,points,over,fanduel,24.5,-102,23.0,100,2024-12-08
Keldon Johnson,rebounds,over,fanduel,4.5,104,4.5,118,2024-12-08
Naz Reid,rebounds,over,betrivers,4.5,-120,4.5,-102,2024-12-08
Jesse Edwards,rebounds,over,betrivers,4.5,-141,4.5,-121,2024-12-08
Jonathan Kuminga,rebounds,over,betrivers,5.5,-114,5.5,139,2024-12-08
Stephen Curry,assists,over,fanduel,6.5,-154,6.0,100,2024-12-08
Stephen Curry,assists,over,betrivers,5.5,123,6.0,100,2024-12-08
Jesse Edwards,assists,over,fanduel,6.5,136,4.5,127,2024-12-08
Jesse Edwards,assists,over,betrivers,4.5,110,4.5,127,2024-12-08
Stephen Curry,points,under,fanduel,33.5,-130,26.0,100,2024-12-08
Stephen Curry,points,under,betrivers,22.5,-118,26.0,100,2024-12-08
Jaden McDaniels,points,over,betrivers,9.5,-108,12.5,100,2024-12-08
Stephen Curry,rebounds,under,fanduel,4.5,118,4.5,107,2024-12-08
Stephen Curry,rebounds,under,betrivers,4.5,-150,4.5,107,2024-12-08
Stephen Curry,rebounds,over,fanduel,4.5,-158,4.5,-107,2024-12-08
Stephen Curry,rebounds,over,betrivers,4.5,110,4.5,-107,2024-12-08
Jaden McDaniels,rebounds,under,betrivers,3.5,-120,3.5,-104,2024-12-08
Naz Reid,points,over,betrivers,11.5,-129,11.5,-109,2024-12-08
Jonathan Kuminga,points,under,betrivers,18.5,-105,17.5,-110,2024-12-08
Naz Reid,rebounds,under,betrivers,4.5,-114,4.5,102,2024-12-08
Stephen Curry,assists,under,fanduel,6.5,116,6.0,100,2024-12-08
Stephen Curry,assists,under,betrivers,5.5,-167,6.0,100,2024-12-08
Stephen Curry,points,over,fanduel,33.5,-102,26.0,100,2024-12-08
Stephen Curry,points,over,betrivers,22.5,-115,26.0,100,2024-12-08
Mike Conley,rebounds,under,betrivers,2.5,110,3.0,100,2024-12-08
Mike Conley,assists,under,betrivers,4.5,-117,4.5,100,2024-12-08
Jesse Edwards,rebounds,under,betrivers,4.5,105,4.5,121,2024-12-08
Mike Conley,assists,over,betrivers,4.5,-117,4.5,100,2024-12-08
Rudy Gobert,rebounds,over,espnbet,10.5,150,10.5,174,2024-12-08
Rudy Gobert,rebounds,over,betrivers,11.5,-143,10.5,174,2024-12-08
Rudy Gobert,points,over,betrivers,10.5,108,10.5,124,2024-12-08
Draymond Green,rebounds,over,fanduel,5.5,210,4.0,100,2024-12-08
Naz Reid,points,under,betrivers,11.5,-106,11.5,109,2024-12-08
Mike Conley,points,under,betrivers,9.5,100,10.5,-113,2024-12-08
Jesse Edwards,points,over,espnbet,29.5,100,25.5,108,2024-12-08
Jesse Edwards,points,over,fanduel,27.5,-148,25.5,108,2024-12-08
Jesse Edwards,points,over,betrivers,25.5,-105,25.5,108,2024-12-08
Jonathan Kuminga,points,over,betrivers,18.5,-130,17.5,110,2024-12-08
Mike Conley,rebounds,over,betrivers,2.5,-152,3.0,100,2024-12-08
Mike Conley,points,over,betrivers,9.5,-136,10.5,113,2024-12-08
Jaden McDaniels,rebounds,over,betrivers,3.5,-114,3.5,104,2024-12-08
Jaden McDaniels,points,under,betrivers,9.5,-127,12.5,100,2024-12-08
Rudy Gobert,rebounds,under,espnbet,10.5,-225,10.5,-174,2024-12-08
Rudy Gobert,rebounds,under,betrivers,11.5,105,10.5,-174,2024-12-08
Rudy Gobert,points,under,betrivers,10.5,-148,10.5,-124,2024-12-08
Jesse Edwards,assists,under,fanduel,6.5,-182,4.5,-127,2024-12-08
Jesse Edwards,assists,under,betrivers,4.5,-150,4.5,-127,2024-12-08
Jonathan Kuminga,rebounds,under,betrivers,5.5,-120,5.5,-139,2024-12-08
Jesse Edwards,points,under,espnbet,29.5,-140,25.5,-108,2024-12-08
Jesse Edwards,points,under,fanduel,27.5,112,25.5,-108,2024-12-08
Jesse Edwards,points,under,betrivers,25.5,-130,25.5,-108,2024-12-08
Jalen Green,points,under,fanduel,30.5,-144,30.5,-120,2024-12-08
Jalen Green,points,over,fanduel,30.5,108,30.5,120,2024-12-08
Ivica Zubac,rebounds,under,espnbet,12.5,-250,12.5,-165,2024-12-08
Norman Powell,points,over,fanduel,19.5,-114,19.5,116,2024-12-08
Norman Powell,points,over,espnbet,19.5,100,19.5,116,2024-12-08
Ivica Zubac,rebounds,over,espnbet,12.5,165,12.5,165,2024-12-08
Norman Powell,points,under,fanduel,19.5,-114,19.5,-116,2024-12-08
Norman Powell,points,under,espnbet,19.5,-140,19.5,-116,2024-12-08
Anthony Davis,rebounds,under,espnbet,11.5,-160,11.5,-129,2024-12-08
Anthony Davis,points,over,espnbet,30.5,-110,28.5,-108,2024-12-08
Deandre Ayton,rebounds,over,espnbet,20.5,-130,20.5,-108,2024-12-08
Deandre Ayton,rebounds,under,espnbet,20.5,-110,20.5,108,2024-12-08
Anthony Davis,points,under,espnbet,30.5,-130,28.5,108,2024-12-08
Anthony Davis,rebounds,over,espnbet,11.5,110,11.5,129,2024-12-08
Jalen Brunson,rebounds,over,fanduel,4.5,182,3.5,143,2024-12-09
Jalen Brunson,assists,over,fanduel,10.5,-136,8.5,100,2024-12-09
Jalen Brunson,points,under,fanduel,22.5,100,24.5,-126,2024-12-09
RJ Barrett,points,under,espnbet,30.5,-170,25.5,100,2024-12-09
RJ Barrett,assists,under,fanduel,3.5,154,5.0,100,2024-12-09
Scottie Barnes,points,over,fanduel,22.5,-136,22.5,-116,2024-12-09
RJ Barrett,assists,over,fanduel,3.5,-210,5.0,100,2024-12-09
Scottie Barnes,assists,under,fanduel,5.5,104,7.5,113,2024-12-09
Davion Mitchell,points,under,fanduel,4.5,100,4.5,114,2024-12-09
RJ Barrett,rebounds,under,fanduel,8.5,-154,6.5,100,2024-12-09
Mikal Bridges,rebounds,over,fanduel,3.5,-125,3.5,-119,2024-12-09
RJ Barrett,rebounds,over,fanduel,8.5,116,6.5,100,2024-12-09
Davion Mitchell,points,over,fanduel,4.5,-132,4.5,-114,2024-12-09
Scottie Barnes,assists,over,fanduel,5.5,-138,7.5,-113,2024-12-09
Scottie Barnes,points,under,fanduel,22.5,102,22.5,116,2024-12-09
Mikal Bridges,rebounds,under,fanduel,3.5,-106,3.5,119,2024-12-09
Jalen Brunson,rebounds,under,fanduel,4.5,-250,3.5,-143,2024-12-09
RJ Barrett,points,over,espnbet,30.5,120,25.5,100,2024-12-09
Jalen Brunson,assists,under,fanduel,10.5,102,8.5,100,2024-12-09
Jalen Brunson,points,over,fanduel,22.5,-132,24.5,126,2024-12-09
