,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS,COMMENCE_TIME,LAST_UPDATE,version https://git-lfs.github.com/spec/v1
12766,DraftKings Pick6,player_points,Kyshawn George,Under,14.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12767,DraftKings Pick6,player_points,Wendell Carter Jr,Over,11.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12768,DraftKings Pick6,player_points,Wendell Carter Jr,Under,11.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12769,DraftKings Pick6,player_points,Tre Johnson,Over,11.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12770,DraftKings Pick6,player_points,Tre Johnson,Under,11.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12771,DraftKings Pick6,player_points,Anthony Black,Over,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12772,DraftKings Pick6,player_points,Anthony Black,Under,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12773,DraftKings Pick6,player_points,Bilal Coulibaly,Over,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12774,DraftKings Pick6,player_points,Bilal Coulibaly,Under,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12775,DraftKings Pick6,player_points,Khris Middleton,Over,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12776,DraftKings Pick6,player_points,Khris Middleton,Under,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12777,DraftKings Pick6,player_points,Jalen Suggs,Over,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12778,DraftKings Pick6,player_points,Jalen Suggs,Under,10.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12779,DraftKings Pick6,player_points,Tristan da Silva,Over,8.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12780,DraftKings Pick6,player_points,Tristan da Silva,Under,8.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12781,DraftKings Pick6,player_points,Cam Whitmore,Over,8.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12782,DraftKings Pick6,player_points,Cam Whitmore,Under,8.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12783,DraftKings Pick6,player_points,Corey Kispert,Over,7.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12784,DraftKings Pick6,player_points,Corey Kispert,Under,7.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12785,DraftKings Pick6,player_points,Desmond Bane,Over,19.5,-137.0,2025-11-01,2025-11-01T18:18:33Z,
12786,DraftKings Pick6,player_points,Kevin Durant,Over,25.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12787,DraftKings Pick6,player_points,Kevin Durant,Under,25.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12788,DraftKings Pick6,player_points,Jaylen Brown,Over,22.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12789,DraftKings Pick6,player_points,Jaylen Brown,Under,22.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12790,DraftKings Pick6,player_points,Alperen Sengun,Over,20.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12791,DraftKings Pick6,player_points,Alperen Sengun,Under,20.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12792,DraftKings Pick6,player_points,Derrick White,Over,19.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12793,DraftKings Pick6,player_points,Derrick White,Under,19.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12794,DraftKings Pick6,player_points,Amen Thompson,Over,16.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12795,DraftKings Pick6,player_points,Amen Thompson,Under,16.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12796,DraftKings Pick6,player_points,Payton Pritchard,Over,15.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12797,DraftKings Pick6,player_points,Payton Pritchard,Under,15.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12798,DraftKings Pick6,player_points,Anfernee Simons,Over,14.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12799,DraftKings Pick6,player_points,Anfernee Simons,Under,14.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12800,DraftKings Pick6,player_points,Jabari Smith Jr,Over,13.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12801,DraftKings Pick6,player_points,Jabari Smith Jr,Under,13.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12802,DraftKings Pick6,player_points,Tari Eason,Over,10.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12803,DraftKings Pick6,player_points,Tari Eason,Under,10.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12804,DraftKings Pick6,player_points,Josh Minott,Over,8.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12805,DraftKings Pick6,player_points,Josh Minott,Under,8.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12806,DraftKings Pick6,player_points,Reed Sheppard,Over,8.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12807,DraftKings Pick6,player_points,Reed Sheppard,Under,8.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12808,DraftKings Pick6,player_points,Neemias Queta,Over,7.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12809,DraftKings Pick6,player_points,Neemias Queta,Under,7.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12810,DraftKings Pick6,player_points,Derrick White,Over,19.5,-137.0,2025-11-02,2025-11-01T18:19:05Z,
12811,DraftKings Pick6,player_points,Cade Cunningham,Over,25.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12812,DraftKings Pick6,player_points,Cade Cunningham,Under,25.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12813,DraftKings Pick6,player_points,P.J. Washington,Over,16.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12814,DraftKings Pick6,player_points,P.J. Washington,Under,16.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12815,DraftKings Pick6,player_points,Cooper Flagg,Over,15.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12816,DraftKings Pick6,player_points,Cooper Flagg,Under,15.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12817,DraftKings Pick6,player_points,Tobias Harris,Over,14.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12818,DraftKings Pick6,player_points,Tobias Harris,Under,14.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12819,DraftKings Pick6,player_points,Ausar Thompson,Over,12.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12820,DraftKings Pick6,player_points,Ausar Thompson,Under,12.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12821,DraftKings Pick6,player_points,Max Christie,Over,11.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12822,DraftKings Pick6,player_points,Max Christie,Under,11.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12823,DraftKings Pick6,player_points,Klay Thompson,Over,11.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12824,DraftKings Pick6,player_points,Klay Thompson,Under,11.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12825,DraftKings Pick6,player_points,Duncan Robinson,Over,10.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12826,DraftKings Pick6,player_points,Duncan Robinson,Under,10.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12827,DraftKings Pick6,player_points,Ron Holland,Over,9.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12828,DraftKings Pick6,player_points,Ron Holland,Under,9.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12829,DraftKings Pick6,player_points,Caris LeVert,Over,9.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12830,DraftKings Pick6,player_points,Caris LeVert,Under,9.5,-137.0,2025-11-02,2025-11-01T18:20:29Z,
12831,Underdog,player_rebounds,Giannis Antetokounmpo,Over,11.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12832,Underdog,player_rebounds,Giannis Antetokounmpo,Under,11.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12833,Underdog,player_rebounds,Russell Westbrook,Over,4.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12834,Underdog,player_rebounds,Russell Westbrook,Under,4.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12835,Underdog,player_rebounds,Gary Trent Jr,Over,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12836,Underdog,player_rebounds,Gary Trent Jr,Under,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12837,Underdog,player_rebounds,Dennis Schroder,Over,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12838,Underdog,player_rebounds,Dennis Schroder,Under,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12839,Underdog,player_rebounds,A.J. Green,Over,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12840,Underdog,player_rebounds,A.J. Green,Under,2.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12841,Underdog,player_rebounds,Nique Clifford,Over,3.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12842,Underdog,player_rebounds,Nique Clifford,Under,3.5,-137.0,2025-11-01,2025-11-01T18:20:06Z,
12843,Underdog,player_rebounds,Collin Sexton,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12844,Underdog,player_rebounds,Collin Sexton,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12845,Underdog,player_rebounds,Mike Conley,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12846,Underdog,player_rebounds,Mike Conley,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12847,Underdog,player_rebounds,Moussa Diabate,Over,6.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12848,Underdog,player_rebounds,Moussa Diabate,Under,6.5,-137.0,2025-11-01,2025-11-01T18:19:31Z,
12849,Underdog,player_rebounds,Stephen Curry,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12850,Underdog,player_rebounds,Stephen Curry,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12851,Underdog,player_rebounds,Jay Huff,Over,3.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12852,Underdog,player_rebounds,Jay Huff,Under,3.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12853,Underdog,player_rebounds,Jarace Walker,Over,5.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12854,Underdog,player_rebounds,Jarace Walker,Under,5.5,-137.0,2025-11-01,2025-11-01T18:19:54Z,
12855,Underdog,player_rebounds,Paolo Banchero,Over,7.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12856,Underdog,player_rebounds,Paolo Banchero,Under,7.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12857,Underdog,player_rebounds,Carlton Carrington,Over,2.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12858,Underdog,player_rebounds,Carlton Carrington,Under,2.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12859,Underdog,player_rebounds,Cam Whitmore,Over,2.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12860,Underdog,player_rebounds,Cam Whitmore,Under,2.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12861,Underdog,player_rebounds,Anthony Black,Over,3.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12862,Underdog,player_rebounds,Anthony Black,Under,3.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12863,Underdog,player_rebounds,Goga Bitadze,Over,4.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12864,Underdog,player_rebounds,Goga Bitadze,Under,4.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12865,Underdog,player_rebounds,Kyshawn George,Over,6.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12866,Underdog,player_rebounds,Kyshawn George,Under,6.5,-137.0,2025-11-01,2025-11-01T18:20:08Z,
12867,Underdog,player_rebounds,Jaylen Brown,Over,5.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12868,Underdog,player_rebounds,Jaylen Brown,Under,5.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12869,Underdog,player_rebounds,Josh Okogie,Over,3.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12870,Underdog,player_rebounds,Josh Okogie,Under,3.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12871,Underdog,player_rebounds,Luka Garza,Over,3.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12872,Underdog,player_rebounds,Luka Garza,Under,3.5,-137.0,2025-11-02,2025-11-01T18:20:04Z,
12873,Underdog,player_rebounds,Tobias Harris,Over,5.5,-137.0,2025-11-02,2025-11-01T18:20:13Z,
12874,Underdog,player_rebounds,Tobias Harris,Under,5.5,-137.0,2025-11-02,2025-11-01T18:20:13Z,
12875,Underdog,player_rebounds,Jalen Duren,Over,10.5,-137.0,2025-11-02,2025-11-01T18:20:13Z,
12876,Underdog,player_rebounds,Jalen Duren,Under,10.5,-137.0,2025-11-02,2025-11-01T18:20:13Z,
12877,PrizePicks,player_rebounds,Domantas Sabonis,Over,13.0,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12878,PrizePicks,player_rebounds,Domantas Sabonis,Under,13.0,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12879,PrizePicks,player_rebounds,Giannis Antetokounmpo,Over,11.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12880,PrizePicks,player_rebounds,Giannis Antetokounmpo,Under,11.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12881,PrizePicks,player_rebounds,Russell Westbrook,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12882,PrizePicks,player_rebounds,Russell Westbrook,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12883,PrizePicks,player_rebounds,DeMar DeRozan,Over,4.0,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12884,PrizePicks,player_rebounds,DeMar DeRozan,Under,4.0,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12885,PrizePicks,player_rebounds,Nique Clifford,Over,3.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12886,PrizePicks,player_rebounds,Nique Clifford,Under,3.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12887,PrizePicks,player_rebounds,Dennis Schroder,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12888,PrizePicks,player_rebounds,Dennis Schroder,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12889,PrizePicks,player_rebounds,A.J. Green,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12890,PrizePicks,player_rebounds,A.J. Green,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12891,PrizePicks,player_rebounds,Gary Trent Jr,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12892,PrizePicks,player_rebounds,Gary Trent Jr,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:33Z,
12893,PrizePicks,player_rebounds,Rudy Gobert,Over,10.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12894,PrizePicks,player_rebounds,Rudy Gobert,Under,10.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12895,PrizePicks,player_rebounds,Ryan Kalkbrenner,Over,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12896,PrizePicks,player_rebounds,Ryan Kalkbrenner,Under,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12897,PrizePicks,player_rebounds,Julius Randle,Over,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12898,PrizePicks,player_rebounds,Julius Randle,Under,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12899,PrizePicks,player_rebounds,Miles Bridges,Over,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12900,PrizePicks,player_rebounds,Miles Bridges,Under,7.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12901,PrizePicks,player_rebounds,Moussa Diabate,Over,6.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12902,PrizePicks,player_rebounds,Moussa Diabate,Under,6.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12903,PrizePicks,player_rebounds,LaMelo Ball,Over,6.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12904,PrizePicks,player_rebounds,LaMelo Ball,Under,6.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12905,PrizePicks,player_rebounds,Naz Reid,Over,6.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12906,PrizePicks,player_rebounds,Naz Reid,Under,6.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12907,PrizePicks,player_rebounds,Jaden McDaniels,Over,5.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12908,PrizePicks,player_rebounds,Jaden McDaniels,Under,5.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12909,PrizePicks,player_rebounds,Jaden McDaniels,Over,5.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12910,PrizePicks,player_rebounds,Jaden McDaniels,Under,5.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12911,PrizePicks,player_rebounds,Kon Knueppel,Over,4.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12912,PrizePicks,player_rebounds,Kon Knueppel,Under,4.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12913,PrizePicks,player_rebounds,Donte DiVincenzo,Over,4.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12914,PrizePicks,player_rebounds,Donte DiVincenzo,Under,4.0,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12915,PrizePicks,player_rebounds,Mike Conley,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12916,PrizePicks,player_rebounds,Mike Conley,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12917,PrizePicks,player_rebounds,Collin Sexton,Over,2.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12918,PrizePicks,player_rebounds,Collin Sexton,Under,2.5,-137.0,2025-11-01,2025-11-01T18:19:05Z,
12919,PrizePicks,player_rebounds,Jimmy Butler,Over,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12920,PrizePicks,player_rebounds,Jimmy Butler,Under,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12921,PrizePicks,player_rebounds,Pascal Siakam,Over,7.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12922,PrizePicks,player_rebounds,Pascal Siakam,Under,7.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12923,PrizePicks,player_rebounds,Draymond Green,Over,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12924,PrizePicks,player_rebounds,Draymond Green,Under,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12925,PrizePicks,player_rebounds,Jonathan Kuminga,Over,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12926,PrizePicks,player_rebounds,Jonathan Kuminga,Under,6.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12927,PrizePicks,player_rebounds,Jarace Walker,Over,5.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12928,PrizePicks,player_rebounds,Jarace Walker,Under,5.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12929,PrizePicks,player_rebounds,Brandin Podziemski,Over,5.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12930,PrizePicks,player_rebounds,Brandin Podziemski,Under,5.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12931,PrizePicks,player_rebounds,Isaiah Jackson,Over,5.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12932,PrizePicks,player_rebounds,Isaiah Jackson,Under,5.0,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12933,PrizePicks,player_rebounds,Aaron Nesmith,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12934,PrizePicks,player_rebounds,Aaron Nesmith,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12935,PrizePicks,player_rebounds,Al Horford,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12936,PrizePicks,player_rebounds,Al Horford,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12937,PrizePicks,player_rebounds,Stephen Curry,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12938,PrizePicks,player_rebounds,Stephen Curry,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12939,PrizePicks,player_rebounds,Ben Sheppard,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12940,PrizePicks,player_rebounds,Ben Sheppard,Under,4.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12941,PrizePicks,player_rebounds,Jay Huff,Over,3.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12942,PrizePicks,player_rebounds,Jay Huff,Under,3.5,-137.0,2025-11-01,2025-11-01T18:19:12Z,
12943,PrizePicks,player_rebounds,Wendell Carter Jr,Over,8.0,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12944,PrizePicks,player_rebounds,Wendell Carter Jr,Under,8.0,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12945,PrizePicks,player_rebounds,Paolo Banchero,Over,7.5,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12946,PrizePicks,player_rebounds,Paolo Banchero,Under,7.5,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12947,PrizePicks,player_rebounds,Kyshawn George,Over,6.5,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12948,PrizePicks,player_rebounds,Kyshawn George,Under,6.5,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12949,PrizePicks,player_rebounds,Franz Wagner,Over,5.0,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12950,PrizePicks,player_rebounds,Franz Wagner,Under,5.0,-137.0,2025-11-01,2025-11-01T18:19:18Z,
12951,PrizePicks,player_rebounds,Goga Bitadze,Over,4.5,-137.0,2025-11-01,2025-11-01T18:19:18Z,
